,fast_ma,slow_ma,profit,end_capital,number_of_trades
1454,245,246,153.6915,1546915,72
1452,243,246,153.1667,1541667,44
958,236,244,152.1315,1531315,26
1699,245,247,150.9181,1519181,50
1936,236,248,150.7755,1517755,18
717,237,243,150.7094,1517094,30
1935,235,248,150.4957,1514957,18
1453,244,246,150.4469,1514469,50
1938,238,248,150.0601,1510601,20
2184,237,249,149.8774,1508774,18
2429,234,250,149.3849,1503849,16
1689,235,247,148.8441,1498441,18
2183,236,249,148.7018,1497018,16
2190,243,249,146.8097,1478097,32
1690,236,247,145.9043,1469043,20
472,233,242,145.5795,1465795,24
477,238,242,145.3707,1463707,40
716,236,243,145.2524,1462524,30
2428,233,250,144.3804,1453804,16
713,233,243,144.1814,1451814,24
1937,237,248,144.0688,1450688,22
2182,235,249,143.8573,1448573,16
2430,235,250,143.3073,1443073,18
1942,242,248,142.8631,1438631,32
233,234,241,142.5024,1435024,28
2431,236,250,142.213,1432130,18
1946,246,248,142.1143,1431143,50
232,233,241,141.4798,1424798,26
1442,233,246,140.5414,1415414,18
711,231,243,139.7357,1407357,20
2100,153,249,139.5556,1405556,8
2181,234,249,139.5088,1405088,16
1208,243,245,139.5,1405000,50
1441,232,246,138.2328,1392328,18
2435,240,250,138.1559,1391559,20
2189,242,249,138.1317,1391317,28
474,235,242,137.4463,1384463,28
715,235,243,137.4218,1384218,26
1854,154,248,136.6051,1376051,8
1364,155,246,136.3234,1373234,10
2347,152,250,135.0649,1360649,8
238,239,241,134.9627,1359627,50
2434,239,250,134.9505,1359505,20
2432,237,250,134.774,1357740,16
2099,152,249,134.6015,1356015,8
1853,153,248,134.6015,1356015,8
471,232,242,133.9648,1349648,24
1686,232,247,133.3462,1343462,16
1609,155,247,132.7608,1337608,10
965,243,244,132.4934,1334934,72
1116,151,245,132.3034,1333034,8
1359,150,246,132.3034,1333034,8
1608,154,247,132.2093,1332093,8
468,229,242,131.6421,1326421,20
2349,154,250,130.8442,1318442,8
473,234,242,130.0885,1310885,26
1603,149,247,130.0643,1310643,8
1848,148,248,129.7719,1307719,8
2101,154,249,129.2529,1302529,8
2348,153,250,129.2477,1302477,8
1849,149,248,129.0195,1300195,8
2341,146,250,128.7614,1297614,8
1610,156,247,128.6868,1296868,10
1119,154,245,128.5848,1295848,10
1362,153,246,128.3916,1293916,8
1198,233,245,128.1216,1291216,18
1607,153,247,128.0569,1290569,8
1933,233,248,127.97579999999999,1289758,16
874,152,244,127.9435,1289435,8
234,235,241,127.90020000000001,1289002,28
1118,153,245,127.6687,1286687,10
1366,157,246,127.5503,1285503,12
1365,156,246,127.5164,1285164,12
2179,232,249,127.43199999999999,1284320,16
2433,238,250,127.29400000000001,1282940,18
1931,231,248,126.9263,1279263,16
1360,151,246,126.7138,1277138,8
1612,158,247,126.6127,1276127,12
2096,149,249,126.5042,1275042,8
2343,148,250,126.5042,1275042,8
2094,147,249,126.4237,1274237,8
1444,235,246,126.3328,1273328,20
2095,148,249,126.2589,1272589,8
1604,150,247,126.1962,1271962,8
1069,104,245,126.1697,1271697,8
475,236,242,125.8078,1268078,28
1068,103,245,125.7763,1267763,8
1312,103,246,125.7763,1267763,8
1687,233,247,125.6754,1266754,18
1847,147,248,125.6704,1266704,8
1363,154,246,125.4938,1264938,10
2102,155,249,125.2939,1262939,8
1856,156,248,125.2562,1262562,10
2185,238,249,125.2193,1262193,20
1309,100,246,125.1237,1261237,8
2427,232,250,125.0101,1260101,16
1685,231,247,124.8088,1258088,16
875,153,244,124.4502,1254502,10
1932,232,248,124.3938,1253938,16
1122,157,245,123.8557,1248557,12
1209,244,245,123.4715,1244715,74
826,104,244,123.4421,1244421,8
1602,148,247,123.4393,1244393,8
1857,157,248,123.1771,1241771,10
1117,152,245,123.1226,1241226,8
1121,156,245,122.8414,1238414,12
879,157,244,122.6199,1236199,12
2093,146,249,122.6129,1236129,8
1554,100,247,122.4295,1234295,8
2342,147,250,121.9988,1229988,8
873,151,244,121.805,1228050,8
2186,239,249,121.6624,1226624,20
1115,150,245,121.5307,1225307,8
1855,155,248,121.5151,1225151,10
230,231,241,121.4273,1224273,24
631,151,243,121.426,1224260,8
1611,157,247,120.4048,1214048,10
470,231,242,120.1678,1211678,22
2180,233,249,120.0178,1210178,16
1120,155,245,119.9964,1209964,12
2346,151,250,119.7176,1207176,8
1852,152,248,119.7176,1207176,8
2340,145,250,119.5245,1205245,8
2092,145,249,119.5245,1205245,8
2103,156,249,119.5119,1205119,10
1556,102,247,119.5091,1205091,8
1357,148,246,119.128,1201280,8
229,230,241,119.0019,1200019,20
1361,152,246,118.8907,1198907,8
1858,158,248,118.6536,1196536,10
1850,150,248,118.4726,1194726,8
1358,149,246,118.4622,1194622,8
1440,231,246,118.451,1194510,16
2105,158,249,118.423,1194230,10
878,156,244,118.4131,1194131,12
2350,155,250,118.3008,1193008,8
2097,150,249,118.0758,1190758,8
2344,149,250,118.0758,1190758,8
2104,157,249,117.6673,1186673,10
2351,156,250,117.4805,1184805,8
231,232,241,117.0728,1180728,24
153,154,241,116.9492,1179492,12
1688,234,247,116.9097,1179097,18
1367,158,246,116.8006,1178006,12
2426,231,250,116.7646,1177646,16
2098,151,249,116.7579,1177579,8
2425,230,250,116.7502,1177502,16
2178,231,249,116.677,1176770,16
1311,102,246,116.6333,1176333,8
2177,230,249,116.5608,1175608,16
827,105,244,116.5189,1175189,8
2345,150,250,116.4669,1174669,8
634,154,243,116.315,1173150,12
1851,151,248,116.277,1172770,8
1606,152,247,116.277,1172770,8
636,156,243,116.0044,1170044,12
1123,158,245,115.9965,1169965,12
1684,230,247,115.9324,1169324,16
1605,151,247,115.8824,1168824,8
1368,159,246,115.7788,1167788,12
632,152,243,115.6751,1166751,10
1114,149,245,115.6657,1166657,8
1846,146,248,115.5675,1165675,8
1601,147,247,115.5675,1165675,8
109,110,241,115.5587,1165587,10
390,151,242,115.52,1165200,8
1700,246,247,115.3785,1163785,74
872,150,244,115.1667,1161667,8
880,158,244,114.9596,1159596,12
2175,228,249,114.8626,1158626,16
1310,101,246,114.7686,1157686,8
1553,99,247,114.7625,1157625,8
2353,158,250,114.4461,1154461,10
2176,229,249,114.2636,1152636,16
638,158,243,114.26,1152600,12
1929,229,248,114.2104,1152104,16
1197,232,245,114.0026,1150026,18
586,106,243,113.5047,1145047,8
1934,234,248,113.2854,1142854,18
2423,228,250,113.1696,1141696,16
154,155,241,112.7674,1137674,12
2352,157,250,112.6855,1136855,10
828,106,244,112.5382,1135382,8
876,154,244,112.5068,1135068,12
633,153,243,112.4638,1134638,12
394,155,242,112.4082,1134082,12
392,153,242,112.3267,1133267,12
393,154,242,112.2864,1132864,12
871,149,244,112.2701,1132701,8
630,150,243,112.1615,1131615,8
391,152,242,112.1543,1131543,12
1552,98,247,111.9828,1129828,8
2339,144,250,111.5226,1125226,8
639,159,243,111.4139,1124139,10
1613,159,247,111.3,1123000,12
1356,147,246,111.1973,1121973,8
1113,148,245,111.1973,1121973,8
2296,101,250,111.1464,1121464,8
1797,97,248,110.9148,1119148,8
349,110,242,110.7661,1117661,8
1859,159,248,110.7203,1117203,12
150,151,241,110.6577,1116577,12
877,155,244,110.4774,1114774,12
635,155,243,110.4211,1114211,12
1614,160,247,110.2063,1112063,10
347,108,242,110.203,1112030,8
1124,159,245,110.0313,1110313,12
1600,146,247,109.8113,1108113,8
2424,229,250,109.7081,1107081,16
1443,234,246,109.5578,1105578,18
2085,138,249,109.3809,1103809,10
1839,139,248,109.367,1103670,10
629,149,243,109.3266,1103266,8
389,150,242,109.3266,1103266,8
587,107,243,109.1539,1101539,8
476,237,242,109.1466,1101466,36
2043,96,249,109.0907,1100907,8
1439,230,246,109.0555,1100555,16
1799,99,248,108.9854,1099854,8
709,229,243,108.8231,1098231,18
2333,138,250,108.6437,1096437,10
2086,139,249,108.4995,1094995,10
1798,98,248,108.0159,1090159,8
1928,228,248,108.0024,1090024,16
1861,161,248,107.8259,1088259,10
1313,104,246,107.5926,1085926,8
396,157,242,107.4227,1084227,12
151,152,241,107.3385,1083385,12
1683,229,247,107.2719,1082719,16
156,157,241,107.0865,1080865,10
1438,229,246,107.0277,1080277,16
1196,231,245,106.9813,1079813,18
637,157,243,106.9668,1079668,12
1195,230,245,106.9304,1079304,16
2049,102,249,106.8986,1078986,8
1802,102,248,106.8869,1078869,8
2106,159,249,106.7858,1077858,10
1860,160,248,106.7057,1077057,12
1557,103,247,106.7022,1077022,8
398,159,242,106.6999,1076999,10
2354,159,250,106.6489,1076489,10
1555,101,247,106.2697,1072697,8
1323,114,246,106.1921,1071921,10
388,149,242,106.082,1070820,8
395,156,242,105.9283,1069283,12
1324,115,246,105.7168,1067168,10
1594,140,247,105.7109,1067109,8
1107,142,245,105.5648,1065648,8
1569,115,247,105.4652,1064652,10
236,237,241,105.2966,1062966,40
1070,105,245,105.2078,1062078,8
1112,147,245,104.969,1059690,8
1845,145,248,104.9154,1059154,8
870,148,244,104.8631,1058631,8
628,148,243,104.8631,1058631,8
152,153,241,104.8398,1058398,12
1930,230,248,104.8138,1058138,16
1796,96,248,104.7453,1057453,8
1593,139,247,104.7023,1057023,10
108,109,241,104.4397,1054397,8
227,228,241,104.4117,1054117,20
2048,101,249,104.3873,1053873,8
1350,141,246,104.3743,1053743,8
397,158,242,104.1019,1051019,10
1101,136,245,104.0988,1050988,12
399,160,242,104.0137,1050137,10
2044,97,249,103.9403,1049403,8
881,159,244,103.8821,1048821,12
623,143,243,103.8769,1048769,10
157,158,241,103.8047,1048047,10
1102,137,245,103.503,1045030,12
1810,110,248,103.4391,1044391,8
1125,160,245,103.3131,1043131,12
158,159,241,103.2659,1042659,10
1840,140,248,103.2248,1042248,8
2057,110,249,103.1798,1041798,8
237,238,241,103.1218,1041218,42
588,108,243,103.092,1040920,8
1815,115,248,103.0072,1040072,10
1081,116,245,102.8862,1038862,10
2297,102,250,102.8367,1038367,8
584,104,243,102.7299,1037299,8
1369,160,246,102.7029,1037029,14
147,148,241,102.6462,1036462,8
149,150,241,102.6315,1036315,8
2336,141,250,102.5006,1035006,8
2107,160,249,102.4818,1034818,10
590,110,243,102.4153,1034153,8
2084,137,249,102.4011,1034011,12
155,156,241,102.3887,1033887,12
2108,161,249,102.3652,1033652,10
640,160,243,102.3393,1033393,10
2055,108,249,102.3336,1033336,8
597,117,243,102.3327,1033327,10
2046,99,249,102.2409,1032409,8
348,109,242,102.2329,1032329,8
2292,97,250,102.2037,1032037,8
101,102,241,102.1431,1031431,8
1571,117,247,102.1272,1031272,10
2316,121,250,102.1021,1031021,10
1106,141,245,102.0291,1030291,10
1355,146,246,101.9751,1029751,8
1599,145,247,101.8948,1028948,8
2091,144,249,101.8948,1028948,8
2338,143,250,101.8935,1028935,8
869,147,244,101.8693,1028693,8
1111,146,245,101.8693,1028693,8
1346,137,246,101.834,1028340,12
1348,139,246,101.8128,1028128,8
1351,142,246,101.7627,1027627,8
1108,143,245,101.7627,1027627,8
1074,109,245,101.7021,1027021,8
148,149,241,101.6012,1026012,8
1591,137,247,101.5827,1025827,12
1558,104,247,101.5621,1025621,8
1844,144,248,101.5528,1025528,8
1354,145,246,101.5273,1025273,8
1596,142,247,101.4597,1024597,8
1371,162,246,101.4585,1024585,10
1080,115,245,101.4304,1024304,10
2298,103,250,101.4138,1024138,8
387,148,242,101.4125,1024125,8
2050,103,249,101.4042,1024042,8
829,107,244,101.4025,1024025,8
1803,103,248,101.3725,1023725,8
344,105,242,101.3686,1023686,8
2294,99,250,101.3301,1023301,8
1349,140,246,101.2977,1022977,8
1322,113,246,101.2779,1022779,8
1079,114,245,101.1331,1021331,10
882,160,244,101.0939,1020939,10
1804,104,248,101.0685,1020685,8
2335,140,250,100.9469,1019469,10
1572,118,247,100.8222,1018222,10
104,105,241,100.7932,1017932,8
1347,138,246,100.6553,1016553,10
358,119,242,100.6148,1016148,10
1800,100,248,100.6072,1016072,8
2051,104,249,100.5777,1015777,8
1345,136,246,100.5604,1015604,12
2355,160,250,100.3351,1013351,10
859,137,244,100.1938,1011938,12
1835,135,248,100.1376,1011376,10
2291,96,250,100.0341,1010341,8
1565,111,247,100.0312,1010312,8
2088,141,249,100.0018,1010018,8
1801,101,248,99.9822,1009822,8
838,116,244,99.9662,1009662,10
581,101,243,99.8645,1008645,8
2056,109,249,99.8371,1008371,8
1065,100,245,99.7565,1007565,8
823,101,244,99.7545,1007545,8
2080,133,249,99.7264,1007264,10
1809,109,248,99.7179,1007179,8
1568,114,247,99.6772,1006772,10
866,144,244,99.625,1006250,8
582,102,243,99.4772,1004772,8
341,102,242,99.4392,1004392,8
1314,105,246,99.3563,1003563,8
342,103,242,99.3412,1003412,8
2332,137,250,99.3407,1003407,10
2045,98,249,99.3199,1003199,8
598,118,243,99.2793,1002793,10
159,160,241,99.2505,1002505,10
1592,138,247,99.2504,1002504,10
102,103,241,99.2429,1002429,8
228,229,241,99.2012,1002012,20
1067,102,245,99.1746,1001746,8
824,102,244,99.1746,1001746,8
865,143,244,99.1276,1001276,10
1615,161,247,99.085,1000850,12
2301,106,250,99.0423,1000423,8
145,146,241,99.0346,1000346,12
359,120,242,99.026,1000260,10
1838,138,248,99.0151,1000151,10
1837,137,248,99.0126,1000126,12
2331,136,250,98.9682,999682,10
841,119,244,98.901,999010,10
2060,113,249,98.7911,997911,8
2047,100,249,98.7627,997627,8
1319,110,246,98.7587,997587,8
1352,143,246,98.744,997440,8
1327,118,246,98.7404,997404,10
2069,122,249,98.6875,996875,10
2293,98,250,98.6821,996821,8
2062,115,249,98.6605,996605,10
1841,141,248,98.6503,996503,8
583,103,243,98.6063,996063,8
825,103,244,98.6063,996063,8
2295,100,250,98.5664,995664,8
343,104,242,98.557,995570,8
110,111,241,98.5421,995421,10
868,146,244,98.505,995050,8
627,147,243,98.505,995050,8
599,119,243,98.4616,994616,10
832,110,244,98.4421,994421,8
2356,161,250,98.4393,994393,10
1595,141,247,98.364,993640,8
624,144,243,98.3175,993175,10
386,147,242,98.3163,993163,8
626,146,243,98.3163,993163,8
883,161,244,98.3157,993157,10
1066,101,245,98.2355,992355,8
1110,145,245,98.2121,992121,8
609,129,243,98.2063,992063,10
1589,135,247,98.1856,991856,10
2089,142,249,98.1566,991566,8
1374,165,246,97.9751,989751,10
1570,116,247,97.8698,988698,10
1105,140,245,97.8449,988449,10
1325,116,246,97.7779,987779,10
1104,139,245,97.754,987540,10
105,106,241,97.7322,987322,8
851,129,244,97.7054,987054,10
839,117,244,97.6877,986877,10
1842,142,248,97.6832,986832,8
1109,144,245,97.6072,986072,8
867,145,244,97.6072,986072,8
2063,116,249,97.5756,985756,10
106,107,241,97.5741,985741,8
340,101,242,97.5605,985605,8
1816,116,248,97.5263,985263,10
100,101,241,97.5162,985162,8
1353,144,246,97.4979,984979,8
1598,144,247,97.4979,984979,8
1597,143,247,97.4979,984979,8
1843,143,248,97.4979,984979,8
120,121,241,97.392,983920,10
117,118,241,97.3498,983498,10
585,105,243,97.3188,983188,8
1681,227,247,97.2238,982238,16
641,161,243,97.0956,980956,10
1071,106,245,97.0677,980677,8
2317,122,250,97.0497,980497,10
400,161,242,96.9779,979779,10
2090,143,249,96.9311,979311,8
2299,104,250,96.8724,978724,8
951,229,244,96.7479,977479,16
1458,4,247,96.7357,977357,32
2305,110,250,96.6593,976593,8
2421,226,250,96.6194,976194,16
1083,118,245,96.5827,975827,10
368,129,242,96.4539,974539,10
864,142,244,96.4517,974517,10
2334,139,250,96.4264,974264,10
1193,228,245,96.3252,973252,16
589,109,243,96.2969,972969,8
118,119,241,96.289,972890,10
850,128,244,96.2861,972861,10
2082,135,249,96.1883,971883,10
954,232,244,96.153,971530,18
830,108,244,96.0812,970812,8
1811,111,248,96.0132,970132,8
235,236,241,95.9808,969808,34
2329,134,250,95.9179,969179,10
160,161,241,95.7646,967646,10
1103,138,245,95.7473,967473,12
1806,106,248,95.7318,967318,8
1082,117,245,95.708,967080,10
1566,112,247,95.6463,966463,8
2306,111,250,95.6442,966442,8
1072,107,245,95.6312,966312,8
1370,161,246,95.5816,965816,14
2052,105,249,95.5055,965055,8
710,230,243,95.5025,965025,18
2357,162,250,95.482,964820,8
1812,112,248,95.4568,964568,8
360,121,242,95.4034,964034,10
1126,161,245,95.3362,963362,10
2087,140,249,95.2953,962953,8
103,104,241,95.2785,962785,8
1567,113,247,95.267,962670,8
1817,117,248,95.2428,962428,10
642,162,243,95.2016,962016,10
350,111,242,95.1963,961963,10
2198,3,250,95.1585,961585,38
357,118,242,95.0896,960896,10
1315,106,246,95.0486,960486,8
625,145,243,95.0124,960124,8
2300,105,250,94.802,958020,8
1813,113,248,94.7614,957614,8
1564,110,247,94.7423,957423,8
2304,109,250,94.6819,956819,8
1559,105,247,94.6491,956491,8
385,146,242,94.6226,956226,8
833,111,244,94.4088,954088,8
2303,108,250,94.3153,953153,8
1808,108,248,94.2918,952918,8
2059,112,249,94.201,952010,8
2307,112,250,94.201,952010,8
363,124,242,94.193,951930,10
1563,109,247,94.1334,951334,8
1318,109,246,94.1238,951238,8
2337,142,250,94.1189,951189,8
161,162,241,94.0757,950757,10
1950,3,249,94.0351,950351,38
1192,227,245,94.0267,950267,16
2058,111,249,93.9145,949145,8
113,114,241,93.886,948860,10
2319,124,250,93.8653,948653,10
950,228,244,93.7826,947826,16
608,128,243,93.7772,947772,10
1560,106,247,93.7133,947133,8
146,147,241,93.6804,946804,8
1805,105,248,93.6378,946378,8
621,141,243,93.5437,945437,10
952,230,244,93.5391,945391,18
162,163,241,93.5205,945205,10
1836,136,248,93.4516,944516,10
345,106,242,93.4012,944012,8
822,100,244,93.3643,943643,8
580,100,243,93.3643,943643,8
1128,163,245,93.346,943460,10
2053,106,249,93.3405,943405,8
1807,107,248,93.3309,943309,8
1093,128,245,93.2865,942865,10
1561,107,247,93.2052,942052,8
2330,135,250,93.2028,942028,10
643,163,243,93.1962,941962,10
1590,136,247,93.1024,941024,10
836,114,244,93.057,940570,10
1337,128,246,92.9849,939849,10
2064,117,249,92.8768,938768,10
2311,116,250,92.8543,938543,10
1308,99,246,92.797,937970,8
1551,97,247,92.7711,937711,8
1326,117,246,92.7328,937328,10
1834,134,248,92.6944,936944,10
2310,115,250,92.6386,936386,10
2083,136,249,92.5961,935961,10
1818,118,248,92.5895,935895,10
1328,119,246,92.5885,935885,10
364,125,242,92.5719,935719,10
119,120,241,92.4475,934475,10
605,125,243,92.4303,934303,10
346,107,242,92.3854,933854,8
2174,227,249,92.3717,933717,16
2328,133,250,92.3696,933696,10
2312,117,250,92.1649,931649,10
840,118,244,92.1578,931578,10
1094,129,245,92.1013,931013,10
2081,134,249,92.0495,930495,10
402,163,242,91.9967,929967,10
1320,111,246,91.9755,929755,8
1076,111,245,91.9659,929659,8
2422,227,250,91.9234,929234,16
1682,228,247,91.9126,929126,16
2111,164,249,91.6555,926555,10
1927,227,248,91.6417,926417,16
1194,229,245,91.608,926080,16
863,141,244,91.5729,925729,10
622,142,243,91.546,925460,10
369,130,242,91.4693,924693,10
129,130,241,91.4681,924681,10
356,117,242,91.4132,924132,10
1437,228,246,91.3901,923901,16
1075,110,245,91.3501,923501,8
1814,114,248,91.3375,923375,10
1573,119,247,91.1841,921841,10
107,108,241,91.1364,921364,8
2358,163,250,91.0866,920866,10
610,130,243,91.0124,920124,10
862,140,244,90.9288,919288,10
600,120,243,90.9267,919267,10
2318,123,250,90.914,919140,10
2065,118,249,90.9078,919078,10
591,111,243,90.907,919070,8
1078,113,245,90.9024,919024,10
1317,108,246,90.8848,918848,8
1073,108,245,90.8731,918731,8
1084,119,245,90.8669,918669,10
2420,225,250,90.7772,917772,16
1578,124,247,90.7394,917394,10
831,109,244,90.701,917010,8
596,116,243,90.6933,916933,10
1819,119,248,90.6918,916918,10
1077,112,245,90.6751,916751,8
837,115,244,90.5816,915816,10
595,115,243,90.5816,915816,10
2071,124,249,90.5722,915722,10
2308,113,250,90.5549,915549,8
1321,112,246,90.5113,915113,8
1582,128,247,90.3943,913943,10
1862,162,248,90.3861,913861,10
708,228,243,90.3552,913552,18
1127,162,245,90.353,913530,10
401,162,242,90.3367,913367,10
2359,164,250,90.3198,913198,12
884,162,244,90.2152,912152,10
1704,4,248,90.1939,911939,32
1064,99,245,90.0459,910459,8
821,99,244,90.005,910050,8
2109,162,249,89.8466,908466,10
380,141,242,89.7825,907825,10
2290,95,250,89.779,907790,10
1617,163,247,89.7691,907691,10
1344,135,246,89.756,907560,10
383,144,242,89.7164,907164,10
885,163,244,89.7085,907085,10
618,138,243,89.7025,907025,10
1307,98,246,89.6477,906477,8
403,164,242,89.5887,905887,10
1863,163,248,89.5043,905043,10
1926,226,248,89.4402,904402,16
354,115,242,89.4233,904233,10
2320,125,250,89.3879,903879,10
1316,107,246,89.3769,903769,8
141,142,241,89.2508,902508,10
130,131,241,89.2318,902318,10
384,145,242,89.1808,901808,10
1562,108,247,89.1204,901204,8
2173,226,249,89.1044,901044,16
1680,226,247,89.0466,900466,16
849,127,244,89.02,900200,10
116,117,241,89.0032,900032,10
1618,164,247,89.0001,900001,10
1336,127,246,88.9955,899955,10
1580,126,247,88.9354,899354,10
2061,114,249,88.8744,898744,8
1130,165,245,88.8565,898565,10
603,123,243,88.8472,898472,10
2072,125,249,88.8292,898292,10
167,168,241,88.7954,897954,12
1824,124,248,88.7439,897439,10
164,165,241,88.6944,896944,10
1826,126,248,88.6261,896261,10
362,123,242,88.5549,895549,10
2070,123,249,88.5138,895138,10
2302,107,250,88.5089,895089,8
1131,166,245,88.4889,894889,10
2321,126,250,88.4699,894699,10
604,124,243,88.43,894300,10
644,164,243,88.3496,893496,10
2313,118,250,88.2752,892752,10
1436,227,246,88.2732,892732,16
2327,132,250,88.1781,891781,10
2073,126,249,88.1674,891674,10
352,113,242,88.1241,891241,10
112,113,241,88.1124,891124,10
852,130,244,88.0234,890234,10
1616,162,247,87.9605,889605,10
2054,107,249,87.8166,888166,8
835,113,244,87.7685,887685,10
2172,225,249,87.7309,887309,16
845,123,244,87.7087,887087,10
142,143,241,87.6515,886515,10
1581,127,247,87.6185,886185,10
1456,2,247,87.4695,884695,42
1306,97,246,87.3994,883994,8
381,142,242,87.3845,883845,10
1865,165,248,87.3767,883767,10
355,116,242,87.3554,883554,10
1457,3,247,87.3553,883553,40
1434,225,246,87.3371,883371,16
861,139,244,87.2719,882719,10
124,125,241,87.2708,882708,10
1619,165,247,87.2346,882346,10
1343,134,246,87.1526,881526,10
1825,125,248,87.1442,881442,10
1579,125,247,87.1359,881359,10
860,138,244,87.1258,881258,10
1335,126,246,87.1059,881059,10
140,141,241,87.0798,880798,10
1092,127,245,87.0449,880449,10
1833,133,248,87.0196,880196,10
593,113,243,87.0149,880149,10
1588,134,247,86.8613,878613,10
858,136,244,86.8465,878465,12
378,139,242,86.8386,878386,10
620,140,243,86.789,877890,10
619,139,243,86.7618,877618,10
127,128,241,86.7463,877463,10
123,124,241,86.7276,877276,10
1100,135,245,86.7038,877038,10
138,139,241,86.6718,876718,10
2066,119,249,86.651,876510,10
846,124,244,86.6076,876076,10
1827,127,248,86.6064,876064,10
2074,127,249,86.6014,876014,10
2309,114,250,86.4617,874617,8
115,116,241,86.4227,874227,10
139,140,241,86.3846,873846,10
1823,123,248,86.2807,872807,10
2112,165,249,86.2428,872428,8
2360,165,250,86.211,872110,10
125,126,241,86.2047,872047,10
2314,119,250,86.0856,870856,10
1820,120,248,85.9022,869022,10
1574,120,247,85.7776,867776,10
592,112,243,85.7255,867255,10
382,143,242,85.6853,866853,10
2284,89,250,85.5698,865698,12
617,137,243,85.4527,864527,12
377,138,242,85.4399,864399,10
111,112,241,85.319,863190,10
379,140,242,85.1476,861476,10
2200,5,250,85.1363,861363,28
121,122,241,85.1263,861263,10
949,227,244,85.084,860840,16
2419,224,250,85.0359,860359,16
114,115,241,85.0317,860317,10
2068,121,249,84.9635,859635,10
953,231,244,84.8735,858735,18
594,114,243,84.7368,857368,10
1088,123,245,84.6699,856699,10
370,131,242,84.669,856690,10
339,100,242,84.659,856590,8
128,129,241,84.6531,856531,10
367,128,242,84.6434,856434,10
1703,3,248,84.6315,856315,38
163,164,241,84.6127,856127,10
969,4,245,84.5783,855783,34
842,120,244,84.5726,855726,10
1085,120,245,84.5696,855696,10
2042,95,249,84.5673,855673,10
1063,98,245,84.5636,855636,8
887,165,244,84.4453,854453,10
844,122,244,84.4142,854142,10
602,122,243,84.3126,853126,10
131,132,241,84.2939,852939,10
1213,4,246,84.2669,852669,36
1372,163,246,84.2508,852508,10
601,121,243,84.1415,851415,10
353,114,242,84.0816,850816,10
847,125,244,84.0331,850331,10
361,122,242,84.0167,850167,10
351,112,242,84.0069,850069,10
122,123,241,83.9263,849263,10
407,168,242,83.903,849030,10
1828,128,248,83.8119,848119,10
366,127,242,83.7769,847769,10
2197,2,250,83.7664,847664,40
606,126,243,83.7539,847539,10
848,126,244,83.7473,847473,10
647,167,243,83.7189,847189,10
2110,163,249,83.6687,846687,10
834,112,244,83.6177,846177,10
968,3,245,83.5846,845846,42
1373,164,246,83.483,844830,10
1550,96,247,83.4663,844663,8
1129,164,245,83.4634,844634,10
1338,129,246,83.4388,844388,10
889,167,244,83.3584,843584,10
1211,2,246,83.3533,843533,44
143,144,241,83.2426,842426,10
1333,124,246,83.2288,842288,10
2324,129,250,83.1904,841904,10
