,fast_ma,slow_ma,profit,end_capital,number_of_trades
1151,4,149,381.7122,3827122,32
1445,1,151,380.0981,3810981,48
965,111,147,378.721,3797210,28
1446,2,151,377.9035,3789035,44
679,114,145,377.8451,3788451,30
2052,2,155,377.3746,3783746,44
962,108,147,377.3008,3783008,26
535,113,144,376.987,3779870,30
2,3,141,376.5766,3775766,32
142,3,142,376.4241,3774241,32
113,114,141,375.5479,3765479,32
712,3,146,371.8192,3728192,36
253,114,142,369.4789,3704789,34
394,114,143,367.414,3684140,30
534,112,144,365.9489,3669489,32
821,112,146,365.2768,3662768,32
819,110,146,365.1489,3661489,28
2361,2,157,364.7515,3657515,42
255,116,142,359.6783,3606783,32
1253,106,149,358.9314,3599314,26
964,110,147,358.7626,3597626,28
112,113,141,358.5953,3595953,34
857,3,147,358.4227,3594227,38
116,117,141,358.1672,3591672,34
2206,2,156,353.8951,3548951,42
3,4,141,353.0148,3540148,30
678,113,145,351.9031,3529031,32
285,5,143,351.7225,3527225,28
1596,2,152,351.0775,3520775,44
111,112,141,351.0339,3520339,30
387,107,143,351.0263,3520263,28
2674,2,159,349.4605,3504605,46
1548,104,151,348.3712,3493712,26
1004,4,148,346.8888,3478888,30
1900,3,154,346.0806,3470806,34
2517,2,158,346.0325,3470325,42
143,4,142,345.6885,3466885,30
537,115,144,345.2221,3462221,30
1298,3,150,342.1771,3431771,38
1597,3,152,340.9259,3419259,38
2053,3,155,340.8468,3418468,32
2832,2,160,340.6763,3416763,46
677,112,145,340.6204,3416204,32
2051,1,155,340.4883,3414883,50
1150,3,149,340.1976,3411976,40
1003,3,148,339.5873,3405873,38
1400,105,150,339.5793,3405793,26
817,108,146,339.5571,3405571,28
144,5,142,339.4085,3404085,28
110,111,141,338.653,3396530,30
1404,109,150,334.4271,3354271,26
427,5,144,334.1576,3351576,28
961,107,147,332.6881,3336881,26
675,110,145,332.0219,3330219,30
822,113,146,331.8941,3328941,32
2518,3,158,331.0326,3320326,36
1112,112,148,329.2223,3302223,28
107,108,141,328.984,3299840,30
858,4,147,327.5369,3285369,28
2675,3,159,326.9451,3279451,32
1595,1,152,326.9155,3279155,50
2520,5,158,326.8431,3278431,22
1111,111,148,324.4566,3254566,28
1898,1,154,323.3902,3243902,50
108,109,141,321.9708,3229708,32
1403,108,150,321.5398,3225398,26
713,4,146,321.3593,3223593,28
1746,1,153,321.3218,3223218,50
284,4,143,321.0186,3220186,30
569,4,145,320.9075,3219075,28
426,4,144,319.9125,3209125,30
388,108,143,319.2795,3202795,32
960,106,147,318.9613,3199613,26
390,110,143,318.4701,3194701,32
386,106,143,318.403,3194030,28
114,115,141,318.3249,3193249,32
256,117,142,317.8145,3188145,32
4,5,141,315.0754,3160754,28
396,116,143,314.0132,3150132,34
2372,13,157,313.0251,3140251,20
2217,13,156,311.3571,3123571,20
967,113,147,311.1103,3121103,32
106,107,141,311.0325,3120325,30
1299,4,150,310.1311,3111311,32
670,105,145,309.8481,3108481,26
816,107,146,309.629,3106290,26
818,109,146,308.6335,3096335,28
529,107,144,308.0958,3090958,28
812,103,146,306.7558,3077558,28
1909,12,154,306.4984,3074984,20
823,114,146,305.9686,3069686,32
672,107,145,305.7256,3067256,28
526,104,144,305.5782,3065782,26
680,115,145,305.4291,3064291,30
2835,5,160,305.2407,3062407,24
384,104,143,304.8693,3058693,26
244,105,142,304.1836,3051836,28
2216,12,156,303.9569,3049569,20
570,5,145,303.8771,3048771,28
1749,4,153,302.9283,3039283,28
1757,12,153,302.4858,3034858,20
539,117,144,302.257,3032570,32
1606,12,152,302.0606,3030606,20
1399,104,150,301.6794,3026794,26
959,105,147,300.8404,3018404,26
117,118,141,300.5925,3015925,32
1300,5,150,300.5735,3015735,28
1249,102,149,300.5611,3015611,28
966,112,147,300.5513,3015513,30
1102,102,148,300.3684,3013684,28
2677,5,159,300.209,3012090,24
531,109,144,299.3192,3003192,30
2948,118,160,299.0278,3000278,24
528,106,144,298.9489,2999489,28
824,115,146,298.7564,2997564,30
2949,119,160,298.2952,2992952,24
385,105,143,297.9033,2989033,28
248,109,142,297.8841,2988841,32
669,104,145,297.5721,2985721,26
1910,13,154,296.7929,2977929,20
2062,12,155,296.1678,2971678,20
2364,5,157,295.9646,2969646,22
2055,5,155,295.6894,2966894,22
1902,5,154,295.4415,2964415,24
1152,5,149,295.3336,2963336,28
2837,7,160,295.2545,2962545,20
1547,103,151,295.1733,2961733,26
2684,12,159,295.1458,2961458,20
2842,12,160,295.1268,2961268,20
1106,106,148,294.4271,2954271,26
530,108,144,294.3879,2953879,28
1104,104,148,294.2998,2952998,26
1252,105,149,293.1528,2941528,26
258,119,142,291.5555,2925555,32
247,108,142,291.3968,2923968,30
1005,5,148,291.1325,2921325,26
1113,113,148,290.5958,2915958,30
1750,5,153,289.6286,2906286,24
1598,4,152,288.968,2899680,26
540,118,144,288.7205,2897205,34
681,116,145,288.4093,2894093,30
2218,14,156,288.3551,2893551,18
257,118,142,288.2163,2892163,32
2373,14,157,288.0376,2890376,18
2528,13,158,287.6679,2886679,18
668,103,145,287.6015,2886015,26
1605,11,152,287.3105,2883105,20
245,106,142,287.3018,2883018,28
814,105,146,287.2025,2882025,26
118,119,141,287.1345,2881345,32
811,102,146,286.9106,2879106,26
2063,13,155,285.0025,2860025,20
1599,5,152,284.2779,2852779,26
105,106,141,284.2207,2852207,30
2527,12,158,282.7333,2837333,20
398,118,143,282.6872,2836872,32
99,100,141,282.6445,2836445,28
826,117,146,282.3455,2833455,30
671,106,145,281.3339,2823339,26
2833,3,160,280.9051,2819051,32
2791,119,159,280.4931,2814931,24
1251,104,149,279.9649,2809649,26
2371,12,157,279.8372,2808372,20
527,105,144,279.8215,2808215,26
813,104,146,279.1763,2801763,26
815,106,146,278.4838,2794838,26
2209,5,156,278.174,2791740,20
969,115,147,277.1722,2781722,32
538,116,144,276.3283,2773283,30
1397,102,150,276.0268,2770268,28
1908,11,154,275.7655,2767655,20
246,107,142,275.4337,2764337,30
673,108,145,274.969,2759690,28
1847,102,153,274.8033,2758033,28
1697,103,152,274.7123,2757123,26
2360,1,157,274.4916,2754916,52
1105,105,148,273.9463,2749463,26
682,117,145,273.811,2748110,30
249,110,142,273.613,2746130,32
1448,4,151,272.6696,2736696,28
1901,4,154,271.4569,2724569,28
958,104,147,270.2172,2712172,28
2679,7,159,269.5657,2705657,20
1250,103,149,269.2428,2702428,26
397,117,143,269.1871,2701871,32
970,116,147,269.0931,2700931,30
1308,13,150,268.9546,2699546,20
2673,1,159,268.673,2696730,54
2831,1,160,268.673,2696730,54
389,109,143,268.3831,2693831,30
2516,1,158,268.3749,2693749,54
104,105,141,268.2827,2692827,28
859,5,147,268.1947,2691947,28
2220,16,156,268.1584,2691584,18
2375,16,157,268.0842,2690842,18
1756,11,153,268.0462,2690462,20
825,116,146,267.9072,2689072,30
968,114,147,267.6323,2686323,32
2205,1,156,266.3615,2673615,54
109,110,141,265.4799,2664799,30
1449,5,151,264.8221,2658221,26
2370,11,157,264.6248,2656248,20
1456,12,151,264.3238,2653238,20
444,22,144,264.1541,2651541,20
1103,103,148,264.0619,2650619,26
1455,11,151,263.8707,2648707,22
1696,102,152,263.2113,2642113,28
2529,14,158,263.2094,2642094,18
674,109,145,262.1836,2631836,28
2522,7,158,261.8801,2628801,20
2843,13,160,261.3731,2623731,18
2685,13,159,261.3218,2623218,18
1625,31,152,261.2661,2622661,16
1398,103,150,260.9475,2619475,26
2683,11,159,260.802,2618020,20
2526,11,158,260.802,2618020,20
161,22,142,260.6679,2616679,20
2313,109,156,259.8985,2608985,24
2054,4,155,259.7603,2607603,28
9,10,141,259.4422,2604422,24
1911,14,154,259.4398,2604398,20
587,22,145,259.2621,2602621,16
2468,109,157,258.5552,2595552,24
2947,117,160,258.1705,2591705,24
1907,10,154,257.8615,2588615,20
1758,13,153,257.8575,2588575,20
2061,11,155,257.5483,2585483,20
2215,11,156,257.5215,2585215,20
957,103,147,257.4544,2584544,26
296,16,143,257.1463,2581463,20
1306,11,150,256.9001,2579001,22
714,5,146,255.6818,2566818,28
2521,6,158,255.11790000000002,2561179,20
2678,6,159,255.11790000000002,2561179,20
2365,6,157,255.11790000000002,2561179,20
683,118,145,254.2962,2552962,32
2623,108,158,254.2331,2552331,26
260,121,142,253.9531,2549531,32
1325,30,150,253.9452,2549452,16
1776,31,153,253.9088,2549088,16
239,100,142,253.2621,2542621,28
162,23,142,252.9632,2539632,20
149,10,142,252.3993,2533993,26
2208,4,156,252.3159,2533159,26
1755,10,153,252.2014,2532014,22
433,11,144,252.1992,2531992,24
2065,15,155,252.1726,2531726,18
2841,11,160,251.8925,2528925,20
2064,14,155,251.3286,2523286,20
2531,16,158,251.0634,2520634,18
2081,31,155,250.9576,2519576,16
2838,8,160,250.798,2517980,20
867,13,147,250.7835,2517835,22
2231,27,156,250.4657,2514657,16
2866,36,160,250.4482,2514482,16
525,103,144,250.4337,2514337,26
297,17,143,250.0108,2510108,22
1330,35,150,249.7752,2507752,16
1160,13,149,249.7709,2507709,22
2688,16,159,249.6788,2506788,18
179,40,142,249.1748,2501748,18
2235,31,156,249.1117,2501117,16
1475,31,151,248.4624,2494624,16
2635,120,158,246.9718,2479718,26
1553,109,151,246.8344,2478344,24
2862,32,160,246.5692,2475692,16
2704,32,159,246.5244,2475244,16
870,16,147,246.2871,2472871,22
2548,33,158,246.2558,2472558,16
2219,15,156,246.1999,2471999,18
438,16,144,246.0626,2470626,22
2519,4,158,246.0338,2470338,24
586,21,145,245.9443,2469443,18
157,18,142,245.2218,2462218,22
1604,10,152,245.0521,2460521,22
2946,116,160,244.6664,2456664,24
1929,32,154,244.5619,2455619,16
1928,31,154,244.5056,2455056,16
2212,8,156,244.2175,2452175,20
15,16,141,244.1971,2451971,22
295,15,143,244.1384,2451384,20
309,29,143,243.8951,2448951,20
2058,8,155,243.8119,2448119,20
443,21,144,243.7121,2447121,22
2367,8,157,243.705,2447050,20
722,13,146,243.5118,2445118,22
1774,29,153,243.4786,2444786,16
1777,32,153,243.4138,2444138,16
578,13,145,243.2944,2442944,26
542,120,144,243.2673,2442673,32
291,11,143,242.7735,2437735,26
575,10,145,242.771,2437710,26
436,14,144,242.5028,2435028,20
956,102,147,242.399,2433990,26
2211,7,156,242.2059,2432059,20
2057,7,155,242.2059,2432059,20
2366,7,157,242.2059,2432059,20
1905,8,154,242.1564,2431564,20
1753,8,153,242.1564,2431564,20
1850,105,153,242.0991,2430991,24
21,22,141,241.8061,2428061,20
830,121,146,240.8947,2418947,32
2676,4,159,240.8428,2418428,24
1546,102,151,240.6567,2416567,28
302,22,143,240.5976,2415976,20
1752,7,153,240.3538,2413538,22
2210,6,156,240.1411,2411411,20
1904,7,154,240.0375,2410375,20
39,40,141,239.7471,2407471,20
1032,32,148,239.6834,2406834,18
1181,34,149,239.3474,2403474,18
431,9,144,239.3368,2403368,26
1307,12,150,239.0873,2400873,22
173,34,142,239.0644,2400644,20
741,32,146,239.0412,2400412,18
40,41,141,238.8398,2398398,20
810,101,146,238.8064,2398064,28
868,14,147,238.7855,2397855,22
172,33,142,238.7778,2397778,20
1329,34,150,238.5316,2395316,16
383,103,143,238.3358,2393358,26
1926,29,154,238.2441,2392441,16
1626,32,152,238.2316,2392316,16
2385,26,157,238.0399,2390399,18
155,16,142,238.0133,2390133,22
1406,111,150,237.7444,2387444,24
2467,108,157,237.6176,2386176,26
1474,30,151,237.5489,2385489,16
1479,35,151,237.1209,2381209,16
2082,32,155,237.099,2380990,16
2836,6,160,236.6358,2376358,22
2867,37,160,236.3347,2373347,16
1012,12,148,236.2034,2372034,22
2869,39,160,236.1071,2371071,16
827,118,146,236.0744,2370744,30
2779,107,159,235.8204,2368204,22
243,104,142,235.4795,2364795,28
2363,4,157,235.4779,2364779,24
2686,14,159,235.124,2361240,18
2870,40,160,235.0697,2360697,16
1933,36,154,235.0558,2360558,16
882,28,147,234.9175,2359175,16
1028,28,148,234.9175,2359175,16
150,11,142,234.3883,2353883,24
1997,100,154,234.2947,2352947,22
2369,10,157,234.0776,2350776,20
2682,10,159,234.0704,2350704,20
2525,10,158,233.944,2349440,20
440,18,144,233.5123,2345123,20
303,23,143,233.4758,2344758,20
2863,33,160,233.439,2344390,16
2551,36,158,233.3911,2343911,16
289,9,143,233.321,2343210,26
886,32,147,233.1805,2341805,18
148,9,142,233.1216,2341216,26
8,9,141,233.0317,2340317,26
298,18,143,232.8723,2338723,22
1321,26,150,232.8,2338000,16
1623,29,152,232.776,2337760,16
174,35,142,232.7399,2337399,20
2374,15,157,232.6878,2336878,18
598,33,145,232.6652,2336652,18
437,15,144,232.6328,2336328,22
1180,33,149,232.5668,2335668,18
1470,26,151,232.3814,2333814,16
2868,38,160,232.3618,2333618,16
721,12,146,232.3308,2333308,26
865,11,147,232.3175,2333175,26
1159,12,149,232.2663,2332663,22
684,119,145,232.2623,2332623,34
1477,33,151,232.1987,2331987,16
666,101,145,232.1543,2331543,30
2790,118,159,232.1319,2331319,24
667,102,145,232.1063,2331063,26
2523,8,158,231.9714,2329714,20
1624,30,152,231.9608,2329608,16
1328,33,150,231.911,2329110,16
180,41,142,231.7095,2327095,18
2708,36,159,231.617,2326170,16
2001,104,154,231.6085,2326085,24
1629,35,152,231.6038,2326038,16
580,15,145,231.5476,2325476,22
2386,27,157,231.5012,2325012,16
888,34,147,231.2999,2322999,18
2393,34,157,231.2241,2322241,16
1327,32,150,231.2197,2322197,16
1704,110,152,231.1188,2321188,24
2840,10,160,231.0315,2320315,20
2060,10,155,231.0006,2320006,20
2395,36,157,230.913,2319130,16
2554,39,158,230.7209,2317209,16
100,101,141,230.6701,2316701,26
2214,10,156,230.598,2315980,20
1780,35,153,230.4684,2314684,16
2240,36,156,230.4581,2314581,16
435,13,144,230.3834,2313834,24
2938,108,160,230.3366,2313366,24
153,14,142,229.9201,2309201,22
2834,4,160,229.7162,2307162,24
1855,110,153,229.5775,2305775,24
2780,108,159,229.5618,2305618,24
32,33,141,229.1016,2301016,20
2784,112,159,229.0826,2300826,24
1322,27,150,229.0692,2300692,16
290,10,143,228.9705,2299705,26
1177,30,149,228.9639,2299639,16
2792,120,159,228.6353,2296353,24
1174,27,149,227.9644,2289644,16
2622,107,158,227.9523,2289523,24
119,120,141,227.9132,2289132,32
101,102,141,227.8622,2288622,26
312,32,143,227.817,2288170,20
315,35,143,227.7214,2287214,20
1259,112,149,227.6072,2286072,26
19,20,141,227.5336,2285336,22
2306,102,156,227.5277,2285277,26
1699,105,152,227.4401,2284401,24
2950,120,160,227.1752,2281752,24
103,104,141,226.9134,2279134,28
2078,28,155,226.8853,2278853,16
1925,28,154,226.625,2276250,16
2546,31,158,226.613,2276130,16
723,14,146,226.5707,2275707,22
2077,27,155,226.4525,2274525,16
2713,41,159,226.4351,2274351,16
2236,32,156,226.4114,2274114,16
2871,41,160,226.3214,2273214,16
294,14,143,226.2156,2272156,22
2542,27,158,226.2114,2272114,16
2846,16,160,226.2045,2272045,18
2390,31,157,226.2019,2272019,16
2789,117,159,226.1877,2271877,24
1849,104,153,225.9698,2269698,24
439,17,144,225.801,2268010,22
2388,29,157,225.7609,2267609,16
2398,39,157,225.6729,2266729,16
1476,32,151,225.5361,2265361,16
456,34,144,225.5223,2265223,20
455,33,144,225.3792,2263792,20
1627,33,152,225.3664,2263664,16
2547,32,158,225.3225,2263225,16
577,12,145,225.3126,2263126,24
2703,31,159,225.2603,2262603,16
1013,13,148,225.1771,2261771,22
2080,30,155,225.0521,2260521,16
866,12,147,224.9532,2259532,22
2705,33,159,224.9307,2259307,16
1324,29,150,224.8773,2258773,16
1478,34,151,224.7674,2257674,16
1601,7,152,224.5523,2255523,26
2624,109,158,224.5343,2255343,24
2392,33,157,224.4474,2254474,16
2160,110,155,224.3542,2253542,24
1602,8,152,224.2864,2252864,22
293,13,143,224.2022,2252022,24
579,14,145,224.1459,2251459,22
2000,103,154,224.0304,2250304,24
1778,33,153,223.8895,2248895,16
2861,31,160,223.7516,2247516,16
2844,14,160,223.3702,2243702,18
1998,101,154,223.2772,2242772,24
729,20,146,223.1811,2241811,18
34,35,141,223.1543,2241543,20
401,121,143,223.0825,2240825,32
2314,110,156,222.9096,2239096,24
1473,29,151,222.7644,2237644,16
887,33,147,222.7481,2237481,18
1179,32,149,222.6129,2236129,16
10,11,141,222.5098,2235098,22
883,29,147,222.4935,2234935,18
1030,30,148,222.4928,2234928,16
2845,15,160,222.4392,2234392,18
2233,29,156,222.4068,2234068,16
738,29,146,222.2636,2232636,18
1912,15,154,222.2448,2232448,20
2544,29,158,221.8007,2228007,16
576,11,145,221.7486,2227486,26
1607,13,152,221.6538,2226538,20
445,23,144,221.6283,2226283,18
589,24,145,221.5779,2225779,18
2232,28,156,221.5099,2225099,16
829,120,146,221.2193,2222193,32
724,15,146,221.1579,2221579,22
2158,108,155,221.0255,2220255,24
2391,32,157,220.644,2216440,16
2680,8,159,220.5664,2215664,20
869,15,147,220.4875,2214875,22
600,35,145,220.462,2214620,18
18,19,141,220.439,2214390,22
743,34,146,220.3324,2213324,18
2625,110,158,220.3131,2213131,24
2006,109,154,220.309,2213090,24
2234,30,156,220.2765,2212765,16
2394,35,157,220.2604,2212604,16
1178,31,149,220.2268,2212268,16
1034,34,148,220.1396,2211396,18
181,42,142,219.9379,2209379,18
41,42,141,219.9053,2209053,18
1175,28,149,219.7783,2207783,16
2556,41,158,219.662,2206620,16
524,102,144,219.6609,2206609,26
2086,36,155,219.5993,2205993,16
2059,9,155,219.5761,2205761,20
1471,27,151,219.5161,2205161,16
889,35,147,219.4834,2204834,18
16,17,141,219.4606,2204606,22
1453,9,151,219.4583,2204583,24
1158,11,149,219.4167,2204167,22
17,18,141,219.0879,2200879,22
2711,39,159,219.0577,2200577,16
2707,35,159,218.9913,2199913,16
2710,38,159,218.5705,2195705,16
1162,15,149,218.5426,2195426,20
2007,110,154,218.5065,2195065,24
725,16,146,218.4499,2194499,22
1854,109,153,218.3671,2193671,24
26,27,141,218.3529,2193529,20
2243,39,156,218.218,2192180,16
2239,35,156,218.1573,2191573,16
33,34,141,218.0843,2190843,20
156,17,142,217.9879,2189879,22
31,32,141,217.719,2187190,20
1555,111,151,217.5883,2185883,24
2464,105,157,217.5385,2185385,22
2003,106,154,217.4436,2184436,24
457,35,144,217.3351,2183351,18
2153,103,155,217.0438,2180438,24
1326,31,150,217.0351,2180351,16
599,34,145,216.947,2179470,18
2066,16,155,216.9008,2179008,18
574,9,145,216.8964,2178964,26
1775,30,153,216.838,2178380,16
541,119,144,216.8351,2178351,32
449,27,144,216.6028,2176028,18
30,31,141,216.5631,2175631,20
591,26,145,216.5007,2175007,18
2782,110,159,216.4514,2174514,24
314,34,143,216.45,2174500,20
1773,28,153,216.3942,2173942,16
1927,30,154,216.3765,2173765,16
1848,103,153,216.254,2172540,26
2159,109,155,216.1244,2171244,24
737,28,146,216.0586,2170586,18
594,29,145,215.9173,2169173,18
1459,15,151,215.9165,2169165,20
2864,34,160,215.5995,2165995,16
382,102,143,215.5907,2165907,26
310,30,143,215.5879,2165879,20
2700,28,159,215.5672,2165672,16
2872,42,160,215.5037,2165037,16
1703,109,152,215.4969,2164969,24
22,23,141,215.4814,2164814,20
2095,45,155,215.3792,2163792,16
2312,108,156,215.3784,2163784,24
2847,17,160,215.0835,2160835,18
1026,26,148,214.9883,2159883,16
1173,26,149,214.9883,2159883,16
448,26,144,214.8487,2158487,18
1931,34,154,214.7823,2157823,16
1027,27,148,214.5732,2155732,16
1011,11,148,214.479,2154790,22
158,19,142,214.4578,2154578,22
1779,34,153,214.4032,2154032,16
2543,28,158,214.3915,2153915,16
316,36,143,214.3708,2153708,20
2550,35,158,214.3331,2153331,16
1182,35,149,214.2665,2152665,18
1628,34,152,214.2453,2152453,16
2706,34,159,214.2151,2152151,16
1304,9,150,214.1264,2151264,24
739,30,146,213.9456,2149456,18
2475,116,157,213.927,2149270,24
2781,109,159,213.9183,2149183,24
2480,121,157,213.838,2148380,28
261,122,142,213.7929,2147929,34
1700,106,152,213.7865,2147865,24
2709,37,159,213.5656,2145656,16
1782,37,153,213.5534,2145534,16
441,19,144,213.4401,2144401,22
1036,36,148,213.3342,2143342,18
2387,28,157,213.3279,2143279,16
1906,9,154,213.3205,2143205,20
171,32,142,213.3038,2143038,20
2681,9,159,213.2895,2142895,20
2839,9,160,213.2895,2142895,20
1457,13,151,213.2332,2142332,20
1331,36,150,213.2237,2142237,16
1932,35,154,213.0743,2140743,16
299,19,143,213.0059,2140059,22
165,26,142,212.7154,2137154,20
1789,44,153,212.6658,2136658,16
2238,34,156,212.5675,2135675,16
2309,105,156,212.5522,2135522,24
1621,27,152,212.5344,2135344,16
2004,107,154,212.4316,2134316,24
2553,38,158,212.1899,2131899,16
1554,110,151,212.0772,2130772,24
399,119,143,212.0041,2130041,32
731,22,146,211.951,2129510,16
432,10,144,211.9489,2129489,26
2397,38,157,211.8776,2128776,16
2399,40,157,211.7535,2127535,16
304,24,143,211.7288,2127288,20
1923,26,154,211.5972,2125972,16
1913,16,154,211.5956,2125956,18
1705,111,152,211.5135,2125135,24
2619,104,158,211.3859,2123859,22
29,30,141,211.2779,2122779,20
152,13,142,211.1492,2121492,22
1761,16,153,211.1398,2121398,20
2937,107,160,211.0498,2120498,22
447,25,144,210.9649,2119649,18
1407,112,150,210.9575,2119575,24
1031,31,148,210.8975,2118975,18
170,31,142,210.8561,2118561,20
169,30,142,210.8231,2118231,20
2056,6,155,210.6956,2116956,20
2776,104,159,210.4347,2114347,22
2241,37,156,210.3831,2113831,16
2939,109,160,210.2564,2112564,24
2530,15,158,210.1982,2111982,18
2541,26,158,210.122,2111220,18
742,33,146,210.0813,2110813,18
2687,15,159,210.0781,2110781,18
2865,35,160,210.0302,2110302,16
451,29,144,209.9215,2109215,18
1033,33,148,209.7678,2107678,18
166,27,142,209.7236,2107236,20
163,24,142,209.528,2105280,20
2689,17,159,209.4942,2104942,18
2152,102,155,209.4253,2104253,24
2079,29,155,209.37,2103700,16
320,40,143,209.2865,2102865,18
2230,26,156,209.2235,2102235,16
875,21,147,209.2101,2102101,16
730,21,146,209.2024,2102024,16
2858,28,160,208.9815,2099815,16
744,35,146,208.9813,2099813,18
686,121,145,208.6439,2096439,32
308,28,143,208.6002,2096002,20
306,26,143,208.5464,2095464,18
1620,26,152,208.4036,2094036,16
2558,43,158,208.1898,2091898,16
1771,26,153,208.1592,2091592,16
2322,118,156,208.117,2091170,26
1480,36,151,208.0439,2090439,16
2156,106,155,208.0203,2090203,24
2402,43,157,207.8379,2088379,16
720,11,146,207.8257,2088257,26
2793,121,159,207.8064,2088064,26
1922,25,154,207.802,2088020,16
1458,14,151,207.7762,2087762,20
2389,30,157,207.7264,2087264,16
434,12,144,207.6729,2086729,24
2310,106,156,207.6164,2086164,24
2320,116,156,207.5367,2085367,24
2242,38,156,207.5269,2085269,16
2715,43,159,207.4842,2084842,16
2083,33,155,207.4732,2084732,16
1930,33,154,207.4732,2084732,16
1029,29,148,207.4373,2084373,16
582,17,145,207.3444,2083444,22
2013,116,154,207.2911,2082911,24
523,101,144,207.2875,2082875,26
2244,40,156,207.2851,2082851,16
400,120,143,207.2084,2082084,32
2524,9,158,207.1735,2081735,20
2368,9,157,207.1672,2081672,20
2783,111,159,207.1667,2081667,24
1016,16,148,207.0128,2080128,22
1481,37,151,206.8765,2078765,16
1924,27,154,206.7485,2077485,16
1781,36,153,206.7483,2077483,16
2474,115,157,206.7463,2077463,24
313,33,143,206.6829,2076829,20
1630,36,152,206.6711,2076711,16
1903,6,154,206.6201,2076201,22
2213,9,156,206.607,2076070,20
154,15,142,206.5368,2075368,24
1176,29,149,206.4808,2074808,16
2245,41,156,206.3845,2073845,16
1609,15,152,206.3034,2073034,20
581,16,145,206.298,2072980,22
301,21,143,206.289,2072890,22
1790,45,153,206.1102,2071102,16
20,21,141,206.0475,2070475,22
1323,28,150,206.0258,2070258,16
593,28,145,205.9937,2069937,18
13,14,141,205.8141,2068141,24
2084,34,155,205.7677,2067677,16
595,30,145,205.6085,2066085,18
1759,14,153,205.3761,2063761,20
1608,14,152,205.3517,2063517,20
2549,34,158,205.3273,2063273,16
585,20,145,205.0923,2060923,20
12,13,141,204.5437,2055437,24
891,37,147,204.4889,2054889,18
2166,116,155,204.4078,2054078,24
2634,119,158,204.2473,2052473,24
1769,24,153,204.246,2052460,16
543,121,144,204.2358,2052358,32
2469,110,157,204.0866,2050866,24
1035,35,148,204.0428,2050428,18
1846,101,153,203.8047,2048047,28
1183,36,149,203.7004,2047004,18
1319,24,150,203.5783,2045783,16
584,19,145,203.5181,2045181,20
1619,25,152,203.4496,2044496,16
122,123,141,203.3708,2043708,36
160,21,142,203.3292,2043292,22
23,24,141,203.2608,2042608,20
1037,37,148,203.2285,2042285,18
2778,106,159,203.2245,2042245,22
1852,107,153,203.2066,2042066,24
2252,48,156,203.0333,2040333,16
259,120,142,203.0104,2040104,32
583,18,145,202.7857,2037857,22
745,36,146,202.7564,2037564,18
2470,111,157,202.5282,2035282,24
601,36,145,202.5066,2035066,18
1936,39,154,202.4833,2034833,16
2631,116,158,202.4297,2034297,24
2085,35,155,202.3115,2033115,16
2249,45,156,202.1055,2031055,16
2251,47,156,202.0222,2030222,16
597,32,145,201.9905,2029905,18
2089,39,155,201.7757,2027757,16
242,103,142,201.6558,2026558,26
2405,46,157,201.6491,2026491,16
2714,42,159,201.4235,2024235,16
2087,37,155,201.2543,2022543,16
159,20,142,201.2352,2022352,22
454,32,144,201.1863,2021863,18
2075,25,155,200.873,2018730,16
2237,33,156,200.7676,2017676,16
1472,28,151,200.7329,2017329,16
