,fast_ma,slow_ma,profit,end_capital,number_of_trades
938,8,60,179.9364,1809364,74
137,15,44,179.8922,1808922,78
676,26,55,178.1654,1791654,68
54,15,42,177.6287,1786287,78
604,7,54,176.8262,1778262,84
223,14,46,176.8058,1778058,76
711,7,56,175.6717,1766717,84
181,16,45,175.6528,1766528,78
20,21,41,174.8479,1758479,84
67,28,42,172.2457,1732457,86
666,16,55,171.8035,1728035,68
138,16,44,171.7808,1727808,76
652,2,55,170.6046,1716046,122
97,17,43,170.2626,1712626,76
939,9,60,169.5487,1705487,72
149,27,44,169.4091,1704091,74
554,9,53,167.7182,1687182,80
713,9,56,166.7368,1677368,80
60,21,42,164.6545,1656545,80
2,3,41,163.8051,1648051,142
774,15,57,162.0513,1630513,70
651,1,55,161.6672,1626672,162
829,14,58,161.5761,1625761,70
512,18,52,161.2876,1622876,76
936,6,60,160.8014,1618014,84
705,1,56,160.7036,1617036,158
355,8,49,159.1083,1601083,92
267,13,47,158.8027,1598027,76
667,17,55,158.5837,1595837,68
106,26,43,158.253,1592530,76
878,6,59,157.8942,1588942,82
606,9,54,156.4985,1574985,78
105,25,43,156.1354,1571354,78
142,20,44,155.4108,1564108,76
765,6,57,155.3586,1563586,82
511,17,52,155.1425,1561425,76
308,8,48,154.4834,1554834,96
109,29,43,154.1798,1551798,84
706,2,56,154.0008,1550008,120
768,9,57,153.533,1545330,80
462,18,51,153.4479,1544479,76
659,9,55,153.1664,1541664,78
312,12,48,153.1447,1541447,76
773,14,57,151.801,1528010,68
775,16,57,151.1735,1521735,74
66,27,42,150.1716,1511716,82
27,28,41,149.7107,1507107,88
720,16,56,148.8052,1498052,72
59,20,42,147.8243,1488243,80
359,12,49,146.549,1475490,80
561,16,53,146.3936,1473936,72
108,28,43,145.992,1469920,80
729,25,56,145.9287,1469287,68
184,19,45,145.7976,1467976,76
884,12,59,145.0331,1460331,72
940,10,60,144.2362,1452362,70
226,17,46,144.233,1452330,74
506,12,52,143.8461,1448461,76
271,17,47,143.7908,1447908,72
29,30,41,143.769,1447690,94
357,10,49,143.5907,1445907,84
557,12,53,143.3635,1443635,76
26,27,41,143.3111,1443111,86
614,17,54,143.2329,1442329,70
185,20,45,143.1978,1441978,76
358,11,49,143.019,1440190,82
182,17,45,143.0127,1440127,74
147,25,44,141.8614,1428614,78
562,17,53,141.733,1427330,78
615,18,54,141.2447,1422447,76
942,12,60,141.1533,1421533,70
150,28,44,140.975,1419750,78
193,28,45,140.6907,1416907,78
25,26,41,140.6193,1416193,82
148,26,44,140.2897,1412897,80
68,29,42,139.9018,1409018,88
229,20,46,139.7007,1407007,76
64,25,42,139.6822,1406822,76
623,26,54,139.3698,1403698,70
613,16,54,139.3565,1403565,70
65,26,42,139.2303,1402303,76
607,10,54,139.2065,1402065,78
14,15,41,139.2023,1402023,80
719,15,56,139.0177,1400177,74
15,16,41,137.6854,1386854,82
833,18,58,137.6687,1386687,70
225,16,46,137.4239,1384239,76
183,18,45,137.0681,1380681,74
608,11,54,136.8253,1378253,78
731,27,56,136.7619,1377619,68
665,15,55,136.6048,1376048,72
776,17,57,136.2901,1372901,74
58,19,42,135.2621,1362621,80
196,31,45,134.8246,1358246,80
228,19,46,134.7586,1357586,74
510,16,52,134.6061,1356061,74
99,19,43,134.2746,1352746,76
821,6,58,134.0427,1350427,80
710,6,56,133.9834,1349834,82
669,19,55,133.8703,1348703,72
563,18,53,133.3384,1343384,76
616,19,54,133.0938,1340938,74
714,10,56,133.0734,1340734,78
882,10,59,132.8477,1338477,76
888,16,59,132.5547,1335547,64
107,27,43,132.3386,1333386,76
778,19,57,131.6063,1326063,70
560,15,53,131.5682,1325682,72
190,25,45,131.4994,1324994,76
461,17,51,131.3648,1323648,76
718,14,56,131.0794,1320794,74
830,15,58,131.011,1320110,68
23,24,41,130.7906,1317906,84
886,14,59,129.6314,1306314,70
274,20,47,129.3299,1303299,74
141,19,44,129.3136,1303136,76
668,18,55,129.1491,1301491,72
146,24,44,129.0698,1300698,76
656,6,55,128.3177,1293177,86
224,15,46,127.7731,1287731,78
889,17,59,127.48400000000001,1284840,64
31,32,41,127.17840000000001,1281784,106
273,19,47,127.088,1280880,74
191,26,45,126.9445,1279445,76
609,12,54,126.7968,1277968,76
513,19,52,126.527,1275270,74
832,17,58,126.44,1274400,68
722,18,56,126.2944,1272944,70
140,18,44,125.669,1266690,76
951,21,60,125.499,1264990,62
825,10,58,125.2981,1262981,78
139,17,44,125.215,1262150,76
280,26,47,125.1338,1261338,74
270,16,47,125.1148,1261148,78
30,31,41,125.0616,1260616,96
32,33,41,124.9043,1259043,106
22,23,41,124.7933,1257933,82
186,21,45,124.7737,1257737,76
192,27,45,123.9592,1249592,74
721,17,56,123.955,1249550,68
328,28,48,123.6336,1246336,74
283,29,47,123.4797,1244797,78
887,15,59,123.1392,1241392,70
504,10,52,123.1253,1241253,82
313,13,48,123.0416,1240416,78
104,24,43,122.7442,1237442,80
69,30,42,122.6914,1236914,90
610,13,54,122.2649,1232649,74
405,10,50,122.0614,1230614,82
662,12,55,122.0192,1230192,82
151,29,44,121.9481,1229481,82
57,18,42,121.7895,1227895,80
769,10,57,121.4723,1224723,78
675,25,55,121.1429,1221429,70
16,17,41,121.0628,1220628,82
949,19,60,120.9766,1219766,64
950,20,60,120.7136,1217136,64
677,27,55,120.3248,1213248,68
18,19,41,120.2029,1212029,82
463,19,51,120.1159,1211159,74
317,17,48,120.1085,1211085,72
946,16,60,119.8903,1208903,66
944,14,60,119.7282,1207282,68
