,fast_ma,slow_ma,profit,end_capital,number_of_trades
1811,167,171,50.9176,519176,58
793,148,165,50.8746,518746,26
789,144,165,50.8718,518718,28
1814,170,171,50.8098,518098,102
2847,168,177,50.6133,516133,34
2674,170,176,50.5795,515795,44
461,141,163,50.557,515570,26
1641,166,170,50.5562,515562,58
1621,146,170,50.534,515340,22
2673,169,176,50.4185,514185,42
308,149,162,50.3852,513852,26
3366,156,180,50.3822,513822,18
1454,147,169,50.3039,513039,24
1626,151,170,50.2704,512704,24
795,150,165,50.2301,512301,26
2658,154,176,50.158,511580,26
1297,157,168,49.8358,508358,28
1475,168,169,49.784,507840,106
462,142,163,49.7116,507116,30
963,154,166,49.6174,506174,30
633,151,164,49.5612,505612,26
3376,166,180,49.5049,505049,20
301,142,162,49.4691,504691,28
2832,153,177,49.4674,504674,22
1624,149,170,49.4304,504304,24
1798,154,171,49.2714,502714,28
2330,173,174,49.2526,502526,94
2852,173,177,49.1267,501267,52
806,161,165,49.0131,500131,68
3201,169,179,48.9525,499525,26
958,149,166,48.9293,499293,26
1474,167,169,48.8599,498599,74
3029,174,178,48.7615,497615,54
2309,152,174,48.7094,497094,26
144,145,161,48.5876,495876,28
2834,155,177,48.5386,495386,22
470,150,163,48.4772,494772,26
1955,141,172,48.3514,493514,24
1809,165,171,48.2854,492854,50
1808,164,171,48.2625,492625,42
1640,165,170,48.254,492540,56
3013,158,178,48.2319,492319,20
3367,157,180,48.0888,490888,18
796,151,165,47.8688,488688,26
1623,148,170,47.8263,488263,24
3202,170,179,47.7837,487837,26
3028,173,178,47.7595,487595,48
1453,146,169,47.7126,487126,24
2311,154,174,47.6851,486851,28
800,155,165,47.6468,486468,36
3203,171,179,47.6446,486446,36
2837,158,177,47.6099,486099,20
1289,149,168,47.6038,486038,24
2488,158,175,47.6011,486011,24
802,157,165,47.582,485820,44
2496,166,175,47.4819,484819,32
2670,166,176,47.4147,484147,30
3027,172,178,47.4119,484119,44
960,151,166,47.3058,483058,26
1456,149,169,47.2961,482961,24
2140,155,173,47.2623,482623,26
804,159,165,47.1807,481807,50
1642,167,170,47.1391,481391,60
1278,138,168,47.1084,481084,22
1459,152,169,46.9841,479841,24
1455,148,169,46.9335,479335,24
3365,155,180,46.8942,478942,20
2839,160,177,46.8941,478941,20
3377,167,180,46.8174,478174,28
1126,152,167,46.7799,477799,28
2849,170,177,46.7601,477601,42
2502,172,175,46.5056,475056,58
2137,152,173,46.2056,472056,26
636,154,164,46.185,471850,34
1625,150,170,46.168,471680,24
1464,157,169,46.1648,471648,28
1466,159,169,46.0873,470873,32
1632,157,170,46.0725,470725,26
315,156,162,45.9827,469827,56
2660,156,176,45.7462,467462,24
2489,159,175,45.7203,467203,24
2838,159,177,45.7101,467101,20
794,149,165,45.5923,465923,26
2836,157,177,45.5813,465813,22
2501,171,175,45.4652,464652,56
155,156,161,45.4283,464283,62
147,148,161,45.4083,464083,26
305,146,162,45.1633,461633,28
482,162,163,45.0645,460645,112
1458,151,169,45.0513,460513,24
2329,172,174,44.708,457080,64
2669,165,176,44.6473,456473,28
2854,175,177,44.6234,456234,70
631,149,164,44.496,454960,26
3378,168,180,44.3888,453888,26
798,153,165,44.2836,452836,32
2851,172,177,44.1759,451759,48
1104,130,167,44.1418,451418,24
3382,172,180,44.0094,450094,32
3381,171,180,43.9569,449569,26
145,146,161,43.9195,449195,28
641,159,164,43.9057,449057,60
1627,152,170,43.8477,448477,24
635,153,164,43.5052,445052,32
2503,173,175,43.4176,444176,64
634,152,164,43.4135,444135,28
3379,169,180,43.1479,441479,26
1288,148,168,43.0984,440984,24
3385,175,180,43.0795,440795,48
797,152,165,43.0668,440668,30
479,159,163,43.0422,440422,66
801,156,165,42.896,438960,42
1460,153,169,42.8342,438342,26
3189,157,179,42.7638,437638,22
319,160,162,42.6976,436976,84
2659,155,176,42.4597,434597,24
3387,177,180,42.41,434100,60
1463,156,169,42.3361,433361,26
1643,168,170,42.2546,432546,74
310,151,162,41.6856,426856,32
1457,150,169,41.4555,424555,24
3386,176,180,41.4463,424463,54
2328,171,174,41.3025,423025,58
1287,147,168,41.0962,420962,24
3030,175,178,40.8668,418668,62
1465,158,169,40.8461,418461,26
1631,156,170,40.7081,417081,26
1462,155,169,40.6807,416807,26
1472,165,169,40.6549,416549,60
2850,171,177,40.4745,414745,44
320,161,162,40.2322,412322,108
480,160,163,40.1795,411795,74
3389,179,180,39.9509,409509,98
2677,173,176,39.946,409460,58
2676,172,176,39.894,408940,54
632,150,164,39.4845,404845,26
2504,174,175,39.3519,403519,94
3205,173,179,39.3447,403447,44
3026,171,178,39.3229,403229,40
962,153,166,39.2701,402701,30
1296,156,168,39.2587,402587,26
481,161,163,39.1741,401741,82
799,154,165,39.1113,401113,32
3380,170,180,39.1105,401105,24
150,151,161,39.0668,400668,32
2661,157,176,38.9932,399932,24
3388,178,180,38.8289,398289,72
318,159,162,38.8181,398181,76
474,154,163,38.6605,396605,44
471,151,163,38.3598,393598,28
3210,178,179,38.0401,390401,98
158,159,161,37.8814,388814,86
2679,175,176,37.7483,387483,96
2855,176,177,37.4401,384401,94
2157,172,173,37.3341,383341,94
2662,158,176,37.3225,383225,22
3206,174,179,37.2023,382023,46
159,160,161,37.1547,381547,114
3207,175,179,36.838,378380,56
2663,159,176,36.7989,377989,22
3208,176,179,36.7027,377027,62
1461,154,169,36.6835,376835,28
1628,153,170,36.3796,373796,26
1630,155,170,36.1961,371961,26
3204,172,179,35.5717,365717,40
314,155,162,35.0126,360126,50
156,157,161,34.8472,358472,66
473,153,163,34.4291,354291,34
3031,176,178,34.154,351540,70
3383,173,180,34.0691,350691,40
637,155,164,33.9934,349934,44
961,152,166,33.7681,347681,30
2675,171,176,33.738,347380,48
316,157,162,33.6787,346787,62
3384,174,180,33.071,340710,42
475,155,163,32.9785,339785,48
639,157,164,32.1918,331918,52
476,156,163,31.369,323690,52
472,152,163,31.258499999999998,322585,32
151,152,161,30.8778,318778,42
478,158,163,30.6183,316183,60
317,158,162,30.2464,312464,66
3032,177,178,30.2079,312079,98
3209,177,179,30.2041,312041,72
477,157,163,30.1641,311641,54
311,152,162,30.073,310730,36
1473,166,169,30.019,310190,60
638,156,164,28.412,294120,48
1629,154,170,27.9849,289849,28
312,153,162,27.7534,287534,42
154,155,161,27.4204,284204,56
313,154,162,26.2562,272562,46
153,154,161,26.226,272260,50
152,153,161,23.5802,245802,48
157,158,161,23.4912,244912,74
