,fast_ma,slow_ma,profit,end_capital,number_of_trades
304,25,27,170.7183,1717183,264
435,16,32,170.3454,1713454,112
476,26,33,169.9787,1709787,136
590,6,37,169.7496,1707496,118
394,5,31,169.6215,1706215,140
643,23,38,169.6085,1706085,98
186,1,23,169.5476,1705476,340
358,26,29,169.2458,1702458,204
576,27,36,168.4609,1694609,116
256,2,26,167.8302,1688302,222
599,15,37,167.6387,1686387,88
172,8,22,167.5813,1685813,166
395,6,31,167.3852,1683852,134
345,13,29,167.115,1681150,128
338,6,29,167.0558,1680558,148
574,25,36,166.2584,1672584,108
445,26,32,165.7415,1667415,146
606,22,37,165.2,1662000,94
403,14,31,165.1526,1661526,122
642,22,38,165.1198,1661198,94
497,15,34,164.8344,1658344,98
607,23,37,164.5038,1655038,98
434,15,32,164.0412,1650412,114
663,6,39,163.6974,1646974,108
336,4,29,163.4357,1644357,170
626,6,38,163.2751,1642751,108
488,6,34,163.2584,1642584,122
529,14,35,163.0019,1640019,96
635,15,38,162.8877,1638877,90
563,14,36,162.7892,1637892,90
634,14,38,162.7044,1637044,90
332,27,28,162.2148,1632148,360
431,12,32,162.1791,1631791,114
382,22,30,162.0155,1630155,138
174,10,22,161.9789,1629789,162
496,14,34,161.8739,1628739,100
465,15,33,161.697,1626970,100
460,10,33,161.5052,1625052,112
375,15,30,161.2588,1622588,122
313,8,28,159.9904,1609904,150
369,9,30,159.8392,1608392,126
514,32,34,159.7219,1607219,214
285,6,27,159.5941,1605941,154
367,7,30,159.253,1602530,134
346,14,29,158.9776,1599776,128
392,3,31,158.8978,1598978,194
522,7,35,158.7058,1597058,112
605,21,37,158.4254,1594254,96
398,9,31,158.3851,1593851,120
208,1,24,158.279,1592790,328
725,30,40,158.0841,1590841,104
709,14,40,156.7206,1577206,86
498,16,34,156.3166,1573166,102
319,14,28,156.3022,1573022,130
339,7,29,155.9076,1569076,142
672,15,39,155.6623,1566623,86
609,25,37,155.5268,1565268,104
553,4,36,155.25,1562500,150
456,6,33,155.0313,1560313,126
300,21,27,154.6542,1556542,172
376,16,30,154.4101,1554101,122
217,10,24,154.1908,1551908,150
424,5,32,153.9366,1549366,142
487,5,34,153.8974,1548974,132
374,14,30,153.5828,1545828,124
152,8,21,152.9685,1539685,178
681,24,39,152.9463,1539463,96
311,6,28,152.8754,1538754,158
579,30,36,152.8428,1538428,134
406,17,31,152.0253,1530253,112
614,30,37,151.385,1523850,130
326,21,28,151.3119,1523119,146
685,28,39,151.2671,1522671,96
683,26,39,151.1141,1521141,96
477,27,33,150.6832,1516832,140
388,28,30,150.3942,1513942,246
720,25,40,150.3413,1513413,88
328,23,28,149.0332,1500332,172
455,5,33,149.0068,1500068,132
565,16,36,148.9706,1499706,94
467,17,33,148.5855,1495855,106
190,5,23,148.2644,1492644,178
155,11,21,147.7706,1487706,170
284,5,27,147.5415,1485415,168
649,29,38,147.3895,1483895,110
637,17,38,147.1823,1481823,90
233,3,25,146.9511,1479511,204
231,1,25,146.9329,1479329,314
341,9,29,146.8699,1478699,132
322,17,28,146.4431,1474431,136
645,25,38,146.3259,1473259,96
305,26,27,146.2729,1472729,358
543,28,35,146.1768,1471768,132
675,18,39,145.9948,1469948,86
165,1,22,145.6829,1466829,348
473,23,33,145.6603,1466603,116
401,12,31,145.3465,1463465,118
581,32,36,145.2955,1462955,156
721,26,40,145.2919,1462919,88
257,3,26,145.2345,1462345,192
314,9,28,145.1439,1461439,138
555,6,36,145.116,1461160,120
577,28,36,144.5877,1455877,126
545,30,35,144.5763,1455763,156
521,6,35,144.3716,1453716,118
405,16,31,143.7539,1447539,120
396,7,31,143.4773,1444773,124
687,30,39,142.959,1439590,104
310,5,28,142.8419,1438419,156
354,22,29,142.4539,1434539,144
413,24,31,141.4297,1424297,140
612,28,37,140.9755,1419755,116
636,16,38,140.2026,1412026,88
682,25,39,140.0557,1410557,90
209,2,24,140.0477,1410477,254
678,21,39,139.9445,1409445,90
679,22,39,139.763,1407630,94
542,27,35,139.6582,1406582,130
187,2,23,139.5015,1405015,258
195,10,23,139.4839,1404839,152
262,8,26,139.2321,1402321,144
446,27,32,138.9223,1399223,152
505,23,34,138.6838,1396838,106
458,8,33,138.5769,1395769,120
307,2,28,138.4897,1394897,212
475,25,33,138.0475,1390475,138
507,25,34,137.9374,1389374,124
173,9,22,137.8828,1388828,162
321,16,28,137.8672,1388672,138
716,21,40,137.8019,1388019,86
425,6,32,137.7434,1387434,132
189,4,23,137.4951,1384951,196
118,11,19,137.4324,1384324,204
377,17,30,137.3984,1383984,118
430,11,32,137.2774,1382774,116
421,2,32,137.1039,1381039,192
442,23,32,136.9678,1379678,126
327,22,28,136.6251,1376251,162
611,27,37,136.392,1373920,110
169,5,22,135.9469,1369469,184
370,10,30,135.7197,1367197,126
472,22,33,135.5008,1365008,110
347,15,29,135.0759,1360759,122
711,16,40,134.779,1357790,82
573,24,36,133.9848,1349848,104
638,18,38,133.8449,1348449,88
646,26,38,133.5935,1345935,100
308,3,28,133.53,1345300,192
602,18,37,133.3678,1343678,94
391,2,31,133.2232,1342232,204
380,20,30,133.0954,1340954,126
104,14,18,133.0349,1340349,250
301,22,27,132.8256,1338256,172
536,21,35,132.6174,1336174,104
404,15,31,132.5525,1335525,120
334,2,29,132.4919,1334919,216
408,19,31,132.3844,1333844,106
232,2,25,132.0813,1330813,226
260,6,26,131.8941,1328941,166
302,23,27,131.8206,1328206,186
722,27,40,131.0643,1320643,92
719,24,40,131.0596,1320596,88
578,29,36,130.6642,1316642,126
320,15,28,130.4265,1314265,136
673,16,39,130.3878,1313878,84
712,17,40,130.3043,1313043,82
372,12,30,130.2776,1312776,122
117,10,19,130.1265,1311265,200
582,33,36,129.6162,1306162,174
513,31,34,129.4436,1304436,182
539,24,35,128.9244,1299244,104
410,21,31,128.9089,1299089,126
647,27,38,128.8635,1298635,100
530,15,35,128.5885,1295885,98
335,3,29,128.5211,1295211,186
290,11,27,128.3776,1293776,134
728,33,40,127.7603,1287603,126
575,26,36,127.56890000000001,1285689,112
641,21,38,127.47800000000001,1284780,94
407,18,31,126.4097,1274097,110
686,29,39,126.4003,1274003,98
535,20,35,126.0627,1270627,100
441,22,32,125.6628,1266628,120
363,3,30,125.6441,1266441,182
323,18,28,125.2723,1262723,134
171,7,22,125.1397,1261397,168
192,7,23,125.0915,1260915,162
429,10,32,125.0198,1260198,118
273,19,26,124.474,1254740,168
276,22,26,124.4574,1254574,190
723,28,40,124.1402,1251402,94
714,19,40,123.4629,1244629,84
502,20,34,123.2967,1242967,106
381,21,30,123.2649,1242649,130
352,20,29,123.0061,1240061,136
288,9,27,122.711,1237110,146
411,22,31,122.1708,1231708,130
457,7,33,121.9719,1229719,126
379,19,30,121.9201,1229201,130
677,20,39,121.4735,1224735,86
259,5,26,121.3357,1223357,168
261,7,26,121.1728,1221728,154
316,11,28,121.1436,1221436,130
194,9,23,121.129,1221290,154
616,32,37,120.9397,1219397,152
133,8,20,120.6748,1216748,188
540,25,35,120.6054,1216054,110
289,10,27,120.4617,1214617,134
238,8,25,120.3422,1213422,150
105,15,18,120.2658,1212658,282
236,6,25,120.1273,1211273,164
287,8,27,119.9282,1209282,148
567,18,36,119.7988,1207988,100
653,33,38,119.2826,1202826,154
399,10,31,119.1634,1201634,118
263,9,26,119.0151,1200151,142
348,16,29,118.8378,1198378,126
676,19,39,118.6866,1196866,88
726,31,40,118.2141,1192141,108
344,12,29,118.1763,1191763,126
175,11,22,117.4363,1184363,156
130,5,20,117.3192,1183192,200
240,10,25,117.216,1182160,144
717,22,40,116.9859,1179859,88
100,10,18,116.4226,1174226,212
400,11,31,116.3035,1173035,120
601,17,37,116.2712,1172712,90
651,31,38,116.2445,1172445,128
652,32,38,116.2352,1172352,142
211,4,24,116.1448,1171448,188
213,6,24,115.9198,1169198,158
119,12,19,115.9153,1169153,210
615,31,37,115.8948,1168948,136
713,18,40,115.7007,1167007,82
531,16,35,115.4607,1164607,100
101,11,18,115.2779,1162779,212
145,1,21,115.0131,1160131,356
353,21,29,114.8785,1158785,140
537,22,35,114.7245,1157245,100
617,33,37,114.6861,1156861,156
506,24,34,114.6614,1156614,108
239,9,25,114.4423,1154423,146
440,21,32,114.3198,1153198,116
349,17,29,114.2145,1152145,128
640,20,38,114.0611,1150611,96
570,21,36,113.5064,1145064,96
325,20,28,113.4854,1144854,148
471,21,33,113.4468,1144468,108
680,23,39,113.2951,1142951,94
541,26,35,113.1552,1141552,116
264,10,26,113.1071,1141071,140
350,18,29,112.8278,1138278,132
603,19,37,112.4589,1134589,98
318,13,28,112.4078,1134078,134
639,19,38,112.3807,1133807,92
88,14,17,112.2851,1132851,296
351,19,29,112.2433,1132433,136
122,15,19,112.0851,1130851,238
389,29,30,112.0527,1130527,324
426,7,32,111.9499,1129499,126
324,19,28,111.902,1129020,144
503,21,34,111.7638,1127638,104
718,23,40,111.641,1126410,88
188,3,23,111.313,1123130,212
443,24,32,111.2601,1122601,130
489,7,34,111.2208,1122208,120
216,9,24,110.8106,1118106,144
103,13,18,110.7719,1117719,236
291,12,27,110.7026,1117026,130
138,13,20,110.606,1116060,192
724,29,40,110.21,1112100,98
437,18,32,109.7853,1107853,110
148,4,21,109.6806,1106806,202
727,32,40,109.6245,1106245,106
168,4,22,108.617,1096170,196
571,22,36,108.3761,1093761,98
166,2,22,107.9992,1089992,266
214,7,24,107.9652,1089652,152
362,2,30,107.8264,1088264,216
116,9,19,107.6551,1086551,198
688,31,39,107.5695,1085695,116
258,4,26,107.4464,1084464,172
468,18,33,107.2156,1082156,106
438,19,32,106.8947,1078947,104
309,4,28,106.8154,1078154,178
167,3,22,106.675,1076750,210
237,7,25,106.6055,1076055,154
650,30,38,106.56,1075600,114
409,20,31,106.519,1075190,120
674,17,39,105.3609,1063609,86
566,17,36,105.3091,1063091,96
126,1,20,105.1268,1061268,376
568,19,36,104.9583,1059583,100
283,4,27,104.9568,1059568,170
504,22,34,104.9189,1059189,108
359,27,29,104.8605,1058605,250
76,2,17,104.7974,1057974,314
297,18,27,104.747,1057470,148
210,3,24,104.3406,1053406,218
371,11,30,104.1214,1051214,124
569,20,36,103.665,1046650,104
251,21,25,103.5718,1045718,196
215,8,24,103.5107,1045107,150
482,32,33,103.0831,1040831,304
278,24,26,102.4473,1034473,270
160,16,21,102.1522,1031522,216
511,29,34,102.1082,1031082,152
151,7,21,102.0423,1030423,178
109,2,19,101.9441,1029441,286
534,19,35,101.8138,1028138,102
715,20,40,101.677,1026770,86
538,23,35,101.283,1022830,104
474,24,33,100.8723,1018723,126
418,29,31,100.4374,1014374,228
149,5,21,100.2754,1012754,188
254,24,25,100.2275,1012275,388
572,23,36,100.1227,1011227,100
234,4,25,99.6259,1006259,180
343,11,29,99.1055,1001055,128
99,9,18,98.6013,996013,210
170,6,22,98.53,995300,168
265,11,26,98.2463,992463,130
710,15,40,98.106,991060,84
229,22,24,97.917,989170,278
292,13,27,97.5137,985137,136
378,18,30,97.2502,982502,116
293,14,27,97.2408,982408,142
235,5,25,96.758,977580,166
299,20,27,96.6123,976123,160
295,16,27,96.4313,974313,144
158,14,21,96.1499,971499,182
298,19,27,95.9684,969684,158
132,7,20,95.7053,967053,192
144,19,20,95.6229,966229,464
604,20,37,95.4078,964078,98
439,20,32,95.1615,961615,106
196,11,23,95.0755,960755,158
137,12,20,94.9085,959085,200
102,12,18,94.7325,957325,228
508,26,34,94.2488,952488,130
266,12,26,93.8259,948259,142
532,17,35,93.7944,947944,102
469,19,33,93.3506,943506,104
157,13,21,92.8481,938481,184
583,34,36,92.6844,936844,208
94,4,18,92.5654,935654,238
147,3,21,91.0608,920608,220
500,18,34,90.954,919540,106
512,30,34,90.8545,918545,164
120,13,19,90.3002,913002,218
121,14,19,89.8882,908882,228
241,11,25,89.8824,908824,144
294,15,27,89.7764,907764,144
141,16,20,89.1649,901649,240
470,20,33,89.1002,901002,104
142,17,20,88.5683,895683,270
499,17,34,88.5303,895303,106
61,2,16,88.3932,893932,314
271,17,26,87.4863,884863,158
47,2,15,87.4661,884661,322
129,4,20,87.3375,883375,214
272,18,26,86.4805,874805,158
161,17,21,86.4215,874215,224
689,32,39,85.5248,865248,128
85,11,17,85.0416,860416,232
274,20,26,84.8181,858181,178
93,3,18,84.8004,858004,268
115,8,19,84.7884,857884,202
509,27,34,84.7128,857128,132
72,13,16,83.9556,849556,310
296,17,27,83.946,849460,134
156,12,21,82.9072,839072,172
124,17,19,82.4118,834118,314
83,9,17,82.3929,833929,228
360,28,29,81.9925,829925,346
86,12,17,81.8426,828426,250
690,33,39,81.3583,823583,138
279,25,26,81.1047,821047,368
447,28,32,80.859,818590,174
139,14,20,80.7039,817039,200
112,5,19,80.5647,815647,204
191,6,23,80.2204,812204,164
218,11,24,80.1668,811668,150
177,13,22,79.0606,800606,170
131,6,20,79.0393,800393,192
108,1,19,78.3975,793975,384
21,1,13,78.1314,791314,488
111,4,19,78.1062,791062,230
46,1,15,77.9526,789526,444
140,15,20,77.8331,788331,212
92,2,18,77.6673,786673,300
123,16,19,77.1664,781664,274
212,5,24,76.9143,779143,172
250,20,25,76.5333,775333,190
75,1,17,76.5291,775291,418
253,23,25,75.9146,769146,274
228,21,24,75.7149,767149,250
501,19,34,74.0716,750716,106
268,14,26,73.7255,747255,144
317,12,28,73.5986,745986,128
146,2,21,73.3928,743928,268
694,37,39,73.2764,742764,186
252,22,25,73.1886,741886,242
77,3,17,72.7511,737511,270
34,2,14,72.5488,735488,352
150,6,21,72.3215,733215,180
89,15,17,71.6224,726224,334
533,18,35,71.4421,724421,106
60,1,16,71.4277,724277,442
23,3,13,71.1963,721963,330
178,14,22,70.7357,717357,180
91,1,18,70.3114,713114,414
249,19,25,69.4815,704815,178
510,28,34,69.1612,701612,144
242,12,25,69.0814,700814,150
244,14,25,69.0512,700512,158
448,29,32,68.6584,696584,194
35,3,14,68.649,696490,328
127,2,20,67.7736,687736,276
48,3,15,67.3387,683387,302
128,3,20,67.3084,683084,230
549,34,35,66.9462,679462,280
84,10,17,66.7527,677527,222
143,18,20,66.6494,676494,314
277,23,26,65.3503,663503,226
222,15,24,65.3054,663054,174
199,14,23,65.1641,661641,172
270,16,26,64.9882,659882,150
114,7,19,63.9653,649653,204
267,13,26,63.7958,647958,142
82,8,17,63.5034,645034,224
481,31,33,63.136300000000006,641363,218
106,16,18,62.3366,633366,320
180,16,22,62.3239,633239,194
159,15,21,61.4662,624662,192
729,34,40,61.4565,624565,126
480,30,33,60.94,619400,188
110,3,19,60.3941,613941,250
197,12,23,59.8317,608317,152
182,18,22,59.5359,605359,226
62,3,16,59.2379,602379,278
78,4,17,59.2003,602003,242
69,10,16,58.6738,596738,254
227,20,24,57.6124,586124,208
245,15,25,57.5462,585462,158
269,15,26,56.723,577230,148
176,12,22,56.667,576670,158
221,14,24,56.6275,576275,158
247,17,25,56.5963,575963,166
87,13,17,56.5301,575301,268
243,13,25,56.3721,573721,146
1,2,11,56.348,573480,416
731,36,40,56.1492,571492,146
219,12,24,55.2325,562325,152
198,13,23,54.2069,552069,160
98,8,18,54.0251,550251,212
225,18,24,53.4759,544759,182
63,4,16,53.2827,542827,252
68,9,16,53.2729,542729,250
693,36,39,53.2725,542725,160
24,4,13,53.149,541490,314
73,14,16,52.8601,538601,368
223,16,24,52.2353,532353,176
246,16,25,51.6235,526235,168
419,30,31,51.3518,523518,302
479,29,33,51.1899,521899,164
70,11,16,50.9803,519803,270
230,23,24,50.9125,519125,408
163,19,21,50.7234,517234,312
181,17,22,49.8257,508257,216
33,1,14,49.4714,504714,458
113,6,19,49.3995,503995,208
95,5,18,48.9771,499771,218
11,2,12,48.8204,498204,400
248,18,25,48.0976,490976,164
202,17,23,47.6478,486478,188
733,38,40,47.5893,485893,180
22,2,13,47.499,484990,378
201,16,23,47.3836,483836,180
10,1,12,47.3718,483718,514
56,11,15,47.2279,482279,304
478,28,33,46.9745,479745,154
71,12,16,46.4654,474654,288
179,15,22,45.9935,469935,184
200,15,23,45.3222,463222,180
57,12,15,44.6333,456333,334
691,34,39,44.5343,455343,146
449,30,32,44.18,451800,220
692,35,39,44.1217,451217,152
226,19,24,44.0785,450785,200
206,21,23,44.0211,450211,290
730,35,40,42.5632,435632,138
97,7,18,42.145,431450,214
185,21,22,42.0196,430196,434
220,13,24,41.9135,429135,152
732,37,40,40.9491,419491,152
584,35,36,40.6642,416642,278
67,8,16,40.2414,412414,236
36,4,14,39.9721,409721,284
54,9,15,39.8856,408856,262
184,20,22,39.2378,402378,304
204,19,23,39.0398,400398,218
162,18,21,38.9697,399697,260
79,5,17,38.5234,395234,234
0,1,11,38.3519,393519,544
58,13,15,38.0403,390403,380
620,36,37,37.4033,384033,272
183,19,22,37.1188,381188,260
695,38,39,36.9974,379974,258
203,18,23,36.8789,378789,208
12,3,12,36.8437,378437,338
64,5,16,36.6844,376844,250
654,34,38,36.4571,374571,156
55,10,15,36.1852,371852,282
618,34,37,36.0814,370814,170
53,8,15,35.8564,368564,260
164,20,21,35.2817,362817,440
59,14,15,34.7508,357508,528
41,9,14,34.7035,357035,296
107,17,18,33.1216,341216,484
656,36,38,33.0972,340972,200
2,3,11,32.936,339360,362
224,17,24,32.7519,337519,178
96,6,18,32.7186,337186,216
81,7,17,31.641,326410,228
90,16,17,31.462200000000003,324622,492
205,20,23,31.2025,322025,254
74,15,16,30.9348,319348,502
125,18,19,29.922,309220,478
49,4,15,28.5624,295624,262
13,4,12,27.6431,286431,332
16,7,12,27.5769,285769,340
80,6,17,26.467,274670,230
50,5,15,26.3851,273851,258
38,6,14,25.871,268710,282
655,35,38,25.5759,265759,160
37,5,14,25.1803,261803,282
734,39,40,24.5916,255916,258
450,31,32,24.4783,254783,304
51,6,15,24.167,251670,262
6,7,11,23.5652,245652,370
7,8,11,23.5226,245226,400
66,7,16,23.4786,244786,240
43,11,14,23.2171,242171,338
15,6,12,22.9078,239078,330
619,35,37,22.5895,235895,204
657,37,38,22.1029,231029,272
52,7,15,21.7917,227917,254
207,22,23,20.4673,214673,424
3,4,11,19.6338,206338,356
42,10,14,19.1725,201725,316
45,13,14,19.015,200150,548
40,8,14,18.7855,197855,280
14,5,12,18.0944,190944,312
25,5,13,18.0738,190738,312
65,6,16,17.9321,189321,238
26,6,13,17.798,187980,300
39,7,14,17.0268,180268,276
28,8,13,16.9263,179263,308
20,11,12,16.5511,175511,608
27,7,13,15.8888,168888,298
5,6,11,15.554200000000002,165542,364
4,5,11,15.5094,165094,376
32,12,13,14.1636,151636,570
17,8,12,13.7313,147313,338
18,9,12,13.5736,145736,364
29,9,13,13.0303,140303,326
19,10,12,12.3217,133217,420
44,12,14,12.2309,132309,398
30,10,13,11.1122,121122,344
31,11,13,11.0455,120455,400
8,9,11,11.0244,120244,450
9,10,11,3.7348999999999997,47349,630
