,fast_ma,slow_ma,profit,end_capital,number_of_trades
2036,2,192,271.1816,2721816,38
2616,6,195,270.6531,2716531,26
4,5,181,269.3543,2703543,22
3593,3,200,268.1475,2691475,32
3395,3,199,268.1475,2691475,32
546,4,184,267.529,2685290,28
3596,6,200,266.283,2672830,26
2231,6,193,265.879,2668790,26
2226,1,193,265.7552,2667552,50
1661,6,190,265.3052,2663052,26
2423,6,194,265.0949,2660949,26
1472,5,189,263.8778,2648778,28
1285,5,188,263.7655,2647655,28
183,4,182,263.5172,2645172,28
1849,5,191,263.3845,2643845,30
364,4,183,263.3325,2643325,30
365,5,183,263.1329,2641329,24
3199,4,198,262.8107,2638107,30
2038,4,192,261.4859,2624859,32
1473,6,189,261.2901,2622901,26
2425,8,194,260.521,2615210,24
1853,9,191,259.8408,2608408,26
3591,1,200,259.6211,2606211,48
3393,1,199,259.6211,2606211,48
3196,1,198,259.3081,2603081,48
1281,1,188,259.2548,2602548,52
3000,1,197,259.2089,2602089,48
1660,5,190,257.5286,2585286,28
1664,9,190,255.91559999999998,2569156,24
543,1,184,255.83339999999998,2568334,56
3592,2,200,255.7505,2567505,36
1663,8,190,254.9424,2559424,26
3398,6,199,254.6986,2556986,28
2618,8,195,254.6698,2556698,24
1852,8,191,254.511,2555110,26
1850,6,191,254.2252,2552252,26
910,1,186,253.6776,2546776,52
2813,9,196,253.3508,2543508,24
3008,9,197,252.7329,2537329,24
3204,9,198,252.725,2537250,24
914,5,186,252.4582,2534582,28
549,7,184,252.1302,2531302,22
2615,5,195,251.1329,2521329,30
2422,5,194,251.1014,2521014,30
2042,8,192,250.8884,2518884,26
547,5,184,250.7382,2517382,24
2232,7,193,250.6369,2516369,26
2040,6,192,250.5265,2515265,26
3201,6,198,249.915,2509150,28
2044,10,192,248.5121,2495121,24
2812,8,196,248.1373,2491373,24
3007,8,197,248.1373,2491373,24
1100,6,187,247.1359,2481359,26
2039,5,192,245.6555,2466555,32
731,6,185,245.3081,2463081,22
730,5,185,244.5354,2455354,28
915,6,186,244.4432,2454432,22
2043,9,192,244.2168,2452168,26
1476,9,189,244.1385,2451385,24
2234,9,193,243.7546,2447546,26
3401,9,199,243.4932,2444932,22
917,8,186,243.3927,2443927,24
2233,8,193,242.9167,2439167,26
1288,8,188,242.6529,2436529,24
1102,8,187,242.5495,2435495,24
2809,5,196,239.612,2406120,30
366,6,183,239.5029,2405029,22
548,6,184,239.5029,2405029,22
367,7,183,239.1594,2401594,24
2235,10,193,238.7379,2397379,24
2619,9,195,238.709,2397090,24
2424,7,194,238.6416,2396416,26
3005,6,197,238.632,2396320,28
3599,9,200,238.1209,2391209,22
1095,1,187,237.9267,2389267,52
732,7,185,237.9057,2389057,22
916,7,186,237.9057,2389057,22
2810,6,196,237.8991,2388991,28
361,1,183,237.3862,2383862,60
180,1,182,237.2825,2382825,60
1477,10,189,237.2801,2382801,22
2620,10,195,237.017,2380170,24
2427,10,194,236.3192,2373192,24
3600,10,200,235.9516,2369516,24
3003,4,197,235.1492,2361492,30
185,6,182,234.3873,2353873,24
5,6,181,234.3873,2353873,24
3402,10,199,233.8793,2348793,22
1665,10,190,233.3933,2343933,22
1287,7,188,232.4216,2334216,22
1101,7,187,232.4076,2334076,22
2617,7,195,232.3089,2333089,26
1854,10,191,232.0755,2330755,24
726,1,185,231.5283,2325283,56
1475,8,189,231.2307,2322307,24
2614,4,195,230.1087,2311087,30
3205,10,198,230.003,2310030,22
566,24,184,229.9789,2309789,16
2808,4,196,228.3637,2293637,30
2426,9,194,227.5604,2285604,26
26,27,181,227.1437,2281437,16
206,27,182,227.1437,2281437,16
2814,10,196,226.7088,2277088,24
3601,11,200,224.6169,2256169,20
387,27,183,221.828,2228280,16
1868,24,191,221.6253,2226253,16
2059,25,192,221.4207,2224207,16
1678,23,190,221.3954,2223954,16
749,24,185,220.7609,2217609,16
933,24,186,220.7609,2217609,16
2041,7,192,220.5933,2215933,28
1474,7,189,220.3458,2213458,26
114,115,181,220.1721,2211721,14
384,24,183,219.8807,2208807,16
1867,23,191,219.5557,2205557,16
1869,25,191,219.2309,2202309,16
3206,11,198,219.0982,2200982,20
3403,11,199,216.6485,2176485,20
1851,7,191,216.1726,2171726,28
3009,10,197,215.2208,2162208,24
1303,23,188,214.6464,2156464,16
203,24,182,214.4716,2154716,16
31,32,181,214.047,2150470,16
1679,24,190,212.934,2139340,16
1662,7,190,211.0616,2120616,28
0,1,181,209.9592,2109592,62
1492,25,189,209.7101,2107101,16
3602,12,200,208.6085,2096085,20
386,26,183,208.4011,2094011,16
751,26,185,208.2796,2092796,16
931,22,186,208.2756,2092756,16
1117,23,187,208.1828,2091828,16
658,116,184,207.8594,2088594,14
1116,22,187,207.8499,2088499,16
25,26,181,207.6181,2086181,16
1119,25,187,207.2718,2082718,16
1304,24,188,206.9597,2079597,16
27,28,181,206.595,2075950,16
2058,24,192,205.4783,2064783,16
115,116,181,203.8997,2048997,14
278,99,182,203.7642,2047642,12
3012,13,197,203.2823,2042823,22
747,22,185,203.0858,2040858,16
828,103,185,203.0071,2040071,12
834,109,185,202.9895,2039895,12
2057,23,192,202.8568,2038568,18
1305,25,188,202.588,2035880,16
1491,24,189,202.5611,2035611,16
1755,100,190,202.5422,2035422,14
565,23,184,202.4834,2034834,16
204,25,182,202.2084,2032084,16
21,22,181,202.1546,2031546,16
385,25,183,202.1403,2031403,16
476,116,183,202.0237,2030237,16
748,23,185,201.8876,2028876,16
1490,23,189,201.3094,2023094,16
932,23,186,201.2359,2022359,16
288,109,182,200.8414,2018414,12
1301,21,188,200.7514,2017514,16
1307,27,188,200.7164,2017164,16
938,29,186,200.2981,2012981,16
205,26,182,199.7505,2007505,16
937,28,186,199.3409,2003409,16
754,29,185,199.1636,2001636,16
1680,25,190,199.0874,2000874,16
1012,103,186,199.0229,2000229,12
469,109,183,199.0003,2000003,12
1122,28,187,198.9686,1999686,16
1382,102,188,198.7967,1997967,12
108,109,181,198.5201,1995201,14
558,16,184,198.283,1992830,20
753,28,185,197.8901,1988901,16
3404,12,199,197.3335,1983335,20
24,25,181,197.103,1981030,16
2430,13,194,196.4742,1974742,20
2623,13,195,196.4742,1974742,20
1302,22,188,196.3504,1973504,16
564,22,184,196.1809,1971809,16
1115,21,187,196.0649,1970649,16
207,28,182,195.7173,1967173,16
28,29,181,195.6898,1966898,16
935,26,186,195.5383,1965383,16
32,33,181,195.4972,1964972,16
388,28,183,195.3243,1963243,16
750,25,185,194.1873,1951873,16
118,119,181,194.0645,1950645,16
1118,24,187,193.9223,1949223,16
463,103,183,193.7474,1947474,12
755,30,185,193.7388,1947388,16
1196,102,187,193.418,1944180,12
567,25,184,193.3458,1943458,16
645,103,184,193.312,1943120,12
568,26,184,193.2575,1942575,16
1308,28,188,192.9757,1939757,16
1120,26,187,192.907,1939070,16
3209,14,198,192.8774,1938774,20
390,30,183,192.6729,1936729,16
651,109,184,192.6654,1936654,12
570,28,184,192.3653,1933653,16
208,29,182,191.9633,1929633,16
382,22,183,191.8027,1928027,16
22,23,181,191.8011,1928011,16
196,17,182,191.793,1927930,18
389,29,183,191.53,1925300,16
202,23,182,191.5239,1925239,16
200,21,182,191.3025,1923025,16
741,16,185,191.2517,1922517,22
3208,13,198,191.2469,1922469,20
571,29,184,191.0236,1920236,16
465,105,183,190.9522,1919522,12
3405,13,199,190.7344,1917344,20
2045,11,192,190.5584,1915584,26
740,15,185,190.5565,1915565,20
201,22,182,190.2219,1912219,16
930,21,186,190.2126,1912126,16
743,18,185,190.1071,1911071,16
569,27,184,190.0676,1910676,16
298,119,182,190.0304,1910304,16
1677,22,190,189.9892,1909892,18
2429,12,194,189.9727,1909727,22
99,100,181,189.9161,1909161,12
1494,27,189,189.7182,1907182,16
1488,21,189,189.5549,1905549,18
2816,12,196,189.2777,1902777,20
1489,22,189,189.1322,1901322,16
3011,12,197,189.059,1900590,20
383,23,183,189.0017,1900017,16
572,30,184,188.5916,1895916,16
2622,12,195,188.4735,1894735,22
116,117,181,188.4526,1894526,16
934,25,186,188.2434,1892434,16
1865,21,191,187.8716,1888716,18
2055,21,192,187.8716,1888716,18
936,27,186,187.5885,1885885,16
105,106,181,187.3906,1883906,12
752,27,185,187.2754,1882754,16
1121,27,187,187.1659,1881659,16
33,34,181,187.0632,1880632,16
3207,12,198,186.6148,1876148,20
478,118,183,186.5547,1875547,14
282,103,182,186.5053,1875053,12
459,99,183,186.4944,1874944,12
295,116,182,186.4813,1874813,14
3013,14,197,186.4412,1874412,20
1855,11,191,186.4053,1874053,24
1306,26,188,186.2663,1872663,16
106,107,181,186.0689,1870689,12
1681,26,190,185.9464,1869464,16
477,117,183,185.2456,1862456,14
29,30,181,185.2236,1862236,16
377,17,183,185.0997,1860997,16
559,17,184,184.9849,1859849,16
2239,14,193,184.909,1859090,18
2431,14,194,184.9083,1859083,18
2817,13,196,184.8847,1858847,20
209,30,182,184.8047,1858047,16
2624,14,195,184.5747,1855747,18
23,24,181,184.5068,1855068,16
117,118,181,183.9999,1849999,16
3605,15,200,183.915,1849150,20
2248,23,193,183.9052,1849052,20
458,98,183,183.8643,1848643,12
560,18,184,183.7843,1847843,16
2056,22,192,183.0261,1840261,18
3604,14,200,182.8384,1838384,20
1568,101,189,182.4784,1834784,14
927,18,186,182.4236,1834236,20
1195,101,187,182.05,1830500,12
212,33,182,181.8875,1828875,16
9,10,181,181.8799,1828799,24
297,118,182,181.3443,1823443,16
1114,20,187,181.0847,1820847,16
563,21,184,180.8378,1818378,16
746,21,185,180.8374,1818374,16
20,21,181,180.6606,1816606,16
647,105,184,180.6084,1816084,12
2818,14,196,180.4553,1814553,18
464,104,183,180.3171,1813171,12
842,117,185,180.3095,1813095,14
2236,11,193,180.2279,1812279,24
573,31,184,180.08,1810800,16
468,108,183,180.0283,1810283,12
283,104,182,179.8805,1808805,12
1567,100,189,179.703,1807030,14
1478,11,189,179.6944,1806944,22
1666,11,190,179.6944,1806944,22
391,31,183,179.6038,1806038,16
1493,26,189,179.3971,1803971,16
197,18,182,179.2478,1802478,16
210,31,182,179.2379,1802379,16
3406,14,199,179.2222,1802222,20
101,102,181,179.1178,1801178,12
294,115,182,178.9867,1799867,14
103,104,181,178.8938,1798938,12
107,108,181,178.7352,1797352,14
3010,11,197,178.7116,1797116,22
102,103,181,178.6833,1796833,12
277,98,182,178.654,1796540,12
2815,11,196,178.5921,1795921,22
1024,115,186,178.5071,1795071,12
2238,13,193,178.5052,1795052,20
660,118,184,178.4755,1794755,14
199,20,182,178.4287,1794287,16
646,104,184,178.3502,1793502,12
378,18,183,178.1283,1791283,16
1380,100,188,177.9046,1789046,14
829,104,185,177.753,1787530,12
1009,100,186,177.7433,1787433,14
286,107,182,177.4717,1784717,12
293,114,182,177.319,1783190,14
1676,21,190,177.1949,1781949,18
1569,102,189,177.1753,1781753,12
1011,102,186,176.9274,1779274,12
2247,22,193,176.6871,1776871,18
95,96,181,176.6714,1776714,12
561,19,184,176.6443,1776443,16
379,19,183,176.4251,1774251,16
211,32,182,175.7573,1767573,16
1197,103,187,175.5775,1765775,12
466,106,183,175.5672,1765672,12
1194,100,187,175.4728,1764728,14
1013,104,186,175.4191,1764191,12
392,32,183,175.0576,1760576,16
659,117,184,174.9669,1759669,14
644,102,184,174.8339,1758339,12
189,10,182,174.8142,1758142,22
2631,21,195,174.7719,1757719,18
3019,20,197,174.6688,1756688,18
1381,101,188,174.5494,1755494,14
1113,19,187,174.5311,1755311,16
285,106,182,174.4606,1754606,12
287,108,182,174.3041,1753041,12
14,15,181,174.2292,1752292,20
1010,101,186,174.2253,1752253,12
2047,13,192,173.9837,1749837,20
745,20,185,173.9683,1749683,16
929,20,186,173.9246,1749246,16
376,16,183,173.8972,1748972,18
648,106,184,173.5697,1745697,12
2237,12,193,173.5429,1745429,22
3603,13,200,173.5209,1745209,20
2428,11,194,173.3784,1743784,22
100,101,181,173.2863,1742863,12
381,21,183,173.1765,1741765,16
1213,119,187,173.0854,1740854,14
380,20,183,172.987,1739870,16
15,16,181,172.754,1737540,18
825,100,185,172.6828,1736828,12
280,101,182,172.6652,1736652,12
657,115,184,172.5393,1735393,14
475,115,183,172.1817,1731817,14
1856,12,191,172.1683,1731683,22
279,100,182,172.1119,1731119,12
826,101,185,172.0629,1730629,12
2246,21,193,171.8633,1728633,18
6,7,181,171.789,1727890,26
284,105,182,171.7431,1727431,12
1866,22,191,171.6183,1726183,18
10,11,181,171.6109,1726109,22
1864,20,191,171.6026,1726026,18
1675,20,190,171.5268,1725268,18
30,31,181,171.3912,1723912,16
2436,19,194,171.2152,1722152,18
19,20,181,171.1546,1721546,16
2629,19,195,171.1321,1721321,18
296,117,182,170.9844,1719844,14
1487,20,189,170.8293,1718293,18
827,102,185,170.3546,1713546,12
194,15,182,170.19,1711900,20
2438,21,194,169.9074,1709074,18
467,107,183,169.8362,1708362,12
2825,21,196,169.7803,1707803,18
369,9,183,169.2285,1702285,24
2437,20,194,169.1316,1701316,18
2630,20,195,169.1316,1701316,18
112,113,181,168.969,1699690,18
1300,20,188,168.8129,1698129,18
557,15,184,168.6143,1696143,20
649,107,184,168.5356,1695356,12
1756,101,190,168.5317,1695317,14
1486,19,189,168.4953,1694953,18
1203,109,187,168.2751,1692751,12
650,108,184,168.1809,1691809,12
1955,111,191,168.1643,1691643,12
840,115,185,168.0878,1690878,14
97,98,181,167.9779,1689779,12
292,113,182,167.5138,1685138,16
98,99,181,167.3568,1683568,12
1379,99,188,167.2618,1682618,14
1028,119,186,167.0758,1680758,14
104,105,181,167.0412,1680412,12
639,97,184,166.7439,1677439,14
474,114,183,166.7163,1677163,16
831,106,185,166.5967,1675967,12
742,17,185,166.5804,1675804,18
460,100,183,166.3178,1673178,12
2145,111,192,166.2166,1672166,12
2824,20,196,166.0611,1670611,18
2244,19,193,165.8994,1668994,18
551,9,184,165.8543,1668543,24
744,19,185,165.7355,1667355,16
641,99,184,165.3109,1663109,12
480,120,183,164.9776,1659776,16
11,12,181,164.9146,1659146,20
843,118,185,164.7235,1657235,14
643,101,184,164.2701,1652701,12
461,101,183,164.2573,1652573,12
841,116,185,164.1414,1651414,14
281,102,182,164.0993,1650993,12
1389,109,188,164.0869,1650869,12
1944,100,191,163.9863,1649863,16
473,113,183,163.7186,1647186,14
562,20,184,163.5371,1645371,16
1027,118,186,163.4485,1644485,14
830,105,185,163.3443,1643443,12
832,107,185,163.244,1642440,12
2046,12,192,163.0789,1640789,22
18,19,181,163.0024,1640024,16
119,120,181,162.8451,1638451,16
17,18,181,162.8319,1638319,16
2632,22,195,162.6798,1636798,18
2439,22,194,162.6266,1636266,18
299,120,182,162.574,1635740,16
1863,19,191,162.4132,1634132,18
1667,12,190,162.3071,1633071,22
656,114,184,162.0563,1630563,18
2621,11,195,161.9956,1629956,22
2053,19,192,161.3251,1623251,18
833,108,185,161.1591,1621591,12
3214,19,198,161.1528,1621528,18
457,97,183,161.1519,1621519,14
1857,13,191,161.1319,1621319,22
462,102,183,161.1247,1621247,12
928,19,186,160.9666,1619666,16
1485,18,189,160.9529,1619529,18
1299,19,188,160.9484,1619484,18
839,114,185,160.8529,1618529,12
113,114,181,160.8174,1618174,16
2054,20,192,160.7313,1617313,18
1945,101,191,160.3648,1613648,14
96,97,181,160.3072,1613072,12
2245,20,193,160.2329,1612329,18
276,97,182,160.1567,1611567,12
734,9,185,159.4837,1604837,24
1383,103,188,159.356,1603560,12
2132,98,192,159.1364,1601364,12
2336,111,193,159.0165,1600165,12
1198,104,187,158.9436,1599436,12
640,98,184,158.7434,1597434,14
1396,116,188,158.2508,1592508,12
3018,19,197,158.2368,1592368,18
642,100,184,158.0389,1590389,12
120,121,181,157.9808,1589808,16
289,110,182,157.9611,1589611,12
370,10,183,157.9203,1589203,22
1674,19,190,157.7777,1587777,18
479,119,183,157.6847,1586847,16
195,16,182,157.6411,1586411,18
16,17,181,157.5562,1585562,18
1023,114,186,157.5368,1585368,12
375,15,183,157.4766,1584766,20
1582,115,189,157.0583,1580583,14
1576,109,189,156.9737,1579737,12
1757,102,190,156.7841,1577841,14
1398,118,188,156.7317,1577317,14
1212,118,187,156.7302,1577302,18
1397,117,188,156.5124,1575124,12
198,19,182,156.3158,1573158,16
1673,18,190,156.2313,1572313,18
1112,18,187,156.0779,1570779,18
1298,18,188,156.0779,1570779,18
1584,117,189,156.0535,1570535,12
2325,100,193,155.5445,1565445,12
1570,103,189,155.3131,1563131,12
1202,108,187,155.1642,1561642,12
3410,18,199,154.9039,1559039,18
733,8,185,154.5356,1555356,24
1016,107,186,154.3633,1553633,12
1015,106,186,154.0884,1550884,12
2322,97,193,154.0192,1550192,12
1210,116,187,153.9464,1549464,14
2335,110,193,153.8445,1548445,12
824,99,185,153.8349,1548349,14
191,12,182,153.8112,1548112,20
661,119,184,153.7238,1547238,16
1193,99,187,153.6207,1546207,14
1017,108,186,153.5183,1545183,12
1192,98,187,153.5106,1545106,14
2823,19,196,153.4449,1544449,18
1289,9,188,153.181,1541810,24
1025,116,186,153.0264,1540264,12
1103,9,187,152.9216,1539216,24
550,8,184,152.776,1537760,24
368,8,183,152.5982,1535982,22
918,9,186,152.536,1535360,24
1862,18,191,152.4512,1534512,18
1014,105,186,152.364,1533640,12
2333,108,193,152.185,1531850,12
1577,110,189,152.0151,1530151,12
924,15,186,151.786,1527860,22
925,16,186,151.6773,1526773,20
1211,117,187,151.346,1523460,12
1395,115,188,151.1034,1521034,14
188,9,182,151.0636,1520636,22
556,14,184,150.8493,1518493,20
1942,98,191,150.1712,1511712,12
1765,110,190,150.0661,1510661,12
1943,99,191,150.0036,1510036,12
1111,17,187,149.9753,1509753,18
2052,18,192,149.647,1506470,18
109,110,181,149.6028,1506028,12
1384,104,188,149.4104,1504104,12
111,112,181,149.1853,1501853,12
471,111,183,148.7483,1497483,10
481,121,183,148.5827,1495827,16
1771,116,190,148.2633,1492633,12
1758,103,190,148.165,1491650,12
1008,99,186,147.8805,1488805,14
1208,114,187,147.8322,1488322,12
1566,99,189,147.8207,1488207,14
1387,107,188,147.8117,1488117,12
823,98,185,147.5818,1485818,14
372,12,183,147.5138,1485138,22
1953,109,191,147.4643,1484643,12
122,123,181,147.4605,1484605,16
2144,110,192,147.2301,1482301,12
2324,99,193,147.0974,1480974,12
821,96,185,146.8333,1478333,12
472,112,183,146.6416,1476416,14
2243,18,193,146.6384,1476384,18
1201,107,187,146.5348,1475348,12
1109,15,187,146.3404,1473404,22
1954,110,191,146.326,1473260,12
186,7,182,146.2264,1472264,24
187,8,182,146.1037,1471037,22
1583,116,189,145.9405,1469405,12
1946,102,191,145.9088,1469088,14
2516,99,194,145.4904,1464904,12
1199,105,187,145.4894,1464894,12
1575,108,189,145.2354,1462354,12
1297,17,188,145.0308,1460308,18
655,113,184,144.9685,1459685,12
1762,107,190,144.7635,1457635,12
290,111,182,144.7026,1457026,12
8,9,181,144.5718,1455718,22
1753,98,190,144.2605,1452605,12
94,95,181,144.0928,1450928,16
926,17,186,144.0546,1450546,20
1110,16,187,143.5778,1445778,20
2133,99,192,143.5212,1445212,12
652,110,184,143.3677,1443677,10
1585,118,189,143.3317,1443317,12
1209,115,187,143.2426,1442426,12
2513,96,194,143.1586,1441586,12
1290,10,188,142.7839,1437839,22
2527,110,194,142.6636,1436636,12
1574,107,189,142.6527,1436527,12
275,96,182,142.5265,1435265,14
2131,97,192,142.4722,1434722,12
838,113,185,142.2405,1432405,10
2710,100,195,142.0016,1430016,12
2708,98,195,141.7831,1427831,12
552,10,184,141.4944,1424944,22
1004,95,186,141.4764,1424764,12
1388,108,188,141.2863,1422863,12
3112,113,197,141.1514,1421514,12
190,11,182,141.0035,1420035,22
2525,108,194,140.7952,1417952,12
1960,116,191,140.783,1417830,12
1752,97,190,140.6787,1416787,12
2517,100,194,140.6464,1416464,12
1565,98,189,140.6263,1416263,12
923,14,186,140.582,1415820,24
1572,105,189,140.5486,1415486,12
7,8,181,140.5484,1415484,24
1581,114,189,140.3635,1413635,10
1007,98,186,140.2623,1412623,14
739,14,185,140.1865,1411865,22
1200,106,187,140.178,1411780,12
470,110,183,140.1603,1411603,10
1763,108,190,140.1108,1411108,12
1772,117,190,139.8607,1408607,12
2718,108,195,139.7908,1407908,12
2143,109,192,139.6213,1406213,12
2917,113,196,139.5977,1405977,12
2334,109,193,139.448,1404480,12
1385,105,188,139.3392,1403392,12
654,112,184,139.1603,1401603,10
2515,98,194,139.1465,1401465,12
1759,104,190,139.1414,1401414,12
844,119,185,139.1019,1401019,14
2526,109,194,139.035,1400350,12
1941,97,191,139.02,1400200,12
2135,101,192,138.9997,1399997,14
1029,120,186,138.9798,1399798,14
121,122,181,138.9194,1399194,16
1571,104,189,138.7832,1397832,12
1484,17,189,138.6305,1396305,18
2134,100,192,138.6026,1396026,14
1947,103,191,138.5789,1395789,12
2323,98,193,138.475,1394750,12
653,111,184,138.3975,1393975,10
2627,17,195,138.2332,1392332,18
1295,15,188,137.805,1388050,22
2904,100,196,137.7643,1387643,12
1104,10,187,137.6082,1386082,22
371,11,183,137.5859,1385859,22
2705,95,195,137.5441,1385441,12
1377,97,188,137.1706,1381706,12
2524,107,194,136.9611,1379611,12
1751,96,190,136.8624,1378624,12
2319,94,193,136.7972,1377972,12
2898,94,196,136.7888,1377888,12
1672,17,190,136.7219,1377219,18
301,122,182,136.642,1376420,16
291,112,182,136.4518,1374518,12
1949,105,191,136.2852,1372852,12
2822,18,196,136.2317,1372317,18
2435,18,194,136.1953,1371953,18
2821,17,196,136.1748,1371748,18
2628,18,195,136.1369,1371369,18
1189,95,187,135.8553,1368553,12
3607,17,200,135.8205,1368205,18
1761,106,190,135.7687,1367687,12
554,12,184,135.7558,1367558,22
300,121,182,135.6753,1366753,16
1026,117,186,135.5631,1365631,16
3017,18,197,135.5395,1365395,18
1207,113,187,135.1895,1361895,10
1750,95,190,135.1564,1361564,12
837,112,185,135.0053,1360053,10
2130,96,192,134.8577,1358577,12
2433,16,194,134.719,1357190,18
835,110,185,134.6476,1356476,10
822,97,185,134.6424,1356424,14
2332,107,193,134.4542,1354542,12
1006,97,186,134.4521,1354521,16
2142,108,192,134.1889,1351889,12
2528,111,194,134.1735,1351735,12
456,96,183,134.1661,1351661,14
3092,93,197,134.1064,1351064,12
110,111,181,134.0444,1350444,12
3213,18,198,133.976,1349760,18
2321,96,193,133.901,1349010,12
124,125,181,133.6759,1346759,16
2241,16,193,133.646,1346460,18
2512,95,194,133.596,1345960,12
2717,107,195,133.3554,1343554,12
3409,17,199,133.3313,1343313,18
1961,117,191,133.2581,1342581,12
1950,106,191,133.2541,1342541,12
1188,94,187,133.0472,1340472,12
1374,94,188,133.0258,1340258,12
1573,106,189,132.9992,1339992,12
1587,120,189,132.9871,1339871,14
302,123,182,132.9485,1339485,16
2341,116,193,132.9066,1339066,12
3212,17,198,132.7605,1337605,18
1764,109,190,132.667,1336670,12
2139,105,192,132.6142,1336142,12
1021,112,186,132.578,1335780,10
2721,111,195,132.3286,1333286,12
3016,17,197,132.2846,1332846,18
2720,110,195,132.2562,1332562,12
3699,109,200,132.2546,1332546,12
2138,104,192,132.2448,1332448,12
1563,96,189,132.2284,1332284,12
738,13,185,132.1826,1331826,22
2150,116,192,132.1438,1331438,14
2514,97,194,132.0697,1330697,12
2129,95,192,131.6384,1326384,12
1760,105,190,131.5399,1325399,12
663,121,184,131.5043,1325043,16
1940,96,191,131.4003,1324003,12
373,13,183,131.3665,1323665,22
2722,112,195,131.208,1322080,12
2136,102,192,131.1357,1321357,14
1861,17,191,131.0814,1320814,18
274,95,182,131.0753,1320753,16
2529,112,194,131.0523,1320523,12
482,122,183,131.0078,1320078,16
123,124,181,131.006,1320060,16
1564,97,189,130.9935,1319935,12
1022,113,186,130.8753,1318753,10
1671,16,190,130.8241,1318241,18
1860,16,191,130.8241,1318241,18
1191,97,187,130.7108,1317108,12
2911,107,196,130.675,1316750,12
735,10,185,130.625,1316250,22
1770,115,190,130.3705,1313705,10
2902,98,196,130.0834,1310834,12
1399,119,188,129.9984,1309984,14
3287,92,198,129.6978,1306978,12
1005,96,186,129.5125,1305125,12
1386,106,188,129.363,1303630,12
3097,98,197,129.3116,1303116,12
193,14,182,129.3034,1303034,20
374,14,183,129.3034,1303034,20
3096,97,197,129.2976,1302976,12
13,14,181,129.1874,1301874,20
2511,94,194,129.0672,1300672,12
2709,99,195,128.9677,1299677,12
1391,111,188,128.931,1299310,10
820,95,185,128.9031,1299031,12
2050,16,192,128.899,1298990,18
2707,97,195,128.6442,1296442,12
2706,96,195,128.5432,1295432,12
2320,95,193,128.5145,1295145,12
1748,93,190,128.4759,1294759,12
555,13,184,128.3551,1293551,22
3502,110,199,128.1961,1291961,12
3292,97,198,128.0745,1290745,12
2914,110,196,128.0401,1290401,12
2326,101,193,128.0148,1290148,16
2719,109,195,128.0033,1290033,12
1948,104,191,127.8835,1288835,12
1858,14,191,127.6723,1286723,22
1376,96,188,127.52029999999999,1285203,12
2901,97,196,127.5034,1285034,12
1206,112,187,127.416,1284160,10
836,111,185,127.22819999999999,1282282,10
2434,17,194,127.0769,1280769,18
2704,94,195,127.0556,1280556,12
2051,17,192,126.9728,1279728,18
1214,120,187,126.8987,1278987,14
