,fast_ma,slow_ma,profit,end_capital,number_of_trades
252,10,84,233.2919,2342919,54
13,14,81,232.9798,2339798,48
1599,7,99,232.4229,2334229,50
587,7,88,232.0744,2330744,58
335,10,85,231.8573,2328573,54
502,8,87,231.8355,2328355,60
170,10,83,230.6374,2316374,56
1601,9,99,229.7822,2307822,50
253,11,84,229.325,2303250,52
420,11,86,229.0117,2300117,50
671,4,89,228.6491,2296491,84
330,5,85,228.5231,2295231,66
336,11,85,227.9042,2289042,50
1512,17,98,227.5695,2285695,38
500,6,87,226.5088,2275088,66
1506,11,98,226.1454,2271454,48
1502,7,98,225.8904,2268904,52
94,15,82,224.0058,2250058,50
414,5,86,221.8595,2228595,66
1707,17,100,221.4047,2224047,34
164,4,83,220.0512,2210512,78
1123,6,94,219.7174,2207174,52
1216,6,95,219.5174,2205174,50
498,4,87,219.5104,2205104,80
1510,15,98,219.2889,2202889,38
1405,6,97,219.2367,2202367,52
1605,13,99,218.8225,2198225,38
415,6,86,218.6109,2196109,64
1598,6,99,217.9087,2189087,50
1701,11,100,217.2922,2182922,40
334,9,85,216.123,2171230,56
588,8,88,215.4856,2164856,58
1691,1,100,215.3535,2163535,114
1306,2,96,215.3418,2163418,94
1600,8,99,215.1173,2161173,50
1593,1,99,215.0503,2160503,118
1519,24,98,214.9226,2159226,32
1615,23,99,214.7172,2157172,32
1501,6,98,214.4325,2154325,52
1327,23,96,214.1482,2151482,32
9,10,81,213.8903,2148903,56
1497,2,98,213.7864,2147864,86
1606,14,99,213.7614,2147614,36
1406,7,97,213.1428,2141428,52
1234,24,95,212.1932,2131932,34
1415,16,97,210.8747,2118747,40
416,7,86,210.8705,2118705,64
1330,26,96,210.5188,2115188,34
1422,23,97,210.2929,2112929,32
1607,15,99,209.7517,2107517,36
861,17,91,209.2265,2102265,38
1320,16,96,207.6831,2086831,42
413,4,86,205.9463,2069463,78
418,9,86,205.3591,2063591,54
1505,10,98,205.3277,2063277,46
1226,16,95,205.1348,2061348,40
331,6,85,205.0411,2060411,66
251,9,84,204.8193,2058193,62
1705,15,100,204.2219,2052219,36
5,6,81,204.1274,2051274,66
184,24,83,203.8373,2048373,42
1416,17,97,203.1005,2041005,40
685,18,89,202.4662,2034662,40
1504,9,98,202.1337,2031337,50
246,4,84,202.0261,2030261,76
1310,6,96,201.8043,2028043,52
1328,24,96,201.6383,2026383,32
249,7,84,201.2988,2022988,62
1604,12,99,200.9367,2019367,42
1311,7,96,200.6627,2016627,52
1124,7,94,200.1443,2011443,52
1704,14,100,199.8305,2008305,36
1503,8,98,199.8303,2008303,48
937,3,92,199.6159,2006159,88
1414,15,97,199.216,2002160,36
1726,36,100,199.0174,2000174,32
1218,8,95,198.3396,1993396,54
946,12,92,198.2,1992000,48
85,6,82,198.1132,1991132,64
1141,24,94,197.7559,1987559,34
1518,23,98,197.6882,1986882,32
1337,33,96,197.215,1982150,34
1423,24,97,196.7443,1977443,32
772,17,90,195.7449,1967449,38
951,17,92,194.8528,1958528,36
3,4,81,194.5256,1955256,76
949,15,92,194.3023,1953023,42
1621,29,99,194.2621,1952621,32
513,19,87,194.2252,1952252,46
1531,36,98,194.1052,1951052,34
1412,13,97,193.8538,1948538,42
771,16,90,193.3624,1943624,40
1507,12,98,193.3095,1943095,42
1032,7,93,193.1041,1941041,52
1508,13,98,192.8521,1938521,40
670,3,89,192.8075,1938075,96
250,8,84,192.6921,1936921,60
247,5,84,192.5487,1935487,66
851,7,91,192.4239,1934239,54
614,34,88,192.069,1930690,38
941,7,92,192.0395,1930395,52
1224,14,95,192.0052,1930052,46
1628,36,99,191.8534,1928534,32
1431,32,97,191.6345,1926345,34
767,12,90,191.4496,1924496,46
1407,8,97,191.2352,1922352,52
770,15,90,190.8852,1918852,40
165,5,83,190.5954,1915954,68
332,7,85,190.5093,1915093,64
1321,17,96,190.4844,1914844,40
428,19,86,189.9776,1909776,42
947,13,92,189.8436,1908436,46
1496,1,98,189.8066,1908066,120
1408,9,97,189.7476,1907476,50
1312,8,96,189.6276,1906276,52
310,68,84,189.5741,1905741,46
4,5,81,189.5556,1905556,70
1524,29,98,189.4675,1904675,32
1713,23,100,189.2032,1902032,34
859,15,91,189.2018,1902018,40
584,4,88,189.0939,1900939,84
1038,13,93,188.946,1899460,48
1520,25,98,188.7859,1897859,32
1043,18,93,188.6946,1896946,36
1411,12,97,187.9982,1889982,44
166,6,83,187.2129,1882129,64
856,12,91,186.9789,1879789,46
1223,13,95,186.6469,1876469,44
1049,24,93,186.604,1876040,34
83,4,82,186.2627,1872627,72
248,6,84,186.0603,1870603,68
1131,14,94,185.3043,1863043,46
167,7,83,185.166,1861660,66
1217,7,95,184.936,1859360,52
948,14,92,184.9283,1859283,42
1128,11,94,184.8535,1858535,48
1322,18,96,184.7923,1857923,38
84,5,82,184.6531,1856531,66
1040,15,93,184.4217,1854217,44
1711,21,100,184.3327,1853327,34
1670,78,99,184.0732,1850732,38
860,16,91,183.9428,1849428,40
1228,18,95,183.774,1847740,38
679,12,89,183.5597,1845597,48
1037,12,93,183.4516,1844516,52
864,20,91,183.3858,1843858,34
858,14,91,183.3753,1843753,44
1119,2,94,183.1312,1841312,98
847,3,91,183.0288,1840288,90
1235,25,95,182.8285,1838285,34
1319,15,96,182.8055,1838055,42
774,19,90,182.7476,1837476,36
1627,35,99,182.0887,1830887,36
680,13,89,181.8587,1828587,46
1329,25,96,181.6914,1826914,32
1609,17,99,181.6569,1826569,34
1140,23,94,181.5565,1825565,34
1027,2,93,181.4258,1824258,100
14,15,81,181.3675,1823675,50
1532,37,98,181.2421,1822421,34
678,11,89,181.183,1821830,50
1227,17,95,181.14,1821400,38
1517,22,98,180.9749,1819749,32
1719,29,100,180.2263,1812263,32
1129,12,94,179.7115,1807115,50
1336,32,96,179.7072,1807072,34
1425,26,97,179.6691,1806691,32
857,13,91,179.3155,1803155,44
329,4,85,179.1036,1801036,74
1410,11,97,178.9609,1799609,46
1127,10,94,178.6266,1796266,50
1342,38,96,178.5161,1795161,34
1221,11,95,178.2686,1792686,50
1042,17,93,178.1279,1791279,40
262,20,84,177.9042,1789042,42
1614,22,99,177.6886,1786886,34
1525,30,98,177.0204,1780204,34
1616,24,99,176.8962,1778962,32
1133,16,94,176.598,1775980,38
958,24,92,176.3799,1773799,36
1318,14,96,176.3536,1773536,42
769,14,90,176.2836,1772836,42
265,23,84,176.0007,1770007,40
1134,17,94,175.689,1766890,38
952,18,92,175.6885,1766885,36
768,13,90,175.5781,1765781,44
950,16,92,175.4269,1764269,40
1622,30,99,175.0294,1760294,32
1236,26,95,174.1741,1751741,34
1315,11,96,174.1712,1751712,48
1048,23,93,174.1664,1751664,34
0,1,81,174.1097,1751097,136
1571,76,98,173.8052,1748052,38
1424,25,97,173.7111,1747111,32
1725,35,100,173.5732,1745732,34
169,9,83,173.4825,1744825,58
1400,1,97,173.4619,1744619,122
1313,9,96,173.4502,1744502,56
1712,22,100,173.3929,1743929,34
1624,32,99,173.2658,1742658,34
862,18,91,173.2477,1742477,36
967,33,92,173.2327,1742327,36
1413,14,97,173.1174,1741174,42
684,17,89,173.047,1740470,42
766,11,90,172.5627,1735627,46
775,20,90,172.2703,1732703,38
1142,25,94,172.2308,1732308,36
863,19,91,172.1258,1731258,36
1135,18,94,172.0955,1730955,38
592,12,88,172.0065,1730065,50
878,34,91,171.9501,1729501,36
1409,10,97,171.7393,1727393,52
297,55,84,171.7043,1727043,38
1233,23,95,171.6596,1726596,34
985,51,92,171.5007,1725007,36
545,51,87,171.2876,1722876,38
344,19,85,171.2246,1722246,42
1727,37,100,171.0785,1720785,32
764,9,90,170.8967,1718967,54
1139,22,94,170.7514,1717514,34
1768,78,100,170.4674,1714674,38
1041,16,93,170.3193,1713193,40
1714,24,100,170.0006,1710006,32
345,20,85,169.9031,1709031,40
1629,37,99,169.8454,1708454,32
1635,43,99,169.534,1705340,32
1765,75,100,169.3422,1703422,36
1039,14,93,169.1315,1701315,44
1222,12,95,169.0687,1700687,48
228,68,83,169.0197,1700197,50
1219,9,95,168.7737,1697737,52
1613,21,99,168.7589,1697589,36
1317,13,96,168.632,1696320,42
1077,52,93,168.4642,1694642,36
528,34,87,168.3773,1693773,38
1516,21,98,168.3323,1693323,34
23,24,81,168.3103,1693103,40
1326,22,96,168.3056,1693056,34
1421,22,97,168.273,1692730,32
1036,11,93,168.1309,1691309,48
1617,25,99,168.0353,1690353,32
1718,28,100,168.0073,1690073,32
773,18,90,167.9566,1689566,36
1522,27,98,167.8475,1688475,32
1220,10,95,167.5744,1685744,50
229,69,83,167.4828,1684828,50
1050,25,93,167.3385,1683385,36
2,3,81,166.9835,1679835,88
1154,37,94,166.8962,1678962,34
1130,13,94,166.6685,1676685,46
1331,27,96,166.6525,1676525,32
1619,27,99,166.3549,1673549,32
1746,56,100,166.3046,1673046,36
986,52,92,166.2355,1672355,36
853,9,91,165.9685,1669685,48
1316,12,96,165.7846,1667846,44
1047,22,93,165.2205,1662205,34
1722,32,100,165.0545,1660545,32
380,55,85,164.3323,1653323,38
1720,30,100,164.0275,1650275,32
599,19,88,163.991,1649910,42
1314,10,96,163.8384,1648384,50
600,20,88,163.8087,1648087,42
1668,76,99,163.7582,1647582,38
226,66,83,163.7541,1647541,46
1237,27,95,163.5642,1645642,36
1530,35,98,163.354,1643540,34
598,18,88,163.3025,1643025,42
168,8,83,163.2373,1642373,62
1034,9,93,163.1754,1641754,50
432,23,86,163.1282,1641282,36
1572,77,98,163.0773,1640773,38
1035,10,93,162.9832,1639832,50
26,27,81,162.9776,1639776,38
87,8,82,162.9266,1639266,64
942,8,92,162.7882,1637882,48
1730,40,100,162.6674,1636674,32
1132,15,94,162.4644,1634644,44
1016,82,92,162.3674,1633674,50
1044,19,93,162.3156,1633156,36
1669,77,99,162.1737,1631737,38
943,9,92,162.1717,1631717,50
1125,8,94,162.1336,1631336,52
900,56,91,161.9479,1629479,36
959,25,92,161.7538,1627538,34
1435,36,97,161.6005,1626005,34
1420,21,97,161.5365,1625365,32
597,17,88,161.25,1622500,42
1026,1,93,161.0759,1620759,138
1248,38,95,161.0076,1620076,34
813,58,90,160.8617,1618617,36
1709,19,100,160.5358,1615358,34
1305,1,96,160.4967,1614967,122
1733,43,100,160.4316,1614316,32
1708,18,100,160.4223,1614223,34
1729,39,100,160.3404,1613404,32
676,9,89,160.3116,1613116,58
867,23,91,160.1931,1611931,36
807,52,90,159.9752,1609752,36
956,22,92,159.8275,1608275,34
463,54,86,159.8168,1608168,36
86,7,82,159.7687,1607687,64
1632,40,99,159.675,1606750,32
1526,31,98,159.6014,1606014,34
1721,31,100,159.5517,1605517,32
497,3,87,159.2799,1602799,84
510,16,87,159.0964,1600964,46
307,65,84,159.0899,1600899,42
896,52,91,159.0848,1600848,36
516,22,87,158.8797,1598797,36
957,23,92,158.7642,1597642,36
261,19,84,158.5355,1595355,44
1610,18,99,158.4344,1594344,34
953,19,92,158.1607,1591607,36
899,55,91,157.965,1589650,36
1731,41,100,157.9064,1589064,32
1710,20,100,157.83,1588300,36
1671,79,99,157.8098,1588098,38
1737,47,100,157.6889,1586889,34
776,21,90,157.681,1586810,40
1144,27,94,157.6362,1586362,36
1441,42,97,157.5328,1585328,34
1509,14,98,157.4965,1584965,38
1538,43,98,157.4901,1584901,34
379,54,85,157.448,1584480,36
6,7,81,157.3794,1583794,64
1477,78,97,157.3364,1583364,38
1537,42,98,157.3291,1583291,34
701,34,89,157.3026,1583026,38
1732,42,100,157.2767,1582767,32
1672,80,99,157.1816,1581816,40
512,18,87,157.138,1581380,44
1,2,81,157.1242,1581242,102
103,24,82,156.8977,1578977,40
1247,37,95,156.7611,1577611,34
990,56,92,156.7453,1577453,34
1767,77,100,156.7239,1577239,38
763,8,90,156.7073,1577073,56
1573,78,98,156.701,1577010,38
1062,37,93,156.6887,1576887,36
631,51,88,156.5278,1575278,38
1334,30,96,156.484,1574840,34
968,34,92,156.1826,1571826,36
1232,22,95,156.1414,1571414,34
1771,81,100,156.1263,1571263,40
1284,74,95,155.9751,1569751,38
1521,26,98,155.9424,1569424,32
852,8,91,155.584,1565840,54
719,52,89,155.5371,1565371,36
895,51,91,155.5061,1565061,36
945,11,92,155.4985,1564985,48
1427,28,97,155.4718,1564718,32
547,53,87,155.3982,1563982,36
422,13,86,155.386,1563860,50
1770,80,100,155.064,1560640,40
591,11,88,154.7661,1557661,52
855,11,91,154.7638,1557638,48
88,9,82,154.4743,1554743,58
149,70,82,154.447,1554470,48
431,22,86,154.2926,1552926,36
593,13,88,154.2516,1552516,46
1246,36,95,154.0707,1550707,34
150,71,82,154.0687,1550687,48
464,55,86,154.0245,1550245,38
7,8,81,153.9306,1549306,62
1612,20,99,153.8807,1548807,36
1429,30,97,153.7838,1547838,34
683,16,89,153.7467,1547467,42
812,57,90,153.7435,1547435,34
1428,29,97,153.5171,1545171,36
1533,38,98,153.4772,1544772,32
548,54,87,153.4456,1544456,36
461,52,86,153.3963,1543963,38
462,53,86,153.3206,1543206,36
1476,77,97,153.0173,1540173,38
633,53,88,152.9372,1539372,36
24,25,81,152.6409,1536409,40
378,53,85,152.5932,1535932,36
423,14,86,152.5861,1535861,50
854,10,91,152.5444,1535444,48
724,57,89,152.4682,1534682,36
866,22,91,152.4272,1534272,38
514,20,87,152.3359,1533359,36
70,71,81,152.2409,1532409,52
583,3,88,152.1474,1531474,92
1436,37,97,152.0768,1530768,34
1728,38,100,151.8016,1528016,32
901,57,91,151.7861,1527861,34
306,64,84,151.7348,1527348,40
387,62,85,151.7269,1527269,38
1715,25,100,151.517,1525170,32
508,14,87,151.5013,1525013,48
1724,34,100,151.4358,1524358,34
581,1,88,151.4298,1524298,146
105,26,82,151.3285,1523285,40
546,52,87,151.2285,1522285,38
1633,41,99,151.1152,1521152,32
342,17,85,151.0813,1520813,46
529,35,87,150.7776,1517776,38
507,13,87,150.7629,1517629,48
1080,55,93,150.7108,1517108,36
25,26,81,150.6134,1516134,40
936,2,92,150.4154,1514154,104
944,10,92,150.3348,1513348,46
180,20,83,150.3257,1513257,40
765,10,90,150.2885,1512885,48
347,22,85,150.1747,1511747,42
1623,31,99,150.0893,1510893,32
1341,37,96,149.9819,1509819,34
1143,26,94,149.9219,1509219,38
260,18,84,149.9181,1509181,46
1417,18,97,149.8958,1508958,38
1634,42,99,149.8295,1508295,32
751,84,89,149.7843,1507843,72
1527,32,98,149.7805,1507805,34
1051,26,93,149.7371,1507371,34
1118,1,94,149.6364,1506364,128
430,21,86,149.5814,1505814,36
1717,27,100,149.5272,1505272,32
1381,77,96,149.3816,1503816,38
1667,75,99,149.3293,1503293,38
1574,79,98,149.2619,1502619,38
1762,72,100,149.2386,1502386,38
1769,79,100,149.236,1502360,38
298,56,84,149.2292,1502292,36
511,17,87,148.8426,1498426,46
99,20,82,148.822,1498220,42
100,21,82,148.8114,1498114,42
1340,36,96,148.7531,1497531,34
309,67,84,148.7256,1497256,44
1033,8,93,148.6251,1496251,50
504,10,87,148.4249,1494249,54
868,24,91,148.3684,1493684,36
515,21,87,148.336,1493360,36
810,55,90,148.3229,1493229,36
444,35,86,148.2505,1492505,40
1575,80,98,148.1218,1491218,42
1126,9,94,147.7637,1487637,48
1288,78,95,147.6608,1486608,40
717,50,89,147.5506,1485506,38
1153,36,94,147.5032,1485032,34
1515,20,98,147.4649,1484649,34
1766,76,100,147.4428,1484428,38
758,3,90,147.4214,1484214,96
596,16,88,147.4092,1484092,46
1570,75,98,147.3971,1483971,38
1211,1,95,147.2463,1482463,126
506,12,87,147.1881,1481881,50
779,24,90,147.1066,1481066,36
433,24,86,147.0987,1480987,36
677,10,89,147.0853,1480853,52
960,26,92,146.8507,1478507,34
1229,19,95,146.8495,1478495,38
789,34,90,146.7572,1477572,38
1138,21,94,146.5825,1475825,34
1081,56,93,146.503,1475030,34
179,19,83,146.4897,1474897,44
296,54,84,146.4615,1474615,40
1637,45,99,146.3716,1473716,34
388,63,85,146.3537,1473537,40
1058,33,93,146.2472,1472472,34
744,77,89,146.1797,1471797,50
1243,33,95,146.1389,1471389,34
640,60,88,146.0596,1470596,36
1535,40,98,145.8593,1468593,34
665,85,88,145.8053,1468053,86
505,11,87,145.7346,1467346,54
935,1,92,145.6652,1466652,138
682,15,89,145.6467,1466467,44
1475,76,97,145.6144,1466144,38
82,3,82,145.4787,1464787,86
1646,54,99,145.4364,1464364,36
656,76,88,145.435,1464350,48
348,23,85,145.3908,1463908,38
1636,44,99,145.2642,1462642,32
954,20,92,145.2042,1462042,34
1437,38,97,145.0822,1460822,34
266,24,84,145.0813,1460813,38
1620,28,99,144.9113,1459113,32
780,25,90,144.8831,1458831,36
1343,39,96,144.8329,1458329,34
604,24,88,144.7759,1457759,36
544,50,87,144.5639,1455639,38
519,25,87,144.447,1454470,36
639,59,88,144.405,1454050,36
1611,19,99,144.3891,1453891,36
19,20,81,144.3378,1453378,44
1168,51,94,144.2945,1452945,36
725,58,89,144.2728,1452728,36
681,14,89,144.2334,1452334,44
1630,38,99,143.9887,1449887,32
470,61,86,143.9245,1449245,40
554,60,87,143.8899,1448899,36
988,54,92,143.8279,1448279,36
987,53,92,143.6463,1446463,36
1384,80,96,143.6426,1446426,42
443,34,86,143.5506,1445506,38
1716,26,100,143.434,1444340,32
1758,68,100,143.4185,1444185,36
555,61,87,143.331,1443310,36
687,20,89,143.2311,1442311,40
686,19,89,143.0734,1440734,42
718,51,89,142.8838,1438838,38
1523,28,98,142.7075,1437075,32
1078,53,93,142.5995,1435995,36
613,33,88,142.5623,1435623,38
27,28,81,142.4907,1434907,38
989,55,92,142.453,1434530,36
1262,52,95,142.2712,1432712,36
1626,34,99,141.867,1428670,34
308,66,84,141.7377,1427377,42
1378,74,96,141.718,1427180,38
843,88,90,141.6688,1426688,104
1434,35,97,141.6456,1426456,34
1430,31,97,141.6422,1426422,34
602,22,88,141.6193,1426193,36
242,82,83,141.6113,1426113,156
183,23,83,141.5742,1425742,40
1379,75,96,141.5023,1425023,38
1380,76,96,141.4532,1424532,38
293,51,84,141.3263,1423263,42
1147,30,94,141.2949,1422949,34
259,17,84,141.2687,1422687,46
1150,33,94,141.2194,1422194,34
589,9,88,141.16,1421600,54
268,26,84,140.7857,1417857,38
689,22,89,140.7733,1417733,36
1566,71,98,140.7552,1417552,38
806,51,90,140.7,1417000,36
1514,19,98,140.5409,1415409,36
726,59,89,140.5284,1415284,36
1169,52,94,140.4338,1414338,36
389,64,85,140.4242,1414242,38
69,70,81,140.2359,1412359,52
80,1,82,140.1605,1411605,148
732,65,89,140.1452,1411452,40
131,52,82,140.0919,1410919,38
1240,30,95,139.9955,1409955,36
104,25,82,139.7694,1407694,40
845,1,91,139.7425,1407425,136
805,50,90,139.7314,1407314,36
955,21,92,139.7106,1407106,34
98,19,82,139.4919,1404919,44
230,70,83,139.386,1403860,46
343,18,85,139.3297,1403297,44
475,66,86,139.121,1401210,42
518,24,87,139.094,1400940,36
1763,73,100,139.0736,1400736,38
392,67,85,139.0527,1400527,42
1323,19,96,139.0406,1400406,36
1723,33,100,138.9548,1399548,34
1745,55,100,138.8803,1398803,38
1764,74,100,138.8507,1398507,36
1432,33,97,138.7805,1397805,34
839,84,90,138.7674,1397674,64
702,35,89,138.7398,1397398,38
1513,18,98,138.7201,1397201,38
1335,31,96,138.6618,1396618,34
570,76,87,138.6596,1396596,48
425,16,86,138.6429,1396429,48
161,1,83,138.6312,1396312,144
1076,51,93,138.6182,1396182,36
1472,73,97,138.5964,1395964,38
8,9,81,138.5586,1395586,58
632,52,88,138.5519,1395519,36
521,27,87,138.3695,1393695,36
1333,29,96,138.3391,1393391,34
630,50,88,138.1669,1391669,38
720,53,89,138.1375,1391375,36
898,54,91,138.0667,1390667,36
1438,39,97,138.0501,1390501,34
556,62,87,137.9685,1389685,40
1528,33,98,137.7339,1387339,34
1479,80,97,137.5235,1385235,42
349,24,85,137.4611,1384611,38
1738,48,100,137.4181,1384181,36
185,25,83,137.374,1383740,38
71,72,81,137.2948,1382948,52
1241,31,95,137.1798,1381798,36
1225,15,95,137.0694,1380694,44
20,21,81,137.0671,1380671,44
1231,21,95,137.0401,1380401,34
820,65,90,136.9752,1379752,44
1665,73,99,136.8496,1378496,36
657,77,88,136.7998,1377998,50
605,25,88,136.7766,1377766,36
641,61,88,136.7383,1377383,36
865,21,91,136.725,1377250,34
346,21,85,136.5446,1375446,40
918,74,91,136.5043,1375043,42
1426,27,97,136.4931,1374931,32
638,58,88,136.4834,1374834,36
1744,54,100,136.4592,1374592,36
1055,30,93,136.4058,1374058,34
18,19,81,136.3636,1373636,44
1664,72,99,136.2907,1372907,38
897,53,91,136.1701,1371701,36
675,8,89,136.0838,1370838,56
1673,81,99,136.0579,1370579,42
962,28,92,135.9488,1369488,34
1324,20,96,135.9075,1369075,36
1433,34,97,135.8699,1368699,34
811,56,90,135.8456,1368456,34
1383,79,96,135.8228,1368228,40
1152,35,94,135.7827,1367827,34
549,55,87,135.7642,1367642,36
1339,35,96,135.6941,1366941,34
1061,36,93,135.6189,1366189,34
1059,34,93,135.58,1365800,34
1747,57,100,135.5617,1365617,34
594,14,88,135.5485,1365485,46
97,18,82,135.4866,1364866,48
186,26,83,135.4707,1364707,38
177,17,83,135.4666,1364666,48
429,20,86,135.4563,1364563,38
426,17,86,135.4019,1364019,46
971,37,92,135.4006,1364006,36
978,44,92,135.3475,1363475,36
601,21,88,135.2616,1362616,36
1631,39,99,135.2552,1362552,32
427,18,86,135.2528,1362528,44
212,52,83,135.1766,1361766,38
559,65,87,135.1757,1361757,38
81,2,82,135.1386,1361386,108
30,31,81,135.1373,1361373,38
1659,67,99,135.1219,1361219,36
187,27,83,135.1098,1361098,38
1017,83,92,135.0015,1360015,50
1567,72,98,134.944,1359440,38
1568,73,98,134.9389,1359389,36
1281,71,95,134.8268,1358268,38
637,57,88,134.7948,1357948,36
299,57,84,134.7394,1357394,36
1287,77,95,134.7297,1357297,40
1666,74,99,134.5986,1355986,36
305,63,84,134.5619,1355619,38
1136,19,94,134.4805,1354805,36
133,54,82,134.4664,1354664,38
790,35,90,134.4159,1354159,38
1191,74,94,134.4105,1354105,38
163,3,83,134.3918,1353918,84
1645,53,99,134.3634,1353634,36
1761,71,100,134.3091,1353091,36
1442,43,97,134.29,1352900,36
1069,44,93,134.2274,1352274,36
503,9,87,134.0591,1350591,54
460,51,86,134.0136,1350136,38
1661,69,99,133.9333,1349333,36
132,53,82,133.9328,1349328,38
496,2,87,133.9072,1349072,108
700,33,89,133.8748,1348748,38
522,28,87,133.8176,1348176,38
692,25,89,133.6882,1346882,36
1249,39,95,133.6622,1346622,34
703,36,89,133.6269,1346269,38
476,67,86,133.5859,1345859,40
727,60,89,133.5448,1345448,36
728,61,89,133.5157,1345157,36
1419,20,97,133.4765,1344765,36
1242,32,95,133.4717,1344717,36
882,38,91,133.4588,1344588,38
1155,38,94,133.4529,1344529,36
1148,31,94,133.4108,1344108,34
1344,40,96,133.2705,1342705,34
1660,68,99,133.2411,1342411,36
53,54,81,133.1837,1341837,38
1418,19,97,133.1442,1341442,36
151,72,82,133.1403,1341403,52
1439,40,97,133.0021,1340021,34
966,32,92,132.9029,1339029,36
471,62,86,132.7228,1337228,38
571,77,87,132.6974,1336974,54
434,25,86,132.6657,1336657,36
1536,41,98,132.6505,1336505,34
1291,81,95,132.5966,1335966,40
694,27,89,132.5245,1335245,36
1056,31,93,132.4994,1334994,34
652,72,88,132.4683,1334683,44
465,56,86,132.348,1333480,36
375,50,85,132.3262,1333262,40
846,2,91,132.2736,1332736,106
215,55,83,132.2581,1332581,38
1742,52,100,132.2187,1332187,36
1060,35,93,132.168,1331680,34
991,57,92,132.1303,1331303,34
381,56,85,132.125,1331250,36
1338,34,96,132.0898,1330898,34
1563,68,98,132.0544,1330544,36
340,15,85,131.8479,1328479,48
1109,84,93,131.8436,1328436,52
814,59,90,131.7342,1327342,36
869,25,91,131.5693,1325693,36
175,15,83,131.5048,1325048,50
517,23,87,131.4182,1324182,36
188,28,83,131.3944,1323944,38
561,67,87,131.2909,1322909,42
1018,84,92,131.2885,1322885,58
829,74,90,131.2606,1322606,42
478,69,86,131.1985,1321985,42
553,59,87,131.1851,1321851,36
1286,76,95,130.902,1319020,38
1005,71,92,130.8965,1318965,40
603,23,88,130.8348,1318348,36
211,51,83,130.683,1316830,40
781,26,90,130.6589,1316589,36
919,75,91,130.5461,1315461,42
693,26,89,130.4946,1314946,36
472,63,86,130.4594,1314594,40
435,26,86,130.4357,1314357,40
1102,77,93,130.4261,1314261,42
213,53,83,130.3739,1313739,36
723,56,89,130.3681,1313681,34
917,73,91,130.2894,1312894,42
107,28,82,130.2217,1312217,38
644,64,88,130.0588,1310588,38
595,15,88,129.9261,1309261,46
877,33,91,129.8878,1308878,36
1057,32,93,129.8563,1308563,34
29,30,81,129.8363,1308363,38
263,21,84,129.821,1308210,42
1539,44,98,129.7938,1307938,38
1046,21,93,129.7922,1307922,34
