,fast_ma,slow_ma,profit,end_capital,number_of_trades
54,15,42,0.1524000000000001,11524,16
179,14,45,0.15139999999999998,11514,18
407,12,50,0.1501999999999999,11502,18
312,12,48,0.14939999999999998,11494,18
359,12,49,0.1492,11492,18
180,15,45,0.1492,11492,18
141,19,44,0.1479999999999999,11480,16
17,18,41,0.14759999999999995,11476,16
2,3,41,0.1471,11471,28
456,12,51,0.14690000000000003,11469,18
221,12,46,0.14640000000000009,11464,18
452,8,51,0.1451,11451,22
357,10,49,0.14490000000000003,11449,18
310,10,48,0.14440000000000008,11444,18
57,18,42,0.14280000000000004,11428,16
18,19,41,0.14080000000000004,11408,16
604,7,54,0.1402000000000001,11402,20
311,11,48,0.13759999999999994,11376,18
313,13,48,0.13729999999999998,11373,18
98,18,43,0.13680000000000003,11368,16
181,16,45,0.1359999999999999,11360,16
167,2,45,0.13470000000000004,11347,30
505,11,52,0.13450000000000006,11345,16
354,7,49,0.13379999999999992,11338,22
501,7,52,0.13240000000000007,11324,22
269,15,47,0.1321000000000001,11321,18
457,13,51,0.1319999999999999,11320,18
82,2,43,0.13159999999999994,11316,30
556,11,53,0.1302000000000001,11302,16
659,9,55,0.12919999999999998,11292,18
266,12,47,0.12850000000000006,11285,18
268,14,47,0.12830000000000008,11283,18
606,9,54,0.12769999999999992,11277,18
99,19,43,0.12749999999999995,11275,16
552,7,53,0.1262000000000001,11262,22
607,10,54,0.12569999999999992,11257,16
271,17,47,0.12549999999999994,11255,18
360,13,49,0.12529999999999997,11253,18
408,13,50,0.1241000000000001,11241,18
555,10,53,0.12359999999999993,11236,16
40,1,42,0.12359999999999993,11236,32
504,10,52,0.12359999999999993,11236,16
260,6,47,0.123,11230,22
125,3,44,0.12270000000000003,11227,28
315,15,48,0.12159999999999993,11216,18
713,9,56,0.12149999999999994,11215,20
225,16,46,0.12060000000000004,11206,18
767,8,57,0.12040000000000006,11204,18
554,9,53,0.12030000000000007,11203,18
768,9,57,0.11929999999999996,11193,20
169,4,45,0.11919999999999997,11192,26
314,14,48,0.1178999999999999,11179,18
660,10,55,0.11630000000000007,11163,16
402,7,50,0.11569999999999991,11157,22
451,7,51,0.11559999999999993,11156,22
608,11,54,0.11280000000000001,11128,16
212,3,46,0.11050000000000004,11105,30
83,3,43,0.10990000000000011,11099,30
506,12,52,0.10939999999999994,11094,16
211,2,46,0.1076999999999999,11077,32
182,17,45,0.10759999999999992,11076,16
361,14,49,0.10559999999999992,11056,18
186,21,45,0.10289999999999999,11029,16
168,3,45,0.10109999999999997,11011,30
226,17,46,0.09739999999999993,10974,16
409,14,50,0.09519999999999995,10952,18
397,2,50,0.09420000000000006,10942,28
22,23,41,0.09319999999999995,10932,20
58,19,42,0.09260000000000002,10926,16
557,12,53,0.09109999999999996,10911,16
609,12,54,0.08990000000000009,10899,16
823,8,58,0.08969999999999989,10897,20
143,21,44,0.08929999999999993,10893,16
603,6,54,0.08919999999999995,10892,22
256,2,47,0.08909999999999996,10891,30
183,18,45,0.08800000000000008,10880,16
551,6,53,0.08729999999999993,10873,22
185,20,45,0.08679999999999999,10868,16
100,20,43,0.08529999999999993,10853,16
301,1,48,0.08390000000000009,10839,32
661,11,55,0.0835999999999999,10836,16
170,5,45,0.08339999999999992,10834,24
316,16,48,0.08279999999999998,10828,18
142,20,44,0.0827,10827,16
184,19,45,0.08250000000000002,10825,16
270,16,47,0.08020000000000005,10802,18
348,1,49,0.07939999999999992,10794,32
272,18,47,0.07820000000000005,10782,16
362,15,49,0.07709999999999995,10771,18
102,22,43,0.07630000000000003,10763,16
770,11,57,0.07620000000000005,10762,18
227,18,46,0.07610000000000006,10761,16
715,11,56,0.07610000000000006,10761,16
257,3,47,0.07289999999999996,10729,30
302,2,48,0.07119999999999993,10712,30
507,13,52,0.06980000000000008,10698,16
662,12,55,0.0685,10685,16
396,1,50,0.06529999999999991,10653,30
446,2,51,0.06469999999999998,10647,30
187,22,45,0.06430000000000002,10643,16
59,20,42,0.0625,10625,16
349,2,49,0.0616000000000001,10616,30
20,21,41,0.060699999999999976,10607,20
213,4,46,0.059900000000000064,10599,28
101,21,43,0.0596000000000001,10596,16
19,20,41,0.056599999999999984,10566,20
508,14,52,0.056599999999999984,10566,16
771,12,57,0.05620000000000003,10562,16
558,13,53,0.055299999999999905,10553,16
258,4,47,0.054300000000000015,10543,26
716,12,56,0.05390000000000006,10539,16
458,14,51,0.0535000000000001,10535,18
610,13,54,0.05279999999999996,10528,16
61,22,42,0.05170000000000008,10517,20
228,19,46,0.05119999999999991,10512,16
0,1,41,0.05109999999999992,10511,36
937,7,60,0.05010000000000003,10501,22
188,23,45,0.0492999999999999,10493,16
411,16,50,0.04810000000000003,10481,18
824,9,58,0.045299999999999896,10453,18
882,10,59,0.04380000000000006,10438,16
761,2,57,0.04370000000000007,10437,34
883,11,59,0.043500000000000094,10435,16
103,23,43,0.04249999999999998,10425,16
144,22,44,0.042300000000000004,10423,16
931,1,60,0.04160000000000008,10416,28
410,15,50,0.040899999999999936,10409,18
873,1,59,0.04059999999999997,10406,28
62,23,42,0.040000000000000036,10400,20
825,10,58,0.03970000000000007,10397,18
304,4,48,0.03960000000000008,10396,26
714,10,56,0.03909999999999991,10391,18
559,14,53,0.037800000000000056,10378,16
706,2,56,0.0371999999999999,10372,34
663,13,55,0.03709999999999991,10371,16
717,13,56,0.03709999999999991,10371,16
317,17,48,0.03610000000000002,10361,18
350,3,49,0.035800000000000054,10358,28
229,20,46,0.03550000000000009,10355,16
363,16,49,0.03509999999999991,10351,18
274,20,47,0.03489999999999993,10349,16
303,3,48,0.034599999999999964,10346,28
306,6,48,0.034599999999999964,10346,24
769,10,57,0.034399999999999986,10344,20
60,21,42,0.03400000000000003,10340,18
611,14,54,0.03370000000000006,10337,16
273,19,47,0.03299999999999992,10330,16
653,3,55,0.03190000000000004,10319,32
214,5,46,0.031500000000000083,10315,26
936,6,60,0.02960000000000007,10296,22
145,23,44,0.028200000000000003,10282,16
146,24,44,0.027800000000000047,10278,16
822,7,58,0.027099999999999902,10271,26
318,18,48,0.026999999999999913,10270,18
878,6,59,0.02519999999999989,10252,24
275,21,47,0.024799999999999933,10248,16
549,4,53,0.02320000000000011,10232,28
879,7,59,0.02320000000000011,10232,24
352,5,49,0.022699999999999942,10227,26
496,2,52,0.02079999999999993,10208,32
449,5,51,0.02069999999999994,10207,26
498,4,52,0.020299999999999985,10203,28
305,5,48,0.020299999999999985,10203,26
826,11,58,0.020199999999999996,10202,18
500,6,52,0.019099999999999895,10191,24
401,6,50,0.018899999999999917,10189,24
600,3,54,0.017800000000000038,10178,32
351,4,49,0.017200000000000104,10172,26
400,5,50,0.01649999999999996,10165,24
364,17,49,0.015900000000000025,10159,18
705,1,56,0.015099999999999891,10151,32
765,6,57,0.013900000000000023,10139,26
63,24,42,0.01330000000000009,10133,20
21,22,41,0.012699999999999934,10127,20
230,21,46,0.01110000000000011,10111,16
938,8,60,0.01089999999999991,10109,20
445,1,51,0.010199999999999987,10102,30
450,6,51,0.009800000000000031,10098,24
828,13,58,0.009600000000000053,10096,16
231,22,46,0.009600000000000053,10096,16
816,1,58,0.009500000000000064,10095,30
105,25,43,0.008799999999999919,10088,20
448,4,51,0.008099999999999996,10081,26
827,12,58,0.007800000000000029,10078,18
259,5,47,0.006000000000000005,10060,26
940,10,60,0.005400000000000071,10054,16
880,8,59,0.0051000000000001044,10051,22
941,11,60,0.004899999999999904,10049,16
710,6,56,0.0036000000000000476,10036,26
353,6,49,0.0033000000000000806,10033,24
447,3,51,0.0032000000000000917,10032,30
932,2,60,0.0027999999999999137,10028,30
651,1,55,0.0024999999999999467,10025,34
547,2,53,0.0020999999999999908,10021,34
874,2,59,0.0018000000000000238,10018,30
821,6,58,0.0006999999999999229,10007,26
772,13,57,0.0005999999999999339,10006,16
509,15,52,9.999999999998899e-05,10001,16
398,3,50,9.999999999998899e-05,10001,30
773,14,57,-0.0008000000000000229,9992,16
598,1,54,-0.0016000000000000458,9984,34
656,6,55,-0.0020000000000000018,9980,28
495,1,52,-0.0024999999999999467,9975,34
829,14,58,-0.0027000000000000357,9973,16
459,15,51,-0.0036000000000000476,9964,18
548,3,53,-0.0047000000000000375,9953,32
23,24,41,-0.005299999999999971,9947,20
718,14,56,-0.006399999999999961,9936,16
817,2,58,-0.007499999999999951,9925,34
399,4,50,-0.007900000000000018,9921,28
709,5,56,-0.008099999999999996,9919,28
497,3,52,-0.008399999999999963,9916,30
601,4,54,-0.008600000000000052,9914,32
599,2,54,-0.009099999999999997,9909,34
546,1,53,-0.00990000000000002,9901,36
881,9,59,-0.010000000000000009,9900,18
885,13,59,-0.010299999999999976,9897,16
664,14,55,-0.010399999999999965,9896,16
460,16,51,-0.010499999999999954,9895,18
612,15,54,-0.012399999999999967,9876,16
189,24,45,-0.012900000000000023,9871,16
655,5,55,-0.013900000000000023,9861,28
560,15,53,-0.01539999999999997,9846,16
884,12,59,-0.015800000000000036,9842,16
939,9,60,-0.016199999999999992,9838,18
943,13,60,-0.017000000000000015,9830,16
942,12,60,-0.01749999999999996,9825,16
602,5,54,-0.01770000000000005,9823,26
764,5,57,-0.018299999999999983,9817,26
652,2,55,-0.019100000000000006,9809,36
510,16,52,-0.02059999999999995,9794,16
820,5,58,-0.02090000000000003,9791,26
934,4,60,-0.022700000000000053,9773,24
550,5,53,-0.022800000000000042,9772,28
499,5,52,-0.02310000000000001,9769,28
760,1,57,-0.023800000000000043,9762,32
708,4,56,-0.02410000000000001,9759,28
104,24,43,-0.0242,9758,18
321,21,48,-0.0252,9748,16
762,3,57,-0.025900000000000034,9741,30
147,25,44,-0.026100000000000012,9739,16
412,17,50,-0.0262,9738,18
561,16,53,-0.02849999999999997,9715,16
818,3,58,-0.031399999999999983,9686,30
319,19,48,-0.03200000000000003,9680,18
665,15,55,-0.03249999999999997,9675,16
719,15,56,-0.03259999999999996,9674,16
699,49,55,-0.03300000000000003,9670,20
935,5,60,-0.03469999999999995,9653,24
763,4,57,-0.03480000000000005,9652,28
320,20,48,-0.03710000000000002,9629,16
444,49,50,-0.03720000000000001,9628,24
875,3,59,-0.0383,9617,28
511,17,52,-0.03849999999999998,9615,16
65,26,42,-0.038900000000000046,9611,20
933,3,60,-0.0393,9607,28
494,50,51,-0.04069999999999996,9593,22
647,50,54,-0.04190000000000005,9581,20
493,49,51,-0.04200000000000004,9580,22
461,17,51,-0.04249999999999998,9575,18
365,18,49,-0.04400000000000004,9560,18
886,14,59,-0.04630000000000001,9537,16
30,31,41,-0.046699999999999964,9533,22
654,4,55,-0.04690000000000005,9531,30
106,26,43,-0.0474,9526,20
877,5,59,-0.0474,9526,28
707,3,56,-0.049000000000000044,9510,34
876,4,59,-0.04920000000000002,9508,28
720,16,56,-0.05069999999999997,9493,16
232,23,46,-0.0514,9486,16
64,25,42,-0.05169999999999997,9483,20
774,15,57,-0.05300000000000005,9470,16
944,14,60,-0.053300000000000014,9467,16
31,32,41,-0.05630000000000002,9437,24
819,4,58,-0.06040000000000001,9396,28
148,26,44,-0.06059999999999999,9394,16
613,16,54,-0.06110000000000004,9389,16
443,48,50,-0.0625,9375,24
462,18,51,-0.06440000000000001,9356,18
107,27,43,-0.06489999999999996,9351,18
854,39,58,-0.06510000000000005,9349,16
66,27,42,-0.06620000000000004,9338,20
666,16,55,-0.06640000000000001,9336,16
830,15,58,-0.06699999999999995,9330,16
887,15,59,-0.06820000000000004,9318,16
24,25,41,-0.07050000000000001,9295,20
27,28,41,-0.07069999999999999,9293,20
413,18,50,-0.07250000000000001,9275,18
26,27,41,-0.0736,9264,20
967,37,60,-0.07399999999999995,9260,16
912,40,59,-0.07450000000000001,9255,16
277,23,47,-0.0746,9254,16
158,36,44,-0.0746,9254,22
801,42,57,-0.07699999999999996,9230,16
276,22,47,-0.07740000000000002,9226,16
38,39,41,-0.07769999999999999,9223,36
753,49,56,-0.07820000000000005,9218,20
797,38,57,-0.07879999999999998,9212,16
25,26,41,-0.0796,9204,20
856,41,58,-0.08130000000000004,9187,16
857,42,58,-0.08150000000000002,9185,16
911,39,59,-0.08150000000000002,9185,16
67,28,42,-0.08199999999999996,9180,20
747,43,56,-0.0827,9173,18
855,40,58,-0.0827,9173,16
594,49,53,-0.08299999999999996,9170,20
163,41,44,-0.08309999999999995,9169,28
700,50,55,-0.0837,9163,18
646,49,54,-0.08389999999999997,9161,20
913,41,59,-0.08409999999999995,9159,16
645,48,54,-0.08409999999999995,9159,20
754,50,56,-0.08479999999999999,9152,18
945,15,60,-0.08520000000000005,9148,16
796,37,57,-0.08589999999999998,9141,16
322,22,48,-0.08599999999999997,9140,16
798,39,57,-0.08720000000000006,9128,16
36,37,41,-0.08730000000000004,9127,28
752,48,56,-0.08740000000000003,9126,20
544,50,52,-0.08799999999999997,9120,20
37,38,41,-0.08909999999999996,9109,30
970,40,60,-0.08930000000000005,9107,16
799,40,57,-0.08960000000000001,9104,16
909,37,59,-0.0897,9103,16
698,48,55,-0.0897,9103,20
562,17,53,-0.08989999999999998,9101,16
701,51,55,-0.09109999999999996,9089,20
910,38,59,-0.09189999999999998,9081,16
35,36,41,-0.09250000000000003,9075,28
614,17,54,-0.0937,9063,16
693,43,55,-0.09450000000000003,9055,18
745,41,56,-0.0947,9053,16
852,37,58,-0.0947,9053,16
29,30,41,-0.0948,9052,22
968,38,60,-0.09560000000000002,9044,16
28,29,41,-0.09689999999999999,9031,22
667,17,55,-0.09709999999999996,9029,16
369,22,49,-0.09740000000000004,9026,16
190,25,45,-0.09750000000000003,9025,16
415,20,50,-0.09770000000000001,9023,18
853,38,58,-0.09809999999999997,9019,16
644,47,54,-0.09840000000000004,9016,20
969,39,60,-0.0998,9002,16
971,41,60,-0.09999999999999998,9000,16
742,38,56,-0.10019999999999996,8998,16
863,48,58,-0.10050000000000003,8995,18
323,23,48,-0.10099999999999998,8990,16
831,16,58,-0.10099999999999998,8990,16
806,47,57,-0.10129999999999995,8987,18
776,17,57,-0.10129999999999995,8987,16
921,49,59,-0.10160000000000002,8984,18
589,44,53,-0.1018,8982,18
743,39,56,-0.10260000000000002,8974,16
164,42,44,-0.1028,8972,28
641,44,54,-0.1028,8972,18
802,43,57,-0.10309999999999997,8969,16
908,36,59,-0.10319999999999996,8968,16
34,35,41,-0.10429999999999995,8957,28
649,52,54,-0.10440000000000005,8956,20
233,24,46,-0.10440000000000005,8956,16
542,48,52,-0.10550000000000004,8945,20
492,48,51,-0.10550000000000004,8945,22
121,41,43,-0.10619999999999996,8938,30
807,48,57,-0.10629999999999995,8937,20
775,16,57,-0.10660000000000003,8934,16
688,38,55,-0.10760000000000003,8924,16
543,49,52,-0.10809999999999997,8919,20
205,40,45,-0.10880000000000001,8912,26
463,19,51,-0.10940000000000005,8906,18
367,20,49,-0.10940000000000005,8906,18
366,19,49,-0.1099,8901,18
149,27,44,-0.11060000000000003,8894,18
920,48,59,-0.11180000000000001,8882,18
74,35,42,-0.11270000000000002,8873,28
808,49,57,-0.11280000000000001,8872,18
635,38,54,-0.11299999999999999,8870,16
162,40,44,-0.11329999999999996,8867,26
192,27,45,-0.11329999999999996,8867,16
744,40,56,-0.11339999999999995,8866,16
888,16,59,-0.11380000000000001,8862,16
800,41,57,-0.11419999999999997,8858,16
694,44,55,-0.11439999999999995,8856,18
108,28,43,-0.1149,8851,18
755,51,56,-0.11519999999999997,8848,20
76,37,42,-0.11529999999999996,8847,26
615,18,54,-0.11529999999999996,8847,16
702,52,55,-0.11599999999999999,8840,20
33,34,41,-0.11650000000000005,8835,26
464,20,51,-0.11670000000000003,8833,18
77,38,42,-0.11670000000000003,8833,26
593,48,53,-0.11739999999999995,8826,20
724,20,56,-0.11750000000000005,8825,16
591,46,53,-0.11780000000000002,8822,20
668,18,55,-0.11780000000000002,8822,16
861,46,58,-0.11780000000000002,8822,18
368,21,49,-0.11780000000000002,8822,16
595,50,53,-0.118,8820,20
922,50,59,-0.11809999999999998,8819,18
746,42,56,-0.11829999999999996,8817,16
512,18,52,-0.11829999999999996,8817,16
370,23,49,-0.11839999999999995,8816,16
117,37,43,-0.11850000000000005,8815,26
832,17,58,-0.11860000000000004,8814,16
721,17,56,-0.11870000000000003,8813,16
157,35,44,-0.1189,8811,18
514,20,52,-0.1189,8811,18
414,19,50,-0.11960000000000004,8804,18
978,48,60,-0.11970000000000003,8803,18
851,36,58,-0.12009999999999998,8799,16
39,40,41,-0.12070000000000003,8793,34
723,19,56,-0.121,8790,16
68,29,42,-0.12109999999999999,8789,20
616,19,54,-0.12180000000000002,8782,16
639,42,54,-0.12190000000000001,8781,18
860,45,58,-0.122,8780,18
917,45,59,-0.12239999999999995,8776,16
946,16,60,-0.12270000000000003,8773,16
116,36,43,-0.12319999999999998,8768,24
278,24,47,-0.12380000000000002,8762,16
689,39,55,-0.12409999999999999,8759,16
741,37,56,-0.1251,8749,16
864,49,58,-0.12519999999999998,8748,18
777,18,57,-0.12549999999999994,8745,16
643,46,54,-0.1259,8741,20
636,39,54,-0.1259,8741,16
563,18,53,-0.126,8740,16
804,45,57,-0.126,8740,18
722,18,56,-0.1261,8739,16
513,19,52,-0.12670000000000003,8733,18
670,20,55,-0.1271,8729,16
394,47,49,-0.12719999999999998,8728,24
650,53,54,-0.12719999999999998,8728,20
564,19,53,-0.12739999999999996,8726,16
758,54,56,-0.12739999999999996,8726,20
648,51,54,-0.12770000000000004,8723,22
416,21,50,-0.12780000000000002,8722,18
669,19,55,-0.1281,8719,16
759,55,56,-0.12819999999999998,8718,20
592,47,53,-0.12949999999999995,8705,20
858,43,58,-0.12980000000000003,8702,16
584,39,53,-0.131,8690,18
70,31,42,-0.1311,8689,22
697,47,55,-0.13139999999999996,8686,20
347,47,48,-0.133,8670,24
110,30,43,-0.13319999999999999,8668,18
751,47,56,-0.13339999999999996,8666,20
441,46,50,-0.13349999999999995,8665,24
914,42,59,-0.13360000000000005,8664,16
868,53,58,-0.13429999999999997,8657,20
617,20,54,-0.13470000000000004,8653,16
778,19,57,-0.135,8650,16
947,17,60,-0.1352,8648,16
812,53,57,-0.13529999999999998,8647,20
234,25,46,-0.13560000000000005,8644,16
865,50,58,-0.13570000000000004,8643,18
866,51,58,-0.1362,8638,18
757,53,56,-0.13639999999999997,8636,20
417,22,50,-0.13639999999999997,8636,16
393,46,49,-0.13670000000000004,8633,24
850,35,58,-0.13729999999999998,8627,16
750,46,56,-0.13780000000000003,8622,18
115,35,43,-0.13790000000000002,8621,26
161,39,44,-0.138,8620,26
545,51,52,-0.13829999999999998,8617,22
587,42,53,-0.13859999999999995,8614,18
862,47,58,-0.13870000000000005,8613,20
75,36,42,-0.13890000000000002,8611,28
915,43,59,-0.1391,8609,16
151,29,44,-0.1392,8608,18
533,39,52,-0.13929999999999998,8607,18
966,36,60,-0.13959999999999995,8604,16
597,52,53,-0.13970000000000005,8603,22
671,21,55,-0.13980000000000004,8602,16
749,45,56,-0.1402,8598,18
32,33,41,-0.14029999999999998,8597,26
324,24,48,-0.14029999999999998,8597,16
813,54,57,-0.14049999999999996,8595,20
795,36,57,-0.14090000000000003,8591,16
918,46,59,-0.1412,8588,16
923,51,59,-0.14139999999999997,8586,18
972,42,60,-0.14149999999999996,8585,16
159,37,44,-0.14159999999999995,8584,24
794,35,57,-0.14180000000000004,8582,16
691,41,55,-0.14229999999999998,8577,16
640,43,54,-0.14259999999999995,8574,18
748,44,56,-0.14290000000000003,8571,18
965,35,60,-0.1432,8568,16
618,21,54,-0.14339999999999997,8566,18
692,42,55,-0.14339999999999997,8566,18
118,38,43,-0.14390000000000003,8561,26
193,28,45,-0.1441,8559,16
849,34,58,-0.14449999999999996,8555,16
889,17,59,-0.14480000000000004,8552,16
119,39,43,-0.14500000000000002,8550,26
395,48,49,-0.14600000000000002,8540,24
687,37,55,-0.14600000000000002,8540,16
78,39,42,-0.1461,8539,28
565,20,53,-0.14649999999999996,8535,18
725,21,56,-0.14649999999999996,8535,16
696,46,55,-0.14649999999999996,8535,18
208,43,45,-0.1472,8528,28
207,42,45,-0.14749999999999996,8525,28
756,52,56,-0.14780000000000004,8522,20
859,44,58,-0.14790000000000003,8521,16
235,26,46,-0.14790000000000003,8521,16
973,43,60,-0.1482,8518,16
703,53,55,-0.14839999999999998,8516,20
803,44,57,-0.14849999999999997,8515,18
484,40,51,-0.14870000000000005,8513,18
300,46,47,-0.14880000000000004,8512,24
346,46,48,-0.14890000000000003,8511,24
109,29,43,-0.14900000000000002,8510,18
204,39,45,-0.14900000000000002,8510,24
465,21,51,-0.1493,8507,18
120,40,43,-0.14939999999999998,8506,28
344,44,48,-0.14949999999999997,8505,24
805,46,57,-0.14970000000000006,8503,18
540,46,52,-0.14970000000000006,8503,20
191,26,45,-0.14980000000000004,8502,16
686,36,55,-0.15000000000000002,8500,16
392,45,49,-0.1502,8498,24
848,33,58,-0.15039999999999998,8496,16
590,45,53,-0.15049999999999997,8495,20
695,45,55,-0.15090000000000003,8491,18
251,42,46,-0.15100000000000002,8490,28
905,33,59,-0.15100000000000002,8490,16
867,52,58,-0.1511,8489,18
418,23,50,-0.1512,8488,16
638,41,54,-0.15159999999999996,8484,18
588,43,53,-0.15180000000000005,8482,18
298,44,47,-0.1521,8479,26
739,35,56,-0.1522,8478,16
738,34,56,-0.1522,8478,16
975,45,60,-0.15269999999999995,8473,16
585,40,53,-0.15280000000000005,8472,18
684,34,55,-0.15290000000000004,8471,16
906,34,59,-0.15300000000000002,8470,16
642,45,54,-0.15390000000000004,8461,18
586,41,53,-0.1542,8458,18
122,42,43,-0.15459999999999996,8454,32
249,40,46,-0.15480000000000005,8452,24
811,52,57,-0.15480000000000005,8452,20
295,41,47,-0.15490000000000004,8451,24
690,40,55,-0.15490000000000004,8451,16
165,43,44,-0.15500000000000003,8450,32
515,21,52,-0.15510000000000002,8449,18
436,41,50,-0.15549999999999997,8445,18
979,49,60,-0.15559999999999996,8444,18
566,21,53,-0.15559999999999996,8444,18
73,34,42,-0.15639999999999998,8436,24
633,36,54,-0.15659999999999996,8434,16
299,45,47,-0.15669999999999995,8433,24
740,36,56,-0.15680000000000005,8432,16
814,55,57,-0.15700000000000003,8430,22
833,18,58,-0.15739999999999998,8426,16
580,35,53,-0.15759999999999996,8424,16
253,44,46,-0.15790000000000004,8421,28
977,47,60,-0.15800000000000003,8420,16
951,21,60,-0.15849999999999997,8415,16
483,39,51,-0.15890000000000004,8411,18
345,45,48,-0.15900000000000003,8410,24
596,51,53,-0.15959999999999996,8404,24
919,47,59,-0.15980000000000005,8402,18
916,44,59,-0.16000000000000003,8400,16
637,40,54,-0.1602,8398,18
907,35,59,-0.1604,8396,16
834,19,58,-0.16049999999999998,8395,16
150,28,44,-0.16049999999999998,8395,18
442,47,50,-0.16069999999999995,8393,24
779,20,57,-0.16080000000000005,8392,16
581,36,53,-0.16090000000000004,8391,16
809,50,57,-0.16090000000000004,8391,18
203,38,45,-0.16100000000000003,8390,22
156,34,44,-0.1613,8387,18
254,45,46,-0.1614,8386,26
980,50,60,-0.16169999999999995,8383,18
541,47,52,-0.16180000000000005,8382,20
583,38,53,-0.16180000000000005,8382,16
535,41,52,-0.16180000000000005,8382,18
160,38,44,-0.16200000000000003,8380,26
685,35,55,-0.16290000000000004,8371,16
371,24,49,-0.16290000000000004,8371,16
632,35,54,-0.16379999999999995,8362,16
201,36,45,-0.16379999999999995,8362,18
631,34,54,-0.16400000000000003,8360,16
