,fast_ma,slow_ma,profit,end_capital,number_of_trades
15,1,7,-0.08460000000000001,9154,128
16,2,7,-0.08589999999999998,9141,108
7,2,5,-0.09389999999999998,9061,130
45,1,11,-0.09519999999999995,9048,98
6,1,5,-0.1109,8891,142
36,1,10,-0.11309999999999998,8869,102
11,2,6,-0.11509999999999998,8849,120
22,2,8,-0.12490000000000001,8751,104
10,1,6,-0.135,8650,134
4,2,4,-0.1401,8599,150
21,1,8,-0.14900000000000002,8510,124
3,1,4,-0.1532,8468,152
2,2,3,-0.16300000000000003,8370,158
1,1,3,-0.17159999999999997,8284,156
0,1,2,-0.18200000000000005,8180,158
