Rank,Symbol,Name,Market Cap,Volume,V/C ‱,1d %,3d %,7d %,15d %,30d %,90d %,6mo %,1y %,2y %,3y %,4y %
1,NVDA,NVIDIA Corporation,4548767252480,200902639,0.44,2.85,-1.92,-6.29,-9.91,-1.37,9.27,59.05,54.22,1031.42,823.09,2948.58
2,AMZN,"Amazon.com, Inc.",2380604112896,56682003,0.24,0.06,-5.11,-10.35,-3.3,-1.12,-1.62,6.88,20.37,156.64,21.11,138.08
3,META,"Meta Platforms, Inc.",1487917940736,24193838,0.16,-1.23,-3.14,-6.56,-21.47,-17.76,-16.85,-9.87,20.17,395.96,68.7,183.47
4,TSM,Taiwan Semiconductor Manufactur,1464518574080,10515117,0.07,1.6,-0.86,-4.37,-7.45,-7.27,19.54,54.88,77.87,282.51,145.3,463.42
5,TSLA,"Tesla, Inc.",1343597576192,69087163,0.51,0.68,-0.09,-9.26,-12.46,-7.91,29.99,44.75,127.04,193.66,81.29,845.65
6,PLTR,Palantir Technologies Inc.,394268016640,44599304,1.13,-1.14,-4.94,-14.56,-16.79,-9.88,11.33,83.53,595.33,2444.92,636.84,
7,BABA,Alibaba Group Holding Limited,379110948864,7774811,0.21,-0.52,3.31,-4.22,-11.71,-12.27,35.84,14.57,106.33,90.53,-20.14,-19.79
8,AMD,"Advanced Micro Devices, Inc.",363948703744,48902190,1.34,-2.93,-9.42,-8.37,-15.43,-5.1,43.66,119.88,34.04,230.3,147.67,358.28
9,SHOP,Shopify Inc.,190069063680,9253520,0.49,3.95,-0.03,-8.11,-18.44,-12.28,26.9,37.54,137.55,303.43,-3.72,206.16
10,DE,Deere & Company,128344293376,1201784,0.09,0.19,-0.31,0.08,0.27,3.04,-5.37,2.59,30.64,12.03,43.26,218.86
11,HOOD,"Robinhood Markets, Inc.",106248159232,24052532,2.26,3.38,-3.54,-13.04,-18.4,-21.68,18.71,145.55,414.41,1346.27,,
12,ABNB,"Airbnb, Inc.",70064250880,4372416,0.62,-0.85,-6.21,-4.79,-9.52,-4.63,-16.19,-19.74,-22.15,31.43,-20.2,
13,COIN,"Coinbase Global, Inc.",69376655360,12823687,1.85,-1.72,-9.4,-19.07,-26.2,-33.56,-33.69,15.66,0.08,631.98,5.75,
14,RBLX,Roblox Corporation,68346486784,10966877,1.6,-4.29,-4.8,-7.58,-27.19,-22.7,-13.43,53.8,173.2,246.64,15.89,
15,BIDU,"Baidu, Inc.",40260460544,3013262,0.75,-1.41,-0.44,-12.72,-9.49,-16.25,23.78,25.7,18.14,1.94,-37.43,-8.15
16,XYZ,"Block, Inc.",37794209792,19467821,5.15,7.56,2.51,-7.19,-18.96,-23.56,-6.07,1.44,-6.63,-0.93,-74.32,-18.53
17,SOFI,"SoFi Technologies, Inc.",32221730816,61562946,19.11,1.83,-3.95,-12.51,-13.53,-4.64,27.48,98.96,277.4,475.86,67.0,
18,NTRA,"Natera, Inc.",30135459840,2128295,0.71,2.2,6.89,5.67,13.25,26.88,45.71,47.61,99.92,425.51,87.42,516.11
19,TER,"Teradyne, Inc.",26760939520,2652021,0.99,2.75,-1.02,-8.61,-3.28,16.34,81.02,53.03,18.12,89.71,35.09,150.43
20,TTD,"The Trade Desk, Inc.",19650613248,11523861,5.86,-0.69,-4.15,-7.1,-19.56,-25.67,-50.01,-39.6,-58.65,-13.7,-47.46,44.76
21,ILMN,"Illumina, Inc.",18462443520,1902755,1.03,-1.52,-0.46,-1.31,26.4,22.85,23.64,40.18,7.64,-37.46,-74.46,-58.28
22,CRCL,"Circle Internet Group, Inc.",17739390976,28445474,16.04,-8.98,-14.86,-33.03,-47.08,-53.66,-64.31,,,,,
23,PINS,"Pinterest, Inc.",17331406848,9802832,5.66,-1.09,-4.24,-5.63,-22.31,-19.82,-30.22,-29.59,-40.35,1.39,-64.65,14.82
24,BWXT,"BWX Technologies, Inc.",16439442432,995298,0.61,2.22,0.84,-9.55,-15.85,-8.73,31.01,74.09,102.63,215.39,227.17,196.09
25,EXAS,Exact Sciences Corporation,16328636416,19816697,12.14,23.68,28.57,29.44,37.36,45.28,62.63,80.94,92.93,64.53,-24.72,-7.91
26,DKNG,DraftKings Inc.,14445358080,9564131,6.62,-1.19,-1.89,-4.98,-5.32,-14.6,-33.74,-33.15,-22.74,146.56,-39.2,97.82
27,ROKU,"Roku, Inc.",13755689984,2310779,1.68,-2.28,-6.69,-11.33,-5.59,-6.83,4.28,9.44,60.6,116.76,-78.2,-28.74
28,TEM,"Tempus AI, Inc.",12291612672,4453958,3.62,3.47,0.89,-3.75,-22.23,-33.08,23.62,30.21,,,,
29,KTOS,Kratos Defense & Security Solut,11931972608,2069756,1.73,0.44,-2.46,-10.75,-22.52,-33.12,38.24,154.12,239.76,648.62,159.53,275.9
30,BMNR,"BitMine Immersion Technologies,",8308780544,44858140,53.99,-9.6,-15.17,-29.09,-41.36,-51.37,-26.98,,,,,
31,GTLB,GitLab Inc.,7238078464,3143019,4.34,-1.97,-2.1,-6.04,-9.64,-8.32,1.17,-29.76,-1.63,-9.83,,
32,BLSH,Bullish,5319626240,5995584,11.27,-3.63,-5.43,-21.89,-30.78,-46.02,,,,,,
33,ACHR,Archer Aviation Inc.,4865521152,60353050,124.04,-1.84,-5.2,-11.6,-33.18,-40.05,-33.66,-8.12,117.78,287.05,-24.62,
34,CRSP,CRISPR Therapeutics AG,4834580480,1696040,3.51,-5.12,-3.43,-7.05,-18.91,-33.93,-3.79,15.72,-15.39,11.69,-62.57,-3.22
35,WGS,GeneDx Holdings Corp.,3862520576,426197,1.1,5.29,4.35,-6.3,1.42,8.92,63.58,26.89,409.45,1445.57,-67.08,
36,VCYT,"Veracyte, Inc.",3156433664,972070,3.08,3.02,1.47,-5.71,12.76,13.76,58.2,21.15,86.5,46.37,3.45,49.89
37,BEAM,Beam Therapeutics Inc.,2128944256,1649141,7.75,-4.29,-3.41,-3.09,-15.3,-22.3,7.15,-19.65,-12.84,-51.47,-76.87,
38,RXRX,"Recursion Pharmaceuticals, Inc.",2100689024,27174667,129.36,-3.12,-2.66,-10.64,-31.35,-33.83,-22.8,-38.75,-55.27,-47.87,-90.25,
39,TXG,"10x Genomics, Inc.",1980555136,1625557,8.21,0.58,-1.51,-8.37,21.32,29.66,28.07,43.18,-30.54,-57.63,-91.37,-83.27
40,IRDM,Iridium Communications Inc,1719045632,1687955,9.82,0.31,-2.06,-1.76,-4.31,-17.97,-48.04,-46.06,-41.38,-67.01,-56.27,-33.72
41,TWST,Twist Bioscience Corporation,1556217216,1491923,9.59,-2.12,-5.28,-17.8,-20.99,-22.38,-30.02,-39.48,-51.98,5.3,-78.84,5.82
42,PD,"PagerDuty, Inc.",1383776640,1557453,11.26,-1.66,-3.89,-5.54,-5.84,-9.12,1.44,-16.11,-25.05,-45.68,-63.65,-39.7
43,NTLA,"Intellia Therapeutics, Inc.",954438592,3989551,41.8,-2.72,-5.29,-15.31,-37.2,-66.33,-28.22,-12.01,-64.1,-77.24,-94.25,-34.45
44,PACB,Pacific Biosciences of Californ,531357056,5589400,105.19,6.67,9.32,0.0,-12.44,16.56,22.22,31.34,-14.15,-80.85,-94.07,-62.47
45,CERS,Cerus Corporation,290052128,1065448,36.73,1.34,-6.79,-5.63,4.14,-10.12,11.85,-6.21,-20.11,-63.44,-70.1,-63.79
46,SLMT,Brera Holdings PLC,14241784,472586,331.83,-13.19,-15.72,-28.61,-53.38,-69.92,-13.32,-4.61,-41.46,,,
