Rank,Symbol,Name,Market Cap,Volume,V/C ‱,1d %,3d %,7d %,15d %,30d %,90d %,6mo %,1y %,2y %,3y %,4y %
1,NVDA,NVIDIA Corporation,4550718128128,170076362,0.37,-1.88,-3.72,-0.79,-2.55,0.57,13.15,63.63,60.33,1049.11,832.69,2923.32
2,AMZN,"Amazon.com, Inc.",2489430573056,59392148,0.24,-0.78,-4.64,-4.18,2.6,5.42,3.49,13.58,29.85,174.22,25.22,151.31
3,META,"Meta Platforms, Inc.",1517382795264,16346046,0.11,-1.22,-1.15,-2.74,-19.82,-15.88,-16.04,-7.88,26.85,429.11,72.86,178.12
4,TSM,Taiwan Semiconductor Manufactur,1462651453440,10158200,0.07,-0.99,-2.96,-2.5,-5.45,-6.74,22.79,64.79,88.83,287.25,151.78,449.99
5,TSLA,"Tesla, Inc.",1359994028032,99480658,0.73,1.13,-5.03,-8.3,-9.61,-9.78,30.43,43.66,133.98,172.85,86.74,981.99
6,PLTR,Palantir Technologies Inc.,408163450880,49762280,1.22,-1.59,-7.02,-2.17,-9.48,-4.61,20.51,105.29,674.89,2596.85,635.29,
7,AMD,"Advanced Micro Devices, Inc.",391576584192,37631551,0.96,-2.55,-7.1,1.19,-7.37,18.07,64.27,144.85,50.33,272.38,164.6,375.99
8,BABA,Alibaba Group Holding Limited,376295489536,15622219,0.42,2.54,-0.13,-5.91,-12.11,-15.76,47.78,22.6,108.87,90.53,-19.36,-21.01
9,SHOP,Shopify Inc.,182166880256,11664341,0.64,-4.18,-10.64,-10.33,-20.07,-14.94,24.81,31.29,130.6,294.17,-6.4,199.21
10,DE,Deere & Company,128671391744,1128479,0.09,-0.05,-1.0,0.13,-0.44,4.08,-6.79,3.22,31.65,14.65,44.15,216.01
11,HOOD,"Robinhood Markets, Inc.",104278933504,39690274,3.81,-5.33,-12.79,-8.74,-20.49,-19.61,17.93,147.32,458.08,1314.27,,
12,ABNB,"Airbnb, Inc.",71998914560,5062935,0.7,-3.62,-3.36,-2.43,-8.89,-2.29,-13.11,-16.58,-20.04,36.86,-21.41,
13,COIN,"Coinbase Global, Inc.",71172489216,15498358,2.18,-7.06,-13.17,-10.59,-26.97,-31.63,-31.81,28.29,8.09,650.5,3.97,
14,RBLX,Roblox Corporation,71083991040,3375505,0.47,-0.99,-2.94,-0.01,-21.18,-19.8,-4.18,62.87,189.34,272.45,17.4,
15,BIDU,"Baidu, Inc.",39779385344,3722417,0.94,-1.63,-11.5,-10.18,-11.31,-21.25,31.27,35.33,20.31,1.81,-37.08,-10.1
16,XYZ,"Block, Inc.",35898400768,7020857,1.96,-2.63,-10.46,-16.97,-26.53,-24.29,-9.59,-6.21,-8.34,-2.56,-75.65,-21.27
17,SOFI,"SoFi Technologies, Inc.",32607621120,75270332,23.08,-2.8,-16.05,-0.44,-9.87,2.58,27.55,99.26,302.38,510.38,64.38,
18,NTRA,"Natera, Inc.",28436498432,1061203,0.37,0.86,-1.65,3.81,7.19,20.93,28.43,43.97,94.49,402.05,70.37,481.21
19,TER,"Teradyne, Inc.",26635274240,3515921,1.32,-1.49,-6.6,-9.5,13.52,13.23,72.7,58.69,20.6,91.71,35.62,141.2
20,TTD,"The Trade Desk, Inc.",19660392448,14159679,7.2,-4.1,-8.18,-12.4,-25.0,-24.33,-46.66,-40.14,-57.44,-8.88,-48.42,42.69
21,CRCL,"Circle Internet Group, Inc.",19487375360,23649525,12.14,-6.47,-11.25,-23.42,-46.55,-48.43,-59.11,,,,,
22,ILMN,"Illumina, Inc.",18456295424,1596620,0.87,-0.49,-1.56,-0.85,19.66,18.87,20.99,42.61,20.95,-35.57,-74.11,-60.72
23,PINS,"Pinterest, Inc.",17351804928,13386800,7.71,-4.13,-6.59,-2.89,-27.58,-20.35,-27.95,-28.25,-37.27,5.59,-66.85,15.06
24,BWXT,"BWX Technologies, Inc.",16107563008,1264749,0.79,-1.19,-10.46,-9.15,-13.65,-7.94,28.73,74.68,99.61,213.62,218.15,187.91
25,DKNG,DraftKings Inc.,14345803776,12436547,8.67,-2.57,-8.54,3.0,-12.56,-17.61,-32.95,-30.7,-18.86,147.17,-41.29,91.11
26,ROKU,"Roku, Inc.",14315669504,2418177,1.69,-2.89,-8.53,-7.57,-1.94,-7.58,8.88,20.72,67.69,117.73,-77.55,-25.24
27,EXAS,Exact Sciences Corporation,12722998272,2152943,1.69,0.18,-1.78,-0.1,5.75,16.52,29.36,41.22,54.55,34.3,-43.9,-25.97
28,KTOS,Kratos Defense & Security Solut,11859371008,2212086,1.87,-3.05,-8.42,-3.0,-22.54,-29.94,35.83,170.05,232.89,653.65,149.08,269.68
29,TEM,"Tempus AI, Inc.",11811263488,4970888,4.21,-3.05,-6.62,-7.91,-27.51,-28.67,16.72,30.36,,,,
30,BMNR,"BitMine Immersion Technologies,",8812774400,54256150,61.57,-10.03,-23.71,-17.18,-42.38,-51.04,-23.81,,,,,
31,GTLB,GitLab Inc.,7111328768,3180746,4.47,-3.81,-8.2,-6.41,-12.1,-9.53,1.45,-24.2,-4.72,-5.62,,
32,BLSH,Bullish,5372252672,3519360,6.55,-4.5,-19.23,-17.58,-34.74,-46.58,,,,,,
33,CRSP,CRISPR Therapeutics AG,5272008704,4394161,8.33,5.31,6.0,-2.28,-15.82,-21.19,-2.61,30.81,-5.07,25.56,-61.67,-0.04
34,ACHR,Archer Aviation Inc.,4832954368,66407425,137.41,-5.84,-14.22,-16.44,-34.57,-45.6,-29.4,-5.84,128.31,269.15,-25.2,
35,WGS,GeneDx Holdings Corp.,3744589824,367899,0.98,1.16,-5.05,-6.6,-0.85,7.79,56.92,37.31,437.55,1482.97,-69.5,
36,VCYT,"Veracyte, Inc.",3105051648,462561,1.49,-0.18,-7.14,-5.78,9.2,8.99,45.05,17.04,84.5,48.62,3.45,43.15
37,BEAM,Beam Therapeutics Inc.,2234478336,2025301,9.06,1.38,0.69,-4.88,-17.62,-14.95,4.06,-12.27,-9.53,-45.09,-78.2,
38,RXRX,"Recursion Pharmaceuticals, Inc.",2147602432,24585001,114.48,-0.48,-11.4,-10.82,-34.6,-25.5,-21.97,-37.48,-51.01,-45.86,-89.74,
39,TXG,"10x Genomics, Inc.",1986882816,2300490,11.58,-1.2,-5.93,20.77,15.53,24.21,22.66,59.39,-27.01,-55.33,-91.75,-85.27
40,IRDM,Iridium Communications Inc,1726473472,1239653,7.18,-1.63,-3.44,-3.73,-9.36,-18.73,-47.83,-46.44,-43.41,-65.61,-56.84,-34.43
