Rank,Symbol,Name,Market Cap,Volume,V/C ‱,1d %,3d %,7d %,15d %,30d %,90d %,6mo %,1y %,2y %,3y %,4y %
1,NVDA,NVIDIA Corporation,4702867030016,175204351,0.37,-2.96,2.7,-4.61,6.62,3.53,22.07,52.57,68.3,969.85,844.9,3002.83
2,AMZN,"Amazon.com, Inc.",2662932938752,23114611,0.09,0.28,2.49,2.0,12.19,13.45,11.47,17.06,36.85,169.33,41.9,163.95
3,META,"Meta Platforms, Inc.",1580572475392,13047007,0.08,-0.74,1.32,-3.28,-14.48,-14.61,-12.65,-4.4,32.87,425.13,77.88,185.08
4,TSM,Taiwan Semiconductor Manufactur,1510160072704,8895723,0.06,-1.39,0.67,-3.08,-1.13,4.25,27.45,55.41,92.6,280.07,163.56,455.59
5,TSLA,"Tesla, Inc.",1462096625664,59397580,0.41,-1.26,-1.41,-3.71,-0.67,-1.15,49.56,45.18,149.51,173.14,94.26,1057.79
6,PLTR,Palantir Technologies Inc.,455140999168,49461330,1.09,-1.37,9.09,-4.74,5.21,4.68,37.26,117.4,811.94,2446.13,681.34,
7,BABA,Alibaba Group Holding Limited,393816965120,10616684,0.27,-3.07,-4.06,-5.65,-3.52,-10.03,51.31,22.02,111.32,85.23,-22.24,-23.86
8,AMD,"Advanced Micro Devices, Inc.",386692448256,59500940,1.54,-2.65,-0.08,-7.26,-0.21,46.81,76.2,128.47,43.83,231.5,150.81,361.83
9,SHOP,Shopify Inc.,206699642880,5072674,0.25,0.04,1.85,-8.58,-2.27,6.95,36.24,43.25,172.3,309.85,8.51,241.98
10,DE,Deere & Company,129203945472,779832,0.06,0.75,0.54,3.54,3.94,4.52,-6.01,-0.98,33.78,13.93,43.51,202.15
11,HOOD,"Robinhood Markets, Inc.",118629982208,16942021,1.43,-2.91,3.82,-10.12,0.07,-7.86,41.16,187.3,525.71,1311.02,,
12,COIN,"Coinbase Global, Inc.",81974419456,6969510,0.85,-4.38,2.98,-11.57,-10.22,-9.92,-14.87,43.07,28.46,685.76,26.29,
13,ABNB,"Airbnb, Inc.",74296033280,4292263,0.58,1.94,1.66,-3.17,-4.69,0.91,-10.56,-13.44,-16.42,31.27,-18.44,
14,RBLX,Roblox Corporation,73477562368,4120660,0.56,-0.65,3.36,-7.95,-21.39,-24.43,-2.86,76.23,216.16,224.59,21.44,
15,BIDU,"Baidu, Inc.",45526888448,2558976,0.56,-0.28,3.86,9.17,10.75,0.14,46.95,48.23,34.0,10.73,-32.92,-2.11
16,XYZ,"Block, Inc.",40051204096,5392185,1.35,-1.33,-7.08,-13.21,-15.21,-8.8,-5.04,4.89,0.53,-7.21,-72.66,-4.05
17,SOFI,"SoFi Technologies, Inc.",37322702848,63053744,16.89,1.34,13.95,4.28,7.65,17.15,60.86,122.34,351.82,598.65,71.18,
18,NTRA,"Natera, Inc.",28530350080,1083227,0.38,0.04,4.15,3.92,10.62,28.42,30.27,32.51,88.24,409.54,76.9,456.45
19,TER,"Teradyne, Inc.",27755689984,2927501,1.05,-3.72,-4.21,-2.49,23.65,28.76,95.84,59.57,25.63,85.86,40.39,146.84
20,CRCL,"Circle Internet Group, Inc.",24613332992,8058441,3.27,-5.57,-1.71,-22.59,-24.3,-25.86,-52.62,,,,,
21,TTD,"The Trade Desk, Inc.",21374894080,13097036,6.13,2.17,-3.7,-12.09,-18.03,-9.81,-39.91,-41.05,-53.69,-14.9,-42.31,56.61
