Rank,Symbol,Name,Market Cap,Volume,V/C ‱,1d %,3d %,7d %,15d %,30d %,90d %,6mo %,1y %,2y %,3y %,4y %
1,NVDA,NVIDIA Corporation,4435176587264,206465519,0.47,2.99,-6.69,-2.88,-1.58,-2.44,-0.08,27.77,53.27,557.49,722.86,2303.46
2,GOOG,Alphabet Inc.,3706036944896,21789144,0.06,-1.63,-2.13,0.92,-5.18,-8.04,19.27,71.62,94.42,196.79,115.9,349.75
2,AMZN,"Amazon.com, Inc.",2237050126336,43408687,0.19,-0.77,-1.07,1.72,-0.92,-12.51,-3.74,-2.26,11.74,101.75,20.92,76.03
3,TSM,Taiwan Semiconductor Manufactur,1914390708224,12265573,0.06,-1.46,-4.8,2.42,5.81,8.04,24.32,74.05,117.55,313.62,243.97,680.06
4,META,"Meta Platforms, Inc.",1653216247808,9725792,0.06,0.83,-0.02,1.36,-1.19,5.28,-10.66,-5.63,25.19,210.52,96.26,211.52
5,TSLA,"Tesla, Inc.",1513430843392,52697218,0.35,0.2,-3.37,-2.04,-1.89,-8.04,-9.86,23.55,75.14,94.41,39.06,675.58
6,AVGO,Broadcom Inc.,1511612874752,20355255,0.13,-0.23,-4.06,-4.54,-4.24,-7.05,-8.54,26.82,92.99,416.06,588.14,1260.95
7,PLTR,Palantir Technologies Inc.,347199537152,72288708,2.08,5.82,8.18,7.62,6.82,-18.02,-20.06,6.44,307.9,1617.99,498.39,
8,BABA,Alibaba Group Holding Limited,340337688576,9390991,0.28,-1.08,-6.38,-7.59,-12.28,-16.6,-17.82,20.48,71.18,46.91,-10.02,-23.6
9,AMD,"Advanced Micro Devices, Inc.",323832184832,33988318,1.05,-0.79,-5.8,-2.34,-4.71,-12.86,-17.43,63.96,30.41,102.65,70.59,282.33
10,DE,Deere & Company,171015454720,708126,0.04,0.19,1.17,-4.7,8.19,22.49,36.9,22.36,63.23,58.85,101.32,400.84
11,SHOP,Shopify Inc.,155800879104,8196132,0.53,-1.12,-0.77,-3.57,6.54,-24.44,-27.52,4.6,64.78,149.02,-18.52,65.17
12,HOOD,"Robinhood Markets, Inc.",70926295040,26551076,3.74,3.86,1.61,4.14,-4.88,-28.61,-41.99,5.21,256.96,711.33,93.8,
13,TER,"Teradyne, Inc.",51010625536,2265782,0.44,1.81,-4.96,3.14,8.62,43.16,134.36,276.24,149.75,206.79,186.62,434.76
