Rank,Symbol,Name,Market Cap,Volume,V/C ‱,1d %,3d %,7d %,15d %,30d %,90d %,6mo %,1y %,2y %,3y %,4y %
1,NVDA,NVIDIA Corporation,4451217702912,153887196,0.35,-1.55,0.27,1.72,-2.53,-4.37,-9.72,23.85,48.34,592.67,635.85,1987.99
2,GOOG,Alphabet Inc.,3667931430912,14633273,0.04,-1.69,-0.92,-0.04,-0.04,-9.77,7.71,81.17,87.1,182.56,109.2,345.14
2,AMZN,"Amazon.com, Inc.",2249287794688,44067157,0.2,-1.47,-1.85,0.38,2.28,-13.78,-5.98,-1.52,8.83,104.62,21.59,71.09
3,TSM,Taiwan Semiconductor Manufactur,1746348015616,17362176,0.1,-5.03,-3.44,-4.65,-6.57,-1.63,11.34,53.88,87.73,303.19,211.97,632.87
4,META,"Meta Platforms, Inc.",1614311718912,11019525,0.07,-2.55,-1.42,-2.58,-1.02,-4.57,-4.17,-10.26,12.74,191.64,102.78,196.31
5,AVGO,Broadcom Inc.,1592925749248,21268930,0.13,-1.64,-2.83,7.05,0.59,0.82,-10.59,27.83,93.66,458.89,589.26,1312.0
6,TSLA,"Tesla, Inc.",1482248159232,59382702,0.4,-3.14,-0.92,0.66,-4.06,-8.45,-10.25,16.02,53.69,112.49,10.03,633.3
7,PLTR,Palantir Technologies Inc.,367122219008,53976763,1.47,1.25,-1.87,4.27,13.8,-2.45,-21.1,7.17,313.52,1689.04,498.67,
8,AMD,"Advanced Micro Devices, Inc.",322397470720,28277498,0.88,-3.46,-2.44,3.56,-2.77,-21.76,-22.41,42.84,22.05,114.72,63.21,256.48
9,BABA,Alibaba Group Holding Limited,320390791168,7556114,0.24,-1.53,1.18,-1.03,-13.01,-23.6,-22.84,14.69,42.96,46.94,-16.77,-34.94
10,SHOP,Shopify Inc.,164662394880,5803873,0.35,-2.59,-5.49,3.53,1.91,-9.18,-27.33,10.27,59.18,175.9,-13.4,67.55
11,DE,Deere & Company,158236966912,1622334,0.1,-1.38,-2.28,-5.39,-11.51,11.58,26.31,15.11,47.01,58.29,77.39,364.56
12,HOOD,"Robinhood Markets, Inc.",68531478528,22548186,3.29,-3.27,-4.07,0.07,0.62,-26.38,-44.87,-7.18,239.97,655.91,114.6,
13,COIN,"Coinbase Global, Inc. - 3",52105936896,7922072,1.52,-2.72,-3.28,5.96,16.45,-7.74,-41.18,-43.96,15.65,180.25,-39.45,
14,TER,"Teradyne, Inc.",44870500352,2952852,0.66,-5.09,-3.32,-5.79,-9.27,14.47,62.23,217.77,120.7,184.61,113.05,380.47
15,BIDU,"Baidu, Inc.",42934267904,1955853,0.46,-1.59,0.56,3.75,-10.17,-21.89,1.11,42.09,31.01,-7.21,-27.0,12.22
16,CRWV,"CoreWeave, Inc.",41981452288,15680428,3.74,-2.56,7.32,8.24,-17.79,-24.67,-39.07,-53.74,,,,
17,RBLX,Roblox Corporation,39900151808,9674457,2.42,-6.77,-10.14,-15.93,-12.63,-25.2,-50.18,-46.27,18.18,23.19,-31.96,
18,XYZ,"Block, Inc.",36399136768,8495251,2.33,-7.32,-8.61,-4.77,13.25,-6.73,-18.97,-8.33,-8.19,-7.22,-77.08,-24.42
19,CRCL,"Circle Internet Group, Inc.",30312574976,12117582,4.0,1.21,2.09,14.6,84.4,56.75,-6.95,-48.72,,,,
20,NTRA,"Natera, Inc.",26972872704,1758552,0.65,-3.2,-7.27,-8.08,-12.04,-19.34,-1.51,10.73,52.26,265.63,62.38,314.17
21,SOFI,"SoFi Technologies, Inc.",22572171264,62475085,27.68,-4.48,-5.8,-4.89,-8.29,-28.05,-39.03,11.67,128.98,202.05,-11.1,
22,BWXT,"BWX Technologies, Inc.",18089668608,1197876,0.66,0.94,-1.15,-3.76,-5.25,-8.42,-7.21,39.6,88.18,214.13,265.59,269.19
23,ILMN,"Illumina, Inc.",17669124096,1683767,0.95,-4.89,-7.02,-10.81,-3.7,-22.89,16.72,26.27,-8.39,-48.94,-71.27,-65.32
24,KTOS,Kratos Defense & Security Solut,16707346432,3903675,2.34,0.61,-3.26,0.57,-15.34,-20.6,1.31,119.43,287.94,583.42,313.21,447.16
25,ROKU,"Roku, Inc.",13976154112,2881347,2.06,-5.9,-5.36,0.78,5.79,-5.99,-5.23,13.28,28.09,49.72,-70.43,-18.29
26,BMNR,"BitMine Immersion Technologies,",9347423232,31903561,34.13,-2.38,-0.72,5.01,2.96,-30.64,-53.86,365.07,,,,
27,TEM,"Tempus AI, Inc.",8854661120,6018541,6.8,-5.98,-5.33,-3.64,-17.39,-23.29,-42.59,-27.46,0.77,,,
28,BLSH,Bullish,5460779008,732436,1.34,-2.55,0.5,9.42,11.96,5.56,-27.45,,,,,
29,CRSP,CRISPR Therapeutics AG,4690802176,3154093,6.72,-2.12,-16.86,-15.83,-10.56,-8.98,-20.02,4.47,6.42,-3.34,-48.01,-23.11
30,ACHR,Archer Aviation Inc.,4514771456,24485157,54.23,-4.35,-5.67,-8.48,-14.94,-20.44,-43.89,-42.68,111.34,168.56,9.04,
31,TWST,Twist Bioscience Corporation,2637629440,996974,3.78,-8.19,-10.99,-7.78,-18.04,2.4,38.02,20.0,-5.8,208.39,-64.64,7.01
32,BEAM,Beam Therapeutics Inc.,2606501376,2684326,10.3,-1.88,-7.35,-5.99,-8.21,-11.82,7.52,49.21,4.45,-20.63,-72.85,8.85
33,VCYT,"Veracyte, Inc.",2457649152,637318,2.59,-4.71,-7.31,-11.83,-14.75,-19.62,-12.45,15.07,-7.26,35.66,-37.2,21.82
34,TXG,"10x Genomics, Inc.",2419627776,2167912,8.96,-7.43,-9.42,-16.27,-1.3,-10.15,52.25,73.92,-10.87,-65.43,-88.48,-75.78
35,WGS,GeneDx Holdings Corp.,2250839552,920424,4.09,-9.69,-18.69,-0.16,-15.25,-19.35,-41.56,-15.46,108.6,681.47,-71.81,
36,RXRX,"Recursion Pharmaceuticals, Inc.",1737785600,17990370,103.52,-4.64,-6.27,-7.06,-11.56,-26.4,-41.77,-36.97,-52.25,-49.77,-83.01,
37,NTLA,"Intellia Therapeutics, Inc.",1518016128,3273199,21.56,-1.23,-7.49,-5.55,-1.46,-7.02,4.77,34.27,-37.91,-67.14,-90.56,-33.9
38,PACB,Pacific Biosciences of Californ,383537856,6531495,170.3,-5.93,-8.63,-16.45,-24.4,-46.64,-34.54,5.83,-20.13,-88.95,-95.24,-64.62
