Rank,Symbol,Name,Market Cap,Volume,V/C ‱,1d %,3d %,7d %,15d %,30d %,90d %,6mo %,1y %,2y %,3y %,4y %
1,NVDA,NVIDIA Corporation,4621547864064,178422337,0.39,1.02,2.62,0.68,-1.4,0.38,3.64,34.44,77.13,598.68,813.11,2453.83
2,GOOG,Alphabet Inc.,3809345273856,33663143,0.09,3.74,3.99,-1.17,-7.02,-2.34,32.68,88.28,99.81,198.57,126.52,373.0
2,AMZN,"Amazon.com, Inc.",2255514238976,65881611,0.29,2.56,4.45,1.52,-13.08,-13.02,-2.89,2.14,18.11,112.86,27.78,77.11
3,TSM,Taiwan Semiconductor Manufactur,1921807548416,8929485,0.05,2.82,1.74,2.38,9.13,16.27,32.38,89.3,130.98,308.33,261.93,652.18
4,META,"Meta Platforms, Inc.",1658528202752,14183512,0.09,1.69,2.56,-2.25,-11.19,1.07,-6.96,-1.46,27.48,223.2,100.04,240.0
5,AVGO,Broadcom Inc.,1577184657408,17658930,0.11,-0.4,0.03,-2.29,0.58,-3.16,2.67,30.29,120.95,440.39,633.3,1277.44
6,TSLA,"Tesla, Inc.",1545326559232,57912225,0.37,0.03,0.29,-3.15,-1.14,-4.54,-0.4,19.62,78.92,114.24,57.29,671.67
7,BABA,Alibaba Group Holding Limited,368723034112,8701915,0.24,0.12,-0.63,-7.24,-11.36,5.25,-2.87,36.61,90.54,87.97,0.69,-21.32
8,AMD,"Advanced Micro Devices, Inc.",326326714368,36317256,1.11,-1.58,-1.44,-6.28,-20.63,-4.7,-6.86,70.62,43.54,99.59,90.51,273.0
9,PLTR,Palantir Technologies Inc.,322335932416,53726811,1.67,0.26,1.67,-3.06,-10.94,-25.56,-22.91,1.55,348.41,1523.53,475.49,
10,DE,Deere & Company,179584122880,2989207,0.17,0.07,10.26,11.64,24.98,39.41,48.94,30.41,76.32,76.31,104.42,386.25
11,SHOP,Shopify Inc.,164701552640,14668878,0.89,1.94,11.15,-0.82,-12.14,-24.31,-16.43,20.06,80.0,175.61,-8.42,97.19
12,HOOD,"Robinhood Markets, Inc.",68600107008,30283907,4.41,0.61,0.89,-11.09,-24.82,-34.93,-45.23,6.12,286.93,788.1,82.17,
13,TER,"Teradyne, Inc.",51675037696,2603525,0.5,2.83,6.32,6.59,29.03,46.07,146.24,299.7,159.13,205.58,201.98,394.42
14,BIDU,"Baidu, Inc.",47361556480,2269909,0.48,-0.91,-1.07,-7.99,-13.75,-7.46,11.64,62.22,64.06,-9.97,-16.18,36.31
15,CRWV,"CoreWeave, Inc.",46521856000,46366165,9.97,-8.12,-1.92,-6.16,-10.33,15.64,-35.53,-40.69,,,,
16,COIN,"Coinbase Global, Inc. - 3",46205833216,13692187,2.96,3.26,3.21,5.44,-13.97,-30.33,-52.0,-33.82,7.29,158.45,-30.95,
17,RBLX,Roblox Corporation,43939774464,17582427,4.0,-3.79,-1.59,-13.82,-18.13,-18.87,-51.1,-31.07,41.84,47.37,-11.98,
18,XYZ,"Block, Inc.",32442060800,7314966,2.25,0.62,4.74,-7.12,-14.45,-25.54,-28.73,-16.2,-17.59,-13.99,-77.68,-19.08
19,NTRA,"Natera, Inc.",29579945984,1180399,0.4,-1.96,0.41,0.22,-8.36,-16.62,25.31,32.45,80.53,280.83,85.96,480.04
20,SOFI,"SoFi Technologies, Inc.",24034770944,68549768,28.52,-1.45,-2.51,-10.2,-21.92,-29.56,-27.38,39.24,161.98,229.07,17.33,
21,BWXT,"BWX Technologies, Inc.",18874136576,811720,0.43,-1.26,2.66,3.31,-1.78,7.39,8.76,61.3,113.65,248.11,276.43,312.53
22,ILMN,"Illumina, Inc.",17991743488,2114154,1.18,-1.94,1.0,-1.38,-21.39,-21.63,25.37,43.8,-9.32,-44.24,-70.5,-61.89
23,KTOS,Kratos Defense & Security Solut,16365224960,4631636,2.83,-9.08,4.47,2.78,-11.17,5.07,1.53,145.79,339.93,631.2,332.21,495.66
24,CRCL,"Circle Internet Group, Inc.",16034658304,9386720,5.85,1.78,2.27,5.47,-6.71,-21.8,-52.6,,,,,
25,ROKU,"Roku, Inc.",13129917440,2873519,2.19,-0.61,0.54,-2.03,-11.35,-19.26,-3.22,22.05,33.52,40.92,-72.46,-25.49
26,DKNG,DraftKings Inc.,11105304576,11779248,10.61,-0.8,-1.24,-17.74,-25.48,-35.63,-31.75,-34.99,-37.56,27.63,-53.43,15.0
27,TEM,"Tempus AI, Inc.",10384446464,7902968,7.61,-2.65,11.05,4.46,-8.09,-16.34,-39.44,-5.79,4.93,,,
28,BMNR,"BitMine Immersion Technologies,",9156380672,35184953,38.43,0.85,-0.1,0.9,-24.61,-33.7,-61.62,,,,,
29,CRSP,CRISPR Therapeutics AG,5131374592,1297665,2.53,-2.16,0.55,9.48,0.21,-7.81,-26.84,40.54,18.14,23.92,-45.8,2.81
30,ACHR,Archer Aviation Inc.,5087376384,28367706,55.76,-4.15,1.61,-3.35,-6.73,-17.7,-42.11,-28.7,113.23,173.91,-13.38,
31,BLSH,Bullish,4787222528,1155594,2.41,-1.85,-0.72,-0.87,-2.73,-19.06,-47.41,,,,,
32,TWST,Twist Bioscience Corporation,2979135744,2055760,6.9,-7.43,-8.11,-0.96,16.86,32.94,55.79,57.35,21.41,204.07,-50.7,47.24
33,VCYT,"Veracyte, Inc.",2816522240,1124703,3.99,-1.79,-1.11,-3.78,-8.03,-21.02,2.39,34.45,19.68,61.08,-14.21,29.75
34,BEAM,Beam Therapeutics Inc.,2799693824,1170602,4.18,-1.04,0.36,2.37,-5.8,-4.63,4.83,63.45,14.1,-9.06,-66.99,63.35
35,TXG,"10x Genomics, Inc.",2411962368,2304764,9.56,-1.62,1.4,-1.41,-9.23,-5.55,64.6,107.24,-18.41,-61.5,-87.85,-76.91
36,WGS,GeneDx Holdings Corp.,2371910656,876184,3.69,-9.51,-9.85,-13.42,-16.4,-39.9,-32.58,12.7,151.56,653.54,-69.53,
37,RXRX,"Recursion Pharmaceuticals, Inc.",1782718592,18917462,106.12,-8.06,-1.16,-11.17,-20.83,-29.63,-35.71,-22.1,-44.57,-49.48,-81.69,
38,NTLA,"Intellia Therapeutics, Inc.",1464090368,2522820,17.23,-3.07,3.44,6.13,-9.06,24.78,-48.45,64.37,-39.61,-66.0,-89.53,-11.79
39,PD,"PagerDuty, Inc.",612628864,4818269,78.65,-1.79,-4.23,-15.98,-37.49,-48.47,-59.32,-55.97,-64.7,-79.48,-83.35,-69.44
40,PACB,Pacific Biosciences of Californ,486070944,4342005,89.33,-4.17,1.9,-11.05,-32.07,-24.41,13.38,53.33,15.0,-82.58,-93.53,-54.52
