Rank,Symbol,Name,Market Cap,Volume,V/C ‱,1d %,3d %,7d %,15d %,30d %,90d %,6mo %,1y %,2y %,3y %,4y %
1,NVDA,NVIDIA Corporation,4499934543872,131327534,0.29,-0.1,-1.27,-1.43,8.14,3.96,8.26,80.02,63.58,770.19,716.61,3385.46
2,GOOG,Alphabet Inc.,3973383454720,17917732,0.05,0.96,4.64,4.64,10.43,1.77,55.5,109.26,96.37,249.58,127.96,494.66
2,AMZN,"Amazon.com, Inc.",2644086095872,34559961,0.13,0.44,2.68,6.39,11.8,7.71,9.78,36.98,35.55,153.44,44.6,163.04
3,TSM,Taiwan Semiconductor Manufactur,1678508556288,12290433,0.07,1.77,-1.16,8.03,16.85,13.99,42.53,107.03,103.93,255.56,193.54,715.46
4,META,"Meta Platforms, Inc.",1646055784448,11634944,0.07,1.08,-1.14,-1.94,0.55,2.73,-11.03,25.81,40.92,277.62,72.76,329.45
5,TSLA,"Tesla, Inc.",1480022818816,67331456,0.45,2.11,2.78,-2.07,-4.76,6.11,35.11,77.48,102.46,126.02,82.65,1460.93
6,PLTR,Palantir Technologies Inc.,423036125184,31362890,0.74,0.36,-1.24,-1.85,0.11,8.52,12.99,76.05,553.02,2263.38,589.01,
7,BABA,Alibaba Group Holding Limited,360390524928,11358024,0.32,-2.27,0.04,2.44,2.63,-3.85,8.96,29.03,100.59,53.36,-2.05,-12.12
8,AMD,"Advanced Micro Devices, Inc.",330769203200,24217339,0.73,-0.74,-5.22,-5.65,2.55,-1.44,25.17,124.77,45.13,149.35,82.51,410.22
9,SHOP,Shopify Inc.,214127116288,5068690,0.24,-2.26,-2.36,0.45,1.7,4.52,18.3,80.83,174.41,240.54,6.18,394.68
10,DE,Deere & Company,131999006720,1519938,0.12,-2.54,0.43,4.22,1.82,-1.68,3.08,8.02,28.94,21.83,36.06,342.88
11,HOOD,"Robinhood Markets, Inc.",103649501184,18094807,1.75,-0.1,-5.28,-0.16,-0.46,-0.26,14.31,158.11,443.73,1055.01,164.14,
12,ABNB,"Airbnb, Inc.",85266063360,4578134,0.54,0.44,0.91,1.72,4.1,17.47,9.15,17.75,-0.59,27.92,-10.74,
13,COIN,"Coinbase Global, Inc. - 3",64928157696,8104541,1.25,-1.96,-3.9,3.96,-1.4,-5.25,-20.68,23.6,-0.89,321.76,-8.33,
14,RBLX,Roblox Corporation,51430080512,11356957,2.21,-0.84,-3.38,-10.44,-14.71,-19.55,-42.97,15.42,80.87,110.43,-10.5,
15,BIDU,"Baidu, Inc.",50038845440,3093260,0.62,1.61,-1.97,8.43,20.12,21.77,49.07,64.03,61.32,3.27,-6.29,60.17
16,XYZ,"Block, Inc.",42396569600,3384291,0.8,-0.87,-0.64,6.12,9.06,9.2,-8.76,24.96,15.57,-7.55,-74.42,73.88
17,CRWV,"CoreWeave, Inc.",39935164416,26303232,6.59,3.96,2.82,8.44,24.15,12.41,-14.14,92.55,,,,
18,SOFI,"SoFi Technologies, Inc.",34624221184,43777036,12.64,-1.15,1.56,3.16,8.43,-3.28,10.0,133.39,269.77,302.35,93.09,
19,TER,"Teradyne, Inc.",34560315392,2569850,0.74,0.44,-5.06,10.47,17.3,29.58,80.45,197.86,72.9,108.47,79.66,373.43
20,NTRA,"Natera, Inc.",32674322432,1016199,0.31,-2.19,-5.8,1.88,3.91,-0.92,38.37,57.72,128.22,447.84,95.57,869.42
21,ILMN,"Illumina, Inc.",21682460672,1909082,0.88,-3.26,-4.11,6.27,8.88,8.82,44.21,85.01,17.14,-26.23,-68.27,-35.49
22,CRCL,"Circle Internet Group, Inc.",21092878336,7662541,3.63,1.36,-2.3,3.77,4.67,18.24,-31.0,,,,,
23,KTOS,Kratos Defense & Security Solut,19197188096,6077531,3.17,9.28,23.68,49.64,62.96,51.5,72.04,244.96,401.77,919.73,360.7,938.36
24,BWXT,"BWX Technologies, Inc.",18418833408,1015147,0.55,4.28,3.15,15.54,19.83,14.95,26.07,93.52,105.68,247.64,271.8,411.8
25,TTD,"The Trade Desk, Inc.",18232680448,10244811,5.62,-0.03,-6.17,-2.18,0.32,-4.6,-31.17,-25.54,-59.66,-23.41,-53.8,122.71
26,DKNG,DraftKings Inc.,17506658304,9605851,5.49,-2.25,0.63,1.18,3.29,11.05,-26.59,3.29,-3.11,119.95,-40.64,208.51
27,ROKU,"Roku, Inc.",16425564160,4262158,2.59,2.12,-1.86,0.32,3.23,17.17,15.97,77.64,88.3,102.5,-68.76,49.99
28,BMNR,"BitMine Immersion Technologies,",12800807936,37464127,29.27,-3.9,-7.02,8.44,2.52,4.01,-29.23,,,,,
29,TEM,"Tempus AI, Inc.",11789914112,3145479,2.67,-3.06,-4.7,9.74,2.56,-13.76,-15.41,33.74,58.09,,,
30,ACHR,Archer Aviation Inc.,6467502080,59968916,92.72,1.15,-0.11,16.69,16.23,19.38,2.44,9.44,87.85,228.73,-11.9,
31,BLSH,Bullish,5786255872,1344633,2.32,-2.29,-6.91,-2.34,-8.9,-5.19,-38.09,,,,,
32,CRSP,CRISPR Therapeutics AG,5130964480,2100794,4.09,-4.54,-7.48,1.22,-1.64,0.5,2.24,39.7,-7.04,8.16,-55.4,36.06
33,WGS,GeneDx Holdings Corp.,3913103616,464375,1.19,-1.52,-0.31,5.77,-0.41,-19.18,5.62,28.09,303.76,915.45,-53.22,
34,VCYT,"Veracyte, Inc.",3321646336,1208103,3.64,-3.49,-7.89,-0.57,-0.4,-14.86,39.62,33.61,77.23,72.65,-13.69,121.03
