Rank,Symbol,Name,Market Cap,Volume,V/C ‱,1d %,3d %,7d %,15d %,30d %,90d %,6mo %,1y %,2y %,3y %,4y %
1,NVDA,NVIDIA Corporation,4380976218112,156223205,0.36,-1.58,-2.44,-1.52,-5.04,-6.36,-10.97,16.83,45.37,574.23,606.5,1917.36
2,GOOG,Alphabet Inc.,3646761730048,16811259,0.05,-0.58,-1.78,-0.59,-4.2,-10.92,7.11,76.18,85.06,177.67,104.99,332.12
2,AMZN,"Amazon.com, Inc.",2229321072640,34201623,0.15,-0.89,-3.11,-4.22,-1.16,-14.09,-14.97,-2.04,8.64,102.59,23.16,66.27
3,TSM,Taiwan Semiconductor Manufactur,1754646446080,17267249,0.1,0.48,-2.53,-5.35,-8.7,-0.37,12.91,52.78,84.1,304.41,219.82,621.72
4,META,"Meta Platforms, Inc.",1552413491200,18758294,0.12,-3.83,-6.17,-8.09,-6.4,-16.88,-5.27,-13.27,8.51,179.02,90.99,168.73
5,AVGO,Broadcom Inc.,1527448731648,25690012,0.17,-4.11,-5.96,1.46,-3.15,-2.59,-12.68,22.17,83.02,439.98,558.32,1221.27
6,TSLA,"Tesla, Inc.",1467951349760,57338789,0.39,-0.96,-2.01,-3.63,-5.01,-6.09,-14.32,19.43,53.88,111.46,5.35,619.51
7,PLTR,Palantir Technologies Inc.,361023438848,42212989,1.17,-1.66,-0.13,-1.46,11.62,-0.6,-24.7,5.63,306.87,1613.39,483.27,
8,BABA,Alibaba Group Holding Limited,322802089984,6402594,0.2,0.75,-1.2,1.46,-12.46,-22.4,-20.67,18.04,30.86,50.58,-13.68,-34.33
9,AMD,"Advanced Micro Devices, Inc.",315305164800,26943213,0.85,-2.2,-4.84,-4.3,-3.38,-23.31,-24.49,34.86,15.46,110.78,60.85,242.95
10,SHOP,Shopify Inc.,160473088000,7726395,0.48,-2.54,-4.95,-5.16,-2.57,-14.4,-29.28,7.96,52.27,165.06,-16.17,58.05
11,DE,Deere & Company,155986968576,1228436,0.08,-1.42,-2.57,-5.95,-12.83,8.95,25.53,15.12,43.32,54.82,78.65,338.14
12,HOOD,"Robinhood Markets, Inc.",66073632768,33165656,5.02,-3.59,-6.55,-10.73,-3.57,-27.51,-50.0,-11.31,227.2,633.9,109.87,
13,COIN,"Coinbase Global, Inc. - 3",52726149120,11910791,2.26,1.19,-0.5,-6.41,14.11,-1.83,-43.12,-44.98,8.67,179.69,-38.79,
14,TER,"Teradyne, Inc.",44840759296,2164201,0.48,-0.07,-4.77,-6.15,-11.83,13.76,57.77,218.23,109.67,187.78,111.02,361.94
15,BIDU,"Baidu, Inc.",43251494912,2978288,0.69,0.74,-1.14,4.28,-8.68,-21.23,2.65,43.19,20.97,-3.63,-23.53,14.33
16,CRWV,"CoreWeave, Inc.",42638565376,16696899,3.92,1.57,8.26,2.03,-9.12,-18.51,-39.34,-49.15,,,,
17,RBLX,Roblox Corporation,39985192960,7377097,1.84,0.21,-4.1,-16.29,-9.0,-25.5,-50.39,-45.14,25.74,23.46,-32.85,
18,XYZ,"Block, Inc.",36332294144,7130917,1.96,-0.18,-8.86,-8.35,12.34,-3.89,-21.27,-7.75,-10.12,-6.64,-76.51,-27.12
19,CRCL,"Circle Internet Group, Inc.",30631151616,11292077,3.69,1.05,-2.29,9.6,83.08,70.81,-9.14,-41.91,,,,
20,NTRA,"Natera, Inc.",26624215040,1261477,0.47,-1.29,-5.58,-7.48,-11.44,-18.85,-5.57,14.43,51.68,265.47,63.96,303.72
21,SOFI,"SoFi Technologies, Inc.",22648686592,56066831,24.76,0.34,-2.9,-5.03,-6.62,-27.09,-40.16,10.45,128.87,200.0,-11.6,
22,ILMN,"Illumina, Inc.",18185926656,1769715,0.97,2.92,-2.79,-7.78,1.08,-20.54,-3.72,27.58,-10.08,-46.38,-70.54,-65.82
23,BWXT,"BWX Technologies, Inc.",17752236032,1375245,0.77,-1.87,-0.77,-5.43,-5.83,-7.51,-8.86,38.4,82.91,211.64,260.41,263.44
24,KTOS,Kratos Defense & Security Solut,16346903552,2746347,1.68,-2.16,-1.61,-1.8,-8.9,-19.07,-3.39,106.78,277.45,580.64,309.21,427.93
25,ROKU,"Roku, Inc.",13511755776,2950890,2.18,-3.32,-8.85,-6.01,2.91,-8.77,-13.64,9.59,24.36,48.49,-69.94,-21.69
26,BMNR,"BitMine Immersion Technologies,",9342875648,80148881,85.79,-0.05,-0.92,-2.75,2.04,-23.07,-55.96,370.16,,,,
27,TEM,"Tempus AI, Inc.",8935109632,4989462,5.58,0.91,-1.81,-2.55,-14.37,-21.3,-44.37,-23.66,-3.64,,,
28,BLSH,Bullish,5504066560,1047978,1.9,1.05,-0.3,-0.65,15.27,12.12,-27.59,,,,,
29,CRSP,CRISPR Therapeutics AG,4679283712,1970493,4.21,-0.25,-7.67,-18.75,-8.81,-8.62,-23.82,2.29,4.86,-3.1,-46.62,-27.01
30,ACHR,Archer Aviation Inc.,4521681408,21589788,47.75,-1.95,-4.59,-10.8,-12.99,-18.84,-46.26,-39.27,106.51,181.78,5.79,
31,TWST,Twist Bioscience Corporation,2653570560,735785,2.77,0.6,-4.67,-9.95,-10.93,4.09,31.59,17.0,-8.07,209.81,-63.57,8.85
32,BEAM,Beam Therapeutics Inc.,2562703104,1664413,6.49,-1.68,-3.53,-8.31,-8.81,-14.1,0.6,50.12,0.16,-19.54,-71.66,-1.64
33,VCYT,"Veracyte, Inc.",2552999168,1196418,4.69,3.88,-1.98,-11.41,-9.82,-17.06,-10.95,21.47,-4.12,46.51,-32.89,29.5
34,TXG,"10x Genomics, Inc.",2400464896,1677114,6.99,-0.79,-8.16,-16.0,-0.48,-9.66,37.76,61.15,-15.74,-65.22,-88.35,-75.91
35,WGS,GeneDx Holdings Corp.,2278078208,470248,2.06,1.21,-12.45,-2.13,-5.22,-20.76,-43.19,-12.54,91.48,715.56,-70.79,
36,RXRX,"Recursion Pharmaceuticals, Inc.",1806451968,14355899,79.47,3.95,-0.58,-6.04,0.0,-20.83,-38.04,-33.72,-52.3,-42.42,-82.14,
37,NTLA,"Intellia Therapeutics, Inc.",1507384064,2809749,18.64,-0.7,-5.27,-7.67,0.95,-8.2,1.11,33.47,-37.97,-66.56,-90.4,-35.56
38,PACB,Pacific Biosciences of Californ,401657760,5081027,126.5,4.72,-2.92,-14.74,-17.39,-43.88,-43.16,9.02,-23.56,-88.12,-94.98,-63.36
39,CERS,Cerus Corporation,324770304,4745347,146.11,-0.59,-4.52,-24.55,-29.88,-27.16,14.97,28.03,-5.06,-39.86,-74.39,-69.33
40,SLMT,Brera Holdings PLC,77529616,579252,74.71,4.24,-14.62,-31.94,-13.04,-33.86,-92.02,-85.98,-89.56,-97.5,,
