Rank,Symbol,Name,Market Cap,Volume,V/C ‱,1d %,3d %,7d %,15d %,30d %,90d %,6mo %,1y %,2y %,3y %,4y %
1,NVDA,NVIDIA Corporation,4161876262912,221065490,0.53,-3.81,-2.33,-7.87,-3.86,-13.96,-6.1,55.22,35.91,859.2,744.16,2617.35
2,GOOG,Alphabet Inc.,3598130610176,27433464,0.08,-3.14,-4.01,-5.21,-7.84,7.26,48.05,88.12,56.26,202.47,117.6,355.65
2,AMZN,"Amazon.com, Inc.",2365424140288,43399540,0.18,-0.58,-2.18,-2.48,-3.66,-11.25,-0.01,15.14,10.64,127.53,32.42,134.86
3,META,"Meta Platforms, Inc.",1637082726400,14675497,0.09,-1.16,0.9,-2.52,2.17,3.62,-15.07,11.09,20.89,369.28,80.87,244.68
4,TSLA,"Tesla, Inc.",1554022268928,104916333,0.68,-4.62,,6.3,11.41,5.18,37.82,74.05,85.77,250.22,96.39,932.24
5,TSM,Taiwan Semiconductor Manufactur,1436454354944,16752412,0.12,-3.45,-5.16,-8.0,-2.45,-5.56,15.07,65.8,53.61,218.79,152.84,480.22
6,PLTR,Palantir Technologies Inc.,422559416320,49417030,1.17,-5.57,-3.42,-2.31,8.4,-7.05,-2.95,109.36,551.08,2425.5,673.18,
7,BABA,Alibaba Group Holding Limited,350962057216,7980308,0.23,-1.47,-5.52,-6.98,-6.32,-10.47,23.98,12.72,100.72,29.22,-20.68,-24.46
8,AMD,"Advanced Micro Devices, Inc.",322531328000,31289045,0.97,-5.29,-6.01,-10.4,-3.89,-20.77,14.99,92.75,15.25,182.73,84.15,350.15
9,SHOP,Shopify Inc.,210547048448,8041253,0.38,-0.86,-1.5,2.1,2.77,0.49,9.65,65.64,139.14,299.53,4.34,268.93
10,DE,Deere & Company,130028445696,1641428,0.13,-0.91,-0.78,3.14,-3.44,2.71,-4.79,1.2,35.96,21.74,37.85,225.31
11,HOOD,"Robinhood Markets, Inc.",104126070784,35707730,3.43,-3.02,-3.1,-15.12,0.2,-15.35,1.92,174.67,410.58,1116.39,103.77,
12,ABNB,"Airbnb, Inc.",81904885760,5808426,0.71,1.34,4.2,9.65,12.84,9.34,13.09,10.4,-12.28,32.09,-10.48,
13,COIN,"Coinbase Global, Inc.",65847689216,8295806,1.26,-3.33,-8.7,-10.94,-3.91,-20.54,-23.6,39.92,9.17,342.69,-12.94,
14,RBLX,Roblox Corporation,60302422016,6073756,1.01,-1.75,-2.94,-12.01,-5.67,-17.5,-34.29,40.86,122.1,142.82,0.47,
15,BIDU,"Baidu, Inc.",41658368000,2413038,0.58,0.16,-4.41,-8.12,1.37,-4.39,38.97,30.42,34.31,-11.97,-28.24,-0.34
16,XYZ,"Block, Inc.",38873169920,3957407,1.02,-1.21,-1.51,4.47,0.13,-12.14,-12.68,15.09,-3.06,-16.27,-77.2,-19.59
17,CRWV,"CoreWeave, Inc.",32166395904,46259206,14.38,-7.12,-17.86,-25.15,-9.45,-44.23,-53.82,22.79,,,,
18,SOFI,"SoFi Technologies, Inc.",31851534336,49288944,15.47,-4.93,-7.37,-8.48,-10.8,-13.96,12.71,112.17,290.57,345.68,49.44,
19,NTRA,"Natera, Inc.",31444383744,1833584,0.58,-0.84,-2.79,-5.71,-4.65,14.78,43.59,60.32,100.01,451.19,96.37,505.34
20,TER,"Teradyne, Inc.",29462009856,3571046,1.21,-3.68,-4.22,-8.76,10.46,5.52,77.24,124.93,23.28,92.35,49.84,224.75
21,CRCL,"Circle Internet Group, Inc.",20151457792,10777083,5.35,-4.58,-5.12,-5.67,12.97,-28.81,-50.86,,,,,
22,ILMN,"Illumina, Inc.",19913371648,1271033,0.64,-1.52,-3.94,1.82,-0.06,10.87,36.7,65.28,19.39,-34.84,-73.69,-48.76
23,TTD,"The Trade Desk, Inc.",18174005248,13440833,7.4,1.45,1.42,-5.54,-4.91,-21.32,-30.1,-34.9,-62.79,-18.43,-54.29,48.67
24,DKNG,DraftKings Inc.,16949153792,12110382,7.15,-1.42,-4.14,-4.25,7.51,19.01,-20.31,2.59,-8.15,145.32,-34.97,110.58
25,ROKU,"Roku, Inc.",15911389184,2859668,1.8,-3.06,0.2,5.89,13.5,1.5,31.35,52.54,73.47,105.55,-72.92,-2.13
26,BWXT,"BWX Technologies, Inc.",15370663936,920554,0.6,-2.93,,-5.95,-4.07,-15.98,-5.22,68.16,78.91,206.48,227.6,219.23
27,BMNR,"BitMine Immersion Technologies,",12485685248,55545333,44.49,-6.59,-15.89,-18.19,1.45,-25.68,-50.27,,,,,
28,KTOS,Kratos Defense & Security Solut,11780015104,2263568,1.92,-4.59,-8.15,-9.42,-7.04,-22.67,6.67,138.12,238.36,558.21,179.98,342.98
29,TEM,"Tempus AI, Inc.",11495477248,3877177,3.37,-5.13,-8.49,-16.13,-15.91,-23.52,6.24,36.84,109.25,,,
30,BLSH,Bullish,6351320064,1681451,2.65,-1.89,-3.19,-8.23,4.07,-7.87,,,,,,
31,ACHR,Archer Aviation Inc.,5564547584,43466910,78.11,-4.65,-8.67,-11.96,2.71,-20.71,-20.55,8.91,72.27,169.75,-23.43,
32,CRSP,CRISPR Therapeutics AG,5216734720,1164762,2.23,-2.2,-3.42,-4.57,2.18,-2.96,-1.21,65.18,3.09,10.34,-60.28,10.72
33,WGS,GeneDx Holdings Corp.,3929289984,436468,1.11,-4.08,-10.28,-14.93,-18.85,-2.54,22.98,60.7,370.22,948.19,-65.7,
34,VCYT,"Veracyte, Inc.",3336665600,676745,2.03,-2.34,-1.47,-4.85,-14.52,16.86,50.8,42.79,96.05,69.59,-9.94,77.2
35,BEAM,Beam Therapeutics Inc.,2597758720,1455567,5.6,-4.33,-6.43,-5.54,3.69,12.58,49.14,45.17,10.92,-42.52,-76.07,11.64
36,RXRX,"Recursion Pharmaceuticals, Inc.",2439509504,64710411,265.26,11.43,8.08,-2.9,7.09,-6.4,-11.53,-8.15,-36.07,-45.9,-83.35,
37,TXG,"10x Genomics, Inc.",1993210496,1912971,9.6,0.25,1.88,-9.85,-17.41,17.89,27.94,81.66,-15.87,-66.72,-90.88,-78.34
38,TWST,Twist Bioscience Corporation,1964686080,1621130,8.25,3.21,3.88,-0.28,3.28,6.89,16.29,-17.49,-33.71,18.87,-71.53,6.11
39,IRDM,Iridium Communications Inc,1760429952,1728212,9.82,-1.66,-10.71,-6.05,1.67,-6.15,-29.01,-37.97,-35.22,-70.75,-59.07,-34.99
40,PD,"PagerDuty, Inc.",1194486400,1443146,12.08,-0.54,-1.46,1.67,-15.61,-15.83,-17.3,-30.3,-41.21,-54.02,-69.67,-31.09
41,NTLA,"Intellia Therapeutics, Inc.",1018145088,3164483,31.08,-3.62,-2.55,-6.89,2.81,-27.95,-18.16,32.08,-61.38,-74.03,-94.52,-24.29
42,PACB,Pacific Biosciences of Californ,582681344,6101671,104.72,-4.46,,-16.81,-26.62,-3.5,53.17,70.8,47.33,-82.91,-94.17,-45.17
43,CERS,Cerus Corporation,420671648,2961015,70.39,1.39,0.46,17.11,23.73,51.03,75.2,58.7,28.82,-29.81,-65.83,-57.72
44,SLMT,Brera Holdings PLC,195640096,2558480,130.77,-0.42,6.76,-0.84,10.23,-71.29,-63.69,-65.15,-71.1,,,
