Rank,Symbol,Name,Market Cap,Volume,V/C ‱,1d %,3d %,7d %,15d %,30d %,90d %,6mo %,1y %,2y %,3y %,4y %
1,NVDA,NVIDIA Corporation,4405102903296,177101797,0.4,-1.55,-2.49,-0.29,-2.99,-12.61,1.51,59.07,46.52,971.73,815.14,2372.04
2,GOOG,Alphabet Inc.,3786934321152,24339446,0.06,-2.27,-0.24,-0.67,7.14,14.08,60.86,88.2,72.12,240.57,131.91,325.63
2,AMZN,"Amazon.com, Inc.",2461742923776,27812078,0.11,-0.65,1.49,-1.77,3.41,-0.01,7.73,14.49,19.16,134.69,36.82,119.74
3,META,"Meta Platforms, Inc.",1645173669888,12019018,0.07,0.4,-2.11,0.87,10.57,-13.17,-14.45,6.98,29.98,379.44,86.98,212.46
4,TSM,Taiwan Semiconductor Manufactur,1581105938432,14843865,0.09,-1.44,1.26,4.65,8.25,0.19,31.9,77.38,78.98,268.0,177.86,512.23
5,TSLA,"Tesla, Inc.",1486275346432,55139329,0.37,-1.01,1.66,4.11,10.62,-3.17,44.76,64.26,125.84,265.11,88.9,643.99
6,PLTR,Palantir Technologies Inc.,446989631488,35634973,0.8,-0.2,3.33,9.87,13.37,-5.67,8.24,103.23,640.39,2594.54,743.26,
7,BABA,Alibaba Group Holding Limited,374369058816,7265275,0.19,-1.21,-0.78,-2.63,-1.25,-12.82,34.06,20.65,121.6,41.19,-16.3,-22.29
8,AMD,"Advanced Micro Devices, Inc.",360497250304,29527571,0.82,0.0,0.14,2.88,-0.95,-16.23,27.03,100.95,36.51,211.87,96.72,315.6
9,SHOP,Shopify Inc.,214478618624,4930811,0.23,-2.18,4.0,5.05,12.84,-7.97,29.72,57.99,149.43,323.63,8.21,216.43
10,DE,Deere & Company,128660578304,1173423,0.09,1.5,2.06,1.45,0.25,0.52,-6.09,-0.59,29.63,12.51,37.69,190.25
11,HOOD,"Robinhood Markets, Inc.",110941921280,43649224,3.93,-9.05,-9.57,-2.04,4.42,-14.79,16.99,175.83,443.28,1223.82,163.63,
12,ABNB,"Airbnb, Inc.",78366162944,5071309,0.65,0.34,4.91,8.02,11.85,1.2,-1.51,-0.5,-15.58,27.53,-12.12,
