Rank,Symbol,Name,Market Cap,Volume,V/C ‱,1d %,3d %,7d %,15d %,30d %,90d %,6mo %,1y %,2y %,3y %,4y %
1,NVDA,NVIDIA Corporation,4362446307328,343474282,0.79,-0.97,-1.37,-7.7,-11.66,-2.34,3.4,58.77,46.94,1077.49,845.21,2890.37
2,AMZN,"Amazon.com, Inc.",2359223910400,65553588,0.28,1.63,-0.84,-9.63,-9.63,2.0,-1.42,10.76,17.98,158.87,21.55,120.23
3,META,"Meta Platforms, Inc.",1497823576064,20524255,0.14,0.87,-0.58,-2.42,-8.34,-15.75,-15.22,-4.8,18.84,406.53,73.58,192.82
4,TSM,Taiwan Semiconductor Manufactur,1426605080576,20825758,0.15,-0.88,-1.03,-5.35,-8.44,-2.0,12.35,56.98,66.99,283.8,151.9,459.16
5,TSLA,"Tesla, Inc.",1300694564864,99125790,0.76,-1.05,-2.53,-9.18,-14.34,-5.42,22.44,48.89,125.04,217.57,80.34,652.1
6,PLTR,Palantir Technologies Inc.,369075126272,71122306,1.93,-0.57,-7.46,-15.92,-22.76,-11.74,0.56,82.37,569.48,2361.84,621.24,
7,BABA,Alibaba Group Holding Limited,364890390528,14388170,0.39,-0.23,-4.25,-3.15,-10.27,-3.82,30.38,10.59,100.37,88.01,-25.02,-24.43
8,AMD,"Advanced Micro Devices, Inc.",331762302976,66947005,2.02,-1.09,-11.51,-21.29,-20.44,-5.17,27.04,103.15,27.09,215.84,134.42,324.36
9,SHOP,Shopify Inc.,192412385280,9036196,0.47,2.24,5.23,-5.61,-14.99,-2.13,16.61,47.61,134.57,338.45,2.53,214.88
10,DE,Deere & Company,131715301376,1835705,0.14,2.29,2.83,1.34,5.55,9.16,-2.04,-1.48,35.15,16.21,49.0,233.07
11,HOOD,"Robinhood Markets, Inc.",96482967552,39878775,4.13,1.03,-6.12,-19.31,-26.9,-22.78,1.75,141.56,358.16,1249.69,,
12,ABNB,"Airbnb, Inc.",69954043904,6615869,0.95,2.44,-1.01,-6.11,-9.7,-3.33,-17.98,-14.98,-22.83,34.03,-16.9,
13,COIN,"Coinbase Global, Inc.",64825069568,12266020,1.89,0.94,-8.17,-20.92,-30.07,-32.66,-41.47,10.56,-3.76,577.4,7.02,
14,RBLX,Roblox Corporation,62646849536,10451885,1.67,-2.67,-12.27,-14.46,-21.52,-29.61,-26.95,56.11,155.07,233.64,15.49,
15,BIDU,"Baidu, Inc.",38677790720,2748404,0.71,0.45,-5.28,-13.95,-8.21,-8.83,26.79,17.04,16.2,-0.59,-40.2,-14.97
16,XYZ,"Block, Inc.",37763727360,13035891,3.45,0.0,7.48,-5.81,-18.42,-17.03,-12.41,3.25,-3.71,1.74,-73.66,-22.37
17,NTRA,"Natera, Inc.",31830276096,2857595,0.9,2.25,7.95,10.09,15.94,36.25,60.85,63.96,106.55,455.2,105.06,538.69
18,SOFI,"SoFi Technologies, Inc.",30376699904,88875948,29.26,1.12,-4.0,-21.79,-15.13,-3.82,14.03,100.08,258.32,446.42,57.54,
19,TER,"Teradyne, Inc.",25278375936,3785164,1.5,1.93,-2.94,-11.36,-12.57,20.31,71.41,46.78,11.69,85.81,31.4,140.22
20,TTD,"The Trade Desk, Inc.",19386585088,13821198,7.13,3.39,-2.03,-9.45,-21.14,-24.27,-51.31,-38.92,-57.2,-11.65,-44.92,44.7
21,EXAS,Exact Sciences Corporation,19147372544,18932727,9.89,0.23,44.8,47.58,55.97,72.95,93.26,114.41,135.25,100.0,-9.39,6.7
22,ILMN,"Illumina, Inc.",19035744256,2370784,1.25,3.85,1.54,1.53,0.25,31.95,26.47,42.98,15.93,-33.43,-72.47,-56.61
23,CRCL,"Circle Internet Group, Inc.",18149036032,19333240,10.65,6.57,-6.88,-17.35,-43.83,-46.34,-69.66,,,,,
24,PINS,"Pinterest, Inc.",16971043840,12477946,7.35,0.6,-3.14,-8.64,-24.59,-17.89,-30.82,-27.23,-43.32,1.75,-64.36,11.68
25,BWXT,"BWX Technologies, Inc.",15525175296,1737082,1.12,-3.12,-3.33,-13.58,-20.39,-10.54,19.64,71.89,92.97,200.52,214.3,187.45
26,DKNG,DraftKings Inc.,14928197632,14280496,9.57,3.41,2.11,-4.82,-1.96,-8.26,-31.75,-23.9,-21.18,160.1,-33.1,106.69
27,ROKU,"Roku, Inc.",13788195840,2576574,1.87,2.56,-2.05,-11.9,-12.07,1.41,2.44,21.72,61.23,125.68,-77.01,-26.81
28,TEM,"Tempus AI, Inc.",12505101312,6428411,5.14,7.0,5.27,-1.14,-21.77,-27.08,15.89,43.16,,,,
29,KTOS,Kratos Defense & Security Solut,11673646080,3213108,2.75,2.72,-1.73,-9.86,-23.69,-26.94,17.37,153.35,237.93,632.42,164.7,281.15
30,BMNR,"BitMine Immersion Technologies,",7403299840,53925662,72.84,-0.08,-19.45,-35.91,-44.27,-50.45,-37.95,,,,,
31,GTLB,GitLab Inc.,6919536640,4364914,6.31,-2.4,-6.28,-10.68,-14.89,-6.99,-5.53,-26.41,-6.28,-10.06,,
32,BLSH,Bullish,5816392192,3225941,5.55,5.75,2.22,-15.16,-23.67,-36.1,,,,,,
33,CRSP,CRISPR Therapeutics AG,4786930688,2020350,4.22,1.91,-6.06,-3.76,-21.5,-31.26,-8.82,10.32,-16.27,13.93,-60.48,-4.7
34,ACHR,Archer Aviation Inc.,4676632576,58808441,125.75,4.51,-5.65,-16.99,-36.01,-40.02,-46.42,-4.52,117.58,298.89,-27.47,
35,WGS,GeneDx Holdings Corp.,4235967744,759061,1.79,9.29,15.47,7.41,7.04,20.4,82.23,49.53,470.68,1727.53,-61.38,
36,VCYT,"Veracyte, Inc.",3478953984,1184732,3.41,7.74,13.54,4.04,21.98,26.47,81.71,37.45,110.78,79.05,19.79,63.3
37,TXG,"10x Genomics, Inc.",2320983040,4002667,17.25,11.42,17.87,9.89,34.46,59.9,47.31,56.75,-17.31,-46.44,-89.21,-80.45
38,BEAM,Beam Therapeutics Inc.,2253758464,1946300,8.64,7.82,1.32,1.55,-11.2,-15.62,8.61,-22.02,-8.98,-44.97,-74.04,
39,RXRX,"Recursion Pharmaceuticals, Inc.",2173665792,33315213,153.27,8.31,0.24,-10.32,-24.46,-21.62,-24.46,-36.72,-51.62,-44.47,-87.17,
40,TWST,Twist Bioscience Corporation,1746387584,2607820,14.93,9.55,9.85,-10.39,-13.17,-8.43,-20.33,-27.57,-42.89,23.16,-74.71,11.65
41,IRDM,Iridium Communications Inc,1703128320,2025621,11.89,1.33,-0.62,-4.75,-16.19,-12.68,-49.59,-46.66,-40.49,-66.72,-54.52,-36.51
42,PD,"PagerDuty, Inc.",1389371264,2003782,14.42,1.36,-1.26,-6.82,-7.22,-7.74,1.71,-14.86,-25.76,-43.88,-60.87,-36.54
43,NTLA,"Intellia Therapeutics, Inc.",950963712,6133528,64.5,2.11,-3.07,-13.49,-34.94,-66.52,-30.6,-20.68,-64.73,-76.53,-94.06,-33.09
44,PACB,Pacific Biosciences of Californ,670234496,21168888,315.84,18.09,34.55,27.59,-5.13,56.34,59.71,66.92,17.46,-73.85,-91.78,-53.75
45,CERS,Cerus Corporation,311181760,2118906,68.09,8.72,8.72,-1.82,10.2,1.25,18.25,7.28,-7.43,-56.33,-66.18,-62.15
46,SLMT,Brera Holdings PLC,5042428,5955171,11810.13,-2.38,-69.27,-73.68,-82.58,-87.9,-69.36,-66.67,-79.25,,,
