Rank,Symbol,Name,Market Cap,Volume,V/C ‱,1d %,3d %,7d %,15d %,30d %,90d %,6mo %,1y %,2y %,3y %,4y %
1,NVDA,NVIDIA Corporation,4580157423616,178569651,0.39,-0.39,0.31,-0.58,3.97,0.86,3.51,80.07,52.34,792.92,765.14,3036.48
2,GOOG,Alphabet Inc.,3830634250240,19301239,0.05,0.63,0.88,0.52,1.15,8.37,52.83,104.63,74.17,208.98,124.51,424.21
2,AMZN,"Amazon.com, Inc.",2491461664768,45804714,0.18,2.9,0.23,0.4,1.21,4.66,1.9,33.69,27.67,128.09,41.0,161.13
3,TSM,Taiwan Semiconductor Manufactur,1671351107584,17378204,0.1,0.83,7.57,8.52,5.71,14.43,35.78,114.49,94.18,267.69,210.22,588.8
4,META,"Meta Platforms, Inc.",1660498345984,12005892,0.07,1.29,-1.08,-0.92,1.01,11.69,-12.51,31.45,35.83,256.55,81.5,289.59
5,TSLA,"Tesla, Inc.",1502172807168,67251801,0.45,3.1,-0.61,-6.98,1.07,11.8,28.44,86.99,79.58,131.91,91.25,1139.44
6,PLTR,Palantir Technologies Inc.,414813224960,37332206,0.9,3.68,-3.76,-10.35,-7.2,5.21,8.19,87.73,511.52,1994.34,593.39,
7,BABA,Alibaba Group Holding Limited,372842004480,14692220,0.39,0.33,6.04,3.33,-0.41,-1.66,25.82,48.85,107.33,56.03,-4.17,-15.19
8,AMD,"Advanced Micro Devices, Inc.",359927447552,31162937,0.87,-1.07,2.67,2.88,-0.16,-1.1,32.69,150.4,41.84,164.2,105.37,403.6
9,SHOP,Shopify Inc.,216379326464,5747674,0.27,5.73,1.51,-1.96,0.89,13.84,18.0,97.96,165.13,222.3,8.03,325.2
10,DE,Deere & Company,126054621184,1318554,0.1,-0.15,-0.47,0.32,-1.73,-1.49,-3.78,4.07,25.5,18.49,34.53,264.19
11,HOOD,"Robinhood Markets, Inc.",110816034816,26033971,2.35,6.97,6.75,2.5,-0.11,4.3,13.27,203.1,426.22,1062.64,149.57,
12,ABNB,"Airbnb, Inc.",83184451584,4179055,0.5,2.15,-0.76,-0.45,6.15,18.73,7.08,20.62,-9.53,14.8,-15.83,
13,COIN,"Coinbase Global, Inc. - 3",68741111808,13602034,1.98,7.77,10.07,5.21,-5.24,-0.92,-17.36,48.03,-3.86,241.76,-1.68,
14,RBLX,Roblox Corporation,56884043776,7987323,1.4,0.11,-0.94,0.06,-14.1,-16.77,-35.04,37.15,97.66,107.85,-9.21,
15,BIDU,"Baidu, Inc.",52179283968,5580925,1.07,-0.41,13.07,20.88,16.65,29.6,61.85,81.43,62.22,4.8,-3.48,49.25
16,XYZ,"Block, Inc.",41726021632,7196401,1.72,5.07,4.44,5.4,7.61,10.4,-13.11,27.35,0.29,-17.08,-74.66,18.49
17,CRWV,"CoreWeave, Inc.",38300684288,26933050,7.03,-3.1,4.01,-4.24,-12.04,2.59,-15.9,88.71,,,,
18,SOFI,"SoFi Technologies, Inc.",36905934848,73582442,19.94,6.63,10.24,7.69,8.16,9.58,14.29,174.67,288.33,295.14,98.37,
19,TER,"Teradyne, Inc.",34916642816,4115785,1.18,5.75,11.61,10.58,7.61,30.57,85.39,209.47,43.02,107.88,91.48,312.27
20,NTRA,"Natera, Inc.",33108008960,1088457,0.33,3.75,3.24,0.86,2.76,8.73,43.27,58.1,125.02,442.3,106.88,670.84
21,ILMN,"Illumina, Inc.",21722421248,2233897,1.03,5.2,6.46,3.77,3.58,17.66,43.15,92.21,20.17,-30.38,-69.71,-37.73
22,CRCL,"Circle Internet Group, Inc.",21576310784,9032709,4.19,1.59,6.15,2.5,-4.26,21.63,-34.29,,,,,
23,TTD,"The Trade Desk, Inc.",19611498496,14249260,7.27,6.45,5.22,7.13,8.35,-0.2,-23.19,-17.21,-60.07,-23.37,-50.25,100.55
24,DKNG,DraftKings Inc.,18039277568,7673361,4.25,1.63,4.26,4.92,3.87,24.88,-24.04,7.79,-1.63,113.81,-35.82,191.08
25,BWXT,"BWX Technologies, Inc.",17281482752,1109038,0.64,3.94,8.41,6.42,3.08,5.12,13.67,82.93,83.57,224.12,247.26,286.2
26,ROKU,"Roku, Inc.",16944174080,3494962,2.06,5.48,3.48,3.92,7.88,23.18,20.01,96.37,84.82,84.34,-67.86,41.67
27,KTOS,Kratos Defense & Security Solut,15183844352,4356105,2.87,13.42,18.36,9.27,14.15,27.25,32.15,170.3,320.23,662.12,289.81,583.88
28,BMNR,"BitMine Immersion Technologies,",14201827328,53664940,37.79,6.93,20.31,11.99,-13.11,14.32,-33.21,,,,,
29,TEM,"Tempus AI, Inc.",11510599680,5008441,4.35,3.75,7.14,-0.03,-12.4,-6.35,-15.2,58.35,50.54,,,
30,ACHR,Archer Aviation Inc.,6283975168,53800281,85.62,5.29,13.38,5.16,0.0,14.59,-7.66,21.42,86.09,200.35,-14.06,
31,BLSH,Bullish,6250361856,1533559,2.45,5.65,5.49,-2.79,-8.59,13.99,-37.23,,,,,
32,CRSP,CRISPR Therapeutics AG,5255808000,1933108,3.68,2.57,3.68,-2.32,-5.06,8.71,0.49,45.98,-1.94,-0.65,-56.39,46.52
33,WGS,GeneDx Holdings Corp.,3800953600,433329,1.14,-0.6,2.73,-2.84,-15.36,-1.59,4.16,33.8,304.37,768.16,-57.43,
34,VCYT,"Veracyte, Inc.",3448915712,506546,1.47,2.93,3.19,1.65,3.34,9.27,50.09,38.38,85.9,70.7,3.83,106.19
35,BEAM,Beam Therapeutics Inc.,2723587584,1449498,5.32,-1.11,-3.52,-3.35,-2.44,27.93,61.3,61.49,-0.78,-43.98,-75.0,54.43
36,TXG,"10x Genomics, Inc.",2318451712,2889867,12.46,10.23,12.46,11.03,10.76,17.06,30.58,128.14,1.16,-61.4,-89.17,-68.06
37,RXRX,"Recursion Pharmaceuticals, Inc.",2277918208,17374412,76.27,4.05,6.33,0.23,-4.59,8.44,-9.52,-17.86,-46.31,-51.98,-79.39,
38,TWST,Twist Bioscience Corporation,2099823104,1325230,6.31,6.02,6.81,1.48,6.91,34.93,23.88,-10.69,-38.92,44.71,-70.01,34.14
39,PD,"PagerDuty, Inc.",1129213824,2258964,20.0,-2.26,-9.29,-5.61,-7.06,-18.4,-25.15,-19.75,-41.92,-60.26,-70.85,-22.42
40,NTLA,"Intellia Therapeutics, Inc.",1085326464,5768256,53.15,1.74,3.42,-0.53,-1.88,13.71,-17.52,36.59,-63.01,-78.63,-94.23,-18.24
41,PACB,Pacific Biosciences of Californ,597776704,8458799,141.5,7.61,14.45,8.79,-8.76,12.5,50.0,65.0,10.0,-82.52,-93.31,-35.08
42,CERS,Cerus Corporation,393779360,971777,24.68,4.06,-1.91,-0.49,-4.65,35.76,54.14,57.69,-11.64,-35.94,-67.15,-50.12
43,SLMT,Brera Holdings PLC,176653952,2093843,118.53,7.0,20.22,2.88,-8.15,-63.04,-67.08,-67.08,-70.96,-92.52,,
