Rank,Symbol,Name,Market Cap,Volume,V/C ‱,1d %,3d %,7d %,15d %,30d %,90d %,6mo %,1y %,2y %,3y %,4y %
1,NVDA,NVIDIA Corporation,4662937780224,140968939,0.3,1.59,2.05,2.84,2.29,9.43,8.68,64.21,64.98,744.62,762.85,2765.28
2,GOOG,Alphabet Inc.,4059516108800,16752137,0.04,0.38,2.39,1.8,6.91,8.3,33.36,118.43,103.95,274.33,134.67,470.89
2,AMZN,"Amazon.com, Inc.",2597829214208,40395492,0.16,-0.68,1.61,1.63,0.86,7.44,5.09,25.87,42.75,163.65,39.33,143.3
3,TSM,Taiwan Semiconductor Manufactur,1775340486656,12077582,0.07,1.17,2.22,-0.03,4.54,17.21,27.76,95.77,102.68,305.63,204.59,657.56
4,META,"Meta Platforms, Inc.",1685552365568,16982940,0.1,-0.63,1.51,7.82,1.23,3.89,-14.17,13.12,27.15,288.31,80.51,306.77
5,AVGO,Broadcom Inc.,1579981996032,22628693,0.14,0.14,4.12,-5.25,-3.06,-7.24,-3.16,61.02,116.61,487.19,618.83,1408.77
6,TSLA,"Tesla, Inc.",1434957905920,50383825,0.35,0.13,-3.92,-1.38,-0.35,-5.99,3.5,44.66,107.6,112.78,70.99,1153.66
7,BABA,Alibaba Group Holding Limited,419357425664,8495783,0.2,1.7,1.4,6.2,16.41,12.83,8.11,42.53,120.26,105.63,18.37,-5.85
8,AMD,"Advanced Micro Devices, Inc.",411471249408,26054500,0.63,0.28,-2.67,9.02,17.91,19.91,60.04,145.76,79.08,222.83,137.94,431.86
9,PLTR,Palantir Technologies Inc.,375033724928,43399899,1.16,-5.04,-7.22,-7.96,-12.44,-14.28,-11.09,34.14,417.77,1946.16,449.6,
10,SHOP,Shopify Inc.,180852015104,8968112,0.5,1.03,0.75,-10.84,-17.53,-15.39,-8.67,51.38,98.74,246.43,-5.88,253.8
11,DE,Deere & Company,142316814336,916241,0.06,1.12,2.06,2.06,8.03,8.67,11.04,7.66,52.92,30.43,56.92,295.04
12,HOOD,"Robinhood Markets, Inc.",92976128000,22217315,2.39,-1.75,-3.36,-4.91,-15.04,-13.47,-14.48,89.2,461.65,962.69,146.48,
13,ABNB,"Airbnb, Inc.",80539598848,2262926,0.28,-0.51,-0.45,0.68,-4.69,2.46,4.85,3.55,12.53,8.87,-21.77,
14,COIN,"Coinbase Global, Inc. - 3",56474390528,8894174,1.57,-0.66,-3.47,-13.15,-16.42,-21.7,-38.96,5.07,5.8,223.84,-13.89,
15,CRWV,"CoreWeave, Inc.",55263272960,36051521,6.52,-2.61,14.02,4.73,36.03,34.9,-12.66,106.39,,,,
16,BIDU,"Baidu, Inc.",54964645888,1804180,0.33,0.02,-2.34,5.44,7.68,26.13,16.58,81.52,82.91,9.75,-1.18,53.17
17,RBLX,Roblox Corporation,52833931264,8960718,1.7,4.34,1.55,-13.76,-0.74,-14.96,-44.47,4.72,94.25,100.83,-7.55,
18,TER,"Teradyne, Inc.",39844737024,3761367,0.94,4.83,9.29,9.79,9.46,29.53,110.97,224.6,98.37,150.0,107.08,333.34
19,XYZ,"Block, Inc.",39147487232,4909513,1.25,-0.57,-3.91,-2.62,-8.26,-0.82,-17.0,27.52,1.34,-16.19,-74.82,27.37
20,NTRA,"Natera, Inc.",32900229120,866251,0.26,-1.83,-2.34,2.02,-5.15,1.72,31.17,55.27,98.23,334.65,96.0,688.54
21,SOFI,"SoFi Technologies, Inc.",31085979648,48211016,15.51,-3.38,-4.84,-5.86,-8.82,-9.82,-12.49,86.65,270.48,281.99,58.71,
