Rank,Symbol,Name,Market Cap,Volume,V/C ‱,1d %,3d %,7d %,15d %,30d %,90d %,6mo %,1y %,2y %,3y %,4y %
1,NVDA,NVIDIA Corporation,4448787103744,175709563,0.39,1.66,3.3,-4.44,-2.92,2.79,1.54,28.94,58.41,567.29,729.83,2178.19
2,GOOG,Alphabet Inc.,3670834937856,19892189,0.05,-0.04,-2.56,-2.64,-4.76,-5.81,20.24,72.8,90.28,190.84,114.67,335.74
2,AMZN,"Amazon.com, Inc.",2327545643008,54286831,0.23,3.88,3.25,5.63,4.76,-6.14,-0.52,2.23,16.02,108.58,26.98,80.01
3,TSM,Taiwan Semiconductor Manufactur,1853864280064,12052371,0.07,1.22,-4.58,-3.41,-1.24,9.26,24.07,70.32,117.15,304.24,232.38,654.39
4,META,"Meta Platforms, Inc.",1689059983360,10709535,0.06,1.93,3.02,4.78,-0.45,10.53,-8.88,-2.0,25.0,213.15,97.31,215.41
5,TSLA,"Tesla, Inc.",1523262160896,67670354,0.44,3.44,0.85,1.53,-4.53,-3.17,-7.52,24.79,78.15,110.79,40.66,650.55
6,AVGO,Broadcom Inc.,1505496662016,27262543,0.18,1.18,-0.63,-3.88,-6.73,-4.53,-6.51,28.44,98.38,419.75,577.24,1217.79
7,PLTR,Palantir Technologies Inc.,366380810240,59673984,1.63,4.06,11.66,17.3,9.81,-9.1,-12.71,11.49,320.27,1734.61,532.49,
8,AMD,"Advanced Micro Devices, Inc.",329457139712,40110276,1.22,5.82,0.93,2.78,-5.38,-12.87,-12.23,73.96,33.98,110.78,73.61,262.52
9,BABA,Alibaba Group Holding Limited,318159421440,13883824,0.44,-1.71,-7.52,-12.77,-19.96,-17.93,-19.65,18.07,60.0,39.33,-20.8,-31.68
10,SHOP,Shopify Inc.,169204088832,11325971,0.67,6.38,7.39,10.55,1.89,-10.28,-19.97,23.08,74.14,172.43,-12.84,72.79
11,DE,Deere & Company,166450561024,903366,0.05,-0.84,-2.49,-5.07,3.48,20.71,33.27,21.72,57.59,60.52,88.99,391.48
12,HOOD,"Robinhood Markets, Inc.",74014351360,37991917,5.13,8.07,8.38,14.53,-3.96,-22.28,-35.38,13.24,263.12,742.32,96.53,
13,COIN,"Coinbase Global, Inc. - 3",56339558400,27099602,4.81,14.57,18.81,30.39,28.56,-8.26,-34.78,-13.92,28.61,234.07,-33.61,
14,TER,"Teradyne, Inc.",47780880384,2817233,0.59,0.32,-4.63,-4.18,0.14,36.32,120.08,268.16,136.68,199.69,165.79,395.5
15,RBLX,Roblox Corporation,47766790144,6686881,1.4,0.64,-1.84,7.96,-6.31,-14.51,-47.34,-30.64,47.35,45.6,-14.23,
16,BIDU,"Baidu, Inc.",41477095424,2545668,0.61,0.23,-4.39,-11.17,-19.42,-20.69,1.67,38.35,39.34,-19.92,-34.25,19.52
