Rank,Symbol,Name,Market Cap,Volume,V/C ‱,1d %,3d %,7d %,15d %,30d %,90d %,6mo %,1y %,2y %,3y %,4y %
1,NVDA,NVIDIA Corporation,4421808291840,178520213,0.4,-0.7,-0.66,2.32,-5.66,-1.98,-8.43,15.35,49.87,558.15,590.56,1923.47
2,GOOG,Alphabet Inc.,3742932926464,14395157,0.04,1.64,2.04,3.8,-0.42,-10.23,11.43,73.95,86.13,196.76,113.87,342.35
2,AMZN,"Amazon.com, Inc.",2310155010048,41658353,0.18,1.63,2.71,0.93,3.18,-11.43,-13.69,-3.63,15.49,110.36,29.92,76.62
3,TSM,Taiwan Semiconductor Manufactur,1794426929152,10616895,0.06,1.98,3.04,2.38,-10.06,1.64,18.31,52.68,103.11,310.32,226.81,670.49
4,META,"Meta Platforms, Inc.",1575052902400,10268468,0.07,-0.76,-2.35,-3.36,-2.52,-11.78,-0.58,-14.93,9.3,188.01,91.28,167.14
5,AVGO,Broadcom Inc.,1523418660864,37931378,0.25,-1.11,-4.36,-2.77,-1.28,-2.96,-8.53,19.72,88.45,427.67,549.98,1227.45
6,TSLA,"Tesla, Inc.",1498233438208,46052732,0.31,0.94,1.08,0.64,-2.47,-5.34,-10.13,23.37,52.61,116.63,2.2,633.16
7,PLTR,Palantir Technologies Inc.,370901057536,36638206,0.99,1.55,1.03,-1.32,20.37,4.95,-18.7,18.62,316.88,1676.4,498.3,
8,BABA,Alibaba Group Holding Limited,326048972800,9872216,0.3,-0.1,1.77,4.42,-10.8,-18.9,-16.88,19.71,30.87,50.6,-11.72,-27.99
9,AMD,"Advanced Micro Devices, Inc.",320065961984,22041527,0.69,-0.14,-0.72,2.02,-8.2,-20.29,-21.49,36.51,19.64,118.66,53.81,255.83
10,SHOP,Shopify Inc.,166789693440,4983483,0.3,0.96,1.29,-1.84,9.3,-3.33,-20.59,12.45,59.47,159.76,-13.45,54.88
11,DE,Deere & Company,155111817216,1151328,0.07,0.31,-1.97,-2.63,-10.9,7.89,23.05,13.0,40.02,50.49,71.15,340.63
12,HOOD,"Robinhood Markets, Inc.",69638856704,20131531,2.89,2.71,1.62,0.34,5.4,-13.97,-43.46,-6.84,230.27,686.08,121.06,
13,COIN,"Coinbase Global, Inc. - 3",56690114560,11769925,2.08,3.4,8.8,6.6,29.75,11.91,-31.59,-40.52,17.99,212.56,-37.49,
14,TER,"Teradyne, Inc.",46872850432,2479519,0.53,0.38,4.46,9.65,-9.02,20.04,70.65,232.1,124.87,204.14,118.82,388.87
