Rank,Symbol,Name,Market Cap,Volume,V/C ‱,1d %,3d %,7d %,15d %,30d %,90d %,6mo %,1y %,2y %,3y %,4y %
1,NVDA,NVIDIA Corporation,4271603712000,156552273,0.37,0.77,4.91,0.06,-5.53,-6.5,-5.76,2.98,33.6,532.71,501.9,1849.58
2,GOOG,Alphabet Inc.,3567405236224,23001013,0.06,2.8,7.72,-1.38,-4.38,-2.91,0.79,61.42,77.71,180.17,99.46,308.36
2,AMZN,"Amazon.com, Inc.",2260452245504,43822612,0.19,1.1,5.63,0.2,-0.98,2.82,-5.44,-6.97,12.19,103.15,18.66,61.92
3,TSM,Taiwan Semiconductor Manufactur,1771139497984,14964917,0.08,1.05,4.51,0.9,-3.41,-5.47,21.61,45.37,86.06,331.64,209.16,569.0
4,AVGO,Broadcom Inc.,1486341799936,19093478,0.13,1.29,4.26,-2.8,-8.03,-5.81,-11.19,12.23,80.61,432.0,499.16,1038.69
5,META,"Meta Platforms, Inc.",1465194381312,23258579,0.16,1.24,10.18,-4.11,-11.47,-9.87,-1.71,-18.27,-0.72,146.29,71.31,144.6
6,TSLA,"Tesla, Inc.",1430652190720,55816862,0.39,2.56,5.37,0.11,-6.51,-7.31,-5.63,22.68,73.64,137.38,5.03,507.96
7,PLTR,Palantir Technologies Inc.,350356570112,34056743,0.97,0.14,2.4,-8.92,-3.37,8.21,-11.44,-1.41,245.25,1837.7,551.36,
8,AMD,"Advanced Micro Devices, Inc.",342728671232,40279250,1.18,3.33,4.07,3.72,2.63,5.04,-5.97,35.09,34.2,157.55,38.9,272.78
9,BABA,Alibaba Group Holding Limited,295394574336,10116768,0.34,-1.38,0.85,-1.85,-9.22,-20.57,-22.13,5.78,23.55,59.9,-19.37,-40.97
10,SHOP,Shopify Inc.,154678509568,6267159,0.41,-0.08,5.96,-2.13,-8.49,-2.56,-18.82,3.02,44.66,156.15,-27.64,59.8
11,DE,Deere & Company,154150240256,1304165,0.08,1.31,1.01,0.59,-3.65,-3.52,20.97,14.48,44.88,55.67,71.45,274.96
12,HOOD,"Robinhood Markets, Inc.",63120621568,23958565,3.8,1.17,6.2,-3.28,-10.9,-6.78,-40.67,-29.57,161.6,736.63,113.23,
