Rank,Symbol,Name,Market Cap,Volume,V/C ‱,1d %,3d %,7d %,15d %,30d %,90d %,6mo %,1y %,2y %,3y %,4y %
1,NVDA,NVIDIA Corporation,4580888281088,264942255,0.58,0.04,-5.3,-9.12,2.69,5.59,19.66,39.99,76.8,1007.75,842.68,2932.41
2,AMZN,"Amazon.com, Inc.",2612795801600,46374294,0.18,0.56,-1.97,6.13,14.72,11.21,11.14,12.85,35.22,174.34,42.09,162.14
3,META,"Meta Platforms, Inc.",1567037325312,29946826,0.19,0.45,-0.89,-17.29,-13.28,-16.41,-12.81,-8.83,30.67,439.73,79.9,181.6
4,TSM,Taiwan Semiconductor Manufactur,1485938884608,15590788,0.1,-0.95,-2.57,-6.09,-2.91,4.81,23.03,46.07,82.81,273.14,156.64,444.54
5,TSLA,"Tesla, Inc.",1428505755648,103471495,0.72,-3.68,-3.32,-6.93,-2.23,-2.47,36.07,27.15,139.63,139.89,89.58,1162.06
6,PLTR,Palantir Technologies Inc.,424084799488,73989654,1.74,1.65,-6.72,-10.5,-0.12,0.2,34.67,75.56,746.88,2402.53,575.0,
7,BABA,Alibaba Group Holding Limited,396886605824,9975010,0.25,-0.76,1.24,-7.57,-0.43,-3.24,50.25,17.67,112.68,91.76,-22.77,-22.99
8,AMD,"Advanced Micro Devices, Inc.",380212838400,52162576,1.37,-1.75,-6.6,-11.65,0.2,46.46,68.6,110.7,40.38,240.49,148.63,358.55
9,SHOP,Shopify Inc.,197498765312,11322787,0.57,-2.33,-5.3,-14.86,-3.39,8.67,32.8,31.89,167.53,297.11,4.32,235.06
10,DE,Deere & Company,126457397248,1482674,0.12,-1.6,-0.11,-1.2,2.03,1.17,-9.78,-3.56,27.45,12.12,40.37,187.27
11,HOOD,"Robinhood Markets, Inc.",117218263040,44897800,3.83,2.58,-4.71,-9.97,0.35,7.05,33.05,152.64,535.59,1300.21,,
12,COIN,"Coinbase Global, Inc.",83357687808,11984207,1.44,4.72,0.59,-11.32,-8.0,-1.1,-12.78,31.34,30.08,668.24,22.05,
13,RBLX,Roblox Corporation,74993721344,8352305,1.11,5.49,2.6,-20.11,-19.62,-20.89,4.34,70.92,227.03,237.57,18.74,
14,ABNB,"Airbnb, Inc.",73295560704,11755951,1.6,0.29,-1.2,-4.43,-3.99,-2.28,-10.72,-17.25,-16.33,27.65,-21.07,
15,BIDU,"Baidu, Inc.",43998715904,3048571,0.69,-0.85,0.78,-1.29,4.96,-4.1,45.72,37.99,25.61,4.98,-38.22,-9.78
16,XYZ,"Block, Inc.",39771672576,21383114,5.38,-7.73,-9.82,-14.46,-12.97,-11.16,-5.45,-4.24,-1.34,1.32,-73.15,-5.66
17,SOFI,"SoFi Technologies, Inc.",34018525184,78769368,23.15,3.87,-3.95,-8.71,6.29,0.82,55.68,92.3,307.66,550.0,47.16,
18,TER,"Teradyne, Inc.",28546562048,3627381,1.27,-1.48,3.77,4.79,31.93,34.71,93.74,57.66,27.29,99.64,38.53,165.79
19,NTRA,"Natera, Inc.",27543547904,2707182,0.98,0.55,1.59,3.51,9.84,22.46,23.52,22.96,82.24,423.26,75.79,430.21
20,CRCL,"Circle Internet Group, Inc.",25825218560,9093583,3.52,3.13,-7.29,-21.71,-18.46,-18.78,-42.05,,,,,
21,TTD,"The Trade Desk, Inc.",20794578944,34336157,16.51,-6.32,-8.98,-13.93,-13.97,-8.78,-41.56,-40.33,-54.62,-10.06,-44.42,53.05
22,ILMN,"Illumina, Inc.",18626320384,1125924,0.6,0.65,4.31,28.28,27.7,32.95,21.49,29.41,17.69,-39.06,-73.52,-61.41
23,PINS,"Pinterest, Inc.",18300862464,21787224,11.91,3.08,-17.68,-17.43,-16.36,-19.37,-24.2,-28.2,-34.63,16.97,-65.69,17.78
24,BWXT,"BWX Technologies, Inc.",17695645696,1447446,0.82,-0.2,-3.41,-9.42,-4.71,7.16,37.69,92.12,119.78,233.8,251.15,214.86
25,DKNG,DraftKings Inc.,15132283904,41991430,27.75,8.65,6.26,-0.82,-10.85,-28.17,-26.43,-33.29,-25.51,117.77,-41.73,124.02
26,ROKU,"Roku, Inc.",15115006976,5236346,3.46,-2.4,-3.58,3.74,8.59,2.71,18.4,15.12,80.23,97.72,-77.72,-21.54
27,KTOS,Kratos Defense & Security Solut,13149314048,5152155,3.92,7.55,-13.68,-14.61,-6.3,-9.74,79.94,207.95,261.56,759.6,173.36,294.53
28,TEM,"Tempus AI, Inc.",12731043840,8979048,7.05,-0.74,-15.3,-19.45,-18.48,-8.82,20.92,5.1,,,,
29,EXAS,Exact Sciences Corporation,12539210752,3006904,2.4,-1.55,-4.9,5.48,8.08,23.54,22.87,34.35,32.78,48.39,-46.76,-24.85
30,BMNR,"BitMine Immersion Technologies,",11455182848,45270042,39.52,7.65,1.95,-19.15,-19.3,-20.34,-31.23,,,,,
31,GTLB,GitLab Inc.,7596646912,3056207,4.02,-0.02,-2.04,-5.16,0.53,-4.04,0.91,-28.96,-17.44,-1.77,,
32,BLSH,Bullish,6589963264,1959266,2.97,1.1,-1.46,-14.25,-21.01,-27.98,,,,,,
33,ACHR,Archer Aviation Inc.,5327974400,150720696,282.89,-7.88,-14.44,-26.83,-27.22,-11.85,-18.04,-10.41,147.88,282.24,-17.87,
34,CRSP,CRISPR Therapeutics AG,5013187072,2936609,5.86,-2.63,-2.29,-11.89,-20.29,-10.62,6.68,15.05,-0.22,12.51,-65.95,-5.5
35,WGS,GeneDx Holdings Corp.,4038838272,628158,1.56,0.74,0.18,6.05,15.54,19.21,55.62,45.81,578.3,1445.34,-69.78,
36,VCYT,"Veracyte, Inc.",3296350720,1160500,3.52,0.02,15.45,17.76,16.38,24.7,51.2,6.43,100.48,56.24,4.3,38.31
37,RXRX,"Recursion Pharmaceuticals, Inc.",2408233728,52638145,218.58,0.0,-7.6,-21.29,-21.16,-2.12,-11.32,-50.22,-49.56,-46.4,-87.34,
38,BEAM,Beam Therapeutics Inc.,2253758464,2277182,10.1,-4.06,-2.33,-10.34,-14.51,-3.31,11.72,-27.01,-8.68,-47.27,-82.74,
39,TXG,"10x Genomics, Inc.",1898477568,7829720,41.24,17.31,14.15,18.22,28.91,30.12,17.22,39.91,-32.49,-56.34,-92.21,-81.76
40,TWST,Twist Bioscience Corporation,1827125248,1205658,6.6,-1.18,0.7,-6.02,7.49,12.49,-19.67,-26.72,-28.32,23.96,-77.28,33.11
41,IRDM,Iridium Communications Inc,1757632640,1697881,9.66,-0.71,-5.84,-0.89,-9.69,-4.93,-46.31,-45.01,-42.12,-65.13,-55.96,-34.65
42,PD,"PagerDuty, Inc.",1444386688,1902628,13.17,2.45,1.77,-1.71,-0.19,-3.97,-1.46,-14.47,-21.65,-34.83,-63.62,-38.6
43,NTLA,"Intellia Therapeutics, Inc.",1102700928,25413219,230.46,-22.73,-21.97,-27.44,-61.54,-41.63,-11.28,-21.77,-61.67,-74.91,-94.12,-34.93
44,PACB,Pacific Biosciences of Californ,531357056,8352934,157.2,-1.12,-12.0,-12.44,7.32,45.45,18.12,14.29,-5.88,-80.7,-94.97,-64.66
45,CERS,Cerus Corporation,328469632,3342881,101.77,21.28,17.93,17.93,11.76,18.75,9.62,3.64,-7.07,-56.6,-71.07,-57.99
46,SLMT,Brera Holdings PLC,18792268,866180,460.92,12.19,-7.45,-38.49,-34.25,-69.08,1.19,17.54,-28.6,,,
