Rank,Symbol,Name,Market Cap,Volume,V/C ‱,1d %,3d %,7d %,15d %,30d %,90d %,6mo %,1y %,2y %,3y %,4y %
1,NVDA,NVIDIA Corporation,4339900874752,168466737,0.39,-1.02,-2.54,-3.36,-3.42,2.51,-5.05,16.5,50.3,559.38,500.44,2002.7
2,GOOG,Alphabet Inc.,3698416156672,15343571,0.04,-0.19,0.43,-0.39,-0.39,-8.22,7.29,73.21,83.78,191.07,107.31,334.8
2,AMZN,"Amazon.com, Inc.",2241021870080,35932990,0.16,-0.53,-1.41,-2.6,0.4,-10.4,-14.1,-5.31,12.99,101.1,20.08,73.22
3,TSM,Taiwan Semiconductor Manufactur,1757136027648,15248889,0.09,-0.23,-0.14,-2.12,-9.84,4.3,17.78,52.1,96.48,296.62,210.02,626.19
4,META,"Meta Platforms, Inc.",1534681284608,12373107,0.08,-1.46,-3.31,-7.16,-7.58,-9.23,-1.81,-15.45,6.43,186.98,82.06,166.85
5,AVGO,Broadcom Inc.,1516448907264,23203803,0.15,1.24,-1.56,-6.64,-0.58,3.83,-9.88,21.25,89.61,424.68,533.39,1171.11
6,TSLA,"Tesla, Inc.",1427049807872,66549732,0.47,-3.18,-3.86,-4.74,-6.92,-6.33,-14.71,26.47,52.72,133.33,-7.24,595.48
7,PLTR,Palantir Technologies Inc.,372336033792,33742321,0.91,1.9,1.94,3.0,14.52,11.57,-11.07,19.13,315.26,1810.18,488.14,
8,AMD,"Advanced Micro Devices, Inc.",334674460672,32065632,0.96,2.91,4.42,1.0,0.78,2.54,-13.64,50.81,28.47,127.8,49.29,289.21
9,BABA,Alibaba Group Holding Limited,298187849728,32097928,1.08,-7.09,-8.64,-8.73,-15.64,-21.52,-25.48,9.59,10.2,44.94,-20.19,-34.63
10,SHOP,Shopify Inc.,159703089152,7084429,0.44,-1.12,-3.33,-5.4,-2.83,7.32,-21.58,8.61,54.7,154.94,-20.57,63.16
11,DE,Deere & Company,153307496448,1244121,0.08,-0.6,-0.86,-4.24,-8.38,0.06,19.81,12.43,38.67,51.15,71.3,299.58
12,HOOD,"Robinhood Markets, Inc.",66766876672,21440117,3.21,-0.99,-1.53,-5.56,-6.66,-8.01,-41.64,-19.68,227.71,662.18,100.05,
13,COIN,"Coinbase Global, Inc.",54716223488,9229474,1.69,0.31,-0.2,3.25,12.07,20.34,-31.27,-39.49,23.37,235.39,-41.09,
14,TER,"Teradyne, Inc.",47342518272,2799879,0.59,0.78,1.38,0.54,-9.11,12.43,63.63,229.7,131.42,207.93,113.01,357.68
15,CRWV,"CoreWeave, Inc.",42402004992,19088163,4.5,-2.61,-6.06,7.66,-17.38,-2.18,-24.57,-48.27,,,,
16,BIDU,"Baidu, Inc.",41487552512,1711252,0.41,-2.35,-2.29,-5.17,-4.91,-13.73,-6.32,38.32,3.37,-6.61,-26.8,9.97
17,RBLX,Roblox Corporation,40764772352,6687721,1.64,-1.29,-2.79,-2.23,-19.44,-8.8,-43.21,-42.85,32.57,39.24,-30.3,
18,XYZ,"Block, Inc.",35846160384,5323927,1.49,1.99,-1.44,-10.08,8.18,2.72,-16.83,-13.59,-9.33,-5.4,-76.16,-27.19
19,CRCL,"Circle Internet Group, Inc.",34069127168,19382371,5.69,-3.4,1.99,8.67,47.15,133.12,28.32,-33.35,,,,
20,NTRA,"Natera, Inc.",28733175808,1218377,0.42,2.5,2.55,1.9,-6.19,-1.4,2.14,26.14,54.63,273.76,83.18,368.52
21,SOFI,"SoFi Technologies, Inc.",21781506048,71613942,32.88,-0.58,-3.12,-6.62,-10.58,-17.69,-37.11,-3.17,119.26,188.51,-26.66,
22,ILMN,"Illumina, Inc.",19355611136,1509985,0.78,2.96,6.13,3.47,-0.64,-5.66,4.52,28.98,-8.94,-42.3,-69.15,-64.23
23,BWXT,"BWX Technologies, Inc.",19214440448,774162,0.4,0.55,2.66,7.4,1.53,10.68,8.65,50.33,87.54,238.63,307.1,264.47
24,KTOS,Kratos Defense & Security Solut,17327382528,2343252,1.35,-0.28,3.63,4.29,0.69,1.59,28.13,115.42,266.14,622.59,332.74,410.34
25,ROKU,"Roku, Inc.",14132426752,2302804,1.63,0.21,0.71,-4.66,2.56,4.05,-8.55,11.21,29.23,62.7,-66.88,-10.04
26,BMNR,"BitMine Immersion Technologies,",9615792128,41159012,42.8,-1.26,-9.62,1.98,3.42,4.14,-43.41,-54.03,,,,
27,TEM,"Tempus AI, Inc.",8713430016,4181570,4.8,0.1,-4.21,-4.24,-12.04,-8.98,-32.39,-18.01,-4.9,,,
28,BLSH,Bullish,5951967232,1081070,1.82,3.45,-0.05,7.81,20.99,45.59,-11.19,,,,,
29,ACHR,Archer Aviation Inc.,4506684416,19572442,43.43,0.0,-1.8,-4.91,-18.56,-13.53,-32.32,-39.17,87.81,213.02,-7.82,
30,CRSP,CRISPR Therapeutics AG,4506510336,2231007,4.95,-1.55,-3.04,-11.08,-23.96,-6.42,-17.06,-3.22,2.71,-5.89,-49.52,-26.56
31,TWST,Twist Bioscience Corporation,2746764288,689750,2.51,0.76,-0.47,-1.32,-8.03,-6.9,46.26,21.9,3.51,231.36,-66.93,18.17
32,VCYT,"Veracyte, Inc.",2604647168,786902,3.02,-1.5,-0.43,0.0,-15.41,-9.2,-21.37,19.99,-3.0,44.21,-37.56,24.69
33,BEAM,Beam Therapeutics Inc.,2563721728,1403502,5.47,-0.59,-1.26,-3.49,-12.97,-6.6,8.73,43.58,7.11,-16.35,-73.07,2.36
34,TXG,"10x Genomics, Inc.",2348086272,1738388,7.4,5.94,10.13,-10.17,-16.95,-3.57,41.38,52.4,-8.69,-65.43,-89.93,-76.33
35,WGS,GeneDx Holdings Corp.,2138078080,789951,3.69,3.27,-4.09,-17.83,-10.3,-14.47,-47.37,-19.15,60.33,639.84,-74.86,
36,RXRX,"Recursion Pharmaceuticals, Inc.",1780041728,11108590,62.41,1.51,-0.59,-2.03,-10.61,-13.59,-27.06,-34.31,-44.84,-38.05,-82.74,
37,NTLA,"Intellia Therapeutics, Inc.",1553456000,2732299,17.59,-0.45,-1.72,-2.38,-7.91,6.39,6.74,33.1,-29.11,-63.23,-90.18,-26.33
38,PACB,Pacific Biosciences of Californ,422797632,4423872,104.63,5.26,2.94,2.19,-21.35,-28.21,-21.35,8.53,-14.63,-87.26,-95.35,-62.16
39,CERS,Cerus Corporation,338222336,1093248,32.32,-2.22,-2.22,-0.56,-32.31,-23.14,24.82,18.92,4.14,-27.27,-77.81,-70.42
40,SLMT,Brera Holdings PLC,65221620,838614,128.58,-10.42,-17.78,-28.17,-28.82,-35.24,-88.4,-89.37,-89.74,-97.23,,
