Rank,Symbol,Name,Market Cap,Volume,V/C ‱,1d %,3d %,7d %,15d %,30d %,90d %,6mo %,1y %,2y %,3y %,4y %
1,NVDA,NVIDIA Corporation,4197473583104,209815584,0.5,-3.28,-5.07,-7.17,-2.53,0.48,-8.2,9.84,40.63,537.39,481.69,1942.86
2,GOOG,Alphabet Inc.,3614462967808,34103002,0.09,-2.27,-3.43,-3.12,-3.99,-9.76,6.97,66.59,79.72,184.43,101.85,325.27
2,AMZN,"Amazon.com, Inc.",2204630515712,55381136,0.25,-1.62,-4.57,-3.42,-2.2,-7.78,-15.97,-6.62,12.87,92.01,16.72,71.06
3,TSM,Taiwan Semiconductor Manufactur,1707604705280,17273075,0.1,-2.82,-4.84,-6.88,-11.86,-0.17,15.55,42.17,87.03,303.14,201.26,626.21
4,META,"Meta Platforms, Inc.",1501695836160,19820750,0.13,-2.15,-4.66,-9.27,-8.33,-11.35,-4.35,-16.61,2.36,181.05,75.39,165.38
5,AVGO,Broadcom Inc.,1472212893696,36371916,0.25,-2.92,-3.36,-9.09,-2.83,0.0,-10.97,15.46,82.77,409.47,503.58,1153.43
6,TSLA,"Tesla, Inc.",1380744822784,74649199,0.54,-3.24,-7.84,-9.77,-8.58,-7.36,-14.33,16.57,52.9,122.9,-9.67,584.95
7,PLTR,Palantir Technologies Inc.,360377679872,47566154,1.32,-3.21,-2.84,-0.61,9.83,15.9,-15.32,14.05,284.0,1742.05,479.54,
8,AMD,"Advanced Micro Devices, Inc.",328250621952,32653614,0.99,-1.92,2.56,-1.71,0.56,4.59,-13.79,45.34,23.63,127.67,47.67,289.12
9,BABA,Alibaba Group Holding Limited,292243210240,15091297,0.52,-1.99,-10.37,-10.18,-15.06,-22.41,-26.41,10.57,10.31,44.61,-18.8,-35.39
10,SHOP,Shopify Inc.,152407670784,11818065,0.78,-4.57,-8.62,-9.84,-3.27,4.98,-23.38,1.75,49.45,138.62,-23.58,56.87
11,DE,Deere & Company,151187144704,2680301,0.18,-1.38,-2.53,-5.78,-11.11,-1.06,20.07,8.33,39.35,50.47,66.87,294.57
12,HOOD,"Robinhood Markets, Inc.",63822864384,34180031,5.36,-4.41,-8.35,-9.91,-6.54,-2.46,-45.62,-27.65,216.05,635.37,91.54,
13,COIN,"Coinbase Global, Inc.",53257375744,11870754,2.23,-2.67,-6.06,-0.57,12.31,35.16,-36.11,-44.28,21.09,234.52,-41.4,
14,TER,"Teradyne, Inc.",45531164672,4409111,0.97,-3.83,-2.86,-3.7,-9.12,7.31,59.74,209.48,126.76,200.44,105.38,360.83
15,CRWV,"CoreWeave, Inc.",42827812864,29259185,6.83,1.0,-0.79,-0.6,2.4,9.14,-21.67,-46.32,,,,
16,RBLX,Roblox Corporation,40367894528,6016606,1.49,-0.97,-1.44,-5.68,-17.04,-5.96,-46.69,-44.38,35.04,39.95,-26.96,
17,BIDU,"Baidu, Inc.",38877270016,2134356,0.55,-3.99,-5.33,-8.7,-8.18,-17.77,-9.29,32.18,4.6,-8.56,-27.79,7.47
18,XYZ,"Block, Inc.",36077072384,9707526,2.69,0.64,-0.7,-8.14,-6.8,11.22,-9.29,-14.23,-9.55,-6.47,-74.99,-25.43
19,CRCL,"Circle Internet Group, Inc.",33458520064,20355833,6.08,-1.79,-4.75,11.72,51.04,150.91,22.19,-29.18,,,,
20,NTRA,"Natera, Inc.",27677278208,2146053,0.78,-3.67,-1.56,-0.68,-6.13,-0.91,-2.15,20.86,54.62,254.02,68.39,349.54
21,SOFI,"SoFi Technologies, Inc.",21551958016,77965575,36.18,-1.05,-2.71,-8.8,-4.84,-13.16,-40.09,-6.73,115.84,184.51,-25.12,
22,ILMN,"Illumina, Inc.",19010058240,2663645,1.4,-1.79,2.89,2.33,-7.53,-6.95,1.99,23.91,-8.82,-43.86,-68.68,-65.74
23,BWXT,"BWX Technologies, Inc.",18266157056,742558,0.41,-4.94,-3.73,1.92,-2.89,6.73,3.49,42.5,72.4,221.31,282.02,238.43
24,KTOS,Kratos Defense & Security Solut,15803439104,6877255,4.35,-8.79,-11.22,-4.84,-1.81,-0.74,8.65,95.52,236.06,563.17,278.27,367.0
25,ROKU,"Roku, Inc.",13750588416,2892807,2.1,-2.7,-3.15,-7.42,-5.22,8.39,-8.83,7.95,23.62,60.67,-66.52,-14.59
26,BMNR,"BitMine Immersion Technologies,",9524819968,65294912,68.55,-0.95,-9.86,-0.52,10.33,20.34,-47.93,-64.19,,,,
27,TEM,"Tempus AI, Inc.",8395212800,4510754,5.37,-3.65,-7.63,-10.86,-11.81,-10.45,-34.38,-20.65,-4.08,,,
28,BLSH,Bullish,5706975232,1764210,3.09,-4.12,-4.93,2.1,20.96,52.49,-15.77,,,,,
29,CRSP,CRISPR Therapeutics AG,4438361088,2546422,5.74,-1.51,-7.69,-7.39,-23.11,0.78,-16.11,-10.51,2.98,-11.09,-48.76,-25.79
30,ACHR,Archer Aviation Inc.,4319218176,33868661,78.41,-4.16,-8.43,-10.42,-19.1,-11.25,-29.58,-42.28,95.92,196.91,-8.43,
31,TWST,Twist Bioscience Corporation,2579383296,1338938,5.19,-6.09,-11.02,-10.22,-10.34,-10.68,38.98,11.65,-1.68,205.96,-69.04,17.45
32,VCYT,"Veracyte, Inc.",2529956352,2249307,8.89,-2.87,-4.9,-1.91,-12.98,-8.66,-23.65,15.45,-3.43,37.6,-36.27,21.95
33,BEAM,Beam Therapeutics Inc.,2508719360,3102125,12.37,-2.15,-4.65,-5.56,-13.46,-0.4,10.9,23.89,7.37,-20.96,-72.49,-1.56
34,TXG,"10x Genomics, Inc.",2349363968,2232995,9.5,0.05,1.66,-10.12,-20.22,3.9,20.59,41.35,-6.22,-65.76,-89.67,-75.89
35,WGS,GeneDx Holdings Corp.,2045525504,660964,3.23,-4.33,-7.5,-17.93,-12.38,-16.94,-50.02,-22.22,48.22,610.19,-75.28,
36,RXRX,"Recursion Pharmaceuticals, Inc.",1716657536,25956152,151.2,-3.56,-4.97,-5.8,-11.44,-8.71,-29.65,-37.62,-46.37,-43.18,-83.09,
37,NTLA,"Intellia Therapeutics, Inc.",1516834688,5211516,34.36,-2.36,-4.75,-1.31,-6.82,15.78,34.87,19.66,-27.25,-65.43,-90.52,-26.71
38,PACB,Pacific Biosciences of Californ,401657760,5034362,125.34,-5.0,-3.62,-1.48,-20.83,-22.67,-24.43,-10.74,-18.4,-87.92,-95.44,-62.54
39,CERS,Cerus Corporation,330535456,1262306,38.19,-2.27,-4.44,-3.91,-32.81,-19.63,0.58,10.26,2.38,-31.2,-78.23,-71.71
40,SLMT,Brera Holdings PLC,64280568,717457,111.61,-1.43,-19.72,-21.34,-25.84,-23.66,-89.81,-89.69,-89.75,-97.4,,
