Rank,Symbol,Name,Market Cap,Volume,V/C ‱,1d %,3d %,7d %,15d %,30d %,90d %,6mo %,1y %,2y %,3y %,4y %
1,NVDA,NVIDIA Corporation,4718448869376,153217539,0.32,0.33,3.0,-6.32,7.5,3.5,21.13,47.66,75.46,997.56,838.34,2979.25
2,AMZN,"Amazon.com, Inc.",2610550800384,30661644,0.12,-1.97,-0.09,-3.86,12.04,10.68,11.32,13.93,36.18,166.65,32.87,159.16
3,META,"Meta Platforms, Inc.",1535026528256,24260038,0.16,-2.88,-2.04,-4.5,-16.96,-15.1,-15.44,-9.39,31.06,403.96,73.7,178.83
4,TSM,Taiwan Semiconductor Manufactur,1507307290624,9692255,0.06,-0.19,1.44,-4.67,0.6,0.75,27.95,50.93,93.97,281.67,160.57,462.94
5,TSLA,"Tesla, Inc.",1432097783808,57091097,0.4,-2.05,0.25,-8.06,-1.91,-6.28,44.59,48.07,140.84,174.62,95.85,1028.8
6,PLTR,Palantir Technologies Inc.,438957441024,54782405,1.25,-3.56,3.51,-11.11,4.95,-0.42,31.82,106.21,747.54,2405.71,646.23,
7,AMD,"Advanced Micro Devices, Inc.",421483708416,87008835,2.06,9.0,10.85,-0.29,12.45,57.85,87.85,147.17,55.26,275.58,174.04,400.66
8,BABA,Alibaba Group Holding Limited,385091600384,13244631,0.34,-1.8,-5.07,-5.83,-4.79,-13.61,46.23,15.46,106.04,82.9,-21.42,-24.12
9,SHOP,Shopify Inc.,203850612736,5661989,0.28,-1.48,2.74,-9.45,-3.35,4.69,39.22,38.29,167.49,309.49,1.81,233.7
10,DE,Deere & Company,129968971776,1066774,0.08,0.59,2.78,4.08,3.98,6.43,-5.2,1.5,33.34,14.28,45.62,202.35
11,HOOD,"Robinhood Markets, Inc.",119574134784,21901618,1.83,0.8,2.01,-9.59,4.53,-4.43,45.7,172.22,508.88,1362.93,,
12,COIN,"Coinbase Global, Inc.",81971716096,6748861,0.82,-0.0,-1.66,-8.0,-5.1,-12.18,-14.32,42.75,29.49,656.41,29.14,
13,ABNB,"Airbnb, Inc.",73786703872,2772116,0.38,-0.69,0.67,-4.03,-4.56,-0.52,-11.17,-15.51,-16.38,29.55,-17.98,
14,RBLX,Roblox Corporation,73238904832,4461682,0.61,-0.32,-2.34,-3.08,-18.48,-22.17,-0.57,74.54,214.75,214.94,19.96,
15,BIDU,"Baidu, Inc.",44691066880,1915047,0.43,-2.28,2.37,6.36,10.18,-6.18,42.82,44.62,30.36,8.15,-31.03,-3.92
16,XYZ,"Block, Inc.",39966126080,5138728,1.29,-0.21,0.49,-11.48,-13.37,-10.4,-3.05,0.74,1.15,-7.69,-73.34,-5.08
17,SOFI,"SoFi Technologies, Inc.",38842138624,77422438,19.93,4.07,14.18,5.16,18.46,25.04,61.45,122.6,366.14,585.32,85.65,
18,NTRA,"Natera, Inc.",28914030592,1508907,0.52,1.34,4.98,5.69,11.42,29.63,32.19,30.48,90.25,438.15,77.71,468.83
19,TER,"Teradyne, Inc.",28075171840,1943816,0.69,1.15,-1.65,-2.08,29.12,27.03,94.59,56.54,27.62,92.72,44.32,141.09
20,CRCL,"Circle Internet Group, Inc.",21608652800,37523062,17.36,-12.21,-16.33,-26.78,-30.84,-33.12,-57.86,,,,,
