Rank,Symbol,Name,Market Cap,Volume,V/C ‱,1d %,3d %,7d %,15d %,30d %,90d %,6mo %,1y %,2y %,3y %,4y %
1,NVDA,NVIDIA Corporation,4441136693248,143971098,0.32,-0.53,0.53,2.59,-2.38,0.14,1.76,53.92,54.51,1068.37,837.38,2429.07
2,GOOG,Alphabet Inc.,3888216801280,15719851,0.04,1.16,1.92,-0.48,15.39,26.94,63.28,95.56,79.17,265.2,137.78,326.5
2,AMZN,"Amazon.com, Inc.",2453725249536,33117377,0.13,0.18,-2.09,-0.06,-3.39,3.82,-0.29,17.74,23.69,162.74,26.45,115.03
3,META,"Meta Platforms, Inc.",1697373618176,21207861,0.12,1.8,4.07,5.85,10.42,-8.25,-3.07,15.08,35.53,423.34,81.52,216.36
4,TSM,Taiwan Semiconductor Manufactur,1528566644736,10258545,0.07,0.61,0.9,3.53,4.44,1.37,21.71,67.2,78.74,283.48,175.68,463.91
5,TSLA,"Tesla, Inc.",1513247735808,56427522,0.37,0.1,6.0,8.49,13.19,1.34,42.62,92.58,149.21,279.89,110.98,753.09
6,PLTR,Palantir Technologies Inc.,433213374464,32079261,0.74,2.16,6.49,11.13,5.59,0.71,14.6,107.99,652.32,2696.31,705.67,
7,BABA,Alibaba Group Holding Limited,377750945792,6214909,0.16,0.56,-1.74,0.83,-0.95,-7.9,34.88,17.59,115.26,50.42,-14.95,-24.1
8,AMD,"Advanced Micro Devices, Inc.",354864234496,33292396,0.94,0.92,1.27,5.74,-12.09,-7.24,21.42,103.44,36.02,224.17,122.58,294.09
9,SHOP,Shopify Inc.,209700864000,5440112,0.26,-0.76,2.71,2.36,10.07,-3.56,30.95,58.15,150.47,333.13,4.73,203.23
10,DE,Deere & Company,128436199424,973818,0.08,-1.64,1.27,-4.62,0.36,1.21,-6.12,0.61,28.35,15.31,42.23,205.88
11,HOOD,"Robinhood Markets, Inc.",118647971840,23122973,1.95,-3.74,4.76,14.17,8.57,-1.77,24.36,202.22,517.45,1443.27,,
12,ABNB,"Airbnb, Inc.",76113133568,3962329,0.52,2.9,4.91,4.86,2.58,-2.38,-7.74,-1.45,-16.22,39.31,-13.24,
13,COIN,"Coinbase Global, Inc.",72731025408,7173470,0.99,-1.58,2.46,6.14,-4.74,-16.43,-28.54,41.68,27.05,604.81,11.57,
14,RBLX,Roblox Corporation,67581386752,6807112,1.01,1.12,2.75,5.72,-4.93,-25.5,-22.94,66.23,173.6,212.9,21.67,
15,CRWV,"CoreWeave, Inc.",44001435648,20076811,4.56,2.97,16.14,23.86,12.71,-28.41,-14.18,,,,,
16,BIDU,"Baidu, Inc.",43805782016,5079257,1.16,5.85,5.61,6.6,4.15,4.3,46.22,33.3,41.62,-5.8,-24.66,-6.62
17,XYZ,"Block, Inc.",37251678208,5806227,1.56,-1.74,1.66,-4.05,-1.91,-22.21,-21.24,0.18,-5.11,-11.51,-76.37,-25.35
18,NTRA,"Natera, Inc.",33751437312,1369773,0.41,1.03,3.34,3.41,21.87,25.41,73.49,63.44,127.68,568.72,120.37,586.17
19,SOFI,"SoFi Technologies, Inc.",33499990016,138363330,41.3,-6.15,-5.86,-1.94,-2.15,-1.07,27.02,119.78,324.77,476.35,80.74,
20,TER,"Teradyne, Inc.",31937193984,2132384,0.67,1.08,5.7,19.74,18.47,38.53,86.83,128.43,38.84,118.17,67.56,193.51
21,CRCL,"Circle Internet Group, Inc.",21784948736,9977502,4.58,-2.1,10.56,22.12,3.98,-34.07,-55.06,,,,,
22,ILMN,"Illumina, Inc.",19821152256,823388,0.42,0.73,1.11,-0.52,7.53,29.0,20.91,52.09,20.26,-36.05,-73.07,-55.65
23,TTD,"The Trade Desk, Inc.",19582162944,11322773,5.78,1.78,0.25,2.46,-6.58,-26.01,-53.66,-28.29,-58.18,-8.96,-53.19,31.18
24,DKNG,DraftKings Inc.,16924265472,19389818,11.46,-3.38,1.16,7.36,14.52,-2.02,-25.68,-11.55,-15.02,181.69,-32.87,96.19
25,BWXT,"BWX Technologies, Inc.",16262074368,812848,0.5,-0.26,0.95,1.49,0.14,-10.9,17.06,78.09,91.48,220.06,226.64,179.38
26,ROKU,"Roku, Inc.",14788474880,4984460,3.37,5.87,1.86,5.49,0.08,1.84,8.79,35.59,83.82,121.49,-78.63,-23.16
27,TEM,"Tempus AI, Inc.",13638371328,3236344,2.37,0.43,3.64,-0.23,12.83,-11.92,32.61,59.58,202.88,,,
28,BMNR,"BitMine Immersion Technologies,",13081350144,46758350,35.74,-6.22,6.74,17.81,-6.86,-30.76,-0.99,,,,,
29,KTOS,Kratos Defense & Security Solut,12916314112,1545066,1.2,-1.52,7.81,1.93,6.71,-14.35,31.87,141.32,273.54,639.85,180.43,274.63
30,BLSH,Bullish,6999260160,1547624,2.21,-4.07,7.87,14.69,13.24,-13.77,,,,,,
31,ACHR,Archer Aviation Inc.,6313339392,38887167,61.6,-3.91,12.42,16.53,8.04,-21.17,-15.27,3.86,129.95,262.87,-12.87,
32,CRSP,CRISPR Therapeutics AG,5420677120,1660255,3.06,-2.23,10.28,6.18,11.29,-15.37,-1.39,38.16,-1.83,21.85,-52.5,1.94
33,WGS,GeneDx Holdings Corp.,4594673664,476173,1.04,-1.85,-1.02,-5.11,21.95,27.1,53.57,64.37,479.3,1448.86,-56.95,
34,VCYT,"Veracyte, Inc.",3526383872,1073639,3.04,-5.91,-3.36,-9.66,11.89,25.17,86.11,40.11,94.46,93.45,13.08,66.15
35,BEAM,Beam Therapeutics Inc.,2748956160,2140959,7.79,-6.3,15.92,9.72,25.07,-3.94,34.44,18.45,9.1,-29.96,-69.43,-2.9
36,RXRX,"Recursion Pharmaceuticals, Inc.",2455147520,17128101,69.76,-4.27,9.03,7.78,8.78,-17.8,-18.93,-27.31,-49.57,-37.37,-85.55,
37,TXG,"10x Genomics, Inc.",2248847616,1913587,8.51,-2.09,-0.95,-6.82,8.69,33.01,27.75,78.59,-10.61,-55.61,-90.5,-80.8
38,TWST,Twist Bioscience Corporation,1975081088,1007547,5.1,-1.55,8.75,3.83,8.03,1.48,-7.0,-23.19,-34.43,31.03,-72.17,6.95
39,IRDM,Iridium Communications Inc,1882460928,3823813,20.31,1.14,6.23,7.84,6.29,-2.47,-28.18,-34.75,-27.23,-68.58,-54.51,-40.88
40,PD,"PagerDuty, Inc.",1145065728,1748612,15.27,2.25,4.69,-19.1,-21.23,-23.3,-24.71,-34.85,-43.31,-50.16,-70.03,-42.35
41,NTLA,"Intellia Therapeutics, Inc.",1113125632,4030451,36.21,-1.33,18.64,12.4,10.84,-62.88,-22.06,10.46,-61.56,-73.59,-92.94,-30.66
42,PACB,Pacific Biosciences of Californ,721558784,8397425,116.38,-5.16,3.02,-9.13,46.63,22.56,60.4,89.68,64.83,-74.74,-92.42,-47.7
43,CERS,Cerus Corporation,397621120,2567099,64.56,-1.43,10.7,16.95,29.37,37.09,58.02,35.29,22.49,-23.9,-58.35,-57.76
44,SLMT,Brera Holdings PLC,191099936,811405,42.46,-9.92,4.75,7.67,-66.01,-79.71,-65.86,-67.16,-71.45,,,
