Rank,Symbol,Name,Market Cap,Volume,V/C ‱,1d %,3d %,7d %,15d %,30d %,90d %,6mo %,1y %,2y %,3y %,4y %
1,NVDA,NVIDIA Corporation,4501516845056,357990754,0.8,-5.46,-3.48,-0.04,6.14,-0.5,1.7,29.65,58.21,585.75,751.98,2427.47
2,GOOG,Alphabet Inc.,3715593666560,21600257,0.06,-1.88,-1.46,1.43,-7.86,-8.7,22.02,73.18,102.89,203.68,118.83,358.07
2,AMZN,"Amazon.com, Inc.",2232004640768,47437875,0.21,-1.29,1.29,3.37,-10.76,-14.3,-3.05,-4.18,12.68,107.4,26.02,79.41
3,TSM,Taiwan Semiconductor Manufactur,1954326773760,14464154,0.07,-2.82,1.83,3.46,15.68,13.77,26.01,83.77,125.88,323.43,259.82,705.88
4,META,"Meta Platforms, Inc.",1661943283712,10575279,0.06,0.51,3.1,2.77,-1.79,4.11,-7.66,-5.12,29.0,222.18,101.38,219.51
5,TSLA,"Tesla, Inc.",1533168582656,52348306,0.34,-2.11,2.19,-0.5,0.63,-8.64,-4.7,32.41,79.1,110.74,49.79,697.79
6,AVGO,Broadcom Inc.,1525267824640,32760599,0.21,-3.19,-2.62,-3.26,4.43,-9.28,-8.99,32.48,106.32,434.07,602.39,1288.17
7,BABA,Alibaba Group Holding Limited,353444134912,9662276,0.27,-2.78,-3.1,-4.75,-6.97,-11.35,-10.32,23.93,77.52,56.02,-6.53,-20.06
8,AMD,"Advanced Micro Devices, Inc.",332082085888,34802679,1.05,-3.41,3.6,0.3,1.74,-7.82,-13.17,67.32,35.91,111.97,81.87,290.27
9,PLTR,Palantir Technologies Inc.,325124390912,44646503,1.37,1.3,4.09,2.2,-2.58,-24.04,-23.68,2.94,290.07,1553.77,458.28,
10,DE,Deere & Company,167919796224,1421453,0.08,-0.67,-4.23,3.1,9.2,24.01,35.97,19.95,62.78,61.18,98.91,394.87
11,SHOP,Shopify Inc.,164362240000,11975799,0.73,4.68,7.38,10.92,10.45,-24.78,-19.56,16.83,76.09,169.68,-10.47,83.56
12,HOOD,"Robinhood Markets, Inc.",71529504768,22520176,3.15,2.48,10.69,5.32,-1.45,-33.92,-39.55,8.24,284.93,773.08,94.11,
13,TER,"Teradyne, Inc.",52923768832,4907814,0.93,-2.95,4.46,8.89,23.7,45.17,139.12,284.13,154.47,213.61,200.61,473.5
14,CRWV,"CoreWeave, Inc.",50889957376,20851641,4.1,-0.39,7.47,7.29,18.4,11.6,-31.12,-39.77,,,,
15,RBLX,Roblox Corporation,50601611264,8880118,1.75,4.89,14.37,13.33,13.21,-15.8,-46.91,-23.57,58.7,66.01,-3.97,
16,COIN,"Coinbase Global, Inc. - 3",48824205312,12687203,2.6,-1.57,12.99,9.06,7.38,-28.35,-45.17,-29.45,15.21,177.27,-30.36,
17,BIDU,"Baidu, Inc.",43627991040,5200632,1.19,-5.65,-6.56,-8.87,-9.28,-16.2,3.52,41.16,49.08,-20.77,-23.08,30.68
