Rank,Symbol,Name,Market Cap,Volume,V/C ‱,1d %,3d %,7d %,15d %,30d %,90d %,6mo %,1y %,2y %,3y %,4y %
1,NVDA,NVIDIA Corporation,4372477771776,162081098,0.37,-1.03,1.46,0.4,-7.03,-0.87,1.61,55.6,37.37,1160.15,832.84,2547.42
2,GOOG,Alphabet Inc.,3870471225344,30543306,0.08,1.46,0.16,7.0,9.9,27.56,65.91,97.51,81.45,272.03,131.17,325.24
2,AMZN,"Amazon.com, Inc.",2484192411648,33200380,0.13,-0.87,-0.36,5.3,-6.71,4.66,-0.18,20.52,24.87,179.57,25.62,115.17
3,META,"Meta Platforms, Inc.",1612129370112,10885542,0.07,-1.16,-1.29,7.63,2.0,-12.77,-10.81,9.99,28.01,406.97,72.78,205.34
4,TSM,Taiwan Semiconductor Manufactur,1532352921600,8889387,0.06,1.15,1.35,7.41,1.47,0.32,22.09,71.82,71.44,307.68,174.98,451.66
5,TSLA,"Tesla, Inc.",1485776355328,87062787,0.59,4.08,3.85,14.23,1.62,0.94,37.21,98.28,146.04,304.88,103.8,773.35
6,PLTR,Palantir Technologies Inc.,419675471872,30078253,0.72,3.16,4.53,13.71,-7.79,-2.99,11.53,109.89,588.89,2686.08,695.66,
7,BABA,Alibaba Group Holding Limited,377178292224,6911266,0.18,-1.89,0.5,3.37,-1.69,-5.15,29.41,12.62,116.21,59.16,-13.2,-25.79
8,AMD,"Advanced Micro Devices, Inc.",354261860352,28423798,0.8,1.1,0.03,6.78,-8.39,-8.58,25.3,110.22,34.5,249.11,136.99,303.79
9,SHOP,Shopify Inc.,208294871040,5061876,0.24,2.02,0.86,8.25,0.67,-1.62,26.14,70.19,150.47,345.06,1.12,201.18
10,DE,Deere & Company,130250121216,861359,0.07,2.7,3.73,-1.11,0.81,4.78,-5.3,1.16,29.02,20.73,43.47,203.41
11,HOOD,"Robinhood Markets, Inc.",120167596032,24905322,2.07,6.11,4.01,24.55,1.3,1.37,25.17,233.27,515.0,1547.84,,
12,COIN,"Coinbase Global, Inc.",74669768704,8999122,1.21,5.19,1.5,15.19,-8.91,-18.22,-27.03,52.88,17.82,725.89,12.82,
13,ABNB,"Airbnb, Inc.",73547866112,5396508,0.73,1.38,2.68,5.14,-1.96,-6.56,-15.5,-3.56,-18.77,36.96,-15.4,
14,RBLX,Roblox Corporation,64647335936,5465822,0.85,-1.71,-3.08,3.19,-12.02,-30.84,-23.86,64.52,156.83,207.2,18.64,
15,BIDU,"Baidu, Inc.",40884465664,1137986,0.28,-1.44,0.33,5.71,-11.12,-1.56,31.19,14.41,32.06,-11.51,-27.77,-14.7
16,CRWV,"CoreWeave, Inc.",39546478592,17766713,4.49,4.38,8.53,10.76,-10.22,-36.54,-28.04,,,,,
17,XYZ,"Block, Inc.",37251678208,11390012,3.06,1.66,-8.52,-1.36,-7.28,-21.38,-24.15,2.45,-2.6,-5.56,-76.67,-23.61
18,SOFI,"SoFi Technologies, Inc.",35055603712,51598837,14.72,-1.49,-2.19,15.4,-6.07,1.11,38.3,143.26,359.97,527.86,87.43,
19,NTRA,"Natera, Inc.",32876427264,1214588,0.37,0.66,-0.25,3.29,15.23,27.47,72.62,62.85,122.21,514.58,115.5,552.45
20,TER,"Teradyne, Inc.",31032066048,3294023,1.06,2.71,7.25,22.85,10.15,36.21,114.42,120.23,32.7,126.81,55.98,173.72
21,CRCL,"Circle Internet Group, Inc.",21955422208,20826962,9.49,11.43,7.96,20.97,-12.22,-33.55,-53.45,,,,,
22,ILMN,"Illumina, Inc.",19665913856,827831,0.42,0.31,-2.66,3.31,4.36,29.29,16.45,50.25,21.51,-34.61,-73.24,-55.15
23,TTD,"The Trade Desk, Inc.",18878085120,12478923,6.61,-3.35,-2.4,-2.62,-12.65,-28.39,-56.35,-27.95,-60.31,-9.34,-52.6,26.68
24,DKNG,DraftKings Inc.,17198039040,11885366,6.91,2.8,4.19,15.21,13.3,2.77,-21.97,-6.39,-19.65,200.96,-29.8,88.28
25,BWXT,"BWX Technologies, Inc.",15973167104,824546,0.52,-0.85,-2.33,2.89,-10.58,-14.75,16.94,77.46,91.19,216.65,220.28,177.53
26,ROKU,"Roku, Inc.",13737960448,4337322,3.16,-5.37,-3.94,-0.36,-12.93,-4.63,-0.72,38.03,73.24,117.45,-80.61,-32.76
27,TEM,"Tempus AI, Inc.",13327033344,2570751,1.93,1.27,-3.88,6.57,4.68,-15.93,20.82,63.77,174.8,,,
28,BMNR,"BitMine Immersion Technologies,",12927722496,55956526,43.28,5.48,1.63,29.46,-14.98,-35.08,-4.13,,,,,
