Rank,Symbol,Name,Market Cap,Volume,V/C ‱,1d %,3d %,7d %,15d %,30d %,90d %,6mo %,1y %,2y %,3y %,4y %
1,NVDA,NVIDIA Corporation,4261212061696,192797799,0.45,-3.27,-5.38,-2.54,-3.11,-13.73,-2.44,57.1,40.86,889.69,765.2,2473.21
2,GOOG,Alphabet Inc.,3748545691648,20315069,0.05,-1.01,-2.28,-3.09,7.15,10.22,57.93,89.77,69.38,239.46,129.99,340.14
2,AMZN,"Amazon.com, Inc.",2418019926016,33011277,0.14,-1.78,-0.76,-2.66,4.17,1.49,1.75,12.33,14.7,135.49,34.85,125.14
3,META,"Meta Platforms, Inc.",1623799496704,13514653,0.08,-1.3,-1.94,0.72,9.35,-3.34,-16.49,7.07,28.17,378.87,80.6,222.94
4,TSLA,"Tesla, Inc.",1526417981440,93559590,0.61,2.7,3.1,2.74,16.12,4.29,43.47,68.04,118.7,249.05,93.68,725.68
5,TSM,Taiwan Semiconductor Manufactur,1514666852352,19203226,0.13,-4.2,-3.49,-0.89,5.52,-3.43,26.96,75.24,72.93,243.86,165.44,502.43
6,PLTR,Palantir Technologies Inc.,437527412736,42019136,0.96,-2.12,0.95,4.25,17.87,-5.64,2.24,103.76,609.31,2496.46,723.18,
7,BABA,Alibaba Group Holding Limited,371458113536,6636361,0.18,-0.78,-0.18,-1.52,1.57,-10.49,28.81,16.72,119.33,42.31,-18.33,-20.49
8,AMD,"Advanced Micro Devices, Inc.",343158620160,35151753,1.02,-4.81,-4.89,-3.13,2.31,-17.29,29.22,97.64,33.67,194.43,77.47,329.11
9,SHOP,Shopify Inc.,213749596160,5908272,0.28,-0.34,2.69,2.62,13.58,-5.43,6.0,60.15,154.05,310.68,5.55,234.43
10,DE,Deere & Company,131055689728,1764574,0.13,1.86,4.74,0.62,1.78,4.17,-4.54,2.09,36.67,14.97,42.27,205.23
11,HOOD,"Robinhood Markets, Inc.",107453071360,31272939,2.91,-3.14,-11.94,-10.58,12.51,-13.45,13.11,171.65,424.35,1155.25,69.77,
12,ABNB,"Airbnb, Inc.",78604935168,3489799,0.44,0.3,2.39,6.88,15.11,1.62,-1.62,2.18,-15.33,26.78,-12.9,
13,COIN,"Coinbase Global, Inc.",72122621952,8113818,1.13,-0.58,-3.57,-3.42,12.3,-18.58,-11.9,41.83,14.61,394.02,9.45,
14,RBLX,Roblox Corporation,62127427584,8415465,1.35,-6.18,-10.6,-3.9,-3.48,-21.67,-34.02,48.76,138.83,138.44,8.4,
15,BIDU,"Baidu, Inc.",43579187200,3108097,0.71,-2.57,0.86,6.59,13.18,2.63,44.0,27.02,45.01,-4.29,-23.69,-0.65
16,XYZ,"Block, Inc.",39470563328,6637881,1.68,1.79,5.16,5.96,4.52,-12.41,-14.95,13.62,1.43,-13.78,-75.7,-19.27
17,CRWV,"CoreWeave, Inc.",39162769408,34705417,8.86,-10.06,-13.31,-0.97,13.55,-40.04,-28.71,,,,,
18,SOFI,"SoFi Technologies, Inc.",34385035264,52321909,15.22,0.78,1.68,-6.16,9.51,-6.03,27.12,123.61,324.26,383.69,66.44,
19,NTRA,"Natera, Inc.",32345223168,1344407,0.42,0.39,-1.52,-2.63,2.84,20.04,67.92,56.41,115.15,479.87,102.54,528.93
20,TER,"Teradyne, Inc.",30760048640,4004732,1.3,-5.2,-3.3,-0.88,24.13,9.41,84.7,126.43,31.7,102.67,54.04,210.03
21,CRCL,"Circle Internet Group, Inc.",21237907456,13790224,6.49,-5.76,-6.09,-3.27,24.71,-31.98,-48.38,,,,,
22,ILMN,"Illumina, Inc.",20729518080,1700038,0.82,-1.15,2.07,5.41,13.09,36.22,42.83,63.92,27.84,-32.84,-72.52,-50.68
23,TTD,"The Trade Desk, Inc.",17919756288,13278933,7.41,-1.0,-6.98,-5.08,-4.43,-25.16,-59.09,-35.99,-62.59,-22.14,-57.6,29.41
24,DKNG,DraftKings Inc.,17680879616,11115628,6.29,1.81,1.66,2.81,22.48,17.85,-21.69,-4.1,-4.77,150.67,-27.02,113.46
25,BWXT,"BWX Technologies, Inc.",16002422784,1545149,0.97,-4.55,-1.2,0.18,-0.14,-18.02,-2.34,73.44,88.41,215.45,249.51,171.95
