Rank,Symbol,Name,Market Cap,Volume,V/C ‱,1d %,3d %,7d %,15d %,30d %,90d %,6mo %,1y %,2y %,3y %,4y %
1,NVDA,NVIDIA Corporation,4456078901248,190760612,0.43,0.16,0.47,-4.93,-3.53,0.01,0.65,26.73,61.77,582.61,709.61,2258.84
2,GOOG,Alphabet Inc.,3640108515328,22541297,0.06,-0.84,-1.78,-3.22,-3.35,-8.37,18.67,69.37,88.06,188.87,112.33,340.73
2,AMZN,"Amazon.com, Inc.",2350303674368,60693507,0.26,0.98,5.06,4.98,7.28,-5.35,-0.97,1.31,17.44,116.56,27.48,85.78
3,TSM,Taiwan Semiconductor Manufactur,1835296489472,16200662,0.09,-1.0,-4.13,-8.27,-5.41,8.51,22.04,65.03,115.07,308.93,227.07,665.83
4,META,"Meta Platforms, Inc.",1670948454400,13249534,0.08,-1.07,1.07,3.33,-1.21,7.77,-9.93,-5.78,23.28,214.54,94.57,216.6
5,AVGO,Broadcom Inc.,1577753509888,56905445,0.36,4.8,4.38,2.24,-2.91,1.21,-3.16,32.79,108.93,449.37,603.17,1316.79
6,TSLA,"Tesla, Inc.",1521798742016,51653564,0.34,-0.1,0.55,-0.94,-5.31,-6.0,-9.67,23.22,78.5,118.6,36.09,651.57
7,PLTR,Palantir Technologies Inc.,365137100800,50250313,1.38,-0.34,5.17,18.5,12.52,-7.66,-15.41,7.96,319.65,1813.16,516.1,
8,AMD,"Advanced Micro Devices, Inc.",325185437696,34760749,1.07,-1.3,0.42,-6.73,-6.62,-20.16,-15.12,57.81,34.5,115.48,67.14,271.0
9,BABA,Alibaba Group Holding Limited,311188422656,18462532,0.59,-2.19,-8.56,-14.87,-20.67,-22.72,-24.17,12.41,57.02,39.27,-22.64,-31.48
10,SHOP,Shopify Inc.,175912222720,13033878,0.74,3.96,12.91,15.27,13.55,-2.71,-19.3,24.38,79.19,198.27,-9.94,81.59
11,DE,Deere & Company,159549685760,1301602,0.08,-3.8,-6.37,-8.35,-3.59,11.55,26.27,13.78,50.39,64.27,82.4,390.39
12,HOOD,"Robinhood Markets, Inc.",72528846848,39358719,5.43,-2.01,2.26,9.77,3.32,-23.94,-40.03,4.96,251.02,726.26,95.16,
13,COIN,"Coinbase Global, Inc. - 3",55471267840,14989340,2.7,-1.54,11.05,26.96,34.28,-9.35,-36.27,-21.36,26.48,238.45,-31.43,
14,TER,"Teradyne, Inc.",47840366592,3693767,0.77,0.12,-6.21,-7.14,-4.9,31.83,110.93,249.28,140.4,205.57,164.78,410.77
15,RBLX,Roblox Corporation,46831296512,7908242,1.69,-1.96,-2.02,-1.51,-4.22,-12.68,-48.87,-34.21,45.94,45.58,-20.57,
16,BIDU,"Baidu, Inc.",41111060480,2489365,0.61,-0.88,-4.56,-11.75,-18.74,-27.33,-2.12,35.16,39.28,-18.41,-34.7,20.99
17,XYZ,"Block, Inc.",40944467968,11654174,2.85,3.28,4.55,32.12,25.22,5.28,-14.23,3.95,0.96,-0.41,-74.58,-10.41
18,CRWV,"CoreWeave, Inc.",39331987456,22448176,5.71,-5.89,-4.14,-24.65,-21.37,-20.45,-39.34,-52.79,,,,
19,NTRA,"Natera, Inc.",27940898816,1427193,0.51,-2.9,-1.51,-5.91,-7.21,-18.8,1.1,17.17,55.11,271.96,75.52,327.91
20,CRCL,"Circle Internet Group, Inc.",27104167936,20578491,7.59,0.45,9.99,72.3,82.75,45.57,-18.57,-30.0,,,,
21,SOFI,"SoFi Technologies, Inc.",24548829184,68495162,27.9,2.94,4.68,3.16,-6.33,-24.92,-31.45,29.19,137.36,235.37,-8.29,
22,ILMN,"Illumina, Inc.",19607896064,1317267,0.67,-0.57,-3.5,4.34,10.19,-15.9,28.28,42.09,-2.08,-42.91,-67.97,-59.0
