Rank,Symbol,Name,Market Cap,Volume,V/C ‱,1d %,3d %,7d %,15d %,30d %,90d %,6mo %,1y %,2y %,3y %,4y %
1,NVDA,NVIDIA Corporation,4464753246208,166479246,0.37,2.12,1.93,0.46,-5.37,1.73,4.5,56.07,44.95,1135.37,856.84,2621.02
2,GOOG,Alphabet Inc.,3843551395840,20768319,0.05,-0.7,1.04,-0.03,10.77,26.08,62.23,91.88,77.63,263.62,134.34,323.29
2,AMZN,"Amazon.com, Inc.",2449235509248,43159934,0.18,-1.41,-2.04,1.25,-6.18,5.12,-0.82,17.17,21.17,166.16,26.36,113.14
3,META,"Meta Platforms, Inc.",1667404660736,29723064,0.18,3.43,3.22,7.91,8.62,-9.8,-5.43,13.43,34.25,411.93,80.97,212.29
4,TSM,Taiwan Semiconductor Manufactur,1519282814976,6729267,0.04,-0.85,1.82,2.91,0.79,1.4,21.76,69.73,71.37,292.09,177.7,449.72
5,TSLA,"Tesla, Inc.",1511684571136,70859932,0.47,1.74,5.67,8.8,5.56,3.54,41.51,92.71,148.36,302.03,111.48,748.0
6,PLTR,Palantir Technologies Inc.,424060977152,29093283,0.69,1.04,6.23,9.66,-3.39,1.38,13.88,106.64,646.31,2680.0,720.66,
7,BABA,Alibaba Group Holding Limited,375651270656,6594628,0.18,-0.4,-4.15,-2.05,-0.3,-5.08,31.9,11.8,117.32,54.36,-10.9,-24.77
8,AMD,"Advanced Micro Devices, Inc.",351624429568,23701969,0.67,-0.74,-1.72,0.43,-16.57,-6.19,21.72,103.31,33.96,237.68,137.26,296.08
9,SHOP,Shopify Inc.,211302121472,5293578,0.25,1.44,8.73,4.51,3.65,0.19,30.0,59.85,149.59,340.46,4.37,204.54
10,DE,Deere & Company,130577211392,1379538,0.11,0.25,3.19,-0.86,0.47,4.47,-5.42,1.78,31.58,17.71,44.62,206.08
11,HOOD,"Robinhood Markets, Inc.",123260813312,20189699,1.64,2.57,11.23,19.23,3.08,7.75,32.68,220.28,514.98,1561.58,,
12,ABNB,"Airbnb, Inc.",73970311168,4023017,0.54,0.57,1.7,5.6,-0.71,-5.24,-11.71,-4.11,-19.22,36.49,-14.66,
13,COIN,"Coinbase Global, Inc.",73895878656,6350594,0.86,-1.04,5.47,7.06,-9.85,-14.45,-26.22,44.43,21.34,723.96,16.58,
14,RBLX,Roblox Corporation,66830327808,8067738,1.21,3.38,1.51,5.11,-8.75,-25.62,-19.54,63.87,163.3,229.67,24.96,
15,CRWV,"CoreWeave, Inc.",42730725376,29260844,6.85,8.05,11.28,16.51,0.37,-29.44,-21.14,,,,,
16,BIDU,"Baidu, Inc.",41386459136,1351549,0.33,1.23,-0.83,-0.41,-7.93,1.44,36.77,20.85,34.01,-10.78,-24.78,-12.18
17,XYZ,"Block, Inc.",37910028288,5649145,1.49,1.77,-3.36,0.53,-5.44,-18.08,-20.45,1.34,-1.24,-9.86,-75.29,-23.21
18,SOFI,"SoFi Technologies, Inc.",35694731264,55670795,15.6,1.82,1.96,8.03,-8.1,8.86,32.14,132.52,368.35,540.69,98.39,
19,NTRA,"Natera, Inc.",33407780864,1211411,0.36,1.62,3.33,1.46,15.54,28.74,78.19,60.44,125.99,555.46,122.15,591.4
20,TER,"Teradyne, Inc.",31596777472,3864804,1.22,1.82,10.58,19.68,10.88,43.17,119.75,125.15,34.66,120.51,63.92,180.7
21,CRCL,"Circle Internet Group, Inc.",22253113344,13404643,6.02,1.36,15.17,20.24,1.34,-29.91,-51.85,,,,,
