Rank,Symbol,Name,Market Cap,Volume,V/C ‱,1d %,3d %,7d %,15d %,30d %,90d %,6mo %,1y %,2y %,3y %,4y %
1,NVDA,NVIDIA Corporation,4576749027328,159887319,0.35,1.63,0.56,1.39,-0.29,-0.07,-0.59,39.14,74.13,618.1,809.99,2440.82
2,GOOG,Alphabet Inc.,3676762275840,15791061,0.04,0.37,-1.76,-5.93,-9.27,-4.22,23.91,76.32,92.85,189.32,122.94,380.01
2,AMZN,"Amazon.com, Inc.",2198404333568,49711851,0.23,1.81,2.6,-2.63,-16.3,-12.13,-9.07,-0.11,16.19,103.55,25.56,72.38
3,TSM,Taiwan Semiconductor Manufactur,1878863249408,6892558,0.04,-0.53,-1.59,3.84,7.07,12.42,19.28,89.18,130.34,308.23,256.11,648.7
4,META,"Meta Platforms, Inc.",1627060568064,14565880,0.09,0.61,-1.01,-2.76,-4.42,-2.36,-10.32,-0.43,26.31,220.4,94.14,245.45
5,AVGO,Broadcom Inc.,1581262176256,13518091,0.09,0.29,0.71,0.18,0.22,-2.89,-3.29,38.6,121.57,443.9,641.32,1319.94
6,TSLA,"Tesla, Inc.",1543450263552,45533478,0.3,0.17,-1.38,0.05,-4.54,-8.93,-6.24,18.72,95.31,108.18,57.64,672.43
7,BABA,Alibaba Group Holding Limited,371874332672,4491677,0.12,0.22,-1.86,-4.15,-9.81,-0.31,-14.0,39.15,92.54,95.96,13.82,-19.48
8,AMD,"Advanced Micro Devices, Inc.",326277824512,35051505,1.07,-1.46,-2.83,-3.99,-20.6,-9.48,-15.05,80.73,46.14,108.61,93.09,254.26
9,PLTR,Palantir Technologies Inc.,322669608960,58383224,1.81,1.77,4.84,-0.38,-18.3,-22.21,-26.25,2.73,343.72,1502.13,474.13,
10,DE,Deere & Company,160820346880,2555523,0.16,-1.26,-0.81,1.74,14.27,27.28,29.21,18.38,57.07,53.67,85.65,358.51
11,SHOP,Shopify Inc.,158750375936,18222273,1.15,7.13,9.92,8.56,-11.53,-26.82,-26.91,13.45,70.7,165.94,-9.89,93.52
12,ABNB,"Airbnb, Inc.",74501603328,4447634,0.6,0.03,7.17,1.71,-6.01,-8.54,3.57,-3.67,8.08,0.47,-25.7,
13,HOOD,"Robinhood Markets, Inc.",67788910592,25501329,3.76,-0.3,5.75,-9.19,-28.53,-38.97,-50.15,13.7,288.28,705.25,78.82,
14,TER,"Teradyne, Inc.",50079531008,2752131,0.55,3.04,1.26,4.95,31.81,43.49,117.97,301.41,154.52,199.63,194.16,405.99
15,CRWV,"CoreWeave, Inc.",49753624576,17442711,3.51,4.89,-0.26,6.11,-12.32,24.19,-31.81,-14.25,,,,
16,BIDU,"Baidu, Inc.",48062251008,1029760,0.21,0.39,-0.37,-5.52,-12.54,-7.89,-0.02,68.34,65.29,-9.15,-7.69,37.1
17,RBLX,Roblox Corporation,44691005440,9421288,2.11,0.1,-0.14,-5.06,-12.59,-22.19,-49.94,-27.5,46.92,40.95,-14.44,
18,COIN,"Coinbase Global, Inc. - 3",44237328384,13739201,3.11,-1.19,16.27,-0.65,-22.19,-35.65,-57.64,-33.48,-3.0,95.32,-34.48,
19,XYZ,"Block, Inc.",32673701888,7235623,2.21,5.49,9.19,-4.23,-17.02,-21.69,-33.92,-13.2,-16.47,-30.8,-77.58,-15.66
20,NTRA,"Natera, Inc.",30055469056,1002128,0.33,2.03,3.7,6.15,-10.32,-9.22,25.24,36.64,89.09,280.59,94.17,475.67
21,SOFI,"SoFi Technologies, Inc.",24691873792,56356623,22.82,0.15,1.24,-6.33,-23.25,-33.27,-30.26,46.92,159.5,250.81,17.57,
22,BWXT,"BWX Technologies, Inc.",18491058176,446698,0.24,0.58,2.72,2.57,-4.78,7.0,2.81,61.49,106.44,231.63,268.41,306.66
23,ILMN,"Illumina, Inc.",18361759744,2615983,1.42,3.07,4.94,0.31,-21.04,-15.03,22.82,46.02,-7.81,-44.29,-68.58,-60.76
24,KTOS,Kratos Defense & Security Solut,16557697024,3648045,2.2,5.7,11.67,2.97,-17.66,8.1,-8.01,163.51,343.27,635.88,342.27,557.27
25,CRCL,"Circle Internet Group, Inc.",16067735552,7415046,4.61,2.48,11.51,10.71,-9.73,-25.53,-58.03,,,,,
26,ROKU,"Roku, Inc.",13299459072,4129947,3.11,1.84,8.78,5.08,-13.74,-21.34,-9.73,24.5,38.32,36.87,-71.96,-29.87
27,DKNG,DraftKings Inc.,11553299456,19647735,17.01,2.74,-7.75,-12.81,-22.92,-35.95,-31.7,-35.31,-31.03,26.76,-52.62,18.9
28,TEM,"Tempus AI, Inc.",9991271424,6814823,6.82,6.85,10.59,2.28,-15.94,-13.2,-45.61,1.78,7.81,,,
29,BMNR,"BitMine Immersion Technologies,",9015373824,28170434,31.25,-1.64,0.41,-3.18,-32.42,-40.57,-66.96,,,,,
30,CRSP,CRISPR Therapeutics AG,5137134080,946782,1.84,0.66,9.38,9.81,-1.36,-2.96,-30.29,47.48,17.57,18.77,-47.52,-2.69
31,ACHR,Archer Aviation Inc.,5116740608,23365571,45.66,2.2,3.11,-4.52,-13.84,-18.57,-44.06,-30.92,106.21,169.11,-11.99,
32,BLSH,Bullish,4799277056,1100830,2.29,-0.47,0.44,16.03,-8.48,-23.22,-52.75,,,,,
33,TWST,Twist Bioscience Corporation,3367238656,2331383,6.92,3.86,15.23,11.54,28.92,59.93,67.49,87.44,34.08,222.11,-43.12,65.62
