Rank,Symbol,Name,Market Cap,Volume,V/C ‱,1d %,3d %,7d %,15d %,30d %,90d %,6mo %,1y %,2y %,3y %,4y %
1,NVDA,NVIDIA Corporation,4335470641152,219199770,0.51,-4.38,-2.77,-3.77,-6.54,-2.9,0.43,59.58,77.35,762.98,698.77,2729.24
2,GOOG,Alphabet Inc.,3889061953536,27038357,0.07,-2.48,-4.21,-1.18,2.29,1.25,34.57,98.44,101.82,252.61,124.03,484.45
2,AMZN,"Amazon.com, Inc.",2469439995904,47209642,0.19,-3.4,-2.39,-6.21,-0.65,0.82,0.29,21.45,43.46,144.24,31.05,143.15
3,TSM,Taiwan Semiconductor Manufactur,1696816955392,22526455,0.13,-4.45,0.02,2.88,8.03,11.99,26.35,91.22,125.65,291.14,189.68,671.29
4,AVGO,Broadcom Inc.,1576947679232,31034818,0.2,-5.43,-2.14,0.04,-5.55,-12.54,-9.68,69.56,137.62,498.18,636.28,1547.85
5,META,"Meta Platforms, Inc.",1522701172736,15057638,0.1,-2.6,-1.85,-6.49,-8.92,-8.6,-19.54,5.82,27.61,253.52,61.12,288.0
6,TSLA,"Tesla, Inc.",1394349703168,62351009,0.45,-4.17,-4.54,-3.8,-11.77,-7.76,20.55,49.45,110.81,112.42,66.84,1122.64
7,PLTR,Palantir Technologies Inc.,401680498688,36247083,0.9,-1.42,-5.53,-4.71,-10.69,-5.28,1.07,45.03,599.58,1889.73,558.84,
8,BABA,Alibaba Group Holding Limited,387677618176,9797107,0.25,-1.82,-4.42,5.13,6.67,3.14,12.83,37.01,114.52,79.8,0.17,-9.33
9,AMD,"Advanced Micro Devices, Inc.",377575407616,43068707,1.14,0.04,3.72,13.31,7.87,7.38,45.37,139.96,72.02,202.1,118.44,397.9
10,SHOP,Shopify Inc.,188116303872,13179732,0.7,-7.26,-8.26,-14.13,-15.41,-10.97,1.62,48.95,176.5,248.87,-2.22,242.73
11,DE,Deere & Company,137890152448,1123683,0.08,-1.11,-0.67,1.57,8.85,5.67,8.67,7.05,50.63,24.18,45.92,308.79
12,HOOD,"Robinhood Markets, Inc.",95116197888,23294363,2.45,-2.72,-11.61,-8.33,-10.45,-22.83,-9.94,126.9,544.21,968.48,164.12,
13,ABNB,"Airbnb, Inc.",80037560320,4414779,0.55,0.05,-1.55,-5.72,-4.45,8.2,5.93,5.42,4.33,1.51,-20.25,
14,COIN,"Coinbase Global, Inc. - 3",61409124352,9503229,1.55,-5.57,-10.99,-7.27,-3.87,-16.9,-27.78,13.13,20.19,266.89,-11.8,
15,RBLX,Roblox Corporation,55339802624,13330779,2.41,-9.67,-4.86,6.7,-4.11,-17.19,-40.65,14.26,115.82,109.9,-5.59,
16,BIDU,"Baidu, Inc.",52297814016,3935596,0.75,0.33,-0.32,6.2,20.21,26.36,39.42,70.65,82.09,6.53,-7.78,53.66
17,CRWV,"CoreWeave, Inc.",47449792512,25630767,5.4,-5.94,6.04,23.52,24.6,11.04,-18.71,114.85,,,,
18,XYZ,"Block, Inc.",38178246656,6595770,1.73,-5.03,-4.54,-10.73,-5.49,0.71,-15.08,7.1,9.47,-12.95,-75.41,17.42
19,TER,"Teradyne, Inc.",35629289472,2505229,0.7,-1.83,-2.7,3.55,12.61,12.76,90.25,204.58,93.68,124.04,91.89,318.22
20,NTRA,"Natera, Inc.",32749627392,1473013,0.45,1.56,-1.81,-1.97,0.47,-2.98,38.32,55.16,139.86,395.88,97.4,822.43
21,SOFI,"SoFi Technologies, Inc.",32210634752,36741918,11.41,-2.45,-4.42,-8.04,-5.84,-13.89,-0.12,103.76,289.76,297.04,64.77,
22,ILMN,"Illumina, Inc.",22620028928,2088874,0.92,3.9,2.22,0.92,9.06,14.95,54.12,92.35,27.45,-25.41,-67.32,-43.77
23,KTOS,Kratos Defense & Security Solut,21726420992,4568411,2.1,-1.56,5.91,23.68,65.61,65.65,95.98,268.39,535.46,1035.75,443.64,789.29
24,BWXT,"BWX Technologies, Inc.",18840309760,1492702,0.79,-5.42,0.98,6.66,17.17,15.56,24.22,86.4,125.78,256.08,280.04,369.24
25,CRCL,"Circle Internet Group, Inc.",18497613824,9945302,5.38,-7.52,-14.27,-11.11,-10.55,-16.88,-36.05,,,,,
26,TTD,"The Trade Desk, Inc.",16697400320,10858697,6.5,-3.75,-8.03,-8.45,-10.86,-13.21,-25.99,-35.64,-58.96,-39.82,-52.77,71.02
27,DKNG,DraftKings Inc.,16053163008,17020524,10.6,-1.13,-6.03,-10.37,-7.54,-8.35,-29.35,-3.04,1.42,61.57,-49.12,154.14
28,ROKU,"Roku, Inc.",15181495296,2629401,1.73,-0.88,-4.46,-5.61,-8.32,8.68,8.23,52.74,98.86,56.56,-69.3,17.5
29,BMNR,"BitMine Immersion Technologies,",12845316096,49881254,38.83,-9.37,-13.53,-9.72,-0.25,-22.22,-38.05,,,,,
30,TEM,"Tempus AI, Inc.",11880646656,4773039,4.02,-5.05,-3.61,-2.31,6.51,-12.51,-14.56,28.79,74.73,,,
31,ACHR,Archer Aviation Inc.,6350044160,44844377,70.62,-2.37,-2.92,-0.69,9.63,-3.35,4.85,2.0,121.23,223.97,-13.41,
32,BLSH,Bullish,5872145920,1588998,2.71,-0.1,-1.74,-0.84,-5.27,-19.52,-25.94,,,,,
33,CRSP,CRISPR Therapeutics AG,5013745152,1802301,3.59,-1.68,-7.52,-6.72,-4.48,-9.57,1.54,39.44,5.94,12.82,-55.89,25.8
34,VCYT,"Veracyte, Inc.",3295559936,474170,1.44,0.29,-1.79,-4.29,-1.88,-12.06,35.27,40.32,98.52,83.49,-16.35,80.01
35,BEAM,Beam Therapeutics Inc.,3142171648,1602632,5.1,-0.82,-12.55,10.59,10.67,7.11,55.76,56.15,20.91,-21.31,-70.44,71.55
36,WGS,GeneDx Holdings Corp.,2881209600,1129858,3.92,-7.77,-4.67,-27.49,-25.5,-38.45,-19.09,59.95,253.66,534.58,-65.2,
37,TXG,"10x Genomics, Inc.",2790494720,2908586,10.42,7.46,5.4,14.31,33.72,21.49,75.14,172.22,20.29,-54.16,-88.02,-63.24
38,TWST,Twist Bioscience Corporation,2552047616,1394374,5.46,0.58,4.05,19.89,26.02,26.94,72.39,10.45,-8.12,102.87,-62.48,38.83
39,RXRX,"Recursion Pharmaceuticals, Inc.",2293556224,22060618,96.19,-5.78,-9.28,-6.38,3.53,-10.57,-3.08,-20.0,-35.01,-42.93,-83.56,
40,NTLA,"Intellia Therapeutics, Inc.",1486097920,9563880,64.36,2.64,6.74,21.96,35.91,31.72,13.64,48.5,-42.54,-65.88,-91.98,7.63
41,PD,"PagerDuty, Inc.",1022913024,2178339,21.3,-2.23,-8.12,-13.42,-16.64,-8.66,-31.18,-29.45,-41.37,-62.78,-76.19,-32.7
42,PACB,Pacific Biosciences of Californ,712501504,12204798,171.3,6.79,0.0,15.69,33.33,-6.35,93.44,112.61,52.26,-74.18,-91.98,-28.05
43,CERS,Cerus Corporation,476377024,1020678,21.43,-4.62,-9.49,18.66,22.17,18.1,110.17,90.77,11.71,-10.14,-60.51,-42.73
44,SLMT,Brera Holdings PLC,143634512,1040668,72.45,-11.68,-15.53,-15.12,-17.14,-32.3,-71.94,-75.49,-71.0,-93.96,,
