Rank,Symbol,Name,Market Cap,Volume,V/C ‱,1d %,3d %,7d %,15d %,30d %,90d %,6mo %,1y %,2y %,3y %,4y %
1,NVDA,NVIDIA Corporation,4161988460544,182162282,0.44,-4.16,-2.51,-5.88,-6.59,-9.89,-8.35,5.15,29.14,529.51,464.67,1860.33
2,GOOG,Alphabet Inc.,3396111695872,28870381,0.09,-3.06,-6.11,-9.27,-6.64,-9.76,0.72,58.38,73.16,161.18,92.88,294.11
2,AMZN,"Amazon.com, Inc.",2227925417984,45915765,0.21,-1.97,-1.24,-3.56,-5.21,1.7,-12.64,-6.74,12.08,88.98,19.53,67.48
3,TSM,Taiwan Semiconductor Manufactur,1691370913792,13221510,0.08,-6.22,-3.65,-5.74,-7.58,-12.58,16.2,41.89,77.67,307.42,197.41,581.62
4,AVGO,Broadcom Inc.,1467021262848,20146742,0.14,-2.95,-4.06,-3.5,-6.82,-9.54,-8.62,11.98,68.71,420.66,506.54,1044.93
5,TSLA,"Tesla, Inc.",1396317356032,54835418,0.39,-3.59,-2.29,-6.8,-8.25,-13.11,-7.43,25.76,54.37,132.29,4.97,532.15
6,META,"Meta Platforms, Inc.",1385032712192,34368583,0.25,-7.96,-9.36,-12.06,-17.04,-18.05,-10.07,-25.1,-6.83,131.32,68.38,139.76
7,PLTR,Palantir Technologies Inc.,352915652608,42818707,1.21,-4.78,-8.26,-4.85,-3.35,8.76,-14.28,3.1,242.13,1786.96,541.84,
8,AMD,"Advanced Micro Devices, Inc.",332228820992,48373472,1.46,-7.49,0.54,3.8,2.17,-4.59,-17.82,47.22,19.15,133.04,39.56,286.44
9,BABA,Alibaba Group Holding Limited,299405443072,9159798,0.31,-3.43,-0.52,-8.17,-3.79,-23.68,-21.54,20.78,18.2,56.33,-21.33,-39.59
10,DE,Deere & Company,156983656448,1514545,0.1,0.55,2.14,1.21,-1.61,-5.14,23.19,14.9,45.85,62.48,72.87,296.27
11,SHOP,Shopify Inc.,150645800960,7628326,0.51,-2.52,-4.68,-9.68,-14.36,-2.76,-21.12,0.97,38.39,142.55,-22.55,51.48
12,HOOD,"Robinhood Markets, Inc.",63336693760,21208826,3.35,-3.02,-2.95,-9.05,-12.67,-9.77,-42.11,-25.59,174.27,697.62,105.88,
13,COIN,"Coinbase Global, Inc.",46753234944,9333672,2.0,-4.26,-13.58,-17.53,-15.72,13.17,-38.77,-53.62,3.84,220.07,-48.46,
14,TER,"Teradyne, Inc.",46550347776,3008203,0.65,-8.05,-2.17,-0.69,-2.7,-7.46,75.53,221.18,129.24,233.07,111.46,320.59
15,CRWV,"CoreWeave, Inc.",42291609600,18316131,4.33,-8.14,-1.84,-2.03,7.52,-15.45,2.69,-47.44,,,,
16,RBLX,Roblox Corporation,38163820544,7638665,2.0,-4.94,-5.26,-6.82,-18.51,-21.95,-46.83,-49.52,29.01,51.52,-45.12,
17,BIDU,"Baidu, Inc.",37397172224,1735928,0.46,-4.92,-4.03,-8.93,-6.8,-24.26,-8.9,23.97,5.62,-7.22,-34.29,-2.26
18,XYZ,"Block, Inc.",36077072384,5551477,1.54,-1.07,-2.94,-0.7,-11.89,10.33,-4.7,-13.97,-13.04,-2.0,-73.79,-35.45
19,NTRA,"Natera, Inc.",27800584192,637523,0.23,-0.62,-1.97,-1.12,-0.5,-7.68,-2.25,21.27,53.87,290.5,73.26,352.48
20,CRCL,"Circle Internet Group, Inc.",26088777728,14236256,5.46,-5.38,-22.4,-25.73,-7.06,69.84,19.35,-51.03,,,,
21,SOFI,"SoFi Technologies, Inc.",20238438400,58187441,28.75,-4.17,-7.46,-8.64,-17.56,-22.77,-44.1,-21.51,84.75,161.88,-30.91,
22,ILMN,"Illumina, Inc.",19020761088,963778,0.51,-1.43,0.49,2.95,-2.99,6.89,3.73,27.67,-11.14,-37.43,-66.8,-64.31
23,BWXT,"BWX Technologies, Inc.",18788687872,1269231,0.68,-7.67,0.12,-1.15,5.05,3.46,15.62,49.73,75.29,228.61,314.91,254.25
24,KTOS,Kratos Defense & Security Solut,14167441408,3008309,2.12,-5.15,-9.36,-20.41,-11.32,-13.58,5.82,64.84,203.93,495.45,249.91,295.31
25,ROKU,"Roku, Inc.",13125494784,3384157,2.58,-6.34,-8.98,-7.55,-9.25,1.3,-10.98,0.45,15.03,56.17,-67.24,-14.36
26,BMNR,"BitMine Immersion Technologies,",8856171520,45544042,51.43,-8.33,-8.46,-16.19,-4.32,0.0,-46.74,-70.81,,,,
27,TEM,"Tempus AI, Inc.",8139566080,5198126,6.39,-2.63,-7.35,-10.44,-14.18,-15.07,-32.98,-22.05,-5.79,,,
28,BLSH,Bullish,5477012480,1376950,2.51,-2.64,-7.86,-8.76,4.05,14.3,-11.17,,,,,
29,CRSP,CRISPR Therapeutics AG,4564101632,1260648,2.76,0.98,1.43,-5.07,-17.06,-1.59,-6.97,-20.86,4.74,-3.18,-45.92,-26.79
30,ACHR,Archer Aviation Inc.,4026770944,18482977,45.9,-3.42,-8.83,-14.63,-16.87,-22.96,-32.54,-48.61,80.81,185.64,-11.97,
31,TWST,Twist Bioscience Corporation,2866322176,970888,3.39,-3.89,5.06,-1.12,-3.93,-5.82,56.35,19.5,12.79,277.63,-59.8,26.11
32,TXG,"10x Genomics, Inc.",2609978624,1290188,4.94,-2.3,6.74,12.94,-5.59,6.68,24.95,68.84,-1.83,-60.22,-87.83,-76.22
33,VCYT,"Veracyte, Inc.",2606236160,617821,2.37,0.03,-2.21,-2.03,-5.42,-8.86,-17.73,21.12,2.76,47.15,-30.21,26.64
34,BEAM,Beam Therapeutics Inc.,2405844736,2295293,9.54,2.16,-6.16,-8.56,-7.45,-9.12,9.05,10.07,0.77,-22.56,-74.71,-16.03
35,WGS,GeneDx Holdings Corp.,1796864128,1310589,7.29,-8.36,-14.96,-18.74,-25.18,-32.91,-52.93,-33.23,11.87,588.55,-76.5,
36,RXRX,"Recursion Pharmaceuticals, Inc.",1663837312,9364862,56.28,-0.63,-2.48,-7.89,-11.02,-15.09,-27.25,-43.65,-48.78,-35.58,-82.31,
37,NTLA,"Intellia Therapeutics, Inc.",1564088064,5709292,36.5,-0.15,0.99,-1.78,0.68,10.33,52.71,9.15,-24.99,-63.52,-89.85,-40.71
38,PACB,Pacific Biosciences of Californ,407697728,4645489,113.94,-2.88,-2.88,-2.17,-11.18,-26.63,-17.18,-8.78,-16.15,-86.47,-94.99,-64.0
39,CERS,Cerus Corporation,351674368,870333,24.75,-0.54,0.55,1.67,-10.29,-14.88,14.38,22.82,-2.14,-20.09,-74.97,-71.27
40,SLMT,Brera Holdings PLC,67599024,325122,48.1,-5.43,-7.25,-15.57,-35.0,-30.0,-87.97,-88.3,-86.35,-97.27,,
