Rank,Symbol,Name,Market Cap,Volume,V/C ‱,1d %,3d %,7d %,15d %,30d %,90d %,6mo %,1y %,2y %,3y %,4y %
1,NVDA,NVIDIA Corporation,4387809263616,184609468,0.42,1.65,1.18,-3.54,-4.37,-1.8,3.56,47.89,37.42,1158.05,820.24,2648.81
2,GOOG,Alphabet Inc.,3804076179456,28284140,0.07,-1.56,-2.63,7.55,12.66,24.17,63.25,88.39,77.27,253.71,137.97,320.6
2,AMZN,"Amazon.com, Inc.",2500227760128,37999907,0.15,0.28,1.83,5.02,-4.31,9.78,0.71,18.15,27.07,172.52,28.58,119.2
3,META,"Meta Platforms, Inc.",1615330541568,11911733,0.07,-1.09,0.73,8.56,3.08,-10.61,-10.28,5.63,27.02,416.93,83.61,202.65
4,TSM,Taiwan Semiconductor Manufactur,1492053655552,6801525,0.05,-1.31,1.05,1.88,0.41,-2.51,19.45,67.02,65.18,306.08,165.65,461.74
5,TSLA,"Tesla, Inc.",1430567911424,55108087,0.39,-0.01,2.56,6.47,0.14,-2.09,40.89,72.07,129.48,297.91,98.75,736.54
6,PLTR,Palantir Technologies Inc.,399201763328,27456592,0.69,-0.57,2.41,1.25,-5.87,-5.98,8.16,94.21,569.42,2521.13,658.9,
7,BABA,Alibaba Group Holding Limited,391923728384,14275396,0.36,4.42,4.62,3.38,-1.25,-1.67,35.58,18.38,124.06,88.04,-19.19,-19.84
8,AMD,"Advanced Micro Devices, Inc.",357778423808,27545330,0.77,1.03,6.61,-1.7,-5.9,-5.71,35.55,117.65,38.74,243.27,140.94,320.51
9,SHOP,Shopify Inc.,194339110912,11423545,0.59,-5.9,-5.14,2.25,-2.05,-5.38,22.28,57.39,124.41,318.39,-6.35,203.61
10,DE,Deere & Company,126543896576,1818491,0.14,0.78,-6.03,-1.4,0.07,2.1,-8.73,-0.97,26.11,14.66,41.02,201.07
11,HOOD,"Robinhood Markets, Inc.",110816034816,31083128,2.8,-4.09,6.64,4.3,-5.46,-5.13,20.91,214.07,453.89,1425.25,,
12,ABNB,"Airbnb, Inc.",72733597696,4247557,0.58,1.55,0.2,3.81,-1.72,-5.65,-16.11,-3.3,-20.54,39.93,-14.82,
13,COIN,"Coinbase Global, Inc.",70064242688,11881364,1.7,-4.76,2.25,0.99,-15.95,-22.67,-34.5,41.9,6.01,673.33,14.93,
