Rank,Symbol,Name,Market Cap,Volume,V/C ‱,1d %,3d %,7d %,15d %,30d %,90d %,6mo %,1y %,2y %,3y %,4y %
1,NVDA,NVIDIA Corporation,4534141714432,170842320,0.38,-0.44,0.23,-1.52,-1.26,3.7,9.07,71.01,73.68,771.59,723.46,2807.01
2,GOOG,Alphabet Inc.,3987809501184,21764343,0.05,-0.85,-1.81,2.45,4.65,3.1,37.77,105.89,97.41,251.85,128.71,472.96
2,AMZN,"Amazon.com, Inc.",2556244262912,38516932,0.15,0.39,-1.43,-1.01,2.9,2.9,0.37,29.66,42.42,146.01,36.28,144.56
3,TSM,Taiwan Semiconductor Manufactur,1775859138560,18068056,0.1,0.22,3.38,7.44,14.59,16.2,37.26,107.37,133.15,298.19,196.34,659.3
4,AVGO,Broadcom Inc.,1667553296384,31156112,0.19,2.53,-0.82,2.39,0.43,-7.42,4.85,83.83,148.23,517.63,675.11,1553.1
5,META,"Meta Platforms, Inc.",1563357216768,16672912,0.11,-0.09,-1.72,-4.38,-7.09,-2.95,-18.87,13.23,27.69,261.28,63.43,282.38
6,TSLA,"Tesla, Inc.",1455045869568,57439833,0.39,-0.24,-2.17,1.41,-9.87,-2.07,26.09,55.05,110.67,110.02,74.32,1142.52
7,PLTR,Palantir Technologies Inc.,407472275456,56027378,1.37,-3.45,-4.47,-5.9,-11.95,-2.91,5.3,44.34,591.03,1758.26,540.3,
8,BABA,Alibaba Group Holding Limited,394863443968,18381253,0.47,-3.24,-0.96,12.71,10.22,4.63,12.44,40.83,117.17,74.14,-0.57,-10.83
9,AMD,"Advanced Micro Devices, Inc.",377428901888,41875144,1.11,1.72,4.91,10.38,7.81,6.54,48.78,138.14,74.97,195.32,112.4,388.06
10,SHOP,Shopify Inc.,202840145920,8132213,0.4,-1.38,-6.95,-6.56,-8.05,-2.62,8.62,64.01,186.26,257.28,1.39,248.25
11,DE,Deere & Company,139440717824,1308811,0.09,-0.12,2.98,8.25,10.43,7.13,8.91,12.09,48.49,23.8,46.97,301.56
12,HOOD,"Robinhood Markets, Inc.",97777795072,29550257,3.02,-1.46,-9.56,-7.04,-9.71,-18.63,-8.24,121.42,508.17,950.63,158.11,
13,ABNB,"Airbnb, Inc.",79994707968,4436118,0.55,-1.46,-6.72,-4.66,-4.47,8.77,5.53,7.17,1.9,-0.71,-20.81,
14,COIN,"Coinbase Global, Inc. - 3",65027928064,7574139,1.16,0.78,-4.57,-1.94,0.59,-12.92,-24.35,18.86,17.96,269.86,-9.62,
15,RBLX,Roblox Corporation,61264056320,16385035,2.67,3.11,2.92,14.21,6.6,-5.23,-33.77,30.17,123.57,113.5,2.72,
16,BIDU,"Baidu, Inc.",52126994432,3208363,0.62,0.09,0.12,1.85,21.21,27.5,37.85,70.27,76.98,5.52,-10.29,46.86
17,CRWV,"CoreWeave, Inc.",50444681216,34663406,6.87,6.55,15.72,31.16,28.35,27.56,1.01,145.11,,,,
18,XYZ,"Block, Inc.",40202063872,5483720,1.36,1.59,-1.95,-7.72,-0.15,7.92,-12.66,12.79,9.22,-12.09,-75.19,17.7
19,TER,"Teradyne, Inc.",36291833856,2291662,0.63,0.2,-0.49,2.55,14.92,16.95,98.42,208.45,95.8,119.34,93.3,306.31
20,SOFI,"SoFi Technologies, Inc.",33019375616,40335070,12.22,-1.17,-3.72,-3.22,-4.91,-10.11,0.62,108.87,292.93,294.71,64.96,
21,NTRA,"Natera, Inc.",32247609344,1401006,0.43,-3.78,-2.79,-9.1,-1.82,-2.92,31.12,53.22,132.13,363.24,88.81,792.86
22,KTOS,Kratos Defense & Security Solut,22070857728,4838804,2.19,4.95,9.19,42.96,63.46,79.61,102.48,286.97,523.07,1027.87,443.31,797.8
23,ILMN,"Illumina, Inc.",21771603968,1898569,0.87,-2.51,-3.63,-5.65,4.68,10.71,44.22,82.54,20.35,-31.26,-68.46,-46.94
24,CRCL,"Circle Internet Group, Inc.",20001341440,9856454,4.93,2.62,-5.81,-2.46,-4.88,-8.9,-33.38,,,,,
25,BWXT,"BWX Technologies, Inc.",19920973824,1823268,0.92,2.18,3.49,13.34,22.98,24.72,34.5,100.71,133.65,271.03,299.32,383.74
26,TTD,"The Trade Desk, Inc.",17347692544,12390183,7.14,-2.07,-4.47,-8.2,-6.93,-8.11,-32.29,-33.84,-57.29,-41.16,-52.87,69.72
27,DKNG,DraftKings Inc.,16237338624,27872303,17.17,-8.01,-4.2,-5.89,-5.34,-5.59,-28.95,-2.01,1.87,58.81,-48.69,146.93
28,ROKU,"Roku, Inc.",15315949568,2177750,1.42,-1.25,-6.2,-6.02,-6.34,11.49,6.88,52.04,95.07,44.86,-69.93,15.5
29,BMNR,"BitMine Immersion Technologies,",14173514752,44117456,31.13,0.94,-0.19,2.64,6.17,-7.4,-30.11,,,,,
30,TEM,"Tempus AI, Inc.",12512218112,4843565,3.87,2.05,4.74,0.8,9.45,-6.11,-13.18,36.11,80.13,,,
31,ACHR,Archer Aviation Inc.,6504207360,37569883,57.76,0.0,4.6,5.23,8.98,6.11,5.1,6.36,120.4,215.3,-11.4,
32,BLSH,Bullish,5878172672,1014037,1.73,3.47,0.85,-0.61,-8.98,-15.87,-27.5,,,,,
33,CRSP,CRISPR Therapeutics AG,5099515392,1372984,2.69,-1.29,-4.75,-7.73,-5.64,-4.43,-0.34,38.38,4.7,5.15,-55.6,21.64
34,VCYT,"Veracyte, Inc.",3286074112,717691,2.18,1.39,-3.44,-7.85,-2.81,-12.94,29.95,36.3,92.45,63.28,-18.59,68.98
35,BEAM,Beam Therapeutics Inc.,3168047616,1611561,5.09,-2.59,-9.64,7.92,10.95,16.75,53.3,56.65,13.82,-27.68,-72.47,64.32
36,WGS,GeneDx Holdings Corp.,3124008192,704042,2.25,-1.1,-1.6,-20.85,-20.58,-32.61,-14.2,61.68,259.43,529.84,-64.59,
37,TXG,"10x Genomics, Inc.",2596868608,1615743,6.22,-3.21,0.0,2.65,22.95,14.83,52.0,148.13,6.65,-60.24,-89.25,-66.38
38,TWST,Twist Bioscience Corporation,2537341952,1277605,5.04,0.34,2.96,13.3,23.32,32.85,65.05,8.06,-3.63,83.88,-63.79,36.89
39,RXRX,"Recursion Pharmaceuticals, Inc.",2434297088,21211849,87.14,0.65,-0.43,-3.91,6.14,0.21,-0.64,-16.46,-33.48,-41.55,-83.43,
40,NTLA,"Intellia Therapeutics, Inc.",1447874048,5721937,39.52,5.31,6.47,23.4,30.34,37.97,5.22,40.92,-47.59,-69.04,-92.34,-6.09
41,PD,"PagerDuty, Inc.",1046224640,2907623,27.79,-5.08,-5.48,-12.0,-13.96,-7.04,-32.57,-27.66,-42.31,-63.2,-76.15,-39.02
42,PACB,Pacific Biosciences of Californ,667215424,6190488,92.78,-5.96,3.76,3.76,17.55,-9.05,68.7,99.1,32.34,-78.85,-92.7,-38.1
43,CERS,Cerus Corporation,499427488,1792632,35.89,-5.11,3.17,24.4,26.21,30.65,101.55,96.97,10.64,-13.33,-59.31,-40.37
44,SLMT,Brera Holdings PLC,162620688,1169664,71.93,0.0,-4.37,-3.9,-4.37,-16.53,-66.95,-71.9,-67.38,-92.7,,
