Rank,Symbol,Name,Market Cap,Volume,V/C ‱,1d %,3d %,7d %,15d %,30d %,90d %,6mo %,1y %,2y %,3y %,4y %
19,XYZ,"Block, Inc.",35147345920,9805046,2.79,-3.26,-3.26,-11.75,11.36,1.85,-21.47,-14.85,-12.28,-8.0,-77.09,-28.41
20,NTRA,"Natera, Inc.",28033021952,1373860,0.49,-0.3,5.29,-3.62,-6.63,-13.13,-1.07,17.08,55.51,272.28,76.74,357.16
21,SOFI,"SoFi Technologies, Inc.",21909032960,79958412,36.5,-1.09,-3.27,-8.57,-10.94,-21.05,-42.87,-5.66,125.16,182.57,-25.17,
22,BWXT,"BWX Technologies, Inc.",19110193152,1141651,0.6,0.72,7.65,4.43,0.48,-0.76,5.78,45.68,89.25,235.53,301.35,280.93
23,ILMN,"Illumina, Inc.",18799054848,1202741,0.64,1.75,3.37,-1.07,0.89,-9.22,0.42,28.86,-4.68,-45.43,-69.88,-64.34
24,KTOS,Kratos Defense & Security Solut,17375938560,2838808,1.63,-2.38,6.29,0.62,5.45,-9.99,20.19,100.3,274.86,617.9,299.66,439.68
25,ROKU,"Roku, Inc.",14102941696,2650985,1.88,-0.66,4.38,-4.5,3.66,1.9,-9.47,8.84,28.68,54.94,-69.5,-11.09
26,BMNR,"BitMine Immersion Technologies,",9738605568,42517906,43.66,-7.83,4.24,3.43,-0.42,-4.21,-48.29,-36.83,,,,
27,TEM,"Tempus AI, Inc.",8704491520,4623240,5.31,-4.23,-2.58,-6.94,-9.35,-13.01,-40.81,-23.37,-8.25,,,
28,BLSH,Bullish,5753568256,885944,1.54,-4.16,4.53,6.16,16.39,38.49,-20.78,,,,,
29,CRSP,CRISPR Therapeutics AG,4577539584,1470374,3.21,-4.79,-2.17,-18.87,-13.61,-8.29,-16.32,-1.95,4.63,-10.83,-50.77,-28.11
30,ACHR,Archer Aviation Inc.,4506684416,27317130,60.61,-4.45,-0.33,-7.82,-15.35,-16.53,-37.2,-44.61,102.36,209.79,-8.1,
31,TWST,Twist Bioscience Corporation,2725918208,1006285,3.69,-5.96,2.73,-8.01,-10.33,-4.02,41.05,20.85,2.44,208.75,-66.92,18.81
32,VCYT,"Veracyte, Inc.",2644376320,845190,3.2,-0.6,3.58,-0.27,-6.83,-11.82,-27.72,23.12,0.45,43.39,-38.13,23.86
33,BEAM,Beam Therapeutics Inc.,2579000064,1685151,6.53,-1.97,0.64,-8.33,-14.49,-9.21,9.75,48.85,8.16,-19.47,-73.26,4.11
34,TXG,"10x Genomics, Inc.",2216501760,2283736,10.3,-4.09,-7.66,-17.03,-11.75,-10.01,28.61,49.83,-18.58,-68.45,-89.43,-77.17
35,WGS,GeneDx Holdings Corp.,2070421120,908593,4.39,-6.37,-9.12,-25.2,-10.41,-25.77,-48.35,-23.42,64.24,611.67,-74.44,
36,RXRX,"Recursion Pharmaceuticals, Inc.",1753631616,13028927,74.3,-2.92,-2.92,-5.41,-11.94,-19.02,-33.06,-34.39,-46.19,-44.3,-83.47,
37,NTLA,"Intellia Therapeutics, Inc.",1560544128,2690255,17.24,-2.0,3.53,-4.9,-1.56,1.23,-2.65,40.83,-31.2,-64.92,-90.28,-30.84
38,PACB,Pacific Biosciences of Californ,401657760,4386129,109.2,-3.62,0.0,-4.32,-18.4,-34.8,-30.73,7.26,-17.9,-88.04,-95.49,-63.16
39,CERS,Cerus Corporation,345909184,3739571,108.11,0.0,6.51,-6.74,-25.62,-23.08,24.14,27.66,5.88,-29.96,-76.92,-69.8
40,SLMT,Brera Holdings PLC,72816088,884981,121.54,-9.06,-6.06,-23.96,-21.24,-36.08,-88.18,-88.39,-89.37,-96.93,,
