Rank,Symbol,Name,Market Cap,Volume,V/C ‱,1d %,3d %,7d %,15d %,30d %,90d %,6mo %,1y %,2y %,3y %,4y %
1,NVDA,NVIDIA Corporation,4342817226752,162047260,0.37,1.99,3.46,-2.48,-2.38,-5.22,-7.79,11.69,34.51,563.44,507.82,1932.58
2,GOOG,Alphabet Inc.,3503170256896,21787018,0.06,0.13,-3.08,-4.87,-4.5,-9.05,0.89,65.7,75.77,179.53,99.12,305.73
2,AMZN,"Amazon.com, Inc.",2272690176000,35103651,0.15,2.16,3.09,-0.01,-2.36,2.3,-13.3,-3.49,15.87,101.67,21.6,71.26
3,TSM,Taiwan Semiconductor Manufactur,1803606949888,12089866,0.07,1.31,5.62,2.5,-2.44,-3.64,20.32,53.94,90.57,341.95,217.12,641.52
4,AVGO,Broadcom Inc.,1511565426688,19852634,0.13,0.16,2.89,-1.67,0.61,-6.16,-9.89,17.97,78.85,438.4,532.5,1125.08
5,META,"Meta Platforms, Inc.",1504807223296,12161179,0.08,0.33,0.21,-5.19,-10.83,-11.23,-2.16,-17.26,0.82,186.32,82.99,157.63
6,TSLA,"Tesla, Inc.",1448251097088,54787532,0.38,0.76,4.89,-2.43,-4.92,-9.23,-10.37,29.6,57.85,151.02,8.42,556.71
7,PLTR,Palantir Technologies Inc.,370614075392,37993457,1.03,0.12,2.84,1.47,1.16,11.07,-15.86,10.92,273.85,1902.07,588.1,
8,AMD,"Advanced Micro Devices, Inc.",359130595328,47234598,1.32,7.26,9.41,12.05,9.01,3.14,-14.92,59.82,27.47,156.31,57.48,311.41
9,BABA,Alibaba Group Holding Limited,310053273600,12264145,0.4,3.5,6.09,-5.0,-2.55,-22.0,-17.76,20.26,20.41,65.12,-16.6,-36.2
10,DE,Deere & Company,156119318528,644296,0.04,-0.86,3.26,0.96,-5.87,-2.6,20.64,14.36,46.93,60.4,73.58,308.0
11,SHOP,Shopify Inc.,154548011008,8123228,0.53,1.95,1.4,-6.45,-8.66,-6.93,-24.38,5.28,43.4,155.38,-19.66,51.92
12,HOOD,"Robinhood Markets, Inc.",65308372992,27320733,4.18,5.01,2.33,-3.68,-11.76,-15.26,-45.45,-20.52,183.25,722.45,110.32,
13,TER,"Teradyne, Inc.",50623930368,3075677,0.61,1.01,11.19,8.41,5.95,6.1,80.59,251.4,151.36,250.72,131.91,376.3
14,COIN,"Coinbase Global, Inc.",48834994176,10380465,2.13,0.03,-8.3,-10.93,-13.32,11.44,-40.43,-48.96,8.0,236.05,-44.89,
15,CRWV,"CoreWeave, Inc.",46039769088,19027068,4.13,5.49,7.5,2.0,10.16,-7.92,2.52,-42.17,,,,
16,RBLX,Roblox Corporation,40148197376,5033526,1.25,3.0,-0.54,-4.26,-15.95,-21.25,-45.71,-46.02,39.84,58.42,-40.53,
17,BIDU,"Baidu, Inc.",39333208064,1408911,0.36,2.73,1.17,-5.09,-2.84,-21.71,-10.35,28.05,9.05,-1.26,-28.45,7.81
