Rank,Symbol,Name,Market Cap,Volume,V/C ‱,1d %,3d %,7d %,15d %,30d %,90d %,6mo %,1y %,2y %,3y %,4y %
1,NVDA,NVIDIA Corporation,4306603081728,307958795,0.72,-4.16,-8.12,-5.74,3.09,-3.25,-3.29,23.11,48.78,547.62,712.16,2289.27
2,GOOG,Alphabet Inc.,3767368679424,27881527,0.07,1.39,0.16,2.46,-6.01,-7.4,22.79,73.27,101.23,209.68,121.47,365.77
2,AMZN,"Amazon.com, Inc.",2254333280256,43398432,0.19,1.0,0.69,2.54,-5.7,-11.26,-1.43,-3.5,12.3,105.88,23.2,78.63
3,TSM,Taiwan Semiconductor Manufactur,1942760849408,8377253,0.04,-0.59,-2.9,3.4,13.26,14.51,27.28,77.99,122.15,322.25,250.53,694.65
4,META,"Meta Platforms, Inc.",1639607173120,12309407,0.08,-1.34,1.39,0.77,-3.29,5.31,-9.51,-7.51,23.93,214.04,100.98,213.09
5,AVGO,Broadcom Inc.,1515073961984,23624136,0.16,-0.67,-1.82,-4.19,2.91,-5.98,-8.35,31.41,97.11,423.6,589.86,1282.49
6,TSLA,"Tesla, Inc.",1510391414784,56415999,0.37,-1.49,-1.68,-2.14,1.33,-8.35,-8.38,23.44,75.15,106.12,43.24,671.51
7,BABA,Alibaba Group Holding Limited,344038047744,9086304,0.26,-2.66,-5.88,-7.49,-8.65,-15.18,-13.73,20.24,71.42,46.78,-9.68,-22.25
8,PLTR,Palantir Technologies Inc.,328113979392,46980561,1.43,0.92,6.48,1.34,5.52,-23.1,-22.99,3.3,292.98,1583.31,471.63,
9,AMD,"Advanced Micro Devices, Inc.",326424559616,25039117,0.77,-1.7,-6.37,0.04,4.01,-10.46,-14.1,62.46,32.79,104.55,78.57,283.84
10,DE,Deere & Company,170698309632,1164352,0.07,1.65,-2.3,6.14,11.31,22.97,37.82,23.32,66.16,62.16,100.39,414.55
11,SHOP,Shopify Inc.,157562748928,7181103,0.46,-4.14,3.25,-0.75,8.53,-23.35,-23.47,9.5,69.3,159.58,-15.25,64.59
12,HOOD,"Robinhood Markets, Inc.",68288393216,18200229,2.67,-4.53,3.35,0.85,4.36,-36.62,-41.61,4.61,250.51,701.8,84.86,
13,TER,"Teradyne, Inc.",50102599680,4424046,0.88,-3.81,-2.75,1.65,18.08,39.09,131.91,261.59,151.12,201.08,186.12,441.99
14,RBLX,Roblox Corporation,48659759104,8067464,1.66,-3.84,2.34,8.88,13.36,-17.15,-48.34,-26.74,51.2,59.27,-10.34,
15,COIN,"Coinbase Global, Inc. - 3",47419289600,9192562,1.94,-2.88,8.53,7.19,20.35,-31.27,-47.67,-31.02,7.96,174.08,-37.33,
16,BIDU,"Baidu, Inc.",43380482048,1188777,0.27,-0.57,-6.88,-9.74,-10.45,-17.32,3.69,42.23,48.02,-19.1,-23.95,28.18
17,CRWV,"CoreWeave, Inc.",41470910464,49382949,11.91,-18.51,-19.88,-16.65,6.58,-11.4,-41.87,-48.64,,,,
18,XYZ,"Block, Inc.",38830501888,38373446,9.88,16.82,24.9,18.84,19.33,-2.91,-15.29,-1.21,0.05,-6.99,-74.42,-6.46
19,NTRA,"Natera, Inc.",29010993152,2156496,0.74,-3.73,-0.71,-3.48,5.56,-13.02,14.5,25.92,66.27,283.41,87.81,480.31
20,SOFI,"SoFi Technologies, Inc.",22648686592,113291925,50.02,-7.02,-4.82,-9.11,-8.74,-33.41,-33.08,23.42,138.07,210.49,-8.36,
21,CRCL,"Circle Internet Group, Inc.",21230274560,19175254,9.03,-4.32,35.96,32.13,66.12,-1.6,-34.03,-21.22,,,,
22,ILMN,"Illumina, Inc.",20558934016,3136081,1.53,5.54,9.41,11.97,0.64,-6.61,40.85,52.83,6.5,-38.64,-66.28,-56.12
23,BWXT,"BWX Technologies, Inc.",18835859456,613648,0.33,-0.61,0.86,1.84,9.9,0.93,1.55,56.84,111.23,238.28,283.98,297.35
24,KTOS,Kratos Defense & Security Solut,14678966272,9596839,6.54,-6.47,-4.96,-11.35,1.09,-29.07,3.68,119.29,292.08,546.03,283.36,479.95
25,ROKU,"Roku, Inc.",14508367872,4756161,3.28,5.29,12.24,9.09,14.36,-8.5,4.46,23.15,32.75,59.7,-69.66,-22.83
26,TEM,"Tempus AI, Inc.",9519698944,4523297,4.75,-3.9,-8.11,-5.18,1.54,-23.14,-39.34,-23.25,17.16,,,
27,BMNR,"BitMine Immersion Technologies,",8633289728,33126390,38.37,-7.14,-2.37,-4.24,9.08,-41.89,-61.91,181.27,,,,
28,CRSP,CRISPR Therapeutics AG,5772556800,1298743,2.25,-2.59,5.94,12.37,31.08,5.71,-13.03,40.06,31.05,36.19,-38.0,14.92
29,ACHR,Archer Aviation Inc.,5226857472,27411121,52.44,-3.52,-0.97,2.15,9.71,-20.09,-36.65,-37.43,115.76,158.91,0.28,
30,BLSH,Bullish,4729962496,936868,1.98,-4.09,2.05,-1.44,26.06,-20.85,-45.0,,,,,
31,TXG,"10x Genomics, Inc.",2944689408,3092894,10.5,4.16,20.68,17.78,30.23,10.18,94.84,116.43,2.22,-55.72,-84.86,-70.71
32,VCYT,"Veracyte, Inc.",2892409344,1048454,3.62,-5.57,2.52,-0.05,4.96,-13.8,2.12,31.24,20.28,77.54,-18.98,34.62
33,BEAM,Beam Therapeutics Inc.,2887976704,1534366,5.31,-1.59,-11.86,3.27,15.08,-19.63,9.55,57.41,16.64,-5.61,-69.44,76.99
34,TWST,Twist Bioscience Corporation,2876744960,774857,2.69,-3.67,-3.34,-14.57,-0.38,17.21,66.62,36.2,5.27,218.53,-58.4,26.06
