Rank,Symbol,Name,Market Cap,Volume,V/C ‱,1d %,3d %,7d %,15d %,30d %,90d %,6mo %,1y %,2y %,3y %,4y %
1,NVDA,NVIDIA Corporation,4458909532160,155014442,0.35,-1.44,-0.93,-2.65,-0.3,1.8,9.66,68.47,56.57,705.32,719.42,2851.25
2,GOOG,Alphabet Inc.,4059878391808,17735541,0.04,-0.04,2.18,5.98,8.02,6.79,43.23,107.63,95.46,248.95,134.94,497.35
2,AMZN,"Amazon.com, Inc.",2529839546368,41034681,0.16,-2.45,-4.34,1.54,3.6,1.18,1.86,26.08,26.56,133.94,36.67,143.96
3,TSM,Taiwan Semiconductor Manufactur,1696557432832,11049065,0.07,-1.24,1.08,1.51,11.54,14.01,35.17,102.1,101.33,269.5,192.27,640.24
4,META,"Meta Platforms, Inc.",1551435169792,15280068,0.1,-2.47,-5.75,-6.57,-6.95,-3.88,-18.08,12.22,30.27,249.86,65.16,285.03
5,TSLA,"Tesla, Inc.",1460699791360,56731878,0.39,-1.79,-1.31,-2.76,-10.13,2.11,25.19,53.63,89.25,105.0,79.9,1204.55
6,PLTR,Palantir Technologies Inc.,425205006336,33248932,0.78,-0.31,0.51,2.51,-8.03,6.51,16.52,55.6,563.44,1664.59,572.95,
7,BABA,Alibaba Group Holding Limited,405606400000,17408708,0.43,1.73,12.55,8.73,12.55,3.43,25.31,45.96,119.11,73.55,4.01,-3.69
8,AMD,"Advanced Micro Devices, Inc.",364030099456,39658322,1.09,1.19,10.06,1.14,4.02,1.75,47.94,131.97,54.76,162.5,104.76,383.77
9,SHOP,Shopify Inc.,205053280256,10228884,0.5,-5.93,-4.24,-5.23,-7.17,5.51,7.28,59.8,157.37,195.02,2.11,266.3
10,DE,Deere & Company,138495098880,1646236,0.12,2.52,4.92,9.87,9.62,9.78,8.96,12.41,40.58,30.24,41.29,341.29
11,HOOD,"Robinhood Markets, Inc.",107605925888,17666977,1.64,-0.47,3.82,-2.9,-2.21,-2.9,18.19,144.57,481.77,1025.78,168.98,
12,ABNB,"Airbnb, Inc.",81298767872,7419355,0.91,-5.2,-4.65,-2.27,-3.04,11.78,7.25,7.7,-4.85,-3.08,-15.53,
13,COIN,"Coinbase Global, Inc. - 3",68994596864,10483731,1.52,1.25,6.26,0.37,3.21,-1.53,-14.45,24.65,14.04,268.99,-4.59,
14,RBLX,Roblox Corporation,58168569856,12444321,2.14,-2.28,13.1,2.26,1.09,-11.64,-35.1,24.75,99.59,83.83,-2.04,
15,BIDU,"Baidu, Inc.",52465143808,5362343,1.02,0.77,4.85,0.55,20.97,25.72,47.61,66.54,69.92,-1.01,-7.31,56.07
16,CRWV,"CoreWeave, Inc.",44748914688,27976433,6.25,2.65,12.05,16.84,5.86,16.53,0.8,113.71,,,,
17,XYZ,"Block, Inc.",39994806272,7161622,1.79,-2.45,-5.66,-4.15,0.71,1.96,-12.45,12.5,6.03,-20.66,-75.33,41.68
18,TER,"Teradyne, Inc.",36617138176,2390749,0.65,0.4,5.95,4.87,16.72,28.15,91.65,200.59,76.63,114.97,93.88,346.34
19,SOFI,"SoFi Technologies, Inc.",33701750784,40653182,12.06,-1.73,-2.66,-8.91,-2.49,-8.13,4.18,102.05,253.71,267.86,77.09,
20,NTRA,"Natera, Inc.",33354835968,904035,0.27,0.55,2.08,0.75,1.54,2.11,42.36,56.34,133.61,464.93,93.57,806.37
21,ILMN,"Illumina, Inc.",22128189440,1977102,0.89,-2.05,2.06,1.87,4.63,11.85,45.53,86.44,17.43,-30.86,-68.48,-41.77
22,CRCL,"Circle Internet Group, Inc.",21576310784,14228982,6.59,1.61,2.29,0.0,-2.53,11.67,-25.98,,,,,
