Rank,Symbol,Name,Market Cap,Volume,V/C ‱,1d %,3d %,7d %,15d %,30d %,90d %,6mo %,1y %,2y %,3y %,4y %
1,NVDA,NVIDIA Corporation,4439307976704,176552775,0.4,2.72,-0.21,-1.21,-0.09,-2.67,-4.61,25.56,57.51,562.83,690.06,2183.25
2,GOOG,Alphabet Inc.,3701803319296,19587398,0.05,2.66,0.91,-0.3,0.07,-6.76,13.52,76.28,86.93,188.47,122.32,355.0
2,AMZN,"Amazon.com, Inc.",2291798376448,54486876,0.24,0.13,-1.54,2.68,7.39,-10.73,-5.94,0.46,11.42,108.96,28.59,78.74
3,TSM,Taiwan Semiconductor Manufactur,1808534208512,19101718,0.11,2.89,-2.45,-7.46,-4.82,4.13,17.23,64.28,103.65,308.31,229.81,640.18
4,AVGO,Broadcom Inc.,1639295352832,40516706,0.25,4.62,8.89,7.48,6.33,8.03,-4.32,38.43,104.45,472.27,619.52,1382.27
5,META,"Meta Platforms, Inc.",1637608980480,13463314,0.08,0.39,-3.05,-1.46,1.19,-1.73,-13.71,-6.81,15.78,203.57,98.34,215.22
6,TSLA,"Tesla, Inc.",1496019501056,66822812,0.45,0.49,-1.79,-2.42,-4.49,-11.22,-11.88,23.79,67.34,116.08,16.7,644.43
7,PLTR,Palantir Technologies Inc.,374129819648,47436735,1.27,-0.46,2.12,15.07,19.04,-7.77,-17.31,11.77,320.51,1764.48,515.62,
8,AMD,"Advanced Micro Devices, Inc.",330451681280,38785931,1.17,5.33,0.3,-0.49,-2.24,-21.95,-21.95,59.85,29.96,112.27,65.64,271.82
9,BABA,Alibaba Group Holding Limited,316666413056,9876406,0.31,1.41,-0.47,-10.41,-14.83,-23.43,-26.09,16.87,52.77,37.55,-20.72,-30.62
10,SHOP,Shopify Inc.,174228668416,9325945,0.54,2.53,2.97,6.0,18.46,-3.18,-23.74,25.98,69.59,194.38,-6.33,76.99
11,DE,Deere & Company,161923923968,1499517,0.09,1.65,-2.37,-3.23,-0.57,16.53,25.82,15.35,50.82,65.16,79.97,410.44
12,HOOD,"Robinhood Markets, Inc.",71439474688,25081085,3.51,2.93,-3.48,-0.13,4.45,-25.83,-45.6,1.28,249.1,695.09,103.41,
13,COIN,"Coinbase Global, Inc. - 3",53874888704,11988558,2.23,1.3,-4.37,10.34,21.59,-7.91,-44.72,-32.34,17.46,202.12,-38.63,
14,TER,"Teradyne, Inc.",46409445376,6530567,1.41,8.57,-2.87,-10.9,-5.79,29.4,101.21,244.41,131.24,192.11,157.43,394.76
15,RBLX,Roblox Corporation,44400435200,11176794,2.52,-1.39,-7.05,-12.25,-0.82,-15.47,-51.24,-38.97,36.11,34.93,-24.71,
16,BIDU,"Baidu, Inc.",42697216000,2533781,0.59,2.88,2.94,-2.13,-10.61,-24.13,-4.8,44.88,42.02,-11.88,-30.2,27.56
17,XYZ,"Block, Inc.",39826366464,7502111,1.88,-1.19,0.46,20.19,31.61,-1.93,-18.23,3.88,-2.85,-1.24,-74.98,-16.19
18,CRWV,"CoreWeave, Inc.",39116455936,21487395,5.49,1.95,-6.4,-23.78,-22.52,-19.97,-45.31,-56.23,,,,
19,NTRA,"Natera, Inc.",29086087168,1422604,0.49,3.58,1.08,-5.03,-0.49,-15.05,6.76,20.03,60.6,298.72,76.91,354.83
