Rank,Symbol,Name,Market Cap,Volume,V/C ‱,1d %,3d %,7d %,15d %,30d %,90d %,6mo %,1y %,2y %,3y %,4y %
1,NVDA,NVIDIA Corporation,4450875342848,161438894,0.36,-2.21,-3.04,4.95,-2.59,-1.98,-1.47,35.63,55.53,611.22,828.37,2484.65
2,GOOG,Alphabet Inc.,3701923905536,20195224,0.05,-1.08,-3.96,-8.2,-6.82,-2.48,21.75,76.99,88.47,200.91,130.49,383.14
2,AMZN,"Amazon.com, Inc.",2133994766336,65715387,0.31,-0.41,-3.95,-14.68,-16.88,-13.88,-10.01,-2.9,15.5,100.9,24.64,65.7
3,TSM,Taiwan Semiconductor Manufactur,1900127846400,10426368,0.05,-0.47,1.23,12.47,9.4,20.56,21.48,88.57,121.02,326.83,261.2,669.69
4,META,"Meta Platforms, Inc.",1618333794304,12292279,0.08,-1.55,-4.61,-4.37,-2.88,-3.08,-10.53,-0.37,24.06,229.35,97.48,247.99
5,TSLA,"Tesla, Inc.",1566415126528,51268269,0.33,0.09,-1.83,2.82,-7.04,-7.18,-7.9,16.96,102.37,131.74,60.24,787.38
6,AVGO,Broadcom Inc.,1541719982080,18334022,0.12,-1.81,-4.49,5.56,1.6,-6.05,-2.89,36.62,110.33,439.0,642.26,1335.33
7,BABA,Alibaba Group Holding Limited,371778813952,16004006,0.43,-1.89,-6.47,-2.14,-10.1,6.24,-16.82,35.65,95.46,100.78,17.44,-20.1
8,AMD,"Advanced Micro Devices, Inc.",338016796672,25865008,0.77,0.67,-2.93,3.56,-20.16,-3.19,1.77,83.7,42.5,111.9,106.62,270.88
9,PLTR,Palantir Technologies Inc.,313207357440,45947395,1.47,1.77,-5.81,-5.83,-22.52,-26.07,-26.8,6.18,323.9,1567.64,467.16,
10,DE,Deere & Company,163436216320,1269156,0.08,0.8,1.6,6.29,17.2,29.5,32.3,19.89,61.25,63.1,88.64,374.77
11,SHOP,Shopify Inc.,147082919936,18064257,1.23,1.84,-11.43,-1.16,-18.27,-29.99,-31.49,5.22,53.81,152.24,-14.29,81.63
12,ABNB,"Airbnb, Inc.",72751022080,10952913,1.51,4.65,0.86,-2.62,-8.17,-10.59,0.83,-5.69,4.07,2.71,-26.23,
13,HOOD,"Robinhood Markets, Inc.",68473921536,42661000,6.23,6.82,-11.25,-5.77,-28.99,-32.83,-47.34,16.63,276.65,726.66,85.61,
14,CRWV,"CoreWeave, Inc.",50061164544,23077267,4.61,0.36,0.98,16.47,3.29,34.12,-28.25,-17.31,,,,
15,TER,"Teradyne, Inc.",50054078464,2576108,0.51,1.21,3.25,16.99,37.36,62.63,113.04,292.96,136.5,203.07,198.75,426.8
16,BIDU,"Baidu, Inc.",47762452480,4082172,0.85,-0.99,-7.21,-0.68,-15.13,4.86,-5.45,64.7,63.46,-6.69,-6.41,37.22
17,RBLX,Roblox Corporation,44768960512,7728929,1.73,0.03,-12.19,0.16,-14.77,-22.04,-49.97,-25.37,44.99,44.59,-18.8,
18,COIN,"Coinbase Global, Inc. - 3",44310138880,31872675,7.19,16.46,1.11,-2.55,-24.26,-27.34,-57.44,-35.38,-12.73,119.15,-28.34,
19,XYZ,"Block, Inc.",30357282816,10004351,3.3,1.45,-13.09,-13.29,-25.48,-23.49,-35.97,-19.43,-25.02,-32.68,-77.99,-19.44
20,NTRA,"Natera, Inc.",28758591488,790438,0.27,-0.77,-2.56,0.3,-14.63,-9.98,21.04,27.93,77.4,264.17,88.41,471.27
21,SOFI,"SoFi Technologies, Inc.",24780328960,42444700,17.13,1.61,-7.41,-5.49,-24.14,-25.1,-25.61,47.22,144.21,259.16,21.88,
22,BWXT,"BWX Technologies, Inc.",18321917952,790605,0.43,1.78,0.29,5.42,-3.54,15.95,4.86,58.76,97.41,237.15,277.46,314.58
23,ILMN,"Illumina, Inc.",17860249600,1754896,0.98,2.07,-2.1,-12.95,-22.27,-10.94,15.63,38.35,-12.69,-46.52,-68.39,-61.6
24,CRCL,"Circle Internet Group, Inc.",15276434432,11038628,7.23,6.02,0.49,9.06,-15.83,-24.29,-59.57,,,,,
25,KTOS,Kratos Defense & Security Solut,15169513472,1759737,1.16,2.31,-4.73,-2.49,-19.32,17.32,-11.16,138.57,294.42,610.21,303.17,523.23
26,ROKU,"Roku, Inc.",13306524672,14431915,10.85,8.6,-0.93,-2.25,-15.22,-16.99,-14.1,21.77,31.59,40.19,-69.66,-26.82
27,DKNG,DraftKings Inc.,10831529984,65777132,60.73,-13.51,-19.76,-20.12,-27.39,-36.85,-37.79,-37.86,-35.79,21.77,-55.1,24.13
28,BMNR,"BitMine Immersion Technologies,",9533917184,48481323,50.85,6.18,5.06,3.25,-27.22,-22.8,-66.84,,,,,
29,TEM,"Tempus AI, Inc.",9242283008,3124094,3.38,2.3,-7.03,-2.99,-20.47,-12.02,-44.19,-2.35,-10.29,,,
30,CRSP,CRISPR Therapeutics AG,5093940224,2463941,4.84,8.46,8.68,5.78,-4.41,1.2,-24.39,42.57,11.61,16.03,-48.19,1.12
31,ACHR,Archer Aviation Inc.,4969918976,23848811,47.99,0.15,-5.58,-2.59,-21.37,-9.97,-50.37,-38.17,91.24,166.54,-13.76,
32,BLSH,Bullish,4781195264,2555030,5.34,0.06,-1.0,16.65,-11.24,-16.21,-53.87,,,,,
33,TWST,Twist Bioscience Corporation,3011017728,1061040,3.52,3.04,0.1,2.06,14.37,54.82,54.19,73.35,9.38,197.46,-51.21,54.87
34,BEAM,Beam Therapeutics Inc.,2833180416,1814936,6.41,3.68,3.6,3.6,-11.53,0.72,7.84,65.4,4.02,-15.95,-66.36,57.38
35,VCYT,"Veracyte, Inc.",2827589120,577768,2.04,1.76,-3.4,-0.91,-15.38,-15.04,-0.75,33.87,11.99,59.47,-17.2,50.67
36,WGS,GeneDx Holdings Corp.,2605748736,624264,2.4,-0.57,-4.88,5.62,-11.05,-30.69,-24.99,28.75,177.56,665.22,-61.9,
37,TXG,"10x Genomics, Inc.",2313766912,4515929,19.52,3.48,-5.38,-4.93,-19.03,11.1,43.35,104.51,-20.56,-62.35,-87.42,-75.49
38,RXRX,"Recursion Pharmaceuticals, Inc.",1819207040,15951530,87.68,-2.51,-9.35,-10.51,-26.22,-14.67,-36.89,-20.59,-52.9,-52.9,-83.07,
39,NTLA,"Intellia Therapeutics, Inc.",1374901248,2626165,19.1,2.15,-0.34,-3.96,-18.87,32.04,-42.21,22.88,-48.39,-70.21,-90.64,-16.41
