Rank,Symbol,Name,Market Cap,Volume,V/C ‱,1d %,3d %,7d %,15d %,30d %,90d %,6mo %,1y %,2y %,3y %,4y %
1,NVDA,NVIDIA Corporation,4490835001344,178278679,0.4,1.16,0.78,4.28,-0.11,-0.91,-8.08,28.46,58.98,580.64,649.08,2084.55
2,GOOG,Alphabet Inc.,3712932380672,14340138,0.04,0.3,2.07,-1.38,1.43,-7.93,14.5,83.4,89.3,191.6,121.55,350.7
2,AMZN,"Amazon.com, Inc.",2300815605760,35447311,0.15,0.39,-2.11,2.06,6.55,-10.1,-6.51,2.21,10.55,114.5,26.97,77.88
3,TSM,Taiwan Semiconductor Manufactur,1800183873536,12933625,0.07,-0.46,-1.91,-7.34,-4.7,4.32,15.42,66.64,101.92,305.42,226.74,670.79
4,META,"Meta Platforms, Inc.",1654506389504,9827977,0.06,1.03,-0.98,0.91,2.31,-2.72,-12.89,-4.0,16.34,207.99,108.56,212.33
5,AVGO,Broadcom Inc.,1624265457664,29467875,0.18,-0.92,2.95,7.21,3.02,5.46,-7.97,37.53,100.42,472.33,597.16,1403.59
6,TSLA,"Tesla, Inc.",1498102104064,59079142,0.39,0.14,-1.56,-0.81,-2.77,-8.26,-13.31,23.93,59.7,113.74,17.6,649.35
7,PLTR,Palantir Technologies Inc.,361477865472,45443397,1.26,-3.38,-1.0,10.17,13.62,-9.75,-20.28,10.08,298.26,1655.4,492.24,
8,AMD,"Advanced Micro Devices, Inc.",331348410368,29019412,0.88,0.27,1.9,1.51,0.07,-19.13,-21.23,58.48,29.65,116.13,65.32,274.96
9,BABA,Alibaba Group Holding Limited,326717440000,14387329,0.44,3.17,4.99,-5.04,-11.95,-20.14,-22.56,21.1,54.47,44.45,-15.23,-29.25
10,SHOP,Shopify Inc.,168825618432,5972742,0.35,-3.1,-4.03,7.15,13.93,-5.1,-27.72,21.58,61.48,188.88,-5.14,68.66
11,DE,Deere & Company,160097992704,864928,0.05,-1.13,0.34,-5.87,-1.35,14.75,27.04,14.84,48.0,61.8,83.98,407.85
12,HOOD,"Robinhood Markets, Inc.",70701219840,22515479,3.18,-1.03,-2.52,3.53,4.1,-26.61,-46.3,0.04,245.95,688.45,98.46,
13,COIN,"Coinbase Global, Inc. - 3",52993114112,10694608,2.02,-1.64,-4.47,11.75,18.37,-7.94,-44.68,-36.27,15.45,179.98,-38.49,
14,TER,"Teradyne, Inc.",47087333376,2821724,0.6,1.46,-1.57,-6.02,-1.56,29.84,108.56,249.32,133.28,197.68,166.02,441.7
15,BIDU,"Baidu, Inc.",43750002688,3441296,0.79,2.47,6.42,0.85,-8.61,-19.59,-1.04,50.08,42.16,-8.19,-25.66,25.68
16,RBLX,Roblox Corporation,41693179904,13775505,3.3,-6.1,-10.97,-14.32,-6.62,-20.51,-55.34,-42.37,29.21,27.72,-27.27,
17,XYZ,"Block, Inc.",39862824960,5165657,1.3,0.09,-2.64,2.98,29.11,-0.46,-18.18,3.16,-3.29,-1.23,-75.09,-18.27
18,CRWV,"CoreWeave, Inc.",39384555520,15180127,3.85,0.69,0.13,-5.83,-17.67,-23.79,-44.42,-59.19,,,,
19,CRCL,"Circle Internet Group, Inc.",31350603776,22633669,7.22,5.59,11.68,41.53,91.64,66.56,-13.24,-50.85,,,,
20,NTRA,"Natera, Inc.",28197431296,815131,0.29,-3.06,0.92,-4.37,-5.82,-17.58,4.95,15.76,61.04,282.82,71.55,339.86
21,SOFI,"SoFi Technologies, Inc.",23324577792,61835409,26.51,-2.66,-4.99,2.98,-6.25,-29.11,-42.23,20.33,130.93,206.37,-8.37,
22,ILMN,"Illumina, Inc.",18707314688,1434274,0.77,-1.55,-4.59,-9.01,5.01,-20.03,25.1,35.21,-5.96,-44.78,-69.85,-62.45
23,BWXT,"BWX Technologies, Inc.",17915006976,729884,0.41,-2.24,0.21,-4.89,-2.58,-4.92,-5.51,38.05,87.28,218.28,260.61,281.18
24,KTOS,Kratos Defense & Security Solut,16613966848,3257410,1.96,-3.8,4.0,3.23,-3.27,-20.09,-0.91,106.36,277.75,590.15,297.14,468.8
25,ROKU,"Roku, Inc.",14823863296,3411476,2.3,0.38,2.49,2.17,13.51,-6.03,1.56,24.15,36.25,57.18,-68.97,-10.96
26,BMNR,"BitMine Immersion Technologies,",9429298176,35114951,37.24,0.14,1.87,9.22,2.88,-25.43,-60.53,349.81,,,,
27,TEM,"Tempus AI, Inc.",9099581440,4234703,4.65,-2.71,-4.05,-4.41,-3.16,-24.74,-41.22,-25.49,-8.06,,,
28,BLSH,Bullish,5534614016,1464251,2.65,1.86,4.88,17.01,14.78,3.0,-31.99,,,,,
29,CRSP,CRISPR Therapeutics AG,5068024320,9426034,18.6,-10.17,-7.9,-12.2,-0.7,-3.39,-17.72,19.32,12.97,16.27,-44.46,-13.57
30,ACHR,Archer Aviation Inc.,4639569920,23614138,50.9,-3.07,-2.17,-11.24,-7.33,-21.3,-43.27,-37.05,107.89,137.59,-0.16,
31,TWST,Twist Bioscience Corporation,2783244800,837325,3.01,-6.06,-6.7,-3.24,-14.15,6.92,35.24,31.06,0.24,233.58,-61.42,13.39
