Rank,Symbol,Name,Market Cap,Volume,V/C ‱,1d %,3d %,7d %,15d %,30d %,90d %,6mo %,1y %,2y %,3y %,4y %
1,NVDA,NVIDIA Corporation,4071573684224,194056113,0.48,-2.17,-4.38,-7.14,-5.79,-10.38,-11.9,2.1,24.31,504.23,452.4,1817.53
2,GOOG,Alphabet Inc.,3311674851328,25623591,0.08,-2.49,-5.34,-10.62,-8.16,-11.45,-1.03,53.54,68.73,155.04,84.44,290.9
2,AMZN,"Amazon.com, Inc.",2139899035648,55772474,0.26,-3.95,-3.81,-5.02,-6.51,-0.13,-15.06,-10.31,6.8,89.04,13.1,62.03
3,TSM,Taiwan Semiconductor Manufactur,1694638538752,14436642,0.09,0.19,-4.81,-3.78,-3.31,-10.99,15.35,43.45,79.31,305.15,196.73,567.58
4,AVGO,Broadcom Inc.,1425606049792,23515419,0.16,-2.82,-5.53,-4.63,-8.83,-9.02,-11.85,9.81,64.17,399.42,481.23,1014.9
5,TSLA,"Tesla, Inc.",1357742342144,60620359,0.45,-2.76,-5.53,-7.88,-8.8,-13.24,-10.52,16.77,51.54,120.21,5.04,527.9
6,META,"Meta Platforms, Inc.",1329837768704,28975085,0.22,-3.99,-11.33,-14.61,-18.41,-19.03,-13.6,-27.54,-9.52,120.48,55.43,134.14
7,PLTR,Palantir Technologies Inc.,342153101312,35594698,1.04,-3.05,-7.57,-6.36,-8.97,10.79,-17.79,0.39,228.72,1745.94,526.63,
8,AMD,"Advanced Micro Devices, Inc.",329326690304,27800808,0.84,-0.87,-1.65,1.27,4.97,-1.92,-18.16,40.12,23.03,126.02,36.58,283.79
9,BABA,Alibaba Group Holding Limited,292911677440,8062932,0.28,-2.17,-2.22,-8.73,-6.19,-22.71,-20.23,15.05,14.17,52.54,-22.55,-40.75
10,DE,Deere & Company,153053609984,1429287,0.09,-2.5,-2.81,-0.77,-3.92,-5.26,19.4,9.9,42.1,55.83,67.2,279.66
11,SHOP,Shopify Inc.,145973608448,7651160,0.52,-3.1,-3.7,-9.62,-14.09,1.08,-23.41,-2.87,35.23,130.86,-33.0,52.14
12,HOOD,"Robinhood Markets, Inc.",59438358528,30222076,5.08,-6.15,-4.43,-11.86,-14.36,-7.17,-46.11,-33.11,158.9,645.99,87.5,
13,TER,"Teradyne, Inc.",46279503872,2156982,0.47,-0.58,-7.66,-1.49,8.26,-4.92,74.12,200.4,130.61,227.47,105.95,313.17
14,COIN,"Coinbase Global, Inc.",43452624896,12095236,2.78,-7.06,-10.99,-20.34,-18.29,14.21,-43.26,-58.57,-1.91,199.57,-53.02,
15,CRWV,"CoreWeave, Inc.",39326728192,22134024,5.63,-7.01,-9.89,-9.67,2.49,-21.83,-3.3,-45.9,,,,
16,RBLX,Roblox Corporation,37072412672,6739818,1.82,-2.86,-4.89,-10.23,-17.66,-17.17,-48.86,-50.2,26.35,46.94,-51.38,
17,BIDU,"Baidu, Inc.",36788121600,1114922,0.3,-1.63,-3.92,-11.28,-9.18,-21.87,-6.79,22.25,3.89,-10.36,-36.61,-0.86
18,XYZ,"Block, Inc.",34017087488,4500516,1.32,-5.71,-6.53,-3.22,-15.6,14.04,-7.44,-18.59,-20.05,-7.91,-75.37,-36.18
19,NTRA,"Natera, Inc.",25887211520,1062214,0.41,-6.88,-6.1,-7.65,-7.81,-12.12,-10.59,11.81,45.25,260.11,58.77,343.33
20,CRCL,"Circle Internet Group, Inc.",24864915456,14415042,5.8,-4.69,-7.42,-29.49,-8.1,65.39,14.37,-53.84,,,,
21,SOFI,"SoFi Technologies, Inc.",19422267392,53503910,27.55,-4.03,-8.8,-11.35,-19.42,-21.09,-45.26,-27.37,76.48,144.46,-33.08,
22,BWXT,"BWX Technologies, Inc.",18559657984,915651,0.49,-1.22,-1.06,-3.06,3.91,3.03,13.94,49.1,76.84,222.6,300.84,254.85
23,ILMN,"Illumina, Inc.",17991743488,1224055,0.68,-5.41,-6.6,-4.29,-5.58,2.82,-2.49,17.61,-18.15,-41.15,-68.45,-66.25
24,KTOS,Kratos Defense & Security Solut,13435351040,3164854,2.36,-5.17,-7.16,-22.68,-17.31,-17.36,-0.7,55.48,194.47,457.67,230.91,279.83
25,ROKU,"Roku, Inc.",12848330752,2058278,1.6,-2.11,-8.83,-8.9,-13.34,5.09,-12.65,-3.43,12.64,55.04,-68.35,-15.33
26,BMNR,"BitMine Immersion Technologies,",8364920320,48544764,58.03,-5.55,-11.59,-14.11,-2.6,-6.84,-46.52,-60.02,,,,
27,TEM,"Tempus AI, Inc.",7619334656,5662653,7.43,-6.39,-12.72,-12.47,-18.45,-16.07,-37.76,-28.49,-7.31,,,
28,BLSH,Bullish,5174904832,1066388,2.06,-5.52,-7.87,-10.06,-1.52,8.58,-10.52,,,,,
29,CRSP,CRISPR Therapeutics AG,4391328256,1548790,3.53,-3.79,-1.46,-4.07,-19.03,-6.5,-12.91,-22.46,0.79,-6.52,-48.56,-28.15
30,ACHR,Archer Aviation Inc.,3816809216,21631853,56.68,-5.21,-7.62,-15.31,-18.69,-24.7,-35.41,-52.78,73.13,157.07,-11.32,
31,TWST,Twist Bioscience Corporation,2730210048,1056960,3.87,-4.75,-6.23,0.16,-5.13,-6.57,65.72,15.75,6.91,256.81,-61.77,20.81
